Plot Title: miniDOT-Benthic-St33							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Temperature)"	"Intensity, Lux (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Light Intensity)"	Coupler Attached (LGR S/N: 10517221)	Host Connected (LGR S/N: 10517221)	Stopped (LGR S/N: 10517221)	End Of File (LGR S/N: 10517221)
1816	7/21/2018 2:30	13.365	0				
1817	7/21/2018 3:00	13.365	0				
1818	7/21/2018 3:30	13.365	10.8				
1819	7/21/2018 4:00	13.365	64.6				
1820	7/21/2018 4:30	13.365	161.5				
1821	7/21/2018 5:00	13.365	204.5				
1822	7/21/2018 5:30	13.365	226				
1823	7/21/2018 6:00	13.365	452.1				
1824	7/21/2018 6:30	13.365	850.4				
1825	7/21/2018 7:00	13.461	1033.3				
1826	7/21/2018 7:30	13.461	893.4				
1827	7/21/2018 8:00	13.558	1894.5				
1828	7/21/2018 8:30	13.558	1550				
1829	7/21/2018 9:00	13.75	4133.4				
1830	7/21/2018 9:30	13.75	2927.8				
1831	7/21/2018 10:00	13.654	2152.8				
1832	7/21/2018 10:30	13.75	2755.6				
1833	7/21/2018 11:00	13.75	2411.1				
1834	7/21/2018 11:30	15.091	52355.9				
1835	7/21/2018 12:00	13.846	2325				
1836	7/21/2018 12:30	13.75	3272.2				
1837	7/21/2018 13:00	13.654	2325				
1838	7/21/2018 13:30	13.654	1550				
1839	7/21/2018 14:00	13.654	2238.9				
1840	7/21/2018 14:30	13.75	2583.4				
1841	7/21/2018 15:00	13.75	2583.4				
1842	7/21/2018 15:30	13.75	2497.2				
1843	7/21/2018 16:00	13.654	1722.2				
1844	7/21/2018 16:30	13.75	2669.5				
1845	7/21/2018 17:00	13.75	1722.2				
1846	7/21/2018 17:30	13.75	1065.6				
1847	7/21/2018 18:00	13.942	753.5				
1848	7/21/2018 18:30	13.942	462.9				
1849	7/21/2018 19:00	13.942	581.3				
1850	7/21/2018 19:30	13.942	839.6				
1851	7/21/2018 20:00	13.942	527.4				
1852	7/21/2018 20:30	13.942	366				
1853	7/21/2018 21:00	13.846	129.2				
1854	7/21/2018 21:30	13.846	64.6				
1855	7/21/2018 22:00	13.846	64.6				
1856	7/21/2018 22:30	13.846	10.8				
1857	7/21/2018 23:00	13.75	0				
1858	7/21/2018 23:30	13.75	0				
1859	7/22/2018 0:00	13.75	0				
1860	7/22/2018 0:30	13.75	0				
1861	7/22/2018 1:00	13.75	0				
1862	7/22/2018 1:30	13.75	0				
1863	7/22/2018 2:00	13.75	0				
1864	7/22/2018 2:30	13.654	0				
1865	7/22/2018 3:00	13.654	0				
1866	7/22/2018 3:30	13.654	10.8				
1867	7/22/2018 4:00	13.654	21.5				
1868	7/22/2018 4:30	13.654	64.6				
1869	7/22/2018 5:00	13.558	118.4				
1870	7/22/2018 5:30	13.558	258.3				
1871	7/22/2018 6:00	13.558	312.2				
1872	7/22/2018 6:30	13.558	452.1				
1873	7/22/2018 7:00	13.558	549				
1874	7/22/2018 7:30	13.461	441.3				
1875	7/22/2018 8:00	13.558	699.7				
1876	7/22/2018 8:30	13.461	699.7				
1877	7/22/2018 9:00	13.558	936.5				
1878	7/22/2018 9:30	13.461	1237.9				
1879	7/22/2018 10:00	13.461	1377.8				
1880	7/22/2018 10:30	13.558	1808.3				
1881	7/22/2018 11:00	13.558	1377.8				
1882	7/22/2018 11:30	13.558	1636.1				
1883	7/22/2018 12:00	13.558	1636.1				
1884	7/22/2018 12:30	13.654	2238.9				
1885	7/22/2018 13:00	13.654	1980.6				
1886	7/22/2018 13:30	13.654	2411.1				
1887	7/22/2018 14:00	13.654	1377.8				
1888	7/22/2018 14:30	13.558	624.3				
1889	7/22/2018 15:00	13.654	1076.4				
1890	7/22/2018 15:30	13.654	1334.7				
1891	7/22/2018 16:00	13.654	1377.8				
1892	7/22/2018 16:30	13.654	1227.1				
1893	7/22/2018 17:00	13.654	1722.2				
1894	7/22/2018 17:30	13.75	1270.1				
1895	7/22/2018 18:00	13.654	366				
1896	7/22/2018 18:30	13.654	322.9				
1897	7/22/2018 19:00	13.558	247.6				
1898	7/22/2018 19:30	13.558	344.4				
1899	7/22/2018 20:00	13.558	183				
1900	7/22/2018 20:30	13.558	107.6				
1901	7/22/2018 21:00	13.558	86.1				
1902	7/22/2018 21:30	13.558	10.8				
1903	7/22/2018 22:00	13.558	10.8				
1904	7/22/2018 22:30	13.558	0				
1905	7/22/2018 23:00	13.461	0				
1906	7/22/2018 23:30	13.461	0				
1907	7/23/2018 0:00	13.461	0				
1908	7/23/2018 0:30	13.461	0				
1909	7/23/2018 1:00	13.461	0				
1910	7/23/2018 1:30	13.461	0				
1911	7/23/2018 2:00	13.461	0				
1912	7/23/2018 2:30	13.365	0				
1913	7/23/2018 3:00	13.365	0				
1914	7/23/2018 3:30	13.365	0				
1915	7/23/2018 4:00	13.269	0				
1916	7/23/2018 4:30	13.269	0				
1917	7/23/2018 5:00	13.269	0				
1918	7/23/2018 5:30	13.269	21.5				
1919	7/23/2018 6:00	13.173	75.3				
1920	7/23/2018 6:30	13.269	107.6				
1921	7/23/2018 7:00	13.173	107.6				
1922	7/23/2018 7:30	13.173	150.7				
1923	7/23/2018 8:00	13.173	161.5				
1924	7/23/2018 8:30	13.173	258.3				
1925	7/23/2018 9:00	13.173	312.2				
1926	7/23/2018 9:30	13.173	430.6				
1927	7/23/2018 10:00	13.173	355.2				
1928	7/23/2018 10:30	13.173	850.4				
1929	7/23/2018 11:00	13.173	1097.9				
1930	7/23/2018 11:30	13.173	1248.6				
1931	7/23/2018 12:00	13.173	1345.5				
1932	7/23/2018 12:30	13.173	1636.1				
1933	7/23/2018 13:00	13.173	1377.8				
1934	7/23/2018 13:30	13.173	1151.7				
1935	7/23/2018 14:00	13.173	1097.9				
1936	7/23/2018 14:30	13.173	1227.1				
1937	7/23/2018 15:00	13.173	742.7				
1938	7/23/2018 15:30	13.173	839.6				
1939	7/23/2018 16:00	13.173	893.4				
1940	7/23/2018 16:30	13.173	861.1				
1941	7/23/2018 17:00	13.173	1194.8				
1942	7/23/2018 17:30	13.173	1194.8				
1943	7/23/2018 18:00	13.076	914.9				
1944	7/23/2018 18:30	13.076	764.2				
1945	7/23/2018 19:00	13.076	516.7				
1946	7/23/2018 19:30	12.98	409				
1947	7/23/2018 20:00	12.98	247.6				
1948	7/23/2018 20:30	12.98	172.2				
1949	7/23/2018 21:00	12.98	96.9				
1950	7/23/2018 21:30	12.883	32.3				
1951	7/23/2018 22:00	12.883	21.5				
1952	7/23/2018 22:30	12.883	0				
1953	7/23/2018 23:00	12.883	0				
1954	7/23/2018 23:30	12.883	0				
1955	7/24/2018 0:00	12.787	0				
1956	7/24/2018 0:30	12.787	0				
1957	7/24/2018 1:00	12.787	0				
1958	7/24/2018 1:30	12.787	0				
1959	7/24/2018 2:00	12.69	0				
1960	7/24/2018 2:30	12.69	0				
1961	7/24/2018 3:00	12.69	0				
1962	7/24/2018 3:30	12.69	0				
1963	7/24/2018 4:00	12.594	0				
1964	7/24/2018 4:30	12.594	21.5				
1965	7/24/2018 5:00	12.594	43.1				
1966	7/24/2018 5:30	12.594	64.6				
1967	7/24/2018 6:00	12.594	129.2				
1968	7/24/2018 6:30	12.594	172.2				
1969	7/24/2018 7:00	12.594	409				
1970	7/24/2018 7:30	12.594	624.3				
1971	7/24/2018 8:00	12.594	731.9				
1972	7/24/2018 8:30	12.594	645.8				
1973	7/24/2018 9:00	12.594	861.1				
1974	7/24/2018 9:30	12.594	1259.4				
1975	7/24/2018 10:00	12.594	1550				
1976	7/24/2018 10:30	12.594	1550				
1977	7/24/2018 11:00	12.69	1808.3				
1978	7/24/2018 11:30	12.69	1463.9				
1979	7/24/2018 12:00	12.69	1184				
1980	7/24/2018 12:30	12.69	1377.8				
1981	7/24/2018 13:00	12.69	1377.8				
1982	7/24/2018 13:30	12.787	1722.2				
1983	7/24/2018 14:00	12.787	1463.9				
1984	7/24/2018 14:30	12.787	1377.8				
1985	7/24/2018 15:00	12.787	1108.7				
1986	7/24/2018 15:30	12.787	904.2				
1987	7/24/2018 16:00	12.883	1076.4				
1988	7/24/2018 16:30	12.883	936.5				
1989	7/24/2018 17:00	12.883	645.8				
1990	7/24/2018 17:30	12.883	688.9				
1991	7/24/2018 18:00	12.98	1151.7				
1992	7/24/2018 18:30	12.98	592				
1993	7/24/2018 19:00	12.98	64.6				
1994	7/24/2018 19:30	12.98	75.3				
1995	7/24/2018 20:00	12.98	139.9				
1996	7/24/2018 20:30	12.98	107.6				
1997	7/24/2018 21:00	12.98	32.3				
1998	7/24/2018 21:30	12.98	32.3				
1999	7/24/2018 22:00	12.98	10.8				
2000	7/24/2018 22:30	12.98	0				
2001	7/24/2018 23:00	12.883	0				
2002	7/24/2018 23:30	12.883	0				
2003	7/25/2018 0:00	12.883	0				
2004	7/25/2018 0:30	12.883	0				
2005	7/25/2018 1:00	12.883	0				
2006	7/25/2018 1:30	12.787	0				
2007	7/25/2018 2:00	12.787	0				
2008	7/25/2018 2:30	12.69	0				
2009	7/25/2018 3:00	12.69	0				
2010	7/25/2018 3:30	12.69	0				
2011	7/25/2018 4:00	12.69	0				
2012	7/25/2018 4:30	12.69	10.8				
2013	7/25/2018 5:00	12.69	21.5				
2014	7/25/2018 5:30	12.69	10.8				
2015	7/25/2018 6:00	12.69	32.3				
2016	7/25/2018 6:30	12.69	107.6				
2017	7/25/2018 7:00	12.594	75.3				
2018	7/25/2018 7:30	12.69	139.9				
2019	7/25/2018 8:00	12.69	193.8				
2020	7/25/2018 8:30	12.594	204.5				
2021	7/25/2018 9:00	12.69	355.2				
2022	7/25/2018 9:30	12.69	473.6				
2023	7/25/2018 10:00	12.69	247.6				
2024	7/25/2018 10:30	12.69	366				
2025	7/25/2018 11:00	12.69	226				
2026	7/25/2018 11:30	12.69	366				
2027	7/25/2018 12:00	12.69	236.8				
2028	7/25/2018 12:30	12.69	322.9				
2029	7/25/2018 13:00	12.69	322.9				
2030	7/25/2018 13:30	12.69	785.8				
2031	7/25/2018 14:00	12.497	1463.9				
2032	7/25/2018 14:30	12.401	484.4				
2033	7/25/2018 15:00	12.304	290.6				
2034	7/25/2018 15:30	12.304	398.3				
2035	7/25/2018 16:00	12.304	419.8				
2036	7/25/2018 16:30	12.401	1141				
2037	7/25/2018 17:00	12.304	1001				
2038	7/25/2018 17:30	12.401	505.9				
2039	7/25/2018 18:00	12.401	355.2				
2040	7/25/2018 18:30	12.401	538.2				
2041	7/25/2018 19:00	12.497	312.2				
2042	7/25/2018 19:30	12.594	107.6				
2043	7/25/2018 20:00	12.594	118.4				
2044	7/25/2018 20:30	12.594	21.5				
2045	7/25/2018 21:00	12.594	32.3				
2046	7/25/2018 21:30	12.594	21.5				
2047	7/25/2018 22:00	12.594	0				
2048	7/25/2018 22:30	12.594	0				
2049	7/25/2018 23:00	12.594	0				
2050	7/25/2018 23:30	12.594	0				
2051	7/26/2018 0:00	12.594	0				
2052	7/26/2018 0:30	12.594	0				
2053	7/26/2018 1:00	12.594	0				
2054	7/26/2018 1:30	12.594	0				
2055	7/26/2018 2:00	12.594	0				
2056	7/26/2018 2:30	12.69	0				
2057	7/26/2018 3:00	12.69	0				
2058	7/26/2018 3:30	12.69	0				
2059	7/26/2018 4:00	12.69	0				
2060	7/26/2018 4:30	12.69	0				
2061	7/26/2018 5:00	12.69	21.5				
2062	7/26/2018 5:30	12.69	32.3				
2063	7/26/2018 6:00	12.69	118.4				
2064	7/26/2018 6:30	12.69	236.8				
2065	7/26/2018 7:00	12.69	161.5				
2066	7/26/2018 7:30	12.787	290.6				
2067	7/26/2018 8:00	12.883	452.1				
2068	7/26/2018 8:30	12.883	398.3				
2069	7/26/2018 9:00	12.883	236.8				
2070	7/26/2018 9:30	13.173	290.6				
2071	7/26/2018 10:00	13.173	398.3				
2072	7/26/2018 10:30	13.173	301.4				
2073	7/26/2018 11:00	13.173	409				
2074	7/26/2018 11:30	13.173	344.4				
2075	7/26/2018 12:00	13.269	484.4				
2076	7/26/2018 12:30	13.269	495.1				
2077	7/26/2018 13:00	13.173	322.9				
2078	7/26/2018 13:30	13.269	839.6				
2079	7/26/2018 14:00	13.173	236.8				
2080	7/26/2018 14:30	13.269	226				
2081	7/26/2018 15:00	13.269	366				
2082	7/26/2018 15:30	13.269	301.4				
2083	7/26/2018 16:00	13.173	193.8				
2084	7/26/2018 16:30	13.173	193.8				
2085	7/26/2018 17:00	13.269	258.3				
2086	7/26/2018 17:30	13.269	279.9				
2087	7/26/2018 18:00	13.269	322.9				
2088	7/26/2018 18:30	13.269	226				
2089	7/26/2018 19:00	13.269	312.2				
2090	7/26/2018 19:30	13.269	107.6				
2091	7/26/2018 20:00	13.269	161.5				
2092	7/26/2018 20:30	13.173	118.4				
2093	7/26/2018 21:00	13.173	43.1				
2094	7/26/2018 21:30	13.173	21.5				
2095	7/26/2018 22:00	13.173	0				
2096	7/26/2018 22:30	13.173	0				
2097	7/26/2018 23:00	13.173	0				
2098	7/26/2018 23:30	13.173	0				
2099	7/27/2018 0:00	13.173	0				
2100	7/27/2018 0:30	13.173	0				
2101	7/27/2018 1:00	13.173	0				
2102	7/27/2018 1:30	13.076	0				
2103	7/27/2018 2:00	13.076	0				
2104	7/27/2018 2:30	13.076	0				
2105	7/27/2018 3:00	13.076	0				
2106	7/27/2018 3:30	13.076	0				
2107	7/27/2018 4:00	13.076	0				
2108	7/27/2018 4:30	12.98	32.3				
2109	7/27/2018 5:00	12.98	86.1				
2110	7/27/2018 5:30	12.98	53.8				
2111	7/27/2018 6:00	12.98	139.9				
2112	7/27/2018 6:30	12.98	344.4				
2113	7/27/2018 7:00	12.98	290.6				
2114	7/27/2018 7:30	12.98	441.3				
2115	7/27/2018 8:00	12.98	559.7				
2116	7/27/2018 8:30	13.076	710.4				
2117	7/27/2018 9:00	13.076	656.6				
2118	7/27/2018 9:30	13.076	409				
2119	7/27/2018 10:00	13.173	1054.9				
2120	7/27/2018 10:30	13.173	1119.5				
2121	7/27/2018 11:00	13.173	1227.1				
2122	7/27/2018 11:30	13.173	1205.6				
2123	7/27/2018 12:00	13.173	1141				
2124	7/27/2018 12:30	13.269	1119.5				
2125	7/27/2018 13:00	13.269	1087.2				
2126	7/27/2018 13:30	13.269	1194.8				
2127	7/27/2018 14:00	13.269	904.2				
2128	7/27/2018 14:30	13.269	1367				
2129	7/27/2018 15:00	13.269	1270.1				
2130	7/27/2018 15:30	13.365	1033.3				
2131	7/27/2018 16:00	13.365	1313.2				
2132	7/27/2018 16:30	13.269	1119.5				
2133	7/27/2018 17:00	13.461	979.5				
2134	7/27/2018 17:30	13.654	1011.8				
2135	7/27/2018 18:00	13.846	678.1				
2136	7/27/2018 18:30	13.942	624.3				
2137	7/27/2018 19:00	13.942	484.4				
2138	7/27/2018 19:30	13.942	301.4				
2139	7/27/2018 20:00	13.942	193.8				
2140	7/27/2018 20:30	13.942	150.7				
2141	7/27/2018 21:00	13.942	53.8				
2142	7/27/2018 21:30	13.942	21.5				
2143	7/27/2018 22:00	13.942	0				
2144	7/27/2018 22:30	13.942	0				
2145	7/27/2018 23:00	13.942	0				
2146	7/27/2018 23:30	13.942	0				
2147	7/28/2018 0:00	13.942	0				
2148	7/28/2018 0:30	13.942	0				
2149	7/28/2018 1:00	13.942	0				
2150	7/28/2018 1:30	13.846	0				
2151	7/28/2018 2:00	13.846	0				
2152	7/28/2018 2:30	13.846	0				
2153	7/28/2018 3:00	13.846	0				
2154	7/28/2018 3:30	13.846	0				
2155	7/28/2018 4:00	13.846	0				
2156	7/28/2018 4:30	13.846	0				
2157	7/28/2018 5:00	13.75	0				
2158	7/28/2018 5:30	13.75	75.3				
2159	7/28/2018 6:00	13.75	129.2				
2160	7/28/2018 6:30	13.75	107.6				
2161	7/28/2018 7:00	13.75	430.6				
2162	7/28/2018 7:30	13.75	215.3				
2163	7/28/2018 8:00	13.75	344.4				
2164	7/28/2018 8:30	13.75	193.8				
2165	7/28/2018 9:00	13.75	139.9				
2166	7/28/2018 9:30	13.75	150.7				
2167	7/28/2018 10:00	13.75	118.4				
2168	7/28/2018 10:30	13.75	193.8				
2169	7/28/2018 11:00	13.75	183				
2170	7/28/2018 11:30	13.75	96.9				
2171	7/28/2018 12:00	13.75	96.9				
2172	7/28/2018 12:30	13.75	43.1				
2173	7/28/2018 13:00	13.75	64.6				
2174	7/28/2018 13:30	13.75	53.8				
2175	7/28/2018 14:00	13.846	75.3				
2176	7/28/2018 14:30	13.846	75.3				
2177	7/28/2018 15:00	13.846	258.3				
2178	7/28/2018 15:30	13.846	150.7				
2179	7/28/2018 16:00	13.75	269.1				
2180	7/28/2018 16:30	13.846	1356.3				
2181	7/28/2018 17:00	13.846	559.7				
2182	7/28/2018 17:30	13.846	505.9				
2183	7/28/2018 18:00	13.942	172.2				
2184	7/28/2018 18:30	13.942	64.6				
2185	7/28/2018 19:00	13.846	10.8				
2186	7/28/2018 19:30	13.846	0				
2187	7/28/2018 20:00	13.846	10.8				
2188	7/28/2018 20:30	13.846	0				
2189	7/28/2018 21:00	13.846	32.3				
2190	7/28/2018 21:30	13.846	21.5				
2191	7/28/2018 22:00	13.846	0				
2192	7/28/2018 22:30	13.846	0				
2193	7/28/2018 23:00	13.846	0				
2194	7/28/2018 23:30	13.846	0				
2195	7/29/2018 0:00	13.846	0				
2196	7/29/2018 0:30	13.846	0				
2197	7/29/2018 1:00	13.846	0				
2198	7/29/2018 1:30	13.846	0				
2199	7/29/2018 2:00	13.846	0				
2200	7/29/2018 2:30	13.846	0				
2201	7/29/2018 3:00	13.846	0				
2202	7/29/2018 3:30	13.846	0				
2203	7/29/2018 4:00	13.75	0				
2204	7/29/2018 4:30	13.75	0				
2205	7/29/2018 5:00	13.75	43.1				
2206	7/29/2018 5:30	13.75	43.1				
2207	7/29/2018 6:00	13.75	64.6				
2208	7/29/2018 6:30	13.75	118.4				
2209	7/29/2018 7:00	13.75	64.6				
2210	7/29/2018 7:30	13.75	301.4				
2211	7/29/2018 8:00	13.75	139.9				
2212	7/29/2018 8:30	13.846	473.6				
2213	7/29/2018 9:00	13.846	376.7				
2214	7/29/2018 9:30	13.846	871.9				
2215	7/29/2018 10:00	13.846	775				
2216	7/29/2018 10:30	13.846	376.7				
2217	7/29/2018 11:00	13.846	290.6				
2218	7/29/2018 11:30	13.846	473.6				
2219	7/29/2018 12:00	13.942	635.1				
2220	7/29/2018 12:30	13.942	204.5				
2221	7/29/2018 13:00	14.134	645.8				
2222	7/29/2018 13:30	14.23	226				
2223	7/29/2018 14:00	14.325	86.1				
2224	7/29/2018 14:30	14.23	43.1				
2225	7/29/2018 15:00	14.325	32.3				
2226	7/29/2018 15:30	14.23	53.8				
2227	7/29/2018 16:00	14.23	86.1				
2228	7/29/2018 16:30	14.23	129.2				
2229	7/29/2018 17:00	14.23	53.8				
2230	7/29/2018 17:30	14.23	53.8				
2231	7/29/2018 18:00	14.23	96.9				
2232	7/29/2018 18:30	14.23	75.3				
2233	7/29/2018 19:00	14.23	118.4				
2234	7/29/2018 19:30	14.23	43.1				
2235	7/29/2018 20:00	14.23	86.1				
2236	7/29/2018 20:30	14.23	75.3				
2237	7/29/2018 21:00	14.134	64.6				
2238	7/29/2018 21:30	14.134	0				
2239	7/29/2018 22:00	14.134	0				
2240	7/29/2018 22:30	14.134	0				
2241	7/29/2018 23:00	14.038	0				
2242	7/29/2018 23:30	14.038	0				
2243	7/30/2018 0:00	14.038	0				
2244	7/30/2018 0:30	14.038	0				
2245	7/30/2018 1:00	13.942	0				
2246	7/30/2018 1:30	13.942	0				
2247	7/30/2018 2:00	13.942	0				
2248	7/30/2018 2:30	13.942	0				
2249	7/30/2018 3:00	13.846	0				
2250	7/30/2018 3:30	13.846	0				
2251	7/30/2018 4:00	13.846	0				
2252	7/30/2018 4:30	13.846	0				
2253	7/30/2018 5:00	13.75	0				
2254	7/30/2018 5:30	13.75	0				
2255	7/30/2018 6:00	13.75	21.5				
2256	7/30/2018 6:30	13.75	96.9				
2257	7/30/2018 7:00	13.75	53.8				
2258	7/30/2018 7:30	13.75	107.6				
2259	7/30/2018 8:00	13.75	43.1				
2260	7/30/2018 8:30	13.75	193.8				
2261	7/30/2018 9:00	13.75	53.8				
2262	7/30/2018 9:30	13.75	107.6				
2263	7/30/2018 10:00	13.654	107.6				
2264	7/30/2018 10:30	13.654	96.9				
2265	7/30/2018 11:00	13.654	150.7				
2266	7/30/2018 11:30	13.654	75.3				
2267	7/30/2018 12:00	13.654	75.3				
2268	7/30/2018 12:30	13.654	118.4				
2269	7/30/2018 13:00	13.654	290.6				
2270	7/30/2018 13:30	13.654	118.4				
2271	7/30/2018 14:00	13.75	258.3				
2272	7/30/2018 14:30	13.75	366				
2273	7/30/2018 15:00	13.75	376.7				
2274	7/30/2018 15:30	13.75	258.3				
2275	7/30/2018 16:00	13.75	96.9				
2276	7/30/2018 16:30	13.75	344.4				
2277	7/30/2018 17:00	13.75	312.2				
2278	7/30/2018 17:30	13.75	150.7				
2279	7/30/2018 18:00	13.75	139.9				
2280	7/30/2018 18:30	13.75	150.7				
2281	7/30/2018 19:00	13.75	75.3				
2282	7/30/2018 19:30	13.75	129.2				
2283	7/30/2018 20:00	13.846	139.9				
2284	7/30/2018 20:30	13.846	32.3				
2285	7/30/2018 21:00	13.846	21.5				
2286	7/30/2018 21:30	13.846	0				
2287	7/30/2018 22:00	13.75	0				
2288	7/30/2018 22:30	13.75	0				
2289	7/30/2018 23:00	13.654	0				
2290	7/30/2018 23:30	13.654	0				
2291	7/31/2018 0:00	13.558	0				
2292	7/31/2018 0:30	13.558	0				
2293	7/31/2018 1:00	13.558	0				
2294	7/31/2018 1:30	13.461	0				
2295	7/31/2018 2:00	13.461	0				
2296	7/31/2018 2:30	13.461	0				
2297	7/31/2018 3:00	13.365	0				
2298	7/31/2018 3:30	13.365	0				
2299	7/31/2018 4:00	13.365	0				
2300	7/31/2018 4:30	13.365	0				
2301	7/31/2018 5:00	13.365	21.5				
2302	7/31/2018 5:30	13.269	21.5				
2303	7/31/2018 6:00	13.269	139.9				
2304	7/31/2018 6:30	13.269	215.3				
2305	7/31/2018 7:00	13.269	301.4				
2306	7/31/2018 7:30	13.269	226				
2307	7/31/2018 8:00	13.269	193.8				
2308	7/31/2018 8:30	13.269	279.9				
2309	7/31/2018 9:00	13.269	473.6				
2310	7/31/2018 9:30	13.269	785.8				
2311	7/31/2018 10:00	13.365	871.9				
2312	7/31/2018 10:30	13.365	1054.9				
2313	7/31/2018 11:00	13.461	947.2				
2314	7/31/2018 11:30	13.461	914.9				
2315	7/31/2018 12:00	13.558	925.7				
2316	7/31/2018 12:30	13.654	538.2				
2317	7/31/2018 13:00	13.654	678.1				
2318	7/31/2018 13:30	13.654	269.1				
2319	7/31/2018 14:00	13.654	269.1				
2320	7/31/2018 14:30	13.75	344.4				
2321	7/31/2018 15:00	13.75	322.9				
2322	7/31/2018 15:30	13.75	129.2				
2323	7/31/2018 16:00	13.75	462.9				
2324	7/31/2018 16:30	13.75	118.4				
2325	7/31/2018 17:00	13.846	301.4				
2326	7/31/2018 17:30	13.846	269.1				
2327	7/31/2018 18:00	13.846	269.1				
2328	7/31/2018 18:30	13.942	139.9				
2329	7/31/2018 19:00	13.942	161.5				
2330	7/31/2018 19:30	13.942	21.5				
2331	7/31/2018 20:00	13.942	21.5				
2332	7/31/2018 20:30	14.038	21.5				
2333	7/31/2018 21:00	14.038	10.8				
2334	7/31/2018 21:30	14.038	0				
2335	7/31/2018 22:00	14.038	0				
2336	7/31/2018 22:30	14.038	0				
2337	7/31/2018 23:00	13.942	0				
2338	7/31/2018 23:30	13.942	0				
2339	8/1/2018 0:00	13.942	0				
2340	8/1/2018 0:30	13.942	0				
2341	8/1/2018 1:00	13.942	0				
2342	8/1/2018 1:30	13.846	0				
2343	8/1/2018 2:00	13.846	0				
2344	8/1/2018 2:30	13.846	0				
2345	8/1/2018 3:00	13.75	0				
2346	8/1/2018 3:30	13.75	0				
2347	8/1/2018 4:00	13.75	0				
2348	8/1/2018 4:30	13.75	0				
2349	8/1/2018 5:00	13.75	0				
2350	8/1/2018 5:30	13.75	0				
2351	8/1/2018 6:00	13.654	0				
2352	8/1/2018 6:30	13.654	0				
2353	8/1/2018 7:00	13.654	0				
2354	8/1/2018 7:30	13.654	0				
2355	8/1/2018 8:00	13.654	0				
2356	8/1/2018 8:30	13.654	75.3				
2357	8/1/2018 9:00	13.558	64.6				
2358	8/1/2018 9:30	13.654	129.2				
2359	8/1/2018 10:00	13.654	86.1				
2360	8/1/2018 10:30	13.654	53.8				
2361	8/1/2018 11:00	13.654	161.5				
2362	8/1/2018 11:30	13.654	150.7				
2363	8/1/2018 12:00	13.654	75.3				
2364	8/1/2018 12:30	13.654	75.3				
2365	8/1/2018 13:00	13.654	247.6				
2366	8/1/2018 13:30	13.654	204.5				
2367	8/1/2018 14:00	13.654	183				
2368	8/1/2018 14:30	13.654	129.2				
2369	8/1/2018 15:00	13.654	96.9				
2370	8/1/2018 15:30	13.558	75.3				
2371	8/1/2018 16:00	13.558	107.6				
2372	8/1/2018 16:30	13.558	43.1				
2373	8/1/2018 17:00	13.654	86.1				
2374	8/1/2018 17:30	13.654	107.6				
2375	8/1/2018 18:00	13.75	86.1				
2376	8/1/2018 18:30	13.75	53.8				
2377	8/1/2018 19:00	13.846	32.3				
2378	8/1/2018 19:30	13.75	32.3				
2379	8/1/2018 20:00	13.75	10.8				
2380	8/1/2018 20:30	13.75	32.3				
2381	8/1/2018 21:00	13.75	0				
2382	8/1/2018 21:30	13.654	0				
2383	8/1/2018 22:00	13.654	0				
2384	8/1/2018 22:30	13.654	0				
2385	8/1/2018 23:00	13.654	0				
2386	8/1/2018 23:30	13.558	0				
2387	8/2/2018 0:00	13.558	0				
2388	8/2/2018 0:30	13.558	0				
2389	8/2/2018 1:00	13.461	0				
2390	8/2/2018 1:30	13.461	0				
2391	8/2/2018 2:00	13.461	0				
2392	8/2/2018 2:30	13.461	0				
2393	8/2/2018 3:00	13.365	0				
2394	8/2/2018 3:30	13.365	0				
2395	8/2/2018 4:00	13.365	0				
2396	8/2/2018 4:30	13.365	0				
2397	8/2/2018 5:00	13.269	0				
2398	8/2/2018 5:30	13.269	0				
2399	8/2/2018 6:00	13.269	0				
2400	8/2/2018 6:30	13.269	21.5				
2401	8/2/2018 7:00	13.269	86.1				
2402	8/2/2018 7:30	13.269	64.6				
2403	8/2/2018 8:00	13.269	118.4				
2404	8/2/2018 8:30	13.269	161.5				
2405	8/2/2018 9:00	13.269	107.6				
2406	8/2/2018 9:30	13.269	64.6				
2407	8/2/2018 10:00	13.269	129.2				
2408	8/2/2018 10:30	13.269	75.3				
2409	8/2/2018 11:00	13.269	118.4				
2410	8/2/2018 11:30	13.269	75.3				
2411	8/2/2018 12:00	13.269	139.9				
2412	8/2/2018 12:30	13.269	96.9				
2413	8/2/2018 13:00	13.173	96.9				
2414	8/2/2018 13:30	13.173	107.6				
2415	8/2/2018 14:00	13.173	129.2				
2416	8/2/2018 14:30	13.173	172.2				
2417	8/2/2018 15:00	13.173	150.7				
2418	8/2/2018 15:30	13.173	150.7				
2419	8/2/2018 16:00	13.173	215.3				
2420	8/2/2018 16:30	13.173	86.1				
2421	8/2/2018 17:00	13.173	75.3				
2422	8/2/2018 17:30	13.173	161.5				
2423	8/2/2018 18:00	13.173	107.6				
2424	8/2/2018 18:30	13.173	32.3				
2425	8/2/2018 19:00	13.173	21.5				
2426	8/2/2018 19:30	13.173	21.5				
2427	8/2/2018 20:00	13.173	21.5				
2428	8/2/2018 20:30	13.173	0				
2429	8/2/2018 21:00	13.173	0				
2430	8/2/2018 21:30	13.173	0				
