"Plot Title: St33_SONDE_18Jul21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 2409646, SEN S/N: 2409646)","Intensity, Lux (LGR S/N: 2409646, SEN S/N: 2409646)","Coupler Attached (LGR S/N: 2409646)","Host Connected (LGR S/N: 2409646)","Stopped (LGR S/N: 2409646)","End Of File (LGR S/N: 2409646)"
279,07/24/21 05:00:00,14.709,2238.9,,,,
280,07/24/21 05:30:00,14.421,3788.9,,,,
281,07/24/21 06:00:00,15.091,13777.9,,,,
282,07/24/21 06:30:00,15.569,14466.8,,,,
283,07/24/21 07:00:00,16.903,37200.2,,,,
284,07/24/21 07:30:00,19.662,28933.5,,,,
285,07/24/21 08:00:00,18.045,57867.0,,,,
286,07/24/21 08:30:00,18.236,30311.3,,,,
287,07/24/21 09:00:00,16.903,17911.2,,,,
288,07/24/21 09:30:00,19.377,27555.7,,,,
289,07/24/21 10:00:00,20.996,33066.9,,,,
290,07/24/21 10:30:00,22.812,49600.3,,,,
291,07/24/21 11:00:00,24.448,57867.0,,,,
292,07/24/21 11:30:00,19.377,121245.2,,,,
293,07/24/21 12:00:00,16.523,34444.7,,,,
294,07/24/21 12:30:00,16.618,52355.9,,,,
295,07/24/21 13:00:00,16.427,33066.9,,,,
296,07/24/21 13:30:00,17.379,66133.8,,,,
297,07/24/21 14:00:00,15.951,23422.4,,,,
298,07/24/21 14:30:00,15.569,12400.1,,,,
299,07/24/21 15:00:00,15.569,10677.8,,,,
300,07/24/21 15:30:00,15.187,7577.8,,,,
301,07/24/21 16:00:00,14.709,14466.8,,,,
302,07/24/21 16:30:00,16.999,37200.2,,,,
303,07/24/21 17:00:00,16.427,38578.0,,,,
304,07/24/21 17:30:00,17.760,60622.6,,,,
305,07/24/21 18:00:00,17.094,34444.7,,,,
306,07/24/21 18:30:00,17.094,34444.7,,,,
307,07/24/21 19:00:00,15.951,8611.2,,,,
308,07/24/21 19:30:00,16.999,12400.1,,,,
309,07/24/21 20:00:00,16.523,11022.3,,,,
310,07/24/21 20:30:00,14.996,7577.8,,,,
311,07/24/21 21:00:00,15.187,4477.8,,,,
312,07/24/21 21:30:00,14.613,2497.2,,,,
313,07/24/21 22:00:00,14.517,1377.8,,,,
314,07/24/21 22:30:00,13.846,1227.1,,,,
315,07/24/21 23:00:00,13.654,516.7,,,,
316,07/24/21 23:30:00,14.613,183.0,,,,
317,07/25/21 00:00:00,14.134,53.8,,,,
318,07/25/21 00:30:00,14.230,0.0,,,,
319,07/25/21 01:00:00,14.038,0.0,,,,
320,07/25/21 01:30:00,13.942,0.0,,,,
321,07/25/21 02:00:00,13.846,10.8,,,,
322,07/25/21 02:30:00,14.038,139.9,,,,
323,07/25/21 03:00:00,14.134,258.3,,,,
324,07/25/21 03:30:00,13.846,613.5,,,,
325,07/25/21 04:00:00,14.230,2152.8,,,,
326,07/25/21 04:30:00,12.304,3272.2,,,,
327,07/25/21 05:00:00,14.134,3616.7,,,,
328,07/25/21 05:30:00,14.038,5166.7,,,,
329,07/25/21 06:00:00,14.517,24800.2,,,,
330,07/25/21 06:30:00,14.613,28933.5,,,,
331,07/25/21 07:00:00,14.230,30311.3,,,,
332,07/25/21 07:30:00,15.091,49600.3,,,,
333,07/25/21 08:00:00,14.325,38578.0,,,,
334,07/25/21 08:30:00,14.038,57867.0,,,,
335,07/25/21 09:00:00,14.709,30311.3,,,,
336,07/25/21 09:30:00,15.091,52355.9,,,,
337,07/25/21 10:00:00,15.664,10333.4,,,,
338,07/25/21 10:30:00,15.760,10677.8,,,,
339,07/25/21 11:00:00,15.569,115734.1,,,,
340,07/25/21 11:30:00,15.569,88178.4,,,,
341,07/25/21 12:00:00,15.760,52355.9,,,,
342,07/25/21 12:30:00,14.709,44089.2,,,,
343,07/25/21 13:00:00,14.230,34444.7,,,,
344,07/25/21 13:30:00,13.654,33066.9,,,,
345,07/25/21 14:00:00,13.846,37200.2,,,,
346,07/25/21 14:30:00,13.558,34444.7,,,,
347,07/25/21 15:00:00,14.804,34444.7,,,,
348,07/25/21 15:30:00,14.996,22044.6,,,,
349,07/25/21 16:00:00,14.709,23422.4,,,,
350,07/25/21 16:30:00,13.654,28933.5,,,,
351,07/25/21 17:00:00,13.461,18600.1,,,,
352,07/25/21 17:30:00,13.654,19289.0,,,,
353,07/25/21 18:00:00,14.230,21355.7,,,,
354,07/25/21 18:30:00,13.269,17911.2,,,,
355,07/25/21 19:00:00,13.076,6200.0,,,,
356,07/25/21 19:30:00,13.654,6544.5,,,,
357,07/25/21 20:00:00,13.076,4650.0,,,,
358,07/25/21 20:30:00,13.654,6200.0,,,,
359,07/25/21 21:00:00,14.709,17911.2,,,,
360,07/25/21 21:30:00,14.613,7577.8,,,,
361,07/25/21 22:00:00,13.942,4994.5,,,,
362,07/25/21 22:30:00,13.173,1636.1,,,,
363,07/25/21 23:00:00,12.883,570.5,,,,
