Plot Title: md_e5_benthic_13Jun19,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Temp)","Intensity, Lux (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Light)",Coupler Detached (LGR S/N: 10349966),Coupler Attached (LGR S/N: 10349966),Host Connected (LGR S/N: 10349966),Stopped (LGR S/N: 10349966),End Of File (LGR S/N: 10349966)
333,6/20/2019 11:16,9.866,3272.2,,,,,
334,6/20/2019 11:46,9.965,3100,,,,,
335,6/20/2019 12:16,9.768,1550,,,,,
336,6/20/2019 12:46,9.866,1377.8,,,,,
337,6/20/2019 13:16,9.768,1313.2,,,,,
338,6/20/2019 13:46,9.866,2411.1,,,,,
339,6/20/2019 14:16,9.866,3100,,,,,
340,6/20/2019 14:46,9.965,2927.8,,,,,
341,6/20/2019 15:16,9.965,3272.2,,,,,
342,6/20/2019 15:46,10.063,4477.8,,,,,
343,6/20/2019 16:16,10.063,4994.5,,,,,
344,6/20/2019 16:46,9.965,1894.5,,,,,
345,6/20/2019 17:16,9.965,1722.2,,,,,
346,6/20/2019 17:46,9.965,1345.5,,,,,
347,6/20/2019 18:16,9.965,1980.6,,,,,
348,6/20/2019 18:46,9.866,1377.8,,,,,
349,6/20/2019 19:16,9.866,1054.9,,,,,
350,6/20/2019 19:46,9.866,925.7,,,,,
351,6/20/2019 20:16,9.866,667.4,,,,,
352,6/20/2019 20:46,9.866,333.7,,,,,
353,6/20/2019 21:16,9.866,269.1,,,,,
354,6/20/2019 21:46,9.866,258.3,,,,,
355,6/20/2019 22:16,9.768,75.3,,,,,
356,6/20/2019 22:46,9.768,64.6,,,,,
357,6/20/2019 23:16,9.768,75.3,,,,,
358,6/20/2019 23:46,9.768,32.3,,,,,
359,6/21/2019 0:16,9.768,10.8,,,,,
360,6/21/2019 0:46,9.768,10.8,,,,,
361,6/21/2019 1:16,9.768,21.5,,,,,
362,6/21/2019 1:46,9.768,32.3,,,,,
363,6/21/2019 2:16,9.768,32.3,,,,,
364,6/21/2019 2:46,9.669,43.1,,,,,
365,6/21/2019 3:16,9.669,86.1,,,,,
366,6/21/2019 3:46,9.669,183,,,,,
367,6/21/2019 4:16,9.669,269.1,,,,,
368,6/21/2019 4:46,9.669,409,,,,,
369,6/21/2019 5:16,9.669,516.7,,,,,
370,6/21/2019 5:46,9.669,688.9,,,,,
371,6/21/2019 6:16,9.669,796.5,,,,,
372,6/21/2019 6:46,9.669,882.6,,,,,
373,6/21/2019 7:16,9.669,742.7,,,,,
374,6/21/2019 7:46,9.669,1022.6,,,,,
375,6/21/2019 8:16,9.669,1463.9,,,,,
376,6/21/2019 8:46,9.669,1722.2,,,,,
377,6/21/2019 9:16,9.669,2325,,,,,
378,6/21/2019 9:46,9.571,2583.4,,,,,
