"Plot Title: sonde_May21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10724105, SEN S/N: 10724105)","Intensity, Lux (LGR S/N: 10724105, SEN S/N: 10724105)","Coupler Detached (LGR S/N: 10724105)","Coupler Attached (LGR S/N: 10724105)","Host Connected (LGR S/N: 10724105)","Stopped (LGR S/N: 10724105)","End Of File (LGR S/N: 10724105)"
1307,06/13/21 08:26:06 PM,5.655,5166.7,,,,,
1308,06/13/21 08:56:06 PM,5.037,4305.6,,,,,
1309,06/13/21 09:26:06 PM,5.244,4133.4,,,,,
1310,06/13/21 09:56:06 PM,5.757,2669.5,,,,,
1311,06/13/21 10:26:06 PM,5.962,1980.6,,,,,
1312,06/13/21 10:56:06 PM,5.962,1550.0,,,,,
1313,06/13/21 11:26:06 PM,6.370,592.0,,,,,
1314,06/13/21 11:56:06 PM,5.655,495.1,,,,,
1315,06/14/21 12:26:06 AM,5.244,366.0,,,,,
1316,06/14/21 12:56:06 AM,4.831,312.2,,,,,
1317,06/14/21 01:26:06 AM,3.893,398.3,,,,,
1318,06/14/21 01:56:06 AM,4.415,484.4,,,,,
1319,06/14/21 02:26:06 AM,3.893,430.6,,,,,
1320,06/14/21 02:56:06 AM,2.517,699.7,,,,,
1321,06/14/21 03:26:06 AM,3.472,710.4,,,,,
1322,06/14/21 03:56:06 AM,4.102,710.4,,,,,
1323,06/14/21 04:26:06 AM,4.102,2755.6,,,,,
1324,06/14/21 04:56:06 AM,4.207,2411.1,,,,,
1325,06/14/21 05:26:06 AM,5.244,14466.8,,,,,
1326,06/14/21 05:56:06 AM,4.727,8266.7,,,,,
1327,06/14/21 06:26:06 AM,4.934,24800.2,,,,,
1328,06/14/21 06:56:06 AM,8.978,68889.3,,,,,
1329,06/14/21 07:26:06 AM,5.141,28933.5,,,,,
1330,06/14/21 07:56:06 AM,4.934,26178.0,,,,,
1331,06/14/21 08:26:06 AM,6.370,46844.8,,,,,
1332,06/14/21 08:56:06 AM,8.282,85422.8,,,,,
1333,06/14/21 09:26:06 AM,7.280,52355.9,,,,,
1334,06/14/21 09:56:06 AM,9.275,85422.8,,,,,
1335,06/14/21 10:26:06 AM,7.682,79911.6,,,,,
1336,06/14/21 10:56:06 AM,8.481,115734.1,,,,,
1337,06/14/21 11:26:06 AM,7.882,77156.1,,,,,
1338,06/14/21 11:56:06 AM,9.472,85422.8,,,,,
1339,06/14/21 12:26:06 PM,7.280,71644.9,,,,,
1340,06/14/21 12:56:06 PM,6.877,44089.2,,,,,
1341,06/14/21 01:26:06 PM,7.381,63378.2,,,,,
1342,06/14/21 01:56:06 PM,7.882,57867.0,,,,,
1343,06/14/21 02:26:06 PM,7.381,55111.5,,,,,
1344,06/14/21 02:56:06 PM,9.768,71644.9,,,,,
1345,06/14/21 03:26:06 PM,6.573,42711.4,,,,,
1346,06/14/21 03:56:06 PM,9.866,88178.4,,,,,
1347,06/14/21 04:26:06 PM,8.779,132267.5,,,,,
1348,06/14/21 04:56:06 PM,7.682,57867.0,,,,,
1349,06/14/21 05:26:06 PM,7.882,99200.7,,,,,
1350,06/14/21 05:56:06 PM,8.779,82667.2,,,,,
1351,06/14/21 06:26:06 PM,7.179,82667.2,,,,,
1352,06/14/21 06:56:06 PM,6.370,22044.6,,,,,
1353,06/14/21 07:26:06 PM,5.347,7577.8,,,,,
1354,06/14/21 07:56:06 PM,6.978,21355.7,,,,,
1355,06/14/21 08:26:06 PM,6.166,21355.7,,,,,
1356,06/14/21 08:56:06 PM,5.347,12400.1,,,,,
1357,06/14/21 09:26:06 PM,3.261,10333.4,,,,,
1358,06/14/21 09:56:06 PM,4.623,7233.4,,,,,
1359,06/14/21 10:26:06 PM,3.578,4822.3,,,,,
1360,06/14/21 10:56:06 PM,2.303,3616.7,,,,,
1361,06/14/21 11:26:06 PM,1.872,1377.8,,,,,
1362,06/14/21 11:56:06 PM,1.330,850.4,,,,,
1363,06/15/21 12:26:06 AM,1.764,570.5,,,,,
1364,06/15/21 12:56:06 AM,1.439,462.9,,,,,
1365,06/15/21 01:26:06 AM,1.221,484.4,,,,,
1366,06/15/21 01:56:06 AM,1.439,484.4,,,,,
1367,06/15/21 02:26:06 AM,1.330,990.3,,,,,
1368,06/15/21 02:56:06 AM,0.893,1313.2,,,,,
1369,06/15/21 03:26:06 AM,0.893,5511.1,,,,,
1370,06/15/21 03:56:06 AM,5.141,24800.2,,,,,
1371,06/15/21 04:26:06 AM,6.877,28933.5,,,,,
1372,06/15/21 04:56:06 AM,6.370,88178.4,,,,,
1373,06/15/21 05:26:06 AM,6.775,44089.2,,,,,
1374,06/15/21 05:56:06 AM,8.182,28933.5,,,,,
1375,06/15/21 06:26:06 AM,7.280,16533.4,,,,,
1376,06/15/21 06:56:06 AM,7.079,22044.6,,,,,
1377,06/15/21 07:26:06 AM,3.893,13777.9,,,,,
1378,06/15/21 07:56:06 AM,5.244,30311.3,,,,,
1379,06/15/21 08:26:06 AM,6.268,28933.5,,,,,
1380,06/15/21 08:56:06 AM,6.877,34444.7,,,,,
1381,06/15/21 09:26:06 AM,10.748,115734.1,,,,,
1382,06/15/21 09:56:06 AM,9.669,66133.8,,,,,
1383,06/15/21 10:26:06 AM,13.076,176356.7,,,,,
1384,06/15/21 10:56:06 AM,11.625,143289.8,,,,,
1385,06/15/21 11:26:06 AM,11.916,88178.4,,,,,
1386,06/15/21 11:56:06 AM,13.558,154312.1,,,,,
1387,06/15/21 12:26:06 PM,14.900,187379.0,,,,,
1388,06/15/21 12:56:06 PM,7.983,52355.9,,,,,
1389,06/15/21 01:26:06 PM,9.077,79911.6,,,,,
1390,06/15/21 01:56:06 PM,8.082,63378.2,,,,,
1391,06/15/21 02:26:06 PM,8.779,68889.3,,,,,
1392,06/15/21 02:56:06 PM,9.275,66133.8,,,,,
1393,06/15/21 03:26:06 PM,8.481,55111.5,,,,,
1394,06/15/21 03:56:06 PM,8.082,52355.9,,,,,
1395,06/15/21 04:26:06 PM,7.481,42711.4,,,,,
1396,06/15/21 04:56:06 PM,7.481,37200.2,,,,,
1397,06/15/21 05:26:06 PM,7.782,39955.8,,,,,
1398,06/15/21 05:56:06 PM,7.582,18600.1,,,,,
1399,06/15/21 06:26:06 PM,7.079,26178.0,,,,,
1400,06/15/21 06:56:06 PM,7.280,26178.0,,,,,
1401,06/15/21 07:26:06 PM,7.882,37200.2,,,,,
1402,06/15/21 07:56:06 PM,7.280,23422.4,,,,,
1403,06/15/21 08:26:06 PM,6.471,15155.7,,,,,
1404,06/15/21 08:56:06 PM,5.962,7577.8,,,,,
1405,06/15/21 09:26:06 PM,5.450,5166.7,,,,,
1406,06/15/21 09:56:06 PM,5.655,6200.0,,,,,
1407,06/15/21 10:26:06 PM,4.934,6200.0,,,,,
1408,06/15/21 10:56:06 PM,4.102,5166.7,,,,,
1409,06/15/21 11:26:06 PM,4.623,3100.0,,,,,
1410,06/15/21 11:56:06 PM,3.261,1270.1,,,,,
1411,06/16/21 12:26:06 AM,4.102,925.7,,,,,
1412,06/16/21 12:56:06 AM,3.998,1184.0,,,,,
1413,06/16/21 01:26:06 AM,4.831,796.5,,,,,
1414,06/16/21 01:56:06 AM,4.727,699.7,,,,,
1415,06/16/21 02:26:06 AM,4.623,818.1,,,,,
1416,06/16/21 02:56:06 AM,4.623,979.5,,,,,
1417,06/16/21 03:26:06 AM,3.998,1808.3,,,,,
1418,06/16/21 03:56:06 AM,4.623,3100.0,,,,,
1419,06/16/21 04:26:06 AM,4.519,5166.7,,,,,
1420,06/16/21 04:56:06 AM,4.831,6544.5,,,,,
1421,06/16/21 05:26:06 AM,4.831,9644.5,,,,,
1422,06/16/21 05:56:06 AM,4.207,10333.4,,,,,
1423,06/16/21 06:26:06 AM,4.311,11711.2,,,,,
1424,06/16/21 06:56:06 AM,4.519,14466.8,,,,,
1425,06/16/21 07:26:06 AM,4.623,19977.9,,,,,
1426,06/16/21 07:56:06 AM,5.141,23422.4,,,,,
1427,06/16/21 08:26:06 AM,5.860,31689.1,,,,,
1428,06/16/21 08:56:06 AM,6.064,31689.1,,,,,
1429,06/16/21 09:26:06 AM,5.860,41333.6,,,,,
1430,06/16/21 09:56:06 AM,5.655,52355.9,,,,,
1431,06/16/21 10:26:06 AM,8.182,63378.2,,,,,
1432,06/16/21 10:56:06 AM,6.573,34444.7,,,,,
1433,06/16/21 11:26:06 AM,8.182,99200.7,,,,,
1434,06/16/21 11:56:06 AM,6.166,44089.2,,,,,
1435,06/16/21 12:26:06 PM,8.581,52355.9,,,,,
1436,06/16/21 12:56:06 PM,7.582,66133.8,,,,,
1437,06/16/21 01:26:06 PM,7.582,63378.2,,,,,
1438,06/16/21 01:56:06 PM,6.978,46844.8,,,,,
1439,06/16/21 02:26:06 PM,7.381,49600.3,,,,,
1440,06/16/21 02:56:06 PM,7.682,68889.3,,,,,
1441,06/16/21 03:26:06 PM,7.882,55111.5,,,,,
1442,06/16/21 03:56:06 PM,7.582,71644.9,,,,,
1443,06/16/21 04:26:06 PM,7.381,68889.3,,,,,
1444,06/16/21 04:56:06 PM,6.775,42711.4,,,,,
1445,06/16/21 05:26:06 PM,7.481,77156.1,,,,,
1446,06/16/21 05:56:06 PM,6.268,33066.9,,,,,
1447,06/16/21 06:26:06 PM,5.860,30311.3,,,,,
1448,06/16/21 06:56:06 PM,5.860,24800.2,,,,,
1449,06/16/21 07:26:06 PM,5.552,14466.8,,,,,
1450,06/16/21 07:56:06 PM,5.141,17911.2,,,,,
1451,06/16/21 08:26:06 PM,5.347,11711.2,,,,,
1452,06/16/21 08:56:06 PM,4.727,11022.3,,,,,
1453,06/16/21 09:26:06 PM,4.519,10333.4,,,,,
1454,06/16/21 09:56:06 PM,4.207,7233.4,,,,,
1455,06/16/21 10:26:06 PM,4.207,5338.9,,,,,
1456,06/16/21 10:56:06 PM,3.788,2755.6,,,,,
1457,06/16/21 11:26:06 PM,2.943,1291.7,,,,,
1458,06/16/21 11:56:06 PM,2.088,635.1,,,,,
1459,06/17/21 12:26:06 AM,2.088,376.7,,,,,
1460,06/17/21 12:56:06 AM,2.088,258.3,,,,,
1461,06/17/21 01:26:06 AM,2.624,279.9,,,,,
1462,06/17/21 01:56:06 AM,2.088,441.3,,,,,
1463,06/17/21 02:26:06 AM,2.088,688.9,,,,,
1464,06/17/21 02:56:06 AM,2.624,1550.0,,,,,
1465,06/17/21 03:26:06 AM,2.943,2152.8,,,,,
1466,06/17/21 03:56:06 AM,3.049,2583.4,,,,,
1467,06/17/21 04:26:06 AM,2.730,3616.7,,,,,
1468,06/17/21 04:56:06 AM,2.410,4133.4,,,,,
1469,06/17/21 05:26:06 AM,3.155,14466.8,,,,,
1470,06/17/21 05:56:06 AM,3.049,10333.4,,,,,
1471,06/17/21 06:26:06 AM,3.893,13777.9,,,,,
1472,06/17/21 06:56:06 AM,3.788,13777.9,,,,,
1473,06/17/21 07:26:06 AM,4.311,22044.6,,,,,
1474,06/17/21 07:56:06 AM,4.831,30311.3,,,,,
1475,06/17/21 08:26:06 AM,5.141,24800.2,,,,,
1476,06/17/21 08:56:06 AM,8.680,63378.2,,,,,
1477,06/17/21 09:26:06 AM,9.571,68889.3,,,,,
1478,06/17/21 09:56:06 AM,7.079,52355.9,,,,,
1479,06/17/21 10:26:06 AM,6.978,66133.8,,,,,
1480,06/17/21 10:56:06 AM,7.582,104711.8,,,,,
1481,06/17/21 11:26:06 AM,8.779,148801.0,,,,,
1482,06/17/21 11:56:06 AM,9.768,77156.1,,,,,
1483,06/17/21 12:26:06 PM,6.877,46844.8,,,,,
1484,06/17/21 12:56:06 PM,7.682,57867.0,,,,,
1485,06/17/21 01:26:06 PM,8.382,79911.6,,,,,
1486,06/17/21 01:56:06 PM,7.481,52355.9,,,,,
1487,06/17/21 02:26:06 PM,9.077,88178.4,,,,,
1488,06/17/21 02:56:06 PM,8.978,60622.6,,,,,
1489,06/17/21 03:26:06 PM,7.582,57867.0,,,,,
1490,06/17/21 03:56:06 PM,8.182,52355.9,,,,,
1491,06/17/21 04:26:06 PM,7.381,44089.2,,,,,
1492,06/17/21 04:56:06 PM,9.176,82667.2,,,,,
1493,06/17/21 05:26:06 PM,8.581,46844.8,,,,,
1494,06/17/21 05:56:06 PM,7.682,55111.5,,,,,
1495,06/17/21 06:26:06 PM,7.079,37200.2,,,,,
1496,06/17/21 06:56:06 PM,7.481,22044.6,,,,,
1497,06/17/21 07:26:06 PM,7.481,22044.6,,,,,
1498,06/17/21 07:56:06 PM,7.280,34444.7,,,,,
1499,06/17/21 08:26:06 PM,5.962,22044.6,,,,,
1500,06/17/21 08:56:06 PM,5.655,10333.4,,,,,
1501,06/17/21 09:26:06 PM,5.450,8266.7,,,,,
1502,06/17/21 09:56:06 PM,5.347,14466.8,,,,,
1503,06/17/21 10:26:06 PM,5.860,9300.1,,,,,
1504,06/17/21 10:56:06 PM,4.519,4822.3,,,,,
1505,06/17/21 11:26:06 PM,4.311,2927.8,,,,,
1506,06/17/21 11:56:06 PM,3.472,1550.0,,,,,
1507,06/18/21 12:26:06 AM,3.155,1377.8,,,,,
1508,06/18/21 12:56:06 AM,3.049,602.8,,,,,
1509,06/18/21 01:26:06 AM,3.049,301.4,,,,,
1510,06/18/21 01:56:06 AM,2.837,527.4,,,,,
1511,06/18/21 02:26:06 AM,2.730,1054.9,,,,,
1512,06/18/21 02:56:06 AM,2.837,1463.9,,,,,
1513,06/18/21 03:26:06 AM,2.837,2927.8,,,,,
1514,06/18/21 03:56:06 AM,3.367,6544.5,,,,,
1515,06/18/21 04:26:06 AM,3.683,9300.1,,,,,
1516,06/18/21 04:56:06 AM,4.415,16533.4,,,,,
1517,06/18/21 05:26:06 AM,3.998,9300.1,,,,,
1518,06/18/21 05:56:06 AM,4.207,14466.8,,,,,
1519,06/18/21 06:26:06 AM,5.347,18600.1,,,,,
1520,06/18/21 06:56:06 AM,6.471,24800.2,,,,,
1521,06/18/21 07:26:06 AM,6.573,23422.4,,,,,
1522,06/18/21 07:56:06 AM,7.782,28933.5,,,,,
1523,06/18/21 08:26:06 AM,7.481,26178.0,,,,,
1524,06/18/21 08:56:06 AM,8.382,31689.1,,,,,
1525,06/18/21 09:26:06 AM,8.680,33066.9,,,,,
1526,06/18/21 09:56:06 AM,9.768,37200.2,,,,,
1527,06/18/21 10:26:06 AM,9.571,42711.4,,,,,
1528,06/18/21 10:56:06 AM,12.980,52355.9,,,,,
1529,06/18/21 11:26:06 AM,13.461,49600.3,,,,,
1530,06/18/21 11:56:06 AM,13.846,44089.2,,,,,
1531,06/18/21 12:26:06 PM,13.173,39955.8,,,,,
1532,06/18/21 12:56:06 PM,13.846,46844.8,,,,,
1533,06/18/21 01:26:06 PM,12.207,44089.2,,,,,
1534,06/18/21 01:56:06 PM,13.750,60622.6,,,,,
1535,06/18/21 02:26:06 PM,17.855,74400.5,,,,,
1536,06/18/21 02:56:06 PM,19.187,68889.3,,,,,
1537,06/18/21 03:26:06 PM,17.665,55111.5,,,,,
1538,06/18/21 03:56:06 PM,18.331,82667.2,,,,,
1539,06/18/21 04:26:06 PM,16.427,74400.5,,,,,
1540,06/18/21 04:56:06 PM,13.076,46844.8,,,,,
1541,06/18/21 05:26:06 PM,11.916,41333.6,,,,,
1542,06/18/21 05:56:06 PM,10.455,28933.5,,,,,
1543,06/18/21 06:26:06 PM,7.983,33066.9,,,,,
1544,06/18/21 06:56:06 PM,6.877,18600.1,,,,,
1545,06/18/21 07:26:06 PM,6.370,8266.7,,,,,
1546,06/18/21 07:56:06 PM,6.370,5338.9,,,,,
1547,06/18/21 08:26:06 PM,5.757,4305.6,,,,,
1548,06/18/21 08:56:06 PM,6.166,8266.7,,,,,
1549,06/18/21 09:26:06 PM,6.166,11022.3,,,,,
1550,06/18/21 09:56:06 PM,5.757,7577.8,,,,,
1551,06/18/21 10:26:06 PM,5.655,2755.6,,,,,
1552,06/18/21 10:56:06 PM,5.244,1184.0,,,,,
1553,06/18/21 11:26:06 PM,4.623,624.3,,,,,
1554,06/18/21 11:56:06 PM,4.519,269.1,,,,,
1555,06/19/21 12:26:06 AM,4.727,279.9,,,,,
1556,06/19/21 12:56:06 AM,4.311,193.8,,,,,
1557,06/19/21 01:26:06 AM,4.623,247.6,,,,,
1558,06/19/21 01:56:06 AM,4.207,333.7,,,,,
1559,06/19/21 02:26:06 AM,3.788,505.9,,,,,
1560,06/19/21 02:56:06 AM,3.788,1227.1,,,,,
1561,06/19/21 03:26:06 AM,3.893,1808.3,,,,,
1562,06/19/21 03:56:06 AM,3.788,2411.1,,,,,
1563,06/19/21 04:26:06 AM,4.102,3788.9,,,,,
1564,06/19/21 04:56:06 AM,4.415,7233.4,,,,,
1565,06/19/21 05:26:06 AM,4.623,7577.8,,,,,
1566,06/19/21 05:56:06 AM,5.141,13777.9,,,,,
1567,06/19/21 06:26:06 AM,5.757,20666.8,,,,,
1568,06/19/21 06:56:06 AM,6.775,31689.1,,,,,
1569,06/19/21 07:26:06 AM,6.775,33066.9,,,,,
1570,06/19/21 07:56:06 AM,11.722,57867.0,,,,,
1571,06/19/21 08:26:06 AM,10.357,55111.5,,,,,
1572,06/19/21 08:56:06 AM,16.332,88178.4,,,,,
1573,06/19/21 09:26:06 AM,12.207,44089.2,,,,,
1574,06/19/21 09:56:06 AM,13.942,66133.8,,,,,
1575,06/19/21 10:26:06 AM,16.903,66133.8,,,,,
1576,06/19/21 10:56:06 AM,24.351,110223.0,,,,,
1577,06/19/21 11:26:06 AM,21.091,93689.5,,,,,
1578,06/19/21 11:56:06 AM,18.901,231468.2,,,,,
1579,06/19/21 12:26:06 PM,17.475,220445.9,,,,,
1580,06/19/21 12:56:06 PM,15.378,198401.3,,,,,
1581,06/19/21 01:26:06 PM,12.304,187379.0,,,,,
1582,06/19/21 01:56:06 PM,13.942,187379.0,,,,,
1583,06/19/21 02:26:06 PM,13.461,110223.0,,,,,
1584,06/19/21 02:56:06 PM,8.282,31689.1,,,,,
1585,06/19/21 03:26:06 PM,7.179,23422.4,,,,,
1586,06/19/21 03:56:06 PM,6.573,10333.4,,,,,
1587,06/19/21 04:26:06 PM,5.757,9300.1,,,,,
1588,06/19/21 04:56:06 PM,6.775,26178.0,,,,,
1589,06/19/21 05:26:06 PM,9.176,33066.9,,,,,
1590,06/19/21 05:56:06 PM,9.077,55111.5,,,,,
1591,06/19/21 06:26:06 PM,6.877,15155.7,,,,,
1592,06/19/21 06:56:06 PM,6.573,10333.4,,,,,
1593,06/19/21 07:26:06 PM,6.775,13777.9,,,,,
1594,06/19/21 07:56:06 PM,8.382,28933.5,,,,,
1595,06/19/21 08:26:06 PM,6.978,4994.5,,,,,
1596,06/19/21 08:56:06 PM,6.268,8266.7,,,,,
1597,06/19/21 09:26:06 PM,6.674,14466.8,,,,,
1598,06/19/21 09:56:06 PM,6.573,7233.4,,,,,
1599,06/19/21 10:26:06 PM,6.978,4477.8,,,,,
1600,06/19/21 10:56:06 PM,6.370,4477.8,,,,,
1601,06/19/21 11:26:06 PM,6.268,1636.1,,,,,
1602,06/19/21 11:56:06 PM,5.757,861.1,,,,,
1603,06/20/21 12:26:06 AM,5.860,570.5,,,,,
1604,06/20/21 12:56:06 AM,5.655,516.7,,,,,
1605,06/20/21 01:26:06 AM,5.552,592.0,,,,,
1606,06/20/21 01:56:06 AM,5.347,1173.3,,,,,
1607,06/20/21 02:26:06 AM,5.450,1302.4,,,,,
1608,06/20/21 02:56:06 AM,5.037,1463.9,,,,,
1609,06/20/21 03:26:06 AM,5.141,1377.8,,,,,
1610,06/20/21 03:56:06 AM,4.934,1550.0,,,,,
1611,06/20/21 04:26:06 AM,5.037,2669.5,,,,,
1612,06/20/21 04:56:06 AM,5.347,7577.8,,,,,
1613,06/20/21 05:26:06 AM,5.244,8266.7,,,,,
1614,06/20/21 05:56:06 AM,5.655,12400.1,,,,,
1615,06/20/21 06:26:06 AM,5.962,14466.8,,,,,
1616,06/20/21 06:56:06 AM,7.079,19977.9,,,,,
1617,06/20/21 07:26:06 AM,10.455,26178.0,,,,,
1618,06/20/21 07:56:06 AM,13.076,49600.3,,,,,
1619,06/20/21 08:26:06 AM,18.426,41333.6,,,,,
1620,06/20/21 08:56:06 AM,12.110,60622.6,,,,,
1621,06/20/21 09:26:06 AM,8.082,26178.0,,,,,
1622,06/20/21 09:56:06 AM,18.806,88178.4,,,,,
1623,06/20/21 10:26:06 AM,13.269,49600.3,,,,,
1624,06/20/21 10:56:06 AM,12.304,52355.9,,,,,
1625,06/20/21 11:26:06 AM,16.332,49600.3,,,,,
1626,06/20/21 11:56:06 AM,14.613,49600.3,,,,,
1627,06/20/21 12:26:06 PM,14.804,55111.5,,,,,
1628,06/20/21 12:56:06 PM,18.045,66133.8,,,,,
1629,06/20/21 01:26:06 PM,16.903,57867.0,,,,,
1630,06/20/21 01:56:06 PM,13.846,46844.8,,,,,
1631,06/20/21 02:26:06 PM,13.558,71644.9,,,,,
1632,06/20/21 02:56:06 PM,16.427,55111.5,,,,,
1633,06/20/21 03:26:06 PM,15.187,55111.5,,,,,
1634,06/20/21 03:56:06 PM,14.804,46844.8,,,,,
1635,06/20/21 04:26:06 PM,22.908,38578.0,,,,,
1636,06/20/21 04:56:06 PM,12.594,37200.2,,,,,
1637,06/20/21 05:26:06 PM,11.334,39955.8,,,,,
1638,06/20/21 05:56:06 PM,8.978,22044.6,,,,,
1639,06/20/21 06:26:06 PM,9.669,24800.2,,,,,
1640,06/20/21 06:56:06 PM,10.357,27555.7,,,,,
1641,06/20/21 07:26:06 PM,13.173,41333.6,,,,,
1642,06/20/21 07:56:06 PM,16.999,85422.8,,,,,
1643,06/20/21 08:26:06 PM,12.594,23422.4,,,,,
1644,06/20/21 08:56:06 PM,10.161,12400.1,,,,,
1645,06/20/21 09:26:06 PM,9.571,6200.0,,,,,
1646,06/20/21 09:56:06 PM,7.882,5511.1,,,,,
1647,06/20/21 10:26:06 PM,7.179,4305.6,,,,,
1648,06/20/21 10:56:06 PM,6.978,1980.6,,,,,
1649,06/20/21 11:26:06 PM,6.775,4822.3,,,,,
1650,06/20/21 11:56:06 PM,5.962,1377.8,,,,,
1651,06/21/21 12:26:06 AM,5.552,753.5,,,,,
1652,06/21/21 12:56:06 AM,5.037,904.2,,,,,
1653,06/21/21 01:26:06 AM,5.141,742.7,,,,,
1654,06/21/21 01:56:06 AM,5.141,828.8,,,,,
1655,06/21/21 02:26:06 AM,4.519,1044.1,,,,,
1656,06/21/21 02:56:06 AM,5.655,5511.1,,,,,
1657,06/21/21 03:26:06 AM,6.064,9644.5,,,,,
1658,06/21/21 03:56:06 AM,6.978,9300.1,,,,,
1659,06/21/21 04:26:06 AM,8.182,31689.1,,,,,
1660,06/21/21 04:56:06 AM,8.382,3616.7,,,,,
1661,06/21/21 05:26:06 AM,8.978,12400.1,,,,,
1662,06/21/21 05:56:06 AM,9.176,49600.3,,,,,
1663,06/21/21 06:26:06 AM,9.472,35822.5,,,,,
1664,06/21/21 06:56:06 AM,9.866,34444.7,,,,,
1665,06/21/21 07:26:06 AM,10.063,52355.9,,,,,
1666,06/21/21 07:56:06 AM,10.357,33066.9,,,,,
1667,06/21/21 08:26:06 AM,10.161,110223.0,,,,,
1668,06/21/21 08:56:06 AM,8.978,49600.3,,,,,
1669,06/21/21 09:26:06 AM,9.373,52355.9,,,,,
1670,06/21/21 09:56:06 AM,8.581,28933.5,,,,,
1671,06/21/21 10:26:06 AM,7.782,15844.5,,,,,
1672,06/21/21 10:56:06 AM,8.481,24800.2,,,,,
1673,06/21/21 11:26:06 AM,8.978,37200.2,,,,,
1674,06/21/21 11:56:06 AM,8.481,21355.7,,,,,
1675,06/21/21 12:26:06 PM,8.680,28933.5,,,,,
1676,06/21/21 12:56:06 PM,9.866,63378.2,,,,,
1677,06/21/21 01:26:06 PM,9.965,60622.6,,,,,
1678,06/21/21 01:56:06 PM,9.472,34444.7,,,,,
1679,06/21/21 02:26:06 PM,9.669,52355.9,,,,,
1680,06/21/21 02:56:06 PM,8.581,19977.9,,,,,
1681,06/21/21 03:26:06 PM,8.481,24800.2,,,,,
1682,06/21/21 03:56:06 PM,8.581,21355.7,,,,,
1683,06/21/21 04:26:06 PM,9.077,41333.6,,,,,
1684,06/21/21 04:56:06 PM,8.879,27555.7,,,,,
1685,06/21/21 05:26:06 PM,8.182,17911.2,,,,,
1686,06/21/21 05:56:06 PM,8.082,11711.2,,,,,
1687,06/21/21 06:26:06 PM,7.782,9644.5,,,,,
1688,06/21/21 06:56:06 PM,7.682,7233.4,,,,,
1689,06/21/21 07:26:06 PM,7.782,7577.8,,,,,
1690,06/21/21 07:56:06 PM,7.381,6200.0,,,,,
1691,06/21/21 08:26:06 PM,7.179,2497.2,,,,,
1692,06/21/21 08:56:06 PM,7.381,1377.8,,,,,
1693,06/21/21 09:26:06 PM,7.179,904.2,,,,,
1694,06/21/21 09:56:06 PM,7.481,1280.9,,,,,
1695,06/21/21 10:26:06 PM,7.381,462.9,,,,,
1696,06/21/21 10:56:06 PM,7.280,204.5,,,,,
1697,06/21/21 11:26:06 PM,7.381,96.9,,,,,
1698,06/21/21 11:56:06 PM,7.179,96.9,,,,,
1699,06/22/21 12:26:06 AM,6.573,96.9,,,,,
1700,06/22/21 12:56:06 AM,6.775,139.9,,,,,
1701,06/22/21 01:26:06 AM,7.381,129.2,,,,,
1702,06/22/21 01:56:06 AM,7.079,150.7,,,,,
1703,06/22/21 02:26:06 AM,6.775,236.8,,,,,
1704,06/22/21 02:56:06 AM,6.674,484.4,,,,,
1705,06/22/21 03:26:06 AM,7.079,1108.7,,,,,
1706,06/22/21 03:56:06 AM,7.682,1894.5,,,,,
1707,06/22/21 04:26:06 AM,7.381,1722.2,,,,,
1708,06/22/21 04:56:06 AM,7.682,3961.1,,,,,
1709,06/22/21 05:26:06 AM,7.782,3272.2,,,,,
1710,06/22/21 05:56:06 AM,7.882,8611.2,,,,,
1711,06/22/21 06:26:06 AM,7.782,7577.8,,,,,
1712,06/22/21 06:56:06 AM,8.182,12400.1,,,,,
1713,06/22/21 07:26:06 AM,8.779,26178.0,,,,,
1714,06/22/21 07:56:06 AM,9.275,26178.0,,,,,
1715,06/22/21 08:26:06 AM,10.063,38578.0,,,,,
1716,06/22/21 08:56:06 AM,9.669,26178.0,,,,,
1717,06/22/21 09:26:06 AM,8.779,16533.4,,,,,
1718,06/22/21 09:56:06 AM,8.481,10333.4,,,,,
1719,06/22/21 10:26:06 AM,8.481,9300.1,,,,,
1720,06/22/21 10:56:06 AM,8.879,30311.3,,,,,
1721,06/22/21 11:26:06 AM,9.669,46844.8,,,,,
1722,06/22/21 11:56:06 AM,10.357,44089.2,,,,,
1723,06/22/21 12:26:06 PM,12.690,49600.3,,,,,
1724,06/22/21 12:56:06 PM,16.427,85422.8,,,,,
1725,06/22/21 01:26:06 PM,16.808,60622.6,,,,,
1726,06/22/21 01:56:06 PM,14.325,71644.9,,,,,
1727,06/22/21 02:26:06 PM,14.134,132267.5,,,,,
1728,06/22/21 02:56:06 PM,10.651,93689.5,,,,,
1729,06/22/21 03:26:06 PM,12.980,176356.7,,,,,
1730,06/22/21 03:56:06 PM,12.207,104711.8,,,,,
1731,06/22/21 04:26:06 PM,11.916,79911.6,,,,,
1732,06/22/21 04:56:06 PM,11.916,55111.5,,,,,
1733,06/22/21 05:26:06 PM,11.819,20666.8,,,,,
1734,06/22/21 05:56:06 PM,10.455,28933.5,,,,,
1735,06/22/21 06:26:06 PM,11.916,49600.3,,,,,
1736,06/22/21 06:56:06 PM,9.768,19977.9,,,,,
1737,06/22/21 07:26:06 PM,8.879,24800.2,,,,,
1738,06/22/21 07:56:06 PM,8.382,8266.7,,,,,
1739,06/22/21 08:26:06 PM,8.082,4994.5,,,,,
