Plot Title: Sonde_21Jul18,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)",Coupler Attached (LGR S/N: 10517223),Host Connected (LGR S/N: 10517223),Stopped (LGR S/N: 10517223),End Of File (LGR S/N: 10517223)
255,7/24/18 1:15,8.282,0,,,,
256,7/24/18 1:30,8.082,0,,,,
257,7/24/18 1:45,7.983,0,,,,
258,7/24/18 2:00,7.983,0,,,,
259,7/24/18 2:15,7.983,0,,,,
260,7/24/18 2:30,7.882,0,,,,
261,7/24/18 2:45,7.882,10.8,,,,
262,7/24/18 3:00,7.882,21.5,,,,
263,7/24/18 3:15,7.882,64.6,,,,
264,7/24/18 3:30,7.882,150.7,,,,
265,7/24/18 3:45,7.782,279.9,,,,
266,7/24/18 4:00,7.782,430.6,,,,
267,7/24/18 4:15,7.582,570.5,,,,
268,7/24/18 4:30,7.582,1011.8,,,,
269,7/24/18 4:45,7.582,1270.1,,,,
270,7/24/18 5:00,7.582,1377.8,,,,
271,7/24/18 5:15,7.582,1808.3,,,,
272,7/24/18 5:30,7.381,1980.6,,,,
273,7/24/18 5:45,7.782,3616.7,,,,
274,7/24/18 6:00,7.882,3616.7,,,,
275,7/24/18 6:15,7.882,4650,,,,
276,7/24/18 6:30,7.782,5166.7,,,,
277,7/24/18 6:45,7.882,5511.1,,,,
278,7/24/18 7:00,8.182,10677.8,,,,
279,7/24/18 7:15,8.481,14466.8,,,,
280,7/24/18 7:30,8.581,16533.4,,,,
281,7/24/18 7:45,8.779,18600.1,,,,
282,7/24/18 8:00,8.978,21355.7,,,,
283,7/24/18 8:15,9.077,18600.1,,,,
284,7/24/18 8:30,9.077,18600.1,,,,
285,7/24/18 8:45,9.472,23422.4,,,,
286,7/24/18 9:00,9.571,26178,,,,
287,7/24/18 9:15,10.161,37200.2,,,,
288,7/24/18 9:30,10.651,41333.6,,,,
289,7/24/18 9:45,10.944,44089.2,,,,
290,7/24/18 10:00,11.431,52355.9,,,,
291,7/24/18 10:15,11.625,49600.3,,,,
292,7/24/18 10:30,11.819,57867,,,,
293,7/24/18 10:45,12.497,63378.2,,,,
294,7/24/18 11:00,12.98,71644.9,,,,
295,7/24/18 11:15,14.038,79911.6,,,,
296,7/24/18 11:30,13.365,57867,,,,
297,7/24/18 11:45,11.916,44089.2,,,,
298,7/24/18 12:00,12.013,46844.8,,,,
299,7/24/18 12:15,11.819,46844.8,,,,
300,7/24/18 12:30,12.497,55111.5,,,,
301,7/24/18 12:45,13.269,57867,,,,
302,7/24/18 13:00,13.942,66133.8,,,,
303,7/24/18 13:15,15.664,88178.4,,,,
304,7/24/18 13:30,16.141,85422.8,,,,
305,7/24/18 13:45,16.999,93689.5,,,,
306,7/24/18 14:00,17.189,82667.2,,,,
307,7/24/18 14:15,18.14,93689.5,,,,
308,7/24/18 14:30,16.618,79911.6,,,,
309,7/24/18 14:45,16.808,74400.5,,,,
310,7/24/18 15:00,16.046,74400.5,,,,
311,7/24/18 15:15,15.76,63378.2,,,,
312,7/24/18 15:30,15.76,63378.2,,,,
313,7/24/18 15:45,16.999,82667.2,,,,
314,7/24/18 16:00,17.379,79911.6,,,,
315,7/24/18 16:15,16.903,71644.9,,,,
316,7/24/18 16:30,16.808,66133.8,,,,
317,7/24/18 16:45,15.76,57867,,,,
318,7/24/18 17:00,14.9,49600.3,,,,
319,7/24/18 17:15,16.046,60622.6,,,,
320,7/24/18 17:30,15.664,55111.5,,,,
321,7/24/18 17:45,19.662,79911.6,,,,
322,7/24/18 18:00,17.95,57867,,,,
323,7/24/18 18:15,18.996,71644.9,,,,
324,7/24/18 18:30,18.901,49600.3,,,,
325,7/24/18 18:45,13.269,8611.2,,,,
326,7/24/18 19:00,10.944,5166.7,,,,
327,7/24/18 19:15,10.748,6200,,,,
328,7/24/18 19:30,10.553,5511.1,,,,
329,7/24/18 19:45,10.944,12400.1,,,,
330,7/24/18 20:00,11.041,13089,,,,
331,7/24/18 20:15,10.651,7577.8,,,,
332,7/24/18 20:30,10.846,11022.3,,,,
333,7/24/18 20:45,9.866,9300.1,,,,
334,7/24/18 21:00,9.866,4822.3,,,,
335,7/24/18 21:15,9.275,3788.9,,,,
336,7/24/18 21:30,9.275,4133.4,,,,
337,7/24/18 21:45,9.077,2927.8,,,,
338,7/24/18 22:00,8.879,2325,,,,
339,7/24/18 22:15,8.68,1894.5,,,,
340,7/24/18 22:30,8.581,1636.1,,,,
341,7/24/18 22:45,8.282,1259.4,,,,
342,7/24/18 23:00,8.182,764.2,,,,
343,7/24/18 23:15,8.282,441.3,,,,
344,7/24/18 23:30,8.082,366,,,,
345,7/24/18 23:45,8.182,75.3,,,,
346,7/25/18 0:00,8.082,43.1,,,,
347,7/25/18 0:15,7.882,21.5,,,,
348,7/25/18 0:30,7.782,21.5,,,,
349,7/25/18 0:45,7.983,0,,,,
350,7/25/18 1:00,7.782,0,,,,
351,7/25/18 1:15,7.682,0,,,,
352,7/25/18 1:30,7.582,0,,,,
353,7/25/18 1:45,7.682,0,,,,
354,7/25/18 2:00,7.882,0,,,,
355,7/25/18 2:15,7.682,10.8,,,,
356,7/25/18 2:30,7.782,21.5,,,,
357,7/25/18 2:45,7.782,53.8,,,,
358,7/25/18 3:00,7.682,139.9,,,,
359,7/25/18 3:15,7.882,301.4,,,,
360,7/25/18 3:30,7.983,570.5,,,,
361,7/25/18 3:45,7.882,710.4,,,,
362,7/25/18 4:00,7.782,839.6,,,,
363,7/25/18 4:15,7.882,1227.1,,,,
364,7/25/18 4:30,7.682,2669.5,,,,
365,7/25/18 4:45,7.782,4650,,,,
366,7/25/18 5:00,7.983,3272.2,,,,
367,7/25/18 5:15,7.983,2927.8,,,,
368,7/25/18 5:30,7.983,2755.6,,,,
369,7/25/18 5:45,8.282,4650,,,,
370,7/25/18 6:00,8.282,3961.1,,,,
371,7/25/18 6:15,8.581,6544.5,,,,
372,7/25/18 6:30,10.161,16533.4,,,,
373,7/25/18 6:45,11.041,17222.3,,,,
374,7/25/18 7:00,11.819,12400.1,,,,
375,7/25/18 7:15,11.819,20666.8,,,,
376,7/25/18 7:30,13.846,19977.9,,,,
377,7/25/18 7:45,13.75,20666.8,,,,
378,7/25/18 8:00,14.134,19289,,,,
379,7/25/18 8:15,13.461,16533.4,,,,
380,7/25/18 8:30,13.654,19977.9,,,,
381,7/25/18 8:45,18.236,49600.3,,,,
382,7/25/18 9:00,21.951,46844.8,,,,
383,7/25/18 9:15,20.234,49600.3,,,,
384,7/25/18 9:30,29.352,55111.5,,,,
385,7/25/18 9:45,22.333,30311.3,,,,
386,7/25/18 10:00,23.677,22044.6,,,,
387,7/25/18 10:15,17.57,24800.2,,,,
388,7/25/18 10:30,16.332,44089.2,,,,
389,7/25/18 10:45,15.76,33066.9,,,,
390,7/25/18 11:00,15.187,28933.5,,,,
391,7/25/18 11:15,15.473,33066.9,,,,
392,7/25/18 11:30,16.618,46844.8,,,,
393,7/25/18 11:45,17.855,44089.2,,,,
394,7/25/18 12:00,18.045,39955.8,,,,
395,7/25/18 12:15,20.234,49600.3,,,,
396,7/25/18 12:30,18.996,49600.3,,,,
397,7/25/18 12:45,19.092,46844.8,,,,
398,7/25/18 13:00,17.379,49600.3,,,,
399,7/25/18 13:15,19.187,60622.6,,,,
400,7/25/18 13:30,21.76,154312.1,,,,
401,7/25/18 13:45,21.282,79911.6,,,,
402,7/25/18 14:00,22.812,74400.5,,,,
403,7/25/18 14:15,19.187,52355.9,,,,
404,7/25/18 14:30,17.855,55111.5,,,,
405,7/25/18 14:45,17.475,39955.8,,,,
406,7/25/18 15:00,17.76,37200.2,,,,
407,7/25/18 15:15,18.521,49600.3,,,,
408,7/25/18 15:30,19.758,46844.8,,,,
409,7/25/18 15:45,18.331,39955.8,,,,
410,7/25/18 16:00,18.521,104711.8,,,,
411,7/25/18 16:15,17.379,71644.9,,,,
412,7/25/18 16:30,21.091,126756.4,,,,
413,7/25/18 16:45,19.758,110223,,,,
414,7/25/18 17:00,20.901,110223,,,,
415,7/25/18 17:15,23.677,132267.5,,,,
416,7/25/18 17:30,23.004,52355.9,,,,
417,7/25/18 17:45,24.545,126756.4,,,,
418,7/25/18 18:00,22.238,60622.6,,,,
419,7/25/18 18:15,24.351,115734.1,,,,
420,7/25/18 18:30,21.378,121245.2,,,,
421,7/25/18 18:45,19.282,49600.3,,,,
422,7/25/18 19:00,17.189,99200.7,,,,
423,7/25/18 19:15,14.996,31689.1,,,,
424,7/25/18 19:30,14.325,20666.8,,,,
425,7/25/18 19:45,14.517,16533.4,,,,
426,7/25/18 20:00,14.038,26178,,,,
427,7/25/18 20:15,14.517,11022.3,,,,
428,7/25/18 20:30,12.98,4650,,,,
429,7/25/18 20:45,12.594,4994.5,,,,
430,7/25/18 21:00,12.69,5166.7,,,,
431,7/25/18 21:15,12.497,3788.9,,,,
432,7/25/18 21:30,12.304,4133.4,,,,
433,7/25/18 21:45,11.916,2927.8,,,,
434,7/25/18 22:00,11.722,1377.8,,,,
435,7/25/18 22:15,11.625,947.2,,,,
436,7/25/18 22:30,11.722,688.9,,,,
437,7/25/18 22:45,11.431,322.9,,,,
438,7/25/18 23:00,11.041,204.5,,,,
439,7/25/18 23:15,11.139,204.5,,,,
440,7/25/18 23:30,10.944,107.6,,,,
441,7/25/18 23:45,10.161,64.6,,,,
442,7/26/18 0:00,9.965,21.5,,,,
443,7/26/18 0:15,9.866,10.8,,,,
444,7/26/18 0:30,9.768,10.8,,,,
445,7/26/18 0:45,9.669,0,,,,
446,7/26/18 1:00,9.768,0,,,,
447,7/26/18 1:15,9.866,0,,,,
448,7/26/18 1:30,9.768,0,,,,
449,7/26/18 1:45,10.063,0,,,,
450,7/26/18 2:00,9.669,0,,,,
451,7/26/18 2:15,8.68,21.5,,,,
452,7/26/18 2:30,8.382,53.8,,,,
453,7/26/18 2:45,8.581,139.9,,,,
454,7/26/18 3:00,8.779,183,,,,
455,7/26/18 3:15,8.481,279.9,,,,
456,7/26/18 3:30,8.481,355.2,,,,
457,7/26/18 3:45,8.581,613.5,,,,
458,7/26/18 4:00,8.581,1463.9,,,,
459,7/26/18 4:15,8.68,1894.5,,,,
460,7/26/18 4:30,9.077,2755.6,,,,
461,7/26/18 4:45,9.472,2927.8,,,,
462,7/26/18 5:00,9.965,4477.8,,,,
463,7/26/18 5:15,10.161,5166.7,,,,
464,7/26/18 5:30,10.063,4650,,,,
465,7/26/18 5:45,9.965,3616.7,,,,
466,7/26/18 6:00,11.334,13777.9,,,,
467,7/26/18 6:15,11.916,19977.9,,,,
468,7/26/18 6:30,12.304,18600.1,,,,
469,7/26/18 6:45,16.523,16533.4,,,,
470,7/26/18 7:00,15.76,16533.4,,,,
471,7/26/18 7:15,14.421,22044.6,,,,
472,7/26/18 7:30,16.713,30311.3,,,,
473,7/26/18 7:45,18.045,34444.7,,,,
474,7/26/18 8:00,21.569,41333.6,,,,
475,7/26/18 8:15,19.472,33066.9,,,,
476,7/26/18 8:30,16.903,44089.2,,,,
477,7/26/18 8:45,18.901,99200.7,,,,
478,7/26/18 9:00,13.269,30311.3,,,,
479,7/26/18 9:15,13.461,22044.6,,,,
480,7/26/18 9:30,14.038,42711.4,,,,
481,7/26/18 9:45,13.942,42711.4,,,,
482,7/26/18 10:00,14.325,46844.8,,,,
483,7/26/18 10:15,13.846,37200.2,,,,
484,7/26/18 10:30,13.846,41333.6,,,,
485,7/26/18 10:45,14.804,49600.3,,,,
486,7/26/18 11:00,14.9,52355.9,,,,
487,7/26/18 11:15,14.421,44089.2,,,,
488,7/26/18 11:30,14.134,37200.2,,,,
489,7/26/18 11:45,12.883,31689.1,,,,
490,7/26/18 12:00,11.916,38578,,,,
491,7/26/18 12:15,12.304,49600.3,,,,
