"Plot Title: 10517223"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testT)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testL)","Coupler Detached (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
1627,07/12/14 07:00:00,13.076,15155.7,,
1628,07/12/14 07:30:00,13.942,23422.4,,
1629,07/12/14 08:00:00,14.038,15844.5,,
1630,07/12/14 08:30:00,14.134,17222.3,,
1631,07/12/14 09:00:00,14.325,19977.9,,
1632,07/12/14 09:30:00,14.421,30311.3,,
1633,07/12/14 10:00:00,13.750,22044.6,,
1634,07/12/14 10:30:00,13.942,33066.9,,
1635,07/12/14 11:00:00,14.421,28933.5,,
1636,07/12/14 11:30:00,15.282,34444.7,,
1637,07/12/14 12:00:00,17.379,55111.5,,
1638,07/12/14 12:30:00,17.950,71644.9,,
1639,07/12/14 13:00:00,20.424,99200.7,,
1640,07/12/14 13:30:00,19.377,63378.2,,
1641,07/12/14 14:00:00,25.513,209423.6,,
1642,07/12/14 14:30:00,20.329,41333.6,,
1643,07/12/14 15:00:00,22.908,220445.9,,
1644,07/12/14 15:30:00,20.138,46844.8,,
1645,07/12/14 16:00:00,18.140,46844.8,,
1646,07/12/14 16:30:00,21.951,231468.2,,
1647,07/12/14 17:00:00,26.879,209423.6,,
1648,07/12/14 17:30:00,20.424,63378.2,,
1649,07/12/14 18:00:00,17.475,38578.0,,
1650,07/12/14 18:30:00,16.427,28933.5,,
1651,07/12/14 19:00:00,15.760,18600.1,,
1652,07/12/14 19:30:00,17.950,23422.4,,
1653,07/12/14 20:00:00,16.141,21355.7,,
1654,07/12/14 20:30:00,14.900,14466.8,,
1655,07/12/14 21:00:00,14.325,6200.0,,
1656,07/12/14 21:30:00,13.365,4994.5,,
1657,07/12/14 22:00:00,12.883,2583.4,,
1658,07/12/14 22:30:00,12.207,775.0,,
1659,07/12/14 23:00:00,12.207,161.5,,
1660,07/12/14 23:30:00,12.207,107.6,,
1661,07/13/14 00:00:00,11.916,139.9,,
1662,07/13/14 00:30:00,11.819,96.9,,
1663,07/13/14 01:00:00,11.819,43.1,,
1664,07/13/14 01:30:00,11.041,53.8,,
1665,07/13/14 02:00:00,10.944,118.4,,
1666,07/13/14 02:30:00,10.161,193.8,,
1667,07/13/14 03:00:00,9.669,355.2,,
1668,07/13/14 03:30:00,9.373,871.9,,
1669,07/13/14 04:00:00,10.259,3444.5,,
1670,07/13/14 04:30:00,9.866,2066.7,,
1671,07/13/14 05:00:00,10.651,5166.7,,
1672,07/13/14 05:30:00,11.625,6544.5,,
1673,07/13/14 06:00:00,11.916,9300.1,,
1674,07/13/14 06:30:00,12.304,11711.2,,
1675,07/13/14 07:00:00,15.282,22044.6,,
1676,07/13/14 07:30:00,16.713,24800.2,,
1677,07/13/14 08:00:00,20.138,30311.3,,
1678,07/13/14 08:30:00,25.513,37200.2,,
1679,07/13/14 09:00:00,18.806,16533.4,,
1680,07/13/14 09:30:00,16.618,49600.3,,
1681,07/13/14 10:00:00,19.662,66133.8,,
1682,07/13/14 10:30:00,16.999,37200.2,,
1683,07/13/14 11:00:00,18.901,52355.9,,
1684,07/13/14 11:30:00,18.140,52355.9,,
1685,07/13/14 12:00:00,20.043,71644.9,,
1686,07/13/14 12:30:00,18.616,49600.3,,
1687,07/13/14 13:00:00,17.379,38578.0,,
1688,07/13/14 13:30:00,15.282,26178.0,,
1689,07/13/14 14:00:00,15.187,35822.5,,
1690,07/13/14 14:30:00,17.189,63378.2,,
1691,07/13/14 15:00:00,16.713,49600.3,,
1692,07/13/14 15:30:00,16.618,46844.8,,
1693,07/13/14 16:00:00,17.475,49600.3,,
1694,07/13/14 16:30:00,24.448,242490.5,,
1695,07/13/14 17:00:00,16.427,37200.2,,
1696,07/13/14 17:30:00,17.950,49600.3,,
1697,07/13/14 18:00:00,18.236,46844.8,,
1698,07/13/14 18:30:00,14.421,8266.7,,
1699,07/13/14 19:00:00,16.046,23422.4,,
1700,07/13/14 19:30:00,16.427,30311.3,,
1701,07/13/14 20:00:00,15.473,20666.8,,
1702,07/13/14 20:30:00,14.421,14466.8,,
1703,07/13/14 21:00:00,13.846,4994.5,,
1704,07/13/14 21:30:00,13.365,2152.8,,
1705,07/13/14 22:00:00,12.883,3100.0,,
1706,07/13/14 22:30:00,12.497,2497.2,,
1707,07/13/14 23:00:00,12.690,1377.8,,
1708,07/13/14 23:30:00,12.304,215.3,,
1709,07/14/14 00:00:00,10.846,21.5,,
1710,07/14/14 00:30:00,10.651,21.5,,
1711,07/14/14 01:00:00,10.553,32.3,,
1712,07/14/14 01:30:00,10.651,64.6,,
1713,07/14/14 02:00:00,10.651,53.8,,
1714,07/14/14 02:30:00,10.748,204.5,,
1715,07/14/14 03:00:00,10.651,559.7,,
1716,07/14/14 03:30:00,10.748,764.2,,
1717,07/14/14 04:00:00,10.944,1636.1,,
1718,07/14/14 04:30:00,11.041,4994.5,,
1719,07/14/14 05:00:00,11.041,5166.7,,
1720,07/14/14 05:30:00,11.139,6200.0,,
1721,07/14/14 06:00:00,10.944,5338.9,,
1722,07/14/14 06:30:00,11.431,12400.1,,
1723,07/14/14 07:00:00,14.613,35822.5,,
1724,07/14/14 07:30:00,19.187,41333.6,,
1725,07/14/14 08:00:00,15.282,42711.4,,
1726,07/14/14 08:30:00,16.618,88178.4,,
1727,07/14/14 09:00:00,15.282,28933.5,,
1728,07/14/14 09:30:00,15.855,30311.3,,
1729,07/14/14 10:00:00,17.570,37200.2,,
1730,07/14/14 10:30:00,16.046,49600.3,,
1731,07/14/14 11:00:00,22.812,154312.1,,
1732,07/14/14 11:30:00,19.187,99200.7,,
1733,07/14/14 12:00:00,19.092,143289.8,,
1734,07/14/14 12:30:00,19.948,63378.2,,
1735,07/14/14 13:00:00,17.855,44089.2,,
1736,07/14/14 13:30:00,19.092,74400.5,,
1737,07/14/14 14:00:00,23.966,104711.8,,
1738,07/14/14 14:30:00,26.488,198401.3,,
1739,07/14/14 15:00:00,24.448,74400.5,,
1740,07/14/14 15:30:00,28.953,82667.2,,
1741,07/14/14 16:00:00,16.427,27555.7,,
1742,07/14/14 16:30:00,13.365,23422.4,,
1743,07/14/14 17:00:00,13.269,27555.7,,
1744,07/14/14 17:30:00,14.900,33066.9,,
1745,07/14/14 18:00:00,13.942,14466.8,,
1746,07/14/14 18:30:00,15.569,37200.2,,
1747,07/14/14 19:00:00,25.513,132267.5,,
1748,07/14/14 19:30:00,19.187,34444.7,,
1749,07/14/14 20:00:00,14.038,14466.8,,
1750,07/14/14 20:30:00,14.134,18600.1,,
1751,07/14/14 21:00:00,13.750,9644.5,,
1752,07/14/14 21:30:00,12.013,3272.2,,
1753,07/14/14 22:00:00,11.139,1033.3,,
1754,07/14/14 22:30:00,10.259,366.0,,
1755,07/14/14 23:00:00,10.553,258.3,,
1756,07/14/14 23:30:00,10.357,43.1,,
1757,07/15/14 00:00:00,10.748,10.8,,
1758,07/15/14 00:30:00,10.455,53.8,,
1759,07/15/14 01:00:00,10.063,64.6,,
1760,07/15/14 01:30:00,10.944,53.8,,
1761,07/15/14 02:00:00,10.063,96.9,,
1762,07/15/14 02:30:00,10.259,139.9,,
1763,07/15/14 03:00:00,10.357,430.6,,
1764,07/15/14 03:30:00,10.259,1291.7,,
1765,07/15/14 04:00:00,10.357,3788.9,,
1766,07/15/14 04:30:00,10.455,4305.6,,
1767,07/15/14 05:00:00,10.748,6200.0,,
1768,07/15/14 05:30:00,13.365,18600.1,,
1769,07/15/14 06:00:00,12.207,26178.0,,
1770,07/15/14 06:30:00,11.916,12400.1,,
1771,07/15/14 07:00:00,15.760,34444.7,,
1772,07/15/14 07:30:00,17.379,44089.2,,
1773,07/15/14 08:00:00,17.760,49600.3,,
1774,07/15/14 08:30:00,19.187,71644.9,,
1775,07/15/14 09:00:00,18.331,115734.1,,
1776,07/15/14 09:30:00,19.662,143289.8,,
1777,07/15/14 10:00:00,21.282,104711.8,,
1778,07/15/14 10:30:00,21.187,143289.8,,
1779,07/15/14 11:00:00,17.284,68889.3,,
1780,07/15/14 11:30:00,15.664,55111.5,,
1781,07/15/14 12:00:00,20.234,79911.6,,
1782,07/15/14 12:30:00,21.282,159823.3,,
1783,07/15/14 13:00:00,21.855,220445.9,,
1784,07/15/14 13:30:00,24.641,264535.1,,
1785,07/15/14 14:00:00,20.996,126756.4,,
1786,07/15/14 14:30:00,23.100,209423.6,,
1787,07/15/14 15:00:00,19.282,85422.8,,
1788,07/15/14 15:30:00,26.879,209423.6,,
1789,07/15/14 16:00:00,26.195,198401.3,,
1790,07/15/14 16:30:00,20.329,121245.2,,
1791,07/15/14 17:00:00,20.901,52355.9,,
1792,07/15/14 17:30:00,21.951,85422.8,,
1793,07/15/14 18:00:00,16.427,27555.7,,
1794,07/15/14 18:30:00,15.664,28933.5,,
1795,07/15/14 19:00:00,14.804,20666.8,,
1796,07/15/14 19:30:00,13.846,10333.4,,
1797,07/15/14 20:00:00,12.497,6200.0,,
1798,07/15/14 20:30:00,12.690,5511.1,,
1799,07/15/14 21:00:00,12.207,3272.2,,
1800,07/15/14 21:30:00,12.304,2152.8,,
1801,07/15/14 22:00:00,12.013,2583.4,,
1802,07/15/14 22:30:00,12.013,1980.6,,
1803,07/15/14 23:00:00,11.528,818.1,,
1804,07/15/14 23:30:00,11.528,355.2,,
1805,07/16/14 00:00:00,11.236,236.8,,
1806,07/16/14 00:30:00,10.651,139.9,,
1807,07/16/14 01:00:00,10.846,96.9,,
1808,07/16/14 01:30:00,10.553,64.6,,
1809,07/16/14 02:00:00,11.139,86.1,,
1810,07/16/14 02:30:00,10.651,215.3,,
1811,07/16/14 03:00:00,10.161,441.3,,
1812,07/16/14 03:30:00,10.357,1097.9,,
1813,07/16/14 04:00:00,10.944,1722.2,,
1814,07/16/14 04:30:00,11.041,4994.5,,
1815,07/16/14 05:00:00,11.916,5166.7,,
1816,07/16/14 05:30:00,11.722,7233.4,,
1817,07/16/14 06:00:00,12.110,10333.4,,
1818,07/16/14 06:30:00,13.076,17222.3,,
1819,07/16/14 07:00:00,14.325,31689.1,,
1820,07/16/14 07:30:00,15.378,88178.4,,
1821,07/16/14 08:00:00,12.690,23422.4,,
1822,07/16/14 08:30:00,13.654,39955.8,,
1823,07/16/14 09:00:00,14.038,34444.7,,
1824,07/16/14 09:30:00,14.134,37200.2,,
1825,07/16/14 10:00:00,16.141,115734.1,,
1826,07/16/14 10:30:00,20.519,170845.6,,
1827,07/16/14 11:00:00,17.570,198401.3,,
1828,07/16/14 11:30:00,19.377,38578.0,,
1829,07/16/14 12:00:00,17.379,55111.5,,
1830,07/16/14 12:30:00,16.903,49600.3,,
1831,07/16/14 13:00:00,17.855,42711.4,,
1832,07/16/14 13:30:00,17.950,28933.5,,
1833,07/16/14 14:00:00,14.996,17911.2,,
1834,07/16/14 14:30:00,16.808,60622.6,,
1835,07/16/14 15:00:00,16.046,57867.0,,
1836,07/16/14 15:30:00,20.234,93689.5,,
1837,07/16/14 16:00:00,25.416,198401.3,,
1838,07/16/14 16:30:00,20.710,77156.1,,
1839,07/16/14 17:00:00,19.567,44089.2,,
1840,07/16/14 17:30:00,25.125,74400.5,,
1841,07/16/14 18:00:00,28.853,49600.3,,
1842,07/16/14 18:30:00,17.284,33066.9,,
1843,07/16/14 19:00:00,15.951,20666.8,,
1844,07/16/14 19:30:00,17.475,23422.4,,
1845,07/16/14 20:00:00,14.709,9644.5,,
1846,07/16/14 20:30:00,13.365,4822.3,,
1847,07/16/14 21:00:00,12.690,5338.9,,
1848,07/16/14 21:30:00,12.690,4305.6,,
1849,07/16/14 22:00:00,12.110,1894.5,,
1850,07/16/14 22:30:00,11.431,1550.0,,
1851,07/16/14 23:00:00,10.846,1324.0,,
1852,07/16/14 23:30:00,11.334,387.5,,
1853,07/17/14 00:00:00,11.236,183.0,,
1854,07/17/14 00:30:00,11.041,86.1,,
1855,07/17/14 01:00:00,11.334,53.8,,
1856,07/17/14 01:30:00,11.334,64.6,,
1857,07/17/14 02:00:00,11.041,107.6,,
1858,07/17/14 02:30:00,10.748,247.6,,
1859,07/17/14 03:00:00,10.651,462.9,,
1860,07/17/14 03:30:00,10.846,850.4,,
1861,07/17/14 04:00:00,10.846,1636.1,,
1862,07/17/14 04:30:00,11.528,3444.5,,
1863,07/17/14 05:00:00,9.965,4133.4,,
1864,07/17/14 05:30:00,12.594,15844.5,,
1865,07/17/14 06:00:00,13.846,17911.2,,
1866,07/17/14 06:30:00,14.421,22044.6,,
1867,07/17/14 07:00:00,15.569,88178.4,,
1868,07/17/14 07:30:00,16.046,93689.5,,
1869,07/17/14 08:00:00,16.618,88178.4,,
1870,07/17/14 08:30:00,18.045,104711.8,,
1871,07/17/14 09:00:00,18.806,99200.7,,
1872,07/17/14 09:30:00,16.046,39955.8,,
1873,07/17/14 10:00:00,21.760,115734.1,,
1874,07/17/14 10:30:00,16.808,34444.7,,
1875,07/17/14 11:00:00,22.333,154312.1,,
1876,07/17/14 11:30:00,24.931,154312.1,,
1877,07/17/14 12:00:00,25.610,154312.1,,
1878,07/17/14 12:30:00,29.053,30311.3,,
1879,07/17/14 13:00:00,38.602,209423.6,,
1880,07/17/14 13:30:00,34.585,187379.0,,
1881,07/17/14 14:00:00,36.403,93689.5,,
1882,07/17/14 14:30:00,27.370,60622.6,,
1883,07/17/14 15:00:00,19.377,57867.0,,
1884,07/17/14 15:30:00,22.429,57867.0,,
1885,07/17/14 16:00:00,18.045,39955.8,,
1886,07/17/14 16:30:00,22.142,143289.8,,
1887,07/17/14 17:00:00,15.664,24800.2,,
1888,07/17/14 17:30:00,17.379,39955.8,,
1889,07/17/14 18:00:00,18.140,38578.0,,
1890,07/17/14 18:30:00,23.773,85422.8,,
1891,07/17/14 19:00:00,16.808,28933.5,,
1892,07/17/14 19:30:00,15.187,20666.8,,
1893,07/17/14 20:00:00,14.709,15844.5,,
1894,07/17/14 20:30:00,14.325,13089.0,,
1895,07/17/14 21:00:00,14.325,16533.4,,
1896,07/17/14 21:30:00,13.558,8266.7,,
1897,07/17/14 22:00:00,13.365,4650.0,,
1898,07/17/14 22:30:00,12.401,1550.0,,
1899,07/17/14 23:00:00,12.013,312.2,,
1900,07/17/14 23:30:00,11.916,172.2,,
1901,07/18/14 00:00:00,11.625,86.1,,
1902,07/18/14 00:30:00,11.722,43.1,,
1903,07/18/14 01:00:00,11.722,32.3,,
1904,07/18/14 01:30:00,11.334,43.1,,
1905,07/18/14 02:00:00,11.236,64.6,,
1906,07/18/14 02:30:00,11.041,139.9,,
1907,07/18/14 03:00:00,11.236,581.3,,
1908,07/18/14 03:30:00,11.041,1033.3,,
1909,07/18/14 04:00:00,11.041,2152.8,,
1910,07/18/14 04:30:00,11.139,1377.8,,
1911,07/18/14 05:00:00,11.625,3272.2,,
1912,07/18/14 05:30:00,11.916,4650.0,,
1913,07/18/14 06:00:00,12.304,10333.4,,
1914,07/18/14 06:30:00,12.594,9300.1,,
1915,07/18/14 07:00:00,13.654,18600.1,,
1916,07/18/14 07:30:00,19.853,49600.3,,
1917,07/18/14 08:00:00,24.738,49600.3,,
1918,07/18/14 08:30:00,23.677,66133.8,,
1919,07/18/14 09:00:00,22.429,49600.3,,
1920,07/18/14 09:30:00,19.662,49600.3,,
1921,07/18/14 10:00:00,24.545,82667.2,,
1922,07/18/14 10:30:00,22.717,60622.6,,
1923,07/18/14 11:00:00,26.292,60622.6,,
1924,07/18/14 11:30:00,21.473,63378.2,,
1925,07/18/14 12:00:00,21.760,71644.9,,
1926,07/18/14 12:30:00,21.378,49600.3,,
1927,07/18/14 13:00:00,20.138,39955.8,,
1928,07/18/14 13:30:00,19.092,57867.0,,
1929,07/18/14 14:00:00,17.950,38578.0,,
1930,07/18/14 14:30:00,18.331,24800.2,,
1931,07/18/14 15:00:00,19.853,57867.0,,
1932,07/18/14 15:30:00,18.711,44089.2,,
1933,07/18/14 16:00:00,19.187,55111.5,,
1934,07/18/14 16:30:00,16.332,41333.6,,
1935,07/18/14 17:00:00,22.908,44089.2,,
1936,07/18/14 17:30:00,19.282,126756.4,,
1937,07/18/14 18:00:00,19.853,35822.5,,
1938,07/18/14 18:30:00,18.711,28933.5,,
1939,07/18/14 19:00:00,17.665,22044.6,,
1940,07/18/14 19:30:00,15.569,15155.7,,
1941,07/18/14 20:00:00,15.760,9300.1,,
1942,07/18/14 20:30:00,16.618,9644.5,,
1943,07/18/14 21:00:00,16.427,6544.5,,
1944,07/18/14 21:30:00,15.855,4133.4,,
1945,07/18/14 22:00:00,15.473,2325.0,,
1946,07/18/14 22:30:00,14.900,731.9,,
1947,07/18/14 23:00:00,14.709,258.3,,
1948,07/18/14 23:30:00,14.325,86.1,,
1949,07/19/14 00:00:00,14.230,53.8,,
1950,07/19/14 00:30:00,13.173,21.5,,
1951,07/19/14 01:00:00,14.421,10.8,,
1952,07/19/14 01:30:00,13.846,21.5,,
1953,07/19/14 02:00:00,13.846,32.3,,
1954,07/19/14 02:30:00,13.942,75.3,,
1955,07/19/14 03:00:00,13.269,172.2,,
1956,07/19/14 03:30:00,14.038,505.9,,
1957,07/19/14 04:00:00,14.038,1722.2,,
1958,07/19/14 04:30:00,14.134,3100.0,,
1959,07/19/14 05:00:00,14.230,5338.9,,
1960,07/19/14 05:30:00,14.325,5166.7,,
1961,07/19/14 06:00:00,14.517,8266.7,,
1962,07/19/14 06:30:00,15.091,9300.1,,
1963,07/19/14 07:00:00,15.473,10333.4,,
1964,07/19/14 07:30:00,15.951,14466.8,,
1965,07/19/14 08:00:00,16.237,19289.0,,
1966,07/19/14 08:30:00,17.189,18600.1,,
1967,07/19/14 09:00:00,20.043,33066.9,,
1968,07/19/14 09:30:00,26.488,68889.3,,
1969,07/19/14 10:00:00,28.555,55111.5,,
1970,07/19/14 10:30:00,28.159,93689.5,,
1971,07/19/14 11:00:00,26.195,66133.8,,
1972,07/19/14 11:30:00,21.473,44089.2,,
1973,07/19/14 12:00:00,23.004,46844.8,,
1974,07/19/14 12:30:00,21.378,37200.2,,
1975,07/19/14 13:00:00,20.519,38578.0,,
1976,07/19/14 13:30:00,19.092,24800.2,,
1977,07/19/14 14:00:00,17.570,16533.4,,
1978,07/19/14 14:30:00,16.046,22044.6,,
1979,07/19/14 15:00:00,16.427,33066.9,,
1980,07/19/14 15:30:00,15.473,33066.9,,
1981,07/19/14 16:00:00,15.951,34444.7,,
1982,07/19/14 16:30:00,15.760,22044.6,,
1983,07/19/14 17:00:00,16.523,28933.5,,
1984,07/19/14 17:30:00,15.569,24800.2,,
1985,07/19/14 18:00:00,17.189,33066.9,,
1986,07/19/14 18:30:00,17.094,20666.8,,
1987,07/19/14 19:00:00,17.760,24800.2,,
1988,07/19/14 19:30:00,17.189,15155.7,,
1989,07/19/14 20:00:00,15.951,6544.5,,
1990,07/19/14 20:30:00,15.187,3616.7,,
1991,07/19/14 21:00:00,14.804,3616.7,,
1992,07/19/14 21:30:00,14.804,3272.2,,
1993,07/19/14 22:00:00,14.230,1463.9,,
1994,07/19/14 22:30:00,13.846,1076.4,,
1995,07/19/14 23:00:00,13.558,570.5,,
1996,07/19/14 23:30:00,13.461,75.3,,
1997,07/20/14 00:00:00,12.690,96.9,,
1998,07/20/14 00:30:00,12.594,32.3,,
1999,07/20/14 01:00:00,12.690,10.8,,
2000,07/20/14 01:30:00,12.207,32.3,,
2001,07/20/14 02:00:00,11.041,43.1,,
2002,07/20/14 02:30:00,11.528,86.1,,
2003,07/20/14 03:00:00,11.431,322.9,,
2004,07/20/14 03:30:00,11.139,1011.8,,
2005,07/20/14 04:00:00,10.846,1463.9,,
2006,07/20/14 04:30:00,10.357,2238.9,,
2007,07/20/14 05:00:00,11.139,4477.8,,
2008,07/20/14 05:30:00,11.236,9300.1,,
2009,07/20/14 06:00:00,13.173,17222.3,,
2010,07/20/14 06:30:00,14.325,18600.1,,
2011,07/20/14 07:00:00,14.804,23422.4,,
2012,07/20/14 07:30:00,18.806,30311.3,,
2013,07/20/14 08:00:00,19.758,24800.2,,
2014,07/20/14 08:30:00,19.092,30311.3,,
2015,07/20/14 09:00:00,18.045,26178.0,,
2016,07/20/14 09:30:00,17.665,33066.9,,
2017,07/20/14 10:00:00,20.329,46844.8,,
2018,07/20/14 10:30:00,19.282,30311.3,,
2019,07/20/14 11:00:00,19.948,46844.8,,
2020,07/20/14 11:30:00,18.996,30311.3,,
2021,07/20/14 12:00:00,20.329,60622.6,,
2022,07/20/14 12:30:00,22.717,63378.2,,
2023,07/20/14 13:00:00,19.187,38578.0,,
2024,07/20/14 13:30:00,19.092,49600.3,,
2025,07/20/14 14:00:00,23.004,88178.4,,
2026,07/20/14 14:30:00,20.329,39955.8,,
2027,07/20/14 15:00:00,20.043,49600.3,,
2028,07/20/14 15:30:00,20.329,49600.3,,
2029,07/20/14 16:00:00,19.662,35822.5,,
2030,07/20/14 16:30:00,16.903,16533.4,,
2031,07/20/14 17:00:00,16.427,13777.9,,
2032,07/20/14 17:30:00,15.187,9300.1,,
2033,07/20/14 18:00:00,15.091,15844.5,,
2034,07/20/14 18:30:00,14.709,10677.8,,
2035,07/20/14 19:00:00,13.365,6200.0,,
2036,07/20/14 19:30:00,13.942,8611.2,,
2037,07/20/14 20:00:00,13.654,4305.6,,
2038,07/20/14 20:30:00,13.173,4305.6,,
2039,07/20/14 21:00:00,13.173,861.1,,
2040,07/20/14 21:30:00,12.207,613.5,,
2041,07/20/14 22:00:00,12.013,312.2,,
2042,07/20/14 22:30:00,12.110,118.4,,
2043,07/20/14 23:00:00,11.722,43.1,,
2044,07/20/14 23:30:00,11.722,10.8,,
2045,07/21/14 00:00:00,11.528,10.8,,
2046,07/21/14 00:30:00,11.722,0.0,,
2047,07/21/14 01:00:00,11.625,0.0,,
2048,07/21/14 01:30:00,11.722,0.0,,
2049,07/21/14 02:00:00,11.916,0.0,,
2050,07/21/14 02:30:00,11.722,10.8,,
2051,07/21/14 03:00:00,11.625,64.6,,
2052,07/21/14 03:30:00,11.431,301.4,,
2053,07/21/14 04:00:00,11.431,1463.9,,
2054,07/21/14 04:30:00,11.431,2669.5,,
2055,07/21/14 05:00:00,11.625,2927.8,,
2056,07/21/14 05:30:00,11.625,3961.1,,
2057,07/21/14 06:00:00,11.819,4994.5,,
2058,07/21/14 06:30:00,13.269,13089.0,,
2059,07/21/14 07:00:00,13.942,18600.1,,
2060,07/21/14 07:30:00,14.134,19977.9,,
2061,07/21/14 08:00:00,14.613,18600.1,,
2062,07/21/14 08:30:00,18.521,30311.3,,
2063,07/21/14 09:00:00,20.710,41333.6,,
2064,07/21/14 09:30:00,25.319,88178.4,,
2065,07/21/14 10:00:00,25.708,85422.8,,
2066,07/21/14 10:30:00,29.552,93689.5,,
2067,07/21/14 11:00:00,30.356,115734.1,,
2068,07/21/14 11:30:00,31.574,132267.5,,
2069,07/21/14 12:00:00,26.488,57867.0,,
2070,07/21/14 12:30:00,29.152,170845.6,,
2071,07/21/14 13:00:00,31.880,209423.6,,
2072,07/21/14 13:30:00,31.370,46844.8,,
2073,07/21/14 14:00:00,43.723,220445.9,,
2074,07/21/14 14:30:00,25.708,44089.2,,
2075,07/21/14 15:00:00,28.655,165334.4,,
2076,07/21/14 15:30:00,29.552,176356.7,,
2077,07/21/14 16:00:00,32.188,170845.6,,
2078,07/21/14 16:30:00,30.255,154312.1,,
2079,07/21/14 17:00:00,29.452,143289.8,,
2080,07/21/14 17:30:00,26.781,121245.2,,
2081,07/21/14 18:00:00,24.545,52355.9,,
2082,07/21/14 18:30:00,21.855,93689.5,,
2083,07/21/14 19:00:00,17.760,30311.3,,
2084,07/21/14 19:30:00,16.999,19289.0,,
2085,07/21/14 20:00:00,15.569,10677.8,,
2086,07/21/14 20:30:00,14.900,8266.7,,
2087,07/21/14 21:00:00,15.473,13089.0,,
2088,07/21/14 21:30:00,16.237,24800.2,,
2089,07/21/14 22:00:00,13.846,6200.0,,
2090,07/21/14 22:30:00,12.594,1722.2,,
2091,07/21/14 23:00:00,12.207,484.4,,
2092,07/21/14 23:30:00,12.110,161.5,,
2093,07/22/14 00:00:00,12.013,75.3,,
2094,07/22/14 00:30:00,11.916,10.8,,
2095,07/22/14 01:00:00,12.013,0.0,,
2096,07/22/14 01:30:00,11.528,0.0,,
2097,07/22/14 02:00:00,11.722,10.8,,
2098,07/22/14 02:30:00,11.722,21.5,,
2099,07/22/14 03:00:00,11.819,107.6,,
2100,07/22/14 03:30:00,11.916,172.2,,
2101,07/22/14 04:00:00,11.916,484.4,,
2102,07/22/14 04:30:00,11.819,1033.3,,
2103,07/22/14 05:00:00,11.916,1636.1,,
2104,07/22/14 05:30:00,12.304,2583.4,,
2105,07/22/14 06:00:00,12.787,4822.3,,
2106,07/22/14 06:30:00,13.654,7233.4,,
2107,07/22/14 07:00:00,12.497,4822.3,,
2108,07/22/14 07:30:00,14.517,18600.1,,
2109,07/22/14 08:00:00,14.709,18600.1,,
2110,07/22/14 08:30:00,15.091,21355.7,,
2111,07/22/14 09:00:00,17.760,46844.8,,
2112,07/22/14 09:30:00,16.237,26178.0,,
2113,07/22/14 10:00:00,15.187,24800.2,,
2114,07/22/14 10:30:00,15.473,24800.2,,
2115,07/22/14 11:00:00,14.900,26178.0,,
2116,07/22/14 11:30:00,16.713,41333.6,,
2117,07/22/14 12:00:00,17.570,34444.7,,
2118,07/22/14 12:30:00,17.950,46844.8,,
2119,07/22/14 13:00:00,24.255,71644.9,,
2120,07/22/14 13:30:00,23.966,66133.8,,
2121,07/22/14 14:00:00,25.513,93689.5,,
2122,07/22/14 14:30:00,28.456,77156.1,,
2123,07/22/14 15:00:00,41.225,176356.7,,
2124,07/22/14 15:30:00,36.837,104711.8,,
2125,07/22/14 16:00:00,35.435,99200.7,,
2126,07/22/14 16:30:00,44.704,165334.4,,
2127,07/22/14 17:00:00,41.458,159823.3,,
2128,07/22/14 17:30:00,36.187,110223.0,,
2129,07/22/14 18:00:00,37.824,126756.4,,
2130,07/22/14 18:30:00,37.824,110223.0,,
2131,07/22/14 19:00:00,34.796,93689.5,,
2132,07/22/14 19:30:00,28.853,26178.0,,
2133,07/22/14 20:00:00,27.764,60622.6,,
2134,07/22/14 20:30:00,20.424,14466.8,,
2135,07/22/14 21:00:00,17.284,6200.0,,
2136,07/22/14 21:30:00,15.855,4305.6,,
2137,07/22/14 22:00:00,14.804,2669.5,,
2138,07/22/14 22:30:00,13.942,1087.2,,
2139,07/22/14 23:00:00,13.365,441.3,,
2140,07/22/14 23:30:00,12.980,129.2,,
2141,07/23/14 00:00:00,12.787,43.1,,
2142,07/23/14 00:30:00,12.594,10.8,,
2143,07/23/14 01:00:00,12.594,0.0,,
2144,07/23/14 01:30:00,12.304,0.0,,
2145,07/23/14 02:00:00,12.497,10.8,,
2146,07/23/14 02:30:00,12.497,53.8,,
2147,07/23/14 03:00:00,12.304,150.7,,
2148,07/23/14 03:30:00,12.594,376.7,,
2149,07/23/14 04:00:00,13.461,958.0,,
2150,07/23/14 04:30:00,13.269,2325.0,,
2151,07/23/14 05:00:00,14.134,2583.4,,
2152,07/23/14 05:30:00,15.569,16533.4,,
2153,07/23/14 06:00:00,14.613,9300.1,,
2154,07/23/14 06:30:00,16.427,16533.4,,
2155,07/23/14 07:00:00,16.332,44089.2,,
2156,07/23/14 07:30:00,17.665,63378.2,,
2157,07/23/14 08:00:00,18.331,24800.2,,
2158,07/23/14 08:30:00,20.043,39955.8,,
2159,07/23/14 09:00:00,18.996,66133.8,,
2160,07/23/14 09:30:00,20.329,110223.0,,
2161,07/23/14 10:00:00,21.664,148801.0,,
2162,07/23/14 10:30:00,22.142,115734.1,,
2163,07/23/14 11:00:00,23.677,143289.8,,
