"Plot Title: E2 pelagic"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Good Battery (LGR S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Coupler Detached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
1401,08/26/20 16:00:00,11.722,5511.1,,,,,,
1402,08/26/20 16:30:00,12.207,2152.8,,,,,,
1403,08/26/20 17:00:00,12.690,2497.2,,,,,,
1404,08/26/20 17:30:00,12.980,269.1,,,,,,
1405,08/26/20 18:00:00,13.076,861.1,,,,,,
1406,08/26/20 18:30:00,12.980,462.9,,,,,,
1407,08/26/20 19:00:00,12.401,731.9,,,,,,
1408,08/26/20 19:30:00,12.013,355.2,,,,,,
1409,08/26/20 20:00:00,11.916,279.9,,,,,,
1410,08/26/20 20:30:00,11.722,118.4,,,,,,
1411,08/26/20 21:00:00,11.625,10.8,,,,,,
1412,08/26/20 21:30:00,11.528,0.0,,,,,,
1413,08/26/20 22:00:00,11.528,0.0,,,,,,
1414,08/26/20 22:30:00,11.334,0.0,,,,,,
1415,08/26/20 23:00:00,11.431,0.0,,,,,,
1416,08/26/20 23:30:00,11.334,0.0,,,,,,
1417,08/27/20 00:00:00,11.334,0.0,,,,,,
1418,08/27/20 00:30:00,11.334,0.0,,,,,,
1419,08/27/20 01:00:00,11.334,0.0,,,,,,
1420,08/27/20 01:30:00,11.431,0.0,,,,,,
1421,08/27/20 02:00:00,11.431,0.0,,,,,,
1422,08/27/20 02:30:00,11.431,0.0,,,,,,
1423,08/27/20 03:00:00,11.431,0.0,,,,,,
1424,08/27/20 03:30:00,11.431,0.0,,,,,,
1425,08/27/20 04:00:00,11.431,0.0,,,,,,
1426,08/27/20 04:30:00,11.334,0.0,,,,,,
1427,08/27/20 05:00:00,11.334,0.0,,,,,,
1428,08/27/20 05:30:00,11.334,21.5,,,,,,
1429,08/27/20 06:00:00,11.236,96.9,,,,,,
1430,08/27/20 06:30:00,11.334,258.3,,,,,,
1431,08/27/20 07:00:00,11.431,419.8,,,,,,
1432,08/27/20 07:30:00,11.528,753.5,,,,,,
1433,08/27/20 08:00:00,11.528,1011.8,,,,,,
1434,08/27/20 08:30:00,11.528,1463.9,,,,,,
1435,08/27/20 09:00:00,11.625,1980.6,,,,,,
1436,08/27/20 09:30:00,11.625,2238.9,,,,,,
1437,08/27/20 10:00:00,11.625,3272.2,,,,,,
1438,08/27/20 10:30:00,11.625,3272.2,,,,,,
1439,08/27/20 11:00:00,11.722,4650.0,,,,,,
1440,08/27/20 11:30:00,11.819,4650.0,,,,,,
1441,08/27/20 12:00:00,11.916,4477.8,,,,,,
1442,08/27/20 12:30:00,11.916,5166.7,,,,,,
1443,08/27/20 13:00:00,11.819,2927.8,,,,,,
1444,08/27/20 13:30:00,12.110,3961.1,,,,,,
1445,08/27/20 14:00:00,12.110,1550.0,,,,,,
1446,08/27/20 14:30:00,12.013,1636.1,,,,,,
1447,08/27/20 15:00:00,12.110,775.0,,,,,,
1448,08/27/20 15:30:00,12.110,839.6,,,,,,
1449,08/27/20 16:00:00,12.110,2411.1,,,,,,
1450,08/27/20 16:30:00,12.013,667.4,,,,,,
1451,08/27/20 17:00:00,12.497,979.5,,,,,,
1452,08/27/20 17:30:00,12.304,1065.6,,,,,,
1453,08/27/20 18:00:00,12.110,1280.9,,,,,,
1454,08/27/20 18:30:00,12.013,861.1,,,,,,
1455,08/27/20 19:00:00,12.013,602.8,,,,,,
1456,08/27/20 19:30:00,12.013,322.9,,,,,,
1457,08/27/20 20:00:00,12.013,139.9,,,,,,
1458,08/27/20 20:30:00,11.916,43.1,,,,,,
1459,08/27/20 21:00:00,11.916,0.0,,,,,,
1460,08/27/20 21:30:00,11.916,0.0,,,,,,
1461,08/27/20 22:00:00,11.819,0.0,,,,,,
1462,08/27/20 22:30:00,11.819,0.0,,,,,,
1463,08/27/20 23:00:00,11.819,0.0,,,,,,
1464,08/27/20 23:30:00,11.916,0.0,,,,,,
1465,08/28/20 00:00:00,11.916,0.0,,,,,,
1466,08/28/20 00:30:00,11.916,0.0,,,,,,
1467,08/28/20 01:00:00,11.916,0.0,,,,,,
1468,08/28/20 01:30:00,11.819,0.0,,,,,,
1469,08/28/20 02:00:00,11.819,0.0,,,,,,
1470,08/28/20 02:30:00,11.819,0.0,,,,,,
1471,08/28/20 03:00:00,11.819,0.0,,,,,,
1472,08/28/20 03:30:00,11.819,0.0,,,,,,
1473,08/28/20 04:00:00,11.819,0.0,,,,,,
1474,08/28/20 04:30:00,11.819,0.0,,,,,,
1475,08/28/20 05:00:00,11.819,0.0,,,,,,
1476,08/28/20 05:30:00,11.819,21.5,,,,,,
1477,08/28/20 06:00:00,11.819,129.2,,,,,,
1478,08/28/20 06:30:00,11.819,344.4,,,,,,
1479,08/28/20 07:00:00,11.819,699.7,,,,,,
1480,08/28/20 07:30:00,11.819,1119.5,,,,,,
1481,08/28/20 08:00:00,11.819,1550.0,,,,,,
1482,08/28/20 08:30:00,11.819,1722.2,,,,,,
1483,08/28/20 09:00:00,11.819,2755.6,,,,,,
1484,08/28/20 09:30:00,11.916,4305.6,,,,,,
1485,08/28/20 10:00:00,11.916,2152.8,,,,,,
1486,08/28/20 10:30:00,11.916,3100.0,,,,,,
1487,08/28/20 11:00:00,11.916,3100.0,,,,,,
1488,08/28/20 11:30:00,11.916,1980.6,,,,,,
1489,08/28/20 12:00:00,11.916,1636.1,,,,,,
1490,08/28/20 12:30:00,11.916,1894.5,,,,,,
1491,08/28/20 13:00:00,11.334,6200.0,,,,,,
1492,08/28/20 13:30:00,14.804,4650.0,,,,,,
1493,08/28/20 14:00:00,13.269,656.6,,,,,,
1494,08/28/20 14:30:00,12.883,1033.3,,,,,,
1495,08/28/20 15:00:00,13.365,1291.7,,,,,,
1496,08/28/20 15:30:00,14.038,1377.8,,,,,,
1497,08/28/20 16:00:00,14.996,0.0,,,,,,
1498,08/28/20 16:30:00,19.377,366.0,,,,,,
1499,08/28/20 16:35:31,,,,Logged,,,,
1500,08/28/20 16:35:40,,,,,Logged,,,
1501,08/28/20 16:35:41,,,,Logged,,,,
1502,08/28/20 16:35:44,,,,,,Logged,,
1503,08/28/20 16:36:00,,,,,,,Logged,Logged
