Plot Title: miniDOT-Benthic-Reykjahlid							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)"	"Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)"	Coupler Attached (LGR S/N: 10349964)	Host Connected (LGR S/N: 10349964)	Stopped (LGR S/N: 10349964)	End Of File (LGR S/N: 10349964)
241	6/18/2018 7:00	11.722	86.1				
242	6/18/2018 7:30	11.722	107.6				
243	6/18/2018 8:00	11.722	53.8				
244	6/18/2018 8:30	11.722	64.6				
245	6/18/2018 9:00	11.722	10.8				
246	6/18/2018 9:30	11.625	32.3				
247	6/18/2018 10:00	11.625	64.6				
248	6/18/2018 10:30	11.625	53.8				
249	6/18/2018 11:00	11.625	53.8				
250	6/18/2018 11:30	11.625	53.8				
251	6/18/2018 12:00	11.625	53.8				
252	6/18/2018 12:30	11.625	64.6				
253	6/18/2018 13:00	11.625	193.8				
254	6/18/2018 13:30	11.528	226				
255	6/18/2018 14:00	11.528	355.2				
256	6/18/2018 14:30	11.528	204.5				
257	6/18/2018 15:00	11.334	139.9				
258	6/18/2018 15:30	11.236	118.4				
259	6/18/2018 16:00	11.236	139.9				
260	6/18/2018 16:30	11.236	150.7				
261	6/18/2018 17:00	11.139	161.5				
262	6/18/2018 17:30	11.139	107.6				
263	6/18/2018 18:00	11.139	75.3				
264	6/18/2018 18:30	11.041	21.5				
265	6/18/2018 19:00	11.041	43.1				
266	6/18/2018 19:30	11.041	43.1				
267	6/18/2018 20:00	10.944	10.8				
268	6/18/2018 20:30	11.041	10.8				
269	6/18/2018 21:00	10.944	0				
270	6/18/2018 21:30	11.041	0				
271	6/18/2018 22:00	11.139	0				
272	6/18/2018 22:30	11.236	0				
273	6/18/2018 23:00	10.944	0				
274	6/18/2018 23:30	10.748	0				
275	6/19/2018 0:00	10.651	0				
276	6/19/2018 0:30	10.553	0				
277	6/19/2018 1:00	10.553	0				
278	6/19/2018 1:30	10.651	0				
279	6/19/2018 2:00	10.651	0				
280	6/19/2018 2:30	10.651	0				
281	6/19/2018 3:00	10.553	0				
282	6/19/2018 3:30	10.553	0				
283	6/19/2018 4:00	10.553	0				
284	6/19/2018 4:30	10.455	0				
285	6/19/2018 5:00	10.455	10.8				
286	6/19/2018 5:30	10.357	0				
287	6/19/2018 6:00	10.455	10.8				
288	6/19/2018 6:30	10.357	10.8				
289	6/19/2018 7:00	10.357	10.8				
290	6/19/2018 7:30	10.357	53.8				
291	6/19/2018 8:00	10.357	21.5				
292	6/19/2018 8:30	10.259	43.1				
293	6/19/2018 9:00	10.259	64.6				
294	6/19/2018 9:30	10.259	279.9				
295	6/19/2018 10:00	10.161	258.3				
296	6/19/2018 10:30	10.259	344.4				
297	6/19/2018 11:00	10.161	290.6				
298	6/19/2018 11:30	10.161	215.3				
299	6/19/2018 12:00	10.161	333.7				
300	6/19/2018 12:30	10.259	344.4				
301	6/19/2018 13:00	10.357	129.2				
302	6/19/2018 13:30	10.357	86.1				
303	6/19/2018 14:00	10.455	279.9				
304	6/19/2018 14:30	10.455	312.2				
305	6/19/2018 15:00	10.455	193.8				
306	6/19/2018 15:30	10.553	172.2				
307	6/19/2018 16:00	10.651	75.3				
308	6/19/2018 16:30	10.748	53.8				
309	6/19/2018 17:00	10.748	32.3				
310	6/19/2018 17:30	10.846	43.1				
311	6/19/2018 18:00	10.846	43.1				
312	6/19/2018 18:30	10.846	32.3				
313	6/19/2018 19:00	10.846	32.3				
314	6/19/2018 19:30	10.846	21.5				
315	6/19/2018 20:00	10.846	32.3				
