"Plot Title: md_st33_benthic_13Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Temperature)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Light)","Coupler Attached (LGR S/N: 10349961)","Host Connected (LGR S/N: 10349961)","Stopped (LGR S/N: 10349961)","End Of File (LGR S/N: 10349961)"
1510,07/15/19 00:30:00,15.569,0.0,,,,
1511,07/15/19 01:00:00,15.569,0.0,,,,
1512,07/15/19 01:30:00,15.569,0.0,,,,
1513,07/15/19 02:00:00,15.569,0.0,,,,
1514,07/15/19 02:30:00,15.569,0.0,,,,
1515,07/15/19 03:00:00,15.569,32.3,,,,
1516,07/15/19 03:30:00,15.569,86.1,,,,
1517,07/15/19 04:00:00,15.569,258.3,,,,
1518,07/15/19 04:30:00,15.569,333.7,,,,
1519,07/15/19 05:00:00,15.569,387.5,,,,
1520,07/15/19 05:30:00,15.569,570.5,,,,
1521,07/15/19 06:00:00,15.569,1259.4,,,,
1522,07/15/19 06:30:00,15.569,979.5,,,,
1523,07/15/19 07:00:00,15.569,1259.4,,,,
1524,07/15/19 07:30:00,15.569,2411.1,,,,
1525,07/15/19 08:00:00,15.664,1636.1,,,,
1526,07/15/19 08:30:00,15.664,1808.3,,,,
1527,07/15/19 09:00:00,15.569,1894.5,,,,
1528,07/15/19 09:30:00,15.664,2669.5,,,,
1529,07/15/19 10:00:00,15.760,4650.0,,,,
1530,07/15/19 10:30:00,15.855,6544.5,,,,
1531,07/15/19 11:00:00,15.760,4994.5,,,,
1532,07/15/19 11:30:00,15.855,6200.0,,,,
1533,07/15/19 12:00:00,15.951,7233.4,,,,
1534,07/15/19 12:30:00,15.951,5511.1,,,,
1535,07/15/19 13:00:00,16.046,9300.1,,,,
1536,07/15/19 13:30:00,16.046,7577.8,,,,
1537,07/15/19 14:00:00,16.046,6200.0,,,,
1538,07/15/19 14:30:00,16.141,5511.1,,,,
1539,07/15/19 15:00:00,16.141,8611.2,,,,
1540,07/15/19 15:30:00,16.332,9300.1,,,,
1541,07/15/19 16:00:00,16.141,4650.0,,,,
1542,07/15/19 16:30:00,16.332,6544.5,,,,
1543,07/15/19 17:00:00,16.332,6544.5,,,,
1544,07/15/19 17:30:00,16.332,6200.0,,,,
1545,07/15/19 18:00:00,16.332,4822.3,,,,
1546,07/15/19 18:30:00,16.332,3444.5,,,,
1547,07/15/19 19:00:00,16.237,1894.5,,,,
1548,07/15/19 19:30:00,16.237,2066.7,,,,
1549,07/15/19 20:00:00,16.237,882.6,,,,
1550,07/15/19 20:30:00,16.427,936.5,,,,
1551,07/15/19 21:00:00,16.427,226.0,,,,
1552,07/15/19 21:30:00,16.427,505.9,,,,
1553,07/15/19 22:00:00,16.427,387.5,,,,
1554,07/15/19 22:30:00,16.427,161.5,,,,
1555,07/15/19 23:00:00,16.427,21.5,,,,
1556,07/15/19 23:30:00,16.427,0.0,,,,
1557,07/16/19 00:00:00,16.427,0.0,,,,
1558,07/16/19 00:30:00,16.427,0.0,,,,
1559,07/16/19 01:00:00,16.427,0.0,,,,
1560,07/16/19 01:30:00,16.427,0.0,,,,
1561,07/16/19 02:00:00,16.332,0.0,,,,
1562,07/16/19 02:30:00,16.332,0.0,,,,
1563,07/16/19 03:00:00,16.332,0.0,,,,
1564,07/16/19 03:30:00,16.332,21.5,,,,
1565,07/16/19 04:00:00,16.332,86.1,,,,
1566,07/16/19 04:30:00,16.332,75.3,,,,
1567,07/16/19 05:00:00,16.332,290.6,,,,
1568,07/16/19 05:30:00,16.332,667.4,,,,
1569,07/16/19 06:00:00,16.332,796.5,,,,
1570,07/16/19 06:30:00,16.332,721.2,,,,
1571,07/16/19 07:00:00,16.332,958.0,,,,
1572,07/16/19 07:30:00,16.427,1463.9,,,,
1573,07/16/19 08:00:00,16.427,2325.0,,,,
1574,07/16/19 08:30:00,16.427,2152.8,,,,
1575,07/16/19 09:00:00,16.427,2669.5,,,,
1576,07/16/19 09:30:00,16.427,2238.9,,,,
1577,07/16/19 10:00:00,16.523,4305.6,,,,
1578,07/16/19 10:30:00,16.523,5166.7,,,,
1579,07/16/19 11:00:00,16.523,3272.2,,,,
1580,07/16/19 11:30:00,16.523,4477.8,,,,
1581,07/16/19 12:00:00,16.523,2755.6,,,,
1582,07/16/19 12:30:00,16.523,2583.4,,,,
1583,07/16/19 13:00:00,16.523,2927.8,,,,
1584,07/16/19 13:30:00,16.618,3444.5,,,,
1585,07/16/19 14:00:00,16.618,3616.7,,,,
1586,07/16/19 14:30:00,16.713,4822.3,,,,
1587,07/16/19 15:00:00,16.713,4650.0,,,,
1588,07/16/19 15:30:00,16.713,2238.9,,,,
1589,07/16/19 16:00:00,16.713,3100.0,,,,
1590,07/16/19 16:30:00,16.618,1894.5,,,,
1591,07/16/19 17:00:00,16.713,2325.0,,,,
1592,07/16/19 17:30:00,16.618,1722.2,,,,
1593,07/16/19 18:00:00,16.713,2411.1,,,,
1594,07/16/19 18:30:00,16.713,2669.5,,,,
1595,07/16/19 19:00:00,16.713,1377.8,,,,
1596,07/16/19 19:30:00,16.618,1377.8,,,,
1597,07/16/19 20:00:00,16.713,2066.7,,,,
1598,07/16/19 20:30:00,16.713,1377.8,,,,
1599,07/16/19 21:00:00,16.618,1011.8,,,,
1600,07/16/19 21:30:00,16.618,688.9,,,,
1601,07/16/19 22:00:00,16.618,161.5,,,,
1602,07/16/19 22:30:00,16.523,64.6,,,,
1603,07/16/19 23:00:00,16.523,10.8,,,,
1604,07/16/19 23:30:00,16.523,0.0,,,,
1605,07/17/19 00:00:00,16.523,0.0,,,,
1606,07/17/19 00:30:00,16.523,0.0,,,,
1607,07/17/19 01:00:00,16.427,0.0,,,,
1608,07/17/19 01:30:00,16.427,0.0,,,,
1609,07/17/19 02:00:00,16.427,0.0,,,,
1610,07/17/19 02:30:00,16.332,0.0,,,,
1611,07/17/19 03:00:00,16.332,21.5,,,,
1612,07/17/19 03:30:00,16.332,53.8,,,,
1613,07/17/19 04:00:00,16.237,161.5,,,,
1614,07/17/19 04:30:00,16.237,161.5,,,,
1615,07/17/19 05:00:00,16.237,322.9,,,,
1616,07/17/19 05:30:00,16.237,559.7,,,,
1617,07/17/19 06:00:00,16.141,958.0,,,,
1618,07/17/19 06:30:00,16.141,1022.6,,,,
1619,07/17/19 07:00:00,16.141,958.0,,,,
1620,07/17/19 07:30:00,16.141,2066.7,,,,
1621,07/17/19 08:00:00,16.141,2497.2,,,,
1622,07/17/19 08:30:00,16.141,2497.2,,,,
1623,07/17/19 09:00:00,16.141,2066.7,,,,
1624,07/17/19 09:30:00,16.141,3272.2,,,,
1625,07/17/19 10:00:00,16.141,2669.5,,,,
1626,07/17/19 10:30:00,16.237,3616.7,,,,
1627,07/17/19 11:00:00,16.237,4305.6,,,,
1628,07/17/19 11:30:00,16.332,5338.9,,,,
1629,07/17/19 12:00:00,16.332,6544.5,,,,
1630,07/17/19 12:30:00,16.427,9300.1,,,,
1631,07/17/19 13:00:00,16.523,6200.0,,,,
1632,07/17/19 13:30:00,16.618,7577.8,,,,
1633,07/17/19 14:00:00,16.427,1636.1,,,,
1634,07/17/19 14:30:00,16.618,2066.7,,,,
1635,07/17/19 15:00:00,16.523,2325.0,,,,
1636,07/17/19 15:30:00,16.523,1173.3,,,,
1637,07/17/19 16:00:00,16.713,5166.7,,,,
1638,07/17/19 16:30:00,16.618,2583.4,,,,
1639,07/17/19 17:00:00,16.618,2238.9,,,,
1640,07/17/19 17:30:00,16.618,2238.9,,,,
1641,07/17/19 18:00:00,16.618,2066.7,,,,
1642,07/17/19 18:30:00,16.523,1463.9,,,,
1643,07/17/19 19:00:00,16.523,1463.9,,,,
1644,07/17/19 19:30:00,16.523,1076.4,,,,
1645,07/17/19 20:00:00,16.523,1087.2,,,,
1646,07/17/19 20:30:00,16.523,818.1,,,,
1647,07/17/19 21:00:00,16.427,699.7,,,,
1648,07/17/19 21:30:00,16.427,398.3,,,,
1649,07/17/19 22:00:00,16.332,193.8,,,,
1650,07/17/19 22:30:00,16.332,129.2,,,,
1651,07/17/19 23:00:00,16.332,43.1,,,,
1652,07/17/19 23:30:00,16.332,0.0,,,,
1653,07/18/19 00:00:00,16.237,0.0,,,,
1654,07/18/19 00:30:00,16.237,0.0,,,,
1655,07/18/19 01:00:00,16.237,0.0,,,,
1656,07/18/19 01:30:00,16.237,0.0,,,,
1657,07/18/19 02:00:00,16.141,0.0,,,,
1658,07/18/19 02:30:00,16.141,0.0,,,,
1659,07/18/19 03:00:00,16.141,10.8,,,,
1660,07/18/19 03:30:00,16.141,0.0,,,,
1661,07/18/19 04:00:00,16.046,43.1,,,,
1662,07/18/19 04:30:00,16.046,161.5,,,,
1663,07/18/19 05:00:00,16.046,75.3,,,,
1664,07/18/19 05:30:00,16.046,172.2,,,,
1665,07/18/19 06:00:00,16.046,678.1,,,,
1666,07/18/19 06:30:00,15.951,1302.4,,,,
1667,07/18/19 07:00:00,15.951,430.6,,,,
1668,07/18/19 07:30:00,15.951,366.0,,,,
1669,07/18/19 08:00:00,15.951,355.2,,,,
1670,07/18/19 08:30:00,15.951,871.9,,,,
1671,07/18/19 09:00:00,15.855,882.6,,,,
1672,07/18/19 09:30:00,15.951,3616.7,,,,
1673,07/18/19 10:00:00,15.951,1636.1,,,,
1674,07/18/19 10:30:00,15.951,1345.5,,,,
1675,07/18/19 11:00:00,15.855,2152.8,,,,
1676,07/18/19 11:30:00,15.855,1377.8,,,,
1677,07/18/19 12:00:00,15.855,2411.1,,,,
1678,07/18/19 12:30:00,15.760,2152.8,,,,
1679,07/18/19 13:00:00,15.760,2497.2,,,,
1680,07/18/19 13:30:00,15.664,1259.4,,,,
1681,07/18/19 14:00:00,15.760,2066.7,,,,
1682,07/18/19 14:30:00,15.664,1237.9,,,,
1683,07/18/19 15:00:00,15.664,1065.6,,,,
1684,07/18/19 15:30:00,15.664,2583.4,,,,
1685,07/18/19 16:00:00,15.664,1184.0,,,,
1686,07/18/19 16:30:00,15.664,1044.1,,,,
1687,07/18/19 17:00:00,15.664,592.0,,,,
1688,07/18/19 17:30:00,15.664,462.9,,,,
1689,07/18/19 18:00:00,15.569,333.7,,,,
1690,07/18/19 18:30:00,15.569,301.4,,,,
1691,07/18/19 19:00:00,15.569,355.2,,,,
1692,07/18/19 19:30:00,15.473,161.5,,,,
1693,07/18/19 20:00:00,15.473,236.8,,,,
1694,07/18/19 20:30:00,15.473,183.0,,,,
1695,07/18/19 21:00:00,15.473,43.1,,,,
1696,07/18/19 21:30:00,15.473,64.6,,,,
1697,07/18/19 22:00:00,15.473,10.8,,,,
1698,07/18/19 22:30:00,15.473,0.0,,,,
1699,07/18/19 23:00:00,15.378,0.0,,,,
1700,07/18/19 23:30:00,15.378,0.0,,,,
1701,07/19/19 00:00:00,15.378,0.0,,,,
1702,07/19/19 00:30:00,15.282,0.0,,,,
1703,07/19/19 01:00:00,15.187,0.0,,,,
1704,07/19/19 01:30:00,15.187,0.0,,,,
1705,07/19/19 02:00:00,15.187,0.0,,,,
1706,07/19/19 02:30:00,15.091,0.0,,,,
1707,07/19/19 03:00:00,15.091,0.0,,,,
1708,07/19/19 03:30:00,14.996,0.0,,,,
1709,07/19/19 04:00:00,14.996,10.8,,,,
1710,07/19/19 04:30:00,14.900,10.8,,,,
1711,07/19/19 05:00:00,14.804,21.5,,,,
1712,07/19/19 05:30:00,14.709,53.8,,,,
1713,07/19/19 06:00:00,14.709,53.8,,,,
1714,07/19/19 06:30:00,14.709,64.6,,,,
1715,07/19/19 07:00:00,14.613,64.6,,,,
1716,07/19/19 07:30:00,14.613,129.2,,,,
1717,07/19/19 08:00:00,14.613,236.8,,,,
1718,07/19/19 08:30:00,14.517,409.0,,,,
1719,07/19/19 09:00:00,14.517,1033.3,,,,
1720,07/19/19 09:30:00,14.517,538.2,,,,
1721,07/19/19 10:00:00,14.421,333.7,,,,
1722,07/19/19 10:30:00,14.421,624.3,,,,
1723,07/19/19 11:00:00,14.421,473.6,,,,
1724,07/19/19 11:30:00,14.421,645.8,,,,
1725,07/19/19 12:00:00,14.421,581.3,,,,
1726,07/19/19 12:30:00,14.325,861.1,,,,
1727,07/19/19 13:00:00,14.325,1722.2,,,,
1728,07/19/19 13:30:00,14.230,1722.2,,,,
1729,07/19/19 14:00:00,14.134,1636.1,,,,
1730,07/19/19 14:30:00,13.942,914.9,,,,
1731,07/19/19 15:00:00,13.750,904.2,,,,
1732,07/19/19 15:30:00,13.558,861.1,,,,
1733,07/19/19 16:00:00,13.365,850.4,,,,
1734,07/19/19 16:30:00,13.173,1162.5,,,,
1735,07/19/19 17:00:00,13.173,721.2,,,,
1736,07/19/19 17:30:00,13.173,710.4,,,,
1737,07/19/19 18:00:00,13.076,505.9,,,,
1738,07/19/19 18:30:00,13.173,226.0,,,,
1739,07/19/19 19:00:00,13.173,796.5,,,,
1740,07/19/19 19:30:00,13.365,441.3,,,,
1741,07/19/19 20:00:00,13.461,419.8,,,,
1742,07/19/19 20:30:00,13.461,322.9,,,,
1743,07/19/19 21:00:00,13.461,129.2,,,,
1744,07/19/19 21:30:00,13.461,118.4,,,,
1745,07/19/19 22:00:00,13.461,75.3,,,,
1746,07/19/19 22:30:00,13.461,32.3,,,,
1747,07/19/19 23:00:00,13.461,10.8,,,,
1748,07/19/19 23:30:00,13.365,0.0,,,,
1749,07/20/19 00:00:00,13.173,0.0,,,,
1750,07/20/19 00:30:00,13.076,0.0,,,,
1751,07/20/19 01:00:00,12.980,0.0,,,,
1752,07/20/19 01:30:00,12.980,0.0,,,,
1753,07/20/19 02:00:00,12.980,0.0,,,,
1754,07/20/19 02:30:00,13.076,0.0,,,,
1755,07/20/19 03:00:00,12.980,0.0,,,,
1756,07/20/19 03:30:00,12.883,10.8,,,,
1757,07/20/19 04:00:00,12.980,64.6,,,,
1758,07/20/19 04:30:00,12.980,139.9,,,,
1759,07/20/19 05:00:00,13.076,161.5,,,,
1760,07/20/19 05:30:00,13.076,215.3,,,,
1761,07/20/19 06:00:00,13.076,430.6,,,,
1762,07/20/19 06:30:00,13.076,893.4,,,,
1763,07/20/19 07:00:00,13.076,861.1,,,,
1764,07/20/19 07:30:00,13.076,882.6,,,,
1765,07/20/19 08:00:00,12.980,1065.6,,,,
1766,07/20/19 08:30:00,13.076,1313.2,,,,
1767,07/20/19 09:00:00,13.076,1022.6,,,,
1768,07/20/19 09:30:00,12.980,1345.5,,,,
1769,07/20/19 10:00:00,12.980,1550.0,,,,
1770,07/20/19 10:30:00,12.883,1894.5,,,,
1771,07/20/19 11:00:00,12.980,3100.0,,,,
1772,07/20/19 11:30:00,12.883,710.4,,,,
1773,07/20/19 12:00:00,12.980,1377.8,,,,
1774,07/20/19 12:30:00,12.980,549.0,,,,
1775,07/20/19 13:00:00,12.980,861.1,,,,
1776,07/20/19 13:30:00,13.076,4133.4,,,,
1777,07/20/19 14:00:00,12.980,3100.0,,,,
1778,07/20/19 14:30:00,12.980,2583.4,,,,
1779,07/20/19 15:00:00,13.076,3961.1,,,,
1780,07/20/19 15:30:00,13.173,3100.0,,,,
1781,07/20/19 16:00:00,13.365,6200.0,,,,
1782,07/20/19 16:30:00,13.365,5166.7,,,,
1783,07/20/19 17:00:00,13.269,2497.2,,,,
1784,07/20/19 17:30:00,13.269,2583.4,,,,
1785,07/20/19 18:00:00,13.173,925.7,,,,
1786,07/20/19 18:30:00,13.173,1259.4,,,,
1787,07/20/19 19:00:00,13.173,1722.2,,,,
1788,07/20/19 19:30:00,13.076,2497.2,,,,
1789,07/20/19 20:00:00,12.980,1259.4,,,,
1790,07/20/19 20:30:00,12.883,785.8,,,,
1791,07/20/19 21:00:00,12.883,312.2,,,,
1792,07/20/19 21:30:00,12.787,258.3,,,,
1793,07/20/19 22:00:00,12.690,96.9,,,,
1794,07/20/19 22:30:00,12.690,43.1,,,,
1795,07/20/19 23:00:00,12.787,32.3,,,,
1796,07/20/19 23:30:00,12.690,10.8,,,,
1797,07/21/19 00:00:00,12.690,0.0,,,,
1798,07/21/19 00:30:00,12.690,0.0,,,,
1799,07/21/19 01:00:00,12.690,0.0,,,,
1800,07/21/19 01:30:00,12.690,0.0,,,,
1801,07/21/19 02:00:00,12.690,0.0,,,,
1802,07/21/19 02:30:00,12.690,0.0,,,,
1803,07/21/19 03:00:00,12.690,0.0,,,,
1804,07/21/19 03:30:00,12.690,0.0,,,,
1805,07/21/19 04:00:00,12.690,150.7,,,,
1806,07/21/19 04:30:00,12.690,269.1,,,,
1807,07/21/19 05:00:00,12.690,462.9,,,,
1808,07/21/19 05:30:00,12.690,505.9,,,,
1809,07/21/19 06:00:00,12.690,279.9,,,,
1810,07/21/19 06:30:00,12.690,322.9,,,,
1811,07/21/19 07:00:00,12.690,527.4,,,,
1812,07/21/19 07:30:00,12.787,1162.5,,,,
1813,07/21/19 08:00:00,12.787,968.8,,,,
1814,07/21/19 08:30:00,12.787,1076.4,,,,
1815,07/21/19 09:00:00,12.787,818.1,,,,
1816,07/21/19 09:30:00,12.883,1011.8,,,,
1817,07/21/19 10:00:00,12.883,1216.3,,,,
1818,07/21/19 10:30:00,12.787,409.0,,,,
1819,07/21/19 11:00:00,12.883,1636.1,,,,
1820,07/21/19 11:30:00,12.883,3444.5,,,,
1821,07/21/19 12:00:00,12.883,1463.9,,,,
1822,07/21/19 12:30:00,12.883,1463.9,,,,
1823,07/21/19 13:00:00,12.883,1011.8,,,,
1824,07/21/19 13:30:00,12.980,1980.6,,,,
1825,07/21/19 14:00:00,12.980,2755.6,,,,
1826,07/21/19 14:30:00,12.980,1377.8,,,,
1827,07/21/19 15:00:00,12.980,2066.7,,,,
1828,07/21/19 15:30:00,12.980,1216.3,,,,
1829,07/21/19 16:00:00,12.980,1463.9,,,,
1830,07/21/19 16:30:00,12.980,2238.9,,,,
1831,07/21/19 17:00:00,12.980,914.9,,,,
1832,07/21/19 17:30:00,12.980,1377.8,,,,
1833,07/21/19 18:00:00,12.980,1227.1,,,,
1834,07/21/19 18:30:00,12.980,1065.6,,,,
1835,07/21/19 19:00:00,13.076,1894.5,,,,
1836,07/21/19 19:30:00,13.076,570.5,,,,
1837,07/21/19 20:00:00,13.076,236.8,,,,
1838,07/21/19 20:30:00,13.173,86.1,,,,
1839,07/21/19 21:00:00,13.269,129.2,,,,
1840,07/21/19 21:30:00,13.365,64.6,,,,
1841,07/21/19 22:00:00,13.365,96.9,,,,
1842,07/21/19 22:30:00,13.365,10.8,,,,
1843,07/21/19 23:00:00,13.365,0.0,,,,
1844,07/21/19 23:30:00,13.365,0.0,,,,
1845,07/22/19 00:00:00,13.365,0.0,,,,
1846,07/22/19 00:30:00,13.365,0.0,,,,
1847,07/22/19 01:00:00,13.365,0.0,,,,
1848,07/22/19 01:30:00,13.365,0.0,,,,
1849,07/22/19 02:00:00,13.365,0.0,,,,
1850,07/22/19 02:30:00,13.269,0.0,,,,
1851,07/22/19 03:00:00,13.269,0.0,,,,
1852,07/22/19 03:30:00,13.269,0.0,,,,
1853,07/22/19 04:00:00,13.269,0.0,,,,
1854,07/22/19 04:30:00,13.269,21.5,,,,
1855,07/22/19 05:00:00,13.269,53.8,,,,
1856,07/22/19 05:30:00,13.269,107.6,,,,
1857,07/22/19 06:00:00,13.269,139.9,,,,
1858,07/22/19 06:30:00,13.173,183.0,,,,
1859,07/22/19 07:00:00,13.173,118.4,,,,
1860,07/22/19 07:30:00,13.173,129.2,,,,
1861,07/22/19 08:00:00,13.173,613.5,,,,
1862,07/22/19 08:30:00,13.173,796.5,,,,
1863,07/22/19 09:00:00,13.173,376.7,,,,
1864,07/22/19 09:30:00,13.173,1237.9,,,,
1865,07/22/19 10:00:00,13.076,290.6,,,,
1866,07/22/19 10:30:00,13.173,1550.0,,,,
1867,07/22/19 11:00:00,13.173,1377.8,,,,
1868,07/22/19 11:30:00,13.173,1463.9,,,,
1869,07/22/19 12:00:00,13.173,1313.2,,,,
1870,07/22/19 12:30:00,13.173,1108.7,,,,
1871,07/22/19 13:00:00,13.269,2066.7,,,,
1872,07/22/19 13:30:00,13.269,1894.5,,,,
1873,07/22/19 14:00:00,13.173,1894.5,,,,
1874,07/22/19 14:30:00,13.173,1044.1,,,,
1875,07/22/19 15:00:00,13.173,839.6,,,,
1876,07/22/19 15:30:00,13.076,602.8,,,,
1877,07/22/19 16:00:00,13.076,904.2,,,,
1878,07/22/19 16:30:00,12.980,1227.1,,,,
1879,07/22/19 17:00:00,12.980,1550.0,,,,
1880,07/22/19 17:30:00,12.883,1194.8,,,,
1881,07/22/19 18:00:00,12.883,1119.5,,,,
1882,07/22/19 18:30:00,12.787,699.7,,,,
1883,07/22/19 19:00:00,12.690,312.2,,,,
1884,07/22/19 19:30:00,12.690,204.5,,,,
1885,07/22/19 20:00:00,12.690,387.5,,,,
1886,07/22/19 20:30:00,12.690,86.1,,,,
1887,07/22/19 21:00:00,12.690,96.9,,,,
1888,07/22/19 21:30:00,12.690,43.1,,,,
1889,07/22/19 22:00:00,12.690,32.3,,,,
1890,07/22/19 22:30:00,12.690,10.8,,,,
1891,07/22/19 23:00:00,12.690,0.0,,,,
1892,07/22/19 23:30:00,12.690,0.0,,,,
1893,07/23/19 00:00:00,12.690,0.0,,,,
1894,07/23/19 00:30:00,12.690,0.0,,,,
1895,07/23/19 01:00:00,12.883,0.0,,,,
1896,07/23/19 01:30:00,12.787,0.0,,,,
1897,07/23/19 02:00:00,12.883,0.0,,,,
1898,07/23/19 02:30:00,12.883,0.0,,,,
1899,07/23/19 03:00:00,12.883,0.0,,,,
1900,07/23/19 03:30:00,12.883,0.0,,,,
1901,07/23/19 04:00:00,12.787,21.5,,,,
1902,07/23/19 04:30:00,12.787,64.6,,,,
1903,07/23/19 05:00:00,12.787,64.6,,,,
1904,07/23/19 05:30:00,12.690,75.3,,,,
1905,07/23/19 06:00:00,12.690,172.2,,,,
1906,07/23/19 06:30:00,12.690,193.8,,,,
1907,07/23/19 07:00:00,12.690,183.0,,,,
1908,07/23/19 07:30:00,12.690,236.8,,,,
1909,07/23/19 08:00:00,12.690,495.1,,,,
1910,07/23/19 08:30:00,12.594,430.6,,,,
1911,07/23/19 09:00:00,12.594,893.4,,,,
1912,07/23/19 09:30:00,12.594,958.0,,,,
1913,07/23/19 10:00:00,12.594,1151.7,,,,
1914,07/23/19 10:30:00,12.594,1108.7,,,,
1915,07/23/19 11:00:00,12.690,1237.9,,,,
1916,07/23/19 11:30:00,12.594,979.5,,,,
1917,07/23/19 12:00:00,12.690,979.5,,,,
1918,07/23/19 12:30:00,12.690,1367.0,,,,
1919,07/23/19 13:00:00,12.690,1808.3,,,,
1920,07/23/19 13:30:00,12.690,2152.8,,,,
1921,07/23/19 14:00:00,12.690,807.3,,,,
1922,07/23/19 14:30:00,12.690,1463.9,,,,
1923,07/23/19 15:00:00,12.690,1636.1,,,,
1924,07/23/19 15:30:00,12.690,1550.0,,,,
1925,07/23/19 16:00:00,12.690,1463.9,,,,
1926,07/23/19 16:30:00,12.690,1722.2,,,,
1927,07/23/19 17:00:00,12.690,914.9,,,,
1928,07/23/19 17:30:00,12.690,1808.3,,,,
1929,07/23/19 18:00:00,12.594,1184.0,,,,
1930,07/23/19 18:30:00,12.594,742.7,,,,
1931,07/23/19 19:00:00,12.594,818.1,,,,
1932,07/23/19 19:30:00,12.497,516.7,,,,
1933,07/23/19 20:00:00,12.497,344.4,,,,
1934,07/23/19 20:30:00,12.401,204.5,,,,
1935,07/23/19 21:00:00,12.401,64.6,,,,
1936,07/23/19 21:30:00,12.401,64.6,,,,
1937,07/23/19 22:00:00,12.304,32.3,,,,
1938,07/23/19 22:30:00,12.304,0.0,,,,
1939,07/23/19 23:00:00,12.304,0.0,,,,
1940,07/23/19 23:30:00,12.304,0.0,,,,
1941,07/24/19 00:00:00,12.207,0.0,,,,
1942,07/24/19 00:30:00,12.207,0.0,,,,
1943,07/24/19 01:00:00,12.207,0.0,,,,
1944,07/24/19 01:30:00,12.207,0.0,,,,
1945,07/24/19 02:00:00,12.110,0.0,,,,
1946,07/24/19 02:30:00,12.110,0.0,,,,
1947,07/24/19 03:00:00,12.110,0.0,,,,
1948,07/24/19 03:30:00,12.013,0.0,,,,
1949,07/24/19 04:00:00,12.013,0.0,,,,
1950,07/24/19 04:30:00,11.916,10.8,,,,
1951,07/24/19 05:00:00,11.916,21.5,,,,
1952,07/24/19 05:30:00,11.916,53.8,,,,
1953,07/24/19 06:00:00,11.916,107.6,,,,
1954,07/24/19 06:30:00,11.916,215.3,,,,
1955,07/24/19 07:00:00,11.819,183.0,,,,
1956,07/24/19 07:30:00,11.819,376.7,,,,
1957,07/24/19 08:00:00,11.819,150.7,,,,
1958,07/24/19 08:30:00,11.819,150.7,,,,
1959,07/24/19 09:00:00,11.819,484.4,,,,
1960,07/24/19 09:30:00,11.819,452.1,,,,
1961,07/24/19 10:00:00,11.819,279.9,,,,
1962,07/24/19 10:30:00,11.819,398.3,,,,
1963,07/24/19 11:00:00,11.722,301.4,,,,
1964,07/24/19 11:30:00,11.722,312.2,,,,
1965,07/24/19 12:00:00,11.722,828.8,,,,
1966,07/24/19 12:30:00,11.722,419.8,,,,
1967,07/24/19 13:00:00,11.722,366.0,,,,
1968,07/24/19 13:30:00,11.722,635.1,,,,
1969,07/24/19 14:00:00,11.722,624.3,,,,
1970,07/24/19 14:30:00,11.722,366.0,,,,
1971,07/24/19 15:00:00,11.722,764.2,,,,
1972,07/24/19 15:30:00,11.722,602.8,,,,
1973,07/24/19 16:00:00,11.722,979.5,,,,
1974,07/24/19 16:30:00,11.722,882.6,,,,
1975,07/24/19 17:00:00,11.722,462.9,,,,
1976,07/24/19 17:30:00,11.722,473.6,,,,
1977,07/24/19 18:00:00,11.625,387.5,,,,
1978,07/24/19 18:30:00,11.625,409.0,,,,
1979,07/24/19 19:00:00,11.528,236.8,,,,
1980,07/24/19 19:30:00,11.528,236.8,,,,
1981,07/24/19 20:00:00,11.528,269.1,,,,
1982,07/24/19 20:30:00,11.431,107.6,,,,
1983,07/24/19 21:00:00,11.431,86.1,,,,
1984,07/24/19 21:30:00,11.334,64.6,,,,
1985,07/24/19 22:00:00,11.334,32.3,,,,
1986,07/24/19 22:30:00,11.139,21.5,,,,
1987,07/24/19 23:00:00,11.041,0.0,,,,
1988,07/24/19 23:30:00,10.944,0.0,,,,
1989,07/25/19 00:00:00,10.944,0.0,,,,
1990,07/25/19 00:30:00,10.846,0.0,,,,
1991,07/25/19 01:00:00,10.846,0.0,,,,
1992,07/25/19 01:30:00,10.846,0.0,,,,
1993,07/25/19 02:00:00,10.748,0.0,,,,
1994,07/25/19 02:30:00,10.651,0.0,,,,
1995,07/25/19 03:00:00,10.651,0.0,,,,
1996,07/25/19 03:30:00,10.651,0.0,,,,
1997,07/25/19 04:00:00,10.748,32.3,,,,
1998,07/25/19 04:30:00,10.748,64.6,,,,
1999,07/25/19 05:00:00,10.846,107.6,,,,
2000,07/25/19 05:30:00,10.748,204.5,,,,
2001,07/25/19 06:00:00,10.651,269.1,,,,
2002,07/25/19 06:30:00,10.553,355.2,,,,
2003,07/25/19 07:00:00,10.553,505.9,,,,
2004,07/25/19 07:30:00,10.553,882.6,,,,
2005,07/25/19 08:00:00,10.651,1259.4,,,,
2006,07/25/19 08:30:00,10.553,1550.0,,,,
2007,07/25/19 09:00:00,10.455,1894.5,,,,
2008,07/25/19 09:30:00,10.455,2755.6,,,,
2009,07/25/19 10:00:00,10.455,1894.5,,,,
2010,07/25/19 10:30:00,10.651,3444.5,,,,
2011,07/25/19 11:00:00,10.553,2669.5,,,,
2012,07/25/19 11:30:00,10.651,2755.6,,,,
2013,07/25/19 12:00:00,10.748,3100.0,,,,
