"Plot Title: e6_benthic_19Jun21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10419469, SEN S/N: 10419469, LBL: temp)","Intensity, Lux (LGR S/N: 10419469, SEN S/N: 10419469, LBL: light)","Coupler Attached (LGR S/N: 10419469)","Host Connected (LGR S/N: 10419469)","Stopped (LGR S/N: 10419469)","End Of File (LGR S/N: 10419469)"
344,07/03/21 17:00:00,14.804,4305.6,,,,
345,07/03/21 18:00:00,14.804,1377.8,,,,
346,07/03/21 19:00:00,14.804,1722.2,,,,
347,07/03/21 20:00:00,14.900,893.4,,,,
348,07/03/21 21:00:00,15.091,775.0,,,,
349,07/03/21 22:00:00,15.473,387.5,,,,
350,07/03/21 23:00:00,15.569,161.5,,,,
351,07/04/21 00:00:00,15.569,53.8,,,,
352,07/04/21 01:00:00,15.664,21.5,,,,
353,07/04/21 02:00:00,15.473,32.3,,,,
354,07/04/21 03:00:00,15.282,64.6,,,,
355,07/04/21 04:00:00,15.187,215.3,,,,
356,07/04/21 05:00:00,14.900,721.2,,,,
357,07/04/21 06:00:00,14.517,1550.0,,,,
358,07/04/21 07:00:00,14.134,1722.2,,,,
359,07/04/21 08:00:00,14.038,1808.3,,,,
360,07/04/21 09:00:00,13.942,2325.0,,,,
361,07/04/21 10:00:00,14.325,13089.0,,,,
362,07/04/21 11:00:00,14.517,10677.8,,,,
363,07/04/21 12:00:00,14.709,17222.3,,,,
364,07/04/21 13:00:00,15.091,15155.7,,,,
365,07/04/21 14:00:00,15.378,18600.1,,,,
366,07/04/21 15:00:00,15.187,10333.4,,,,
367,07/04/21 16:00:00,15.378,3444.5,,,,
368,07/04/21 17:00:00,15.664,6200.0,,,,
369,07/04/21 18:00:00,15.664,4133.4,,,,
370,07/04/21 19:00:00,15.760,3444.5,,,,
371,07/04/21 20:00:00,15.664,1463.9,,,,
372,07/04/21 21:00:00,15.473,947.2,,,,
373,07/04/21 22:00:00,15.378,495.1,,,,
374,07/04/21 23:00:00,15.187,215.3,,,,
375,07/05/21 00:00:00,15.091,43.1,,,,
376,07/05/21 01:00:00,15.091,21.5,,,,
377,07/05/21 02:00:00,15.091,21.5,,,,
378,07/05/21 03:00:00,15.091,75.3,,,,
379,07/05/21 04:00:00,15.091,204.5,,,,
380,07/05/21 05:00:00,14.996,322.9,,,,
381,07/05/21 06:00:00,14.996,624.3,,,,
382,07/05/21 07:00:00,14.996,1313.2,,,,
383,07/05/21 08:00:00,15.091,2325.0,,,,
384,07/05/21 09:00:00,15.091,2497.2,,,,
385,07/05/21 10:00:00,15.282,3961.1,,,,
386,07/05/21 11:00:00,15.187,8266.7,,,,
387,07/05/21 12:00:00,14.996,3788.9,,,,
388,07/05/21 13:00:00,14.900,2411.1,,,,
389,07/05/21 14:00:00,14.709,2066.7,,,,
390,07/05/21 15:00:00,14.613,3100.0,,,,
391,07/05/21 16:00:00,15.091,7577.8,,,,
392,07/05/21 17:00:00,15.282,6200.0,,,,
393,07/05/21 18:00:00,15.473,2497.2,,,,
394,07/05/21 19:00:00,15.473,1463.9,,,,
395,07/05/21 20:00:00,15.664,947.2,,,,
396,07/05/21 21:00:00,15.760,516.7,,,,
397,07/05/21 22:00:00,15.855,247.6,,,,
398,07/05/21 23:00:00,15.664,86.1,,,,
399,07/06/21 00:00:00,15.473,21.5,,,,
400,07/06/21 01:00:00,15.282,10.8,,,,
401,07/06/21 02:00:00,15.187,10.8,,,,
402,07/06/21 03:00:00,15.091,53.8,,,,
403,07/06/21 04:00:00,14.996,139.9,,,,
404,07/06/21 05:00:00,14.804,236.8,,,,
405,07/06/21 06:00:00,14.613,1065.6,,,,
406,07/06/21 07:00:00,14.517,1894.5,,,,
407,07/06/21 08:00:00,14.325,2497.2,,,,
408,07/06/21 09:00:00,14.325,2927.8,,,,
409,07/06/21 10:00:00,14.421,2152.8,,,,
410,07/06/21 11:00:00,14.325,3788.9,,,,
411,07/06/21 12:00:00,14.900,8266.7,,,,
412,07/06/21 13:00:00,15.378,12400.1,,,,
413,07/06/21 14:00:00,15.378,4305.6,,,,
414,07/06/21 15:00:00,15.282,2927.8,,,,
415,07/06/21 16:00:00,15.378,2066.7,,,,
416,07/06/21 17:00:00,15.569,3616.7,,,,
417,07/06/21 18:00:00,15.760,1894.5,,,,
418,07/06/21 19:00:00,15.855,1636.1,,,,
419,07/06/21 20:00:00,15.760,936.5,,,,
420,07/06/21 21:00:00,15.569,538.2,,,,
421,07/06/21 22:00:00,15.473,624.3,,,,
422,07/06/21 23:00:00,15.378,150.7,,,,
423,07/07/21 00:00:00,15.187,32.3,,,,
424,07/07/21 01:00:00,14.900,0.0,,,,
425,07/07/21 02:00:00,14.804,0.0,,,,
426,07/07/21 03:00:00,14.709,10.8,,,,
427,07/07/21 04:00:00,14.709,43.1,,,,
428,07/07/21 05:00:00,14.709,387.5,,,,
429,07/07/21 06:00:00,14.709,731.9,,,,
430,07/07/21 07:00:00,14.804,1808.3,,,,
431,07/07/21 08:00:00,14.900,2669.5,,,,
432,07/07/21 09:00:00,14.900,4822.3,,,,
433,07/07/21 10:00:00,15.091,5511.1,,,,
434,07/07/21 11:00:00,15.282,6544.5,,,,
435,07/07/21 12:00:00,15.282,5166.7,,,,
436,07/07/21 13:00:00,15.473,7233.4,,,,
437,07/07/21 14:00:00,15.569,5511.1,,,,
438,07/07/21 15:00:00,15.569,4994.5,,,,
439,07/07/21 16:00:00,15.664,4133.4,,,,
440,07/07/21 17:00:00,15.664,3100.0,,,,
441,07/07/21 18:00:00,15.569,2152.8,,,,
442,07/07/21 19:00:00,15.473,549.0,,,,
443,07/07/21 20:00:00,15.760,914.9,,,,
444,07/07/21 21:00:00,15.855,505.9,,,,
445,07/07/21 22:00:00,16.237,204.5,,,,
446,07/07/21 23:00:00,16.141,96.9,,,,
447,07/08/21 00:00:00,15.855,21.5,,,,
448,07/08/21 01:00:00,15.760,0.0,,,,
449,07/08/21 02:00:00,15.760,10.8,,,,
450,07/08/21 03:00:00,15.569,43.1,,,,
451,07/08/21 04:00:00,15.187,172.2,,,,
452,07/08/21 05:00:00,15.091,258.3,,,,
453,07/08/21 06:00:00,14.996,979.5,,,,
454,07/08/21 07:00:00,14.900,1054.9,,,,
455,07/08/21 08:00:00,14.900,2927.8,,,,
456,07/08/21 09:00:00,14.996,3100.0,,,,
457,07/08/21 10:00:00,15.091,3616.7,,,,
458,07/08/21 11:00:00,15.091,2325.0,,,,
459,07/08/21 12:00:00,15.091,6200.0,,,,
460,07/08/21 13:00:00,14.038,5166.7,,,,
461,07/08/21 14:00:00,14.134,2755.6,,,,
462,07/08/21 15:00:00,14.517,3788.9,,,,
463,07/08/21 16:00:00,14.613,1722.2,,,,
464,07/08/21 17:00:00,14.709,2669.5,,,,
465,07/08/21 18:00:00,14.804,1377.8,,,,
466,07/08/21 19:00:00,15.378,850.4,,,,
467,07/08/21 20:00:00,15.760,505.9,,,,
468,07/08/21 21:00:00,15.951,226.0,,,,
469,07/08/21 22:00:00,16.141,86.1,,,,
470,07/08/21 23:00:00,16.237,21.5,,,,
471,07/09/21 00:00:00,16.237,0.0,,,,
472,07/09/21 01:00:00,16.141,0.0,,,,
473,07/09/21 02:00:00,15.951,0.0,,,,
474,07/09/21 03:00:00,16.046,10.8,,,,
475,07/09/21 04:00:00,16.046,64.6,,,,
476,07/09/21 05:00:00,15.951,204.5,,,,
477,07/09/21 06:00:00,15.855,333.7,,,,
478,07/09/21 07:00:00,15.855,775.0,,,,
479,07/09/21 08:00:00,15.855,1119.5,,,,
480,07/09/21 09:00:00,15.951,1808.3,,,,
481,07/09/21 10:00:00,15.951,1980.6,,,,
482,07/09/21 11:00:00,16.046,2669.5,,,,
483,07/09/21 12:00:00,16.141,2152.8,,,,
484,07/09/21 13:00:00,16.237,1463.9,,,,
485,07/09/21 14:00:00,16.237,1808.3,,,,
486,07/09/21 15:00:00,15.473,1463.9,,,,
487,07/09/21 16:00:00,15.664,3100.0,,,,
488,07/09/21 17:00:00,15.951,2152.8,,,,
489,07/09/21 18:00:00,16.046,1463.9,,,,
490,07/09/21 19:00:00,16.046,893.4,,,,
491,07/09/21 20:00:00,16.141,592.0,,,,
492,07/09/21 21:00:00,16.046,387.5,,,,
493,07/09/21 22:00:00,15.951,150.7,,,,
494,07/09/21 23:00:00,15.951,32.3,,,,
495,07/10/21 00:00:00,15.855,0.0,,,,
496,07/10/21 01:00:00,15.760,0.0,,,,
497,07/10/21 02:00:00,15.760,10.8,,,,
498,07/10/21 03:00:00,15.664,53.8,,,,
499,07/10/21 04:00:00,15.664,193.8,,,,
500,07/10/21 05:00:00,15.664,387.5,,,,
