"Plot Title: MD_Grim_P_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Temperature)","Intensity, Lux (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Light Intensity)","Coupler Attached (LGR S/N: 10517221)","Host Connected (LGR S/N: 10517221)","Stopped (LGR S/N: 10517221)","End Of File (LGR S/N: 10517221)"
1504,07/17/19 18:30:00,16.427,538.2,,,,
1505,07/17/19 19:00:00,16.427,1356.3,,,,
1506,07/17/19 19:30:00,16.332,882.6,,,,
1507,07/17/19 20:00:00,16.332,419.8,,,,
1508,07/17/19 20:30:00,16.427,430.6,,,,
1509,07/17/19 21:00:00,16.332,430.6,,,,
1510,07/17/19 21:30:00,16.332,161.5,,,,
1511,07/17/19 22:00:00,16.237,107.6,,,,
1512,07/17/19 22:30:00,16.237,75.3,,,,
1513,07/17/19 23:00:00,16.237,10.8,,,,
1514,07/17/19 23:30:00,16.237,0.0,,,,
1515,07/18/19 00:00:00,16.141,0.0,,,,
1516,07/18/19 00:30:00,16.046,0.0,,,,
1517,07/18/19 01:00:00,16.046,0.0,,,,
1518,07/18/19 01:30:00,16.046,0.0,,,,
1519,07/18/19 02:00:00,15.951,0.0,,,,
1520,07/18/19 02:30:00,15.951,0.0,,,,
1521,07/18/19 03:00:00,15.951,0.0,,,,
1522,07/18/19 03:30:00,15.855,0.0,,,,
1523,07/18/19 04:00:00,15.855,53.8,,,,
1524,07/18/19 04:30:00,15.760,150.7,,,,
1525,07/18/19 05:00:00,15.760,183.0,,,,
1526,07/18/19 05:30:00,15.760,290.6,,,,
1527,07/18/19 06:00:00,15.760,1108.7,,,,
1528,07/18/19 06:30:00,15.760,1141.0,,,,
1529,07/18/19 07:00:00,15.760,807.3,,,,
1530,07/18/19 07:30:00,15.760,656.6,,,,
1531,07/18/19 08:00:00,15.664,581.3,,,,
1532,07/18/19 08:30:00,15.664,1636.1,,,,
1533,07/18/19 09:00:00,15.760,3100.0,,,,
1534,07/18/19 09:30:00,15.760,3100.0,,,,
1535,07/18/19 10:00:00,15.760,1463.9,,,,
1536,07/18/19 10:30:00,15.664,1808.3,,,,
1537,07/18/19 11:00:00,15.569,656.6,,,,
1538,07/18/19 11:30:00,15.569,882.6,,,,
1539,07/18/19 12:00:00,15.664,1001.0,,,,
1540,07/18/19 12:30:00,15.664,1377.8,,,,
1541,07/18/19 13:00:00,15.664,2066.7,,,,
1542,07/18/19 13:30:00,15.569,656.6,,,,
1543,07/18/19 14:00:00,15.473,549.0,,,,
1544,07/18/19 14:30:00,15.569,1463.9,,,,
1545,07/18/19 15:00:00,15.473,1119.5,,,,
1546,07/18/19 15:30:00,15.473,581.3,,,,
1547,07/18/19 16:00:00,15.473,1076.4,,,,
1548,07/18/19 16:30:00,15.378,538.2,,,,
1549,07/18/19 17:00:00,15.378,419.8,,,,
1550,07/18/19 17:30:00,15.282,344.4,,,,
1551,07/18/19 18:00:00,15.282,452.1,,,,
1552,07/18/19 18:30:00,15.282,193.8,,,,
1553,07/18/19 19:00:00,15.187,150.7,,,,
1554,07/18/19 19:30:00,15.187,236.8,,,,
1555,07/18/19 20:00:00,15.187,75.3,,,,
1556,07/18/19 20:30:00,15.187,75.3,,,,
1557,07/18/19 21:00:00,15.091,10.8,,,,
1558,07/18/19 21:30:00,15.091,10.8,,,,
1559,07/18/19 22:00:00,15.091,10.8,,,,
1560,07/18/19 22:30:00,14.996,0.0,,,,
1561,07/18/19 23:00:00,14.996,0.0,,,,
1562,07/18/19 23:30:00,14.996,0.0,,,,
1563,07/19/19 00:00:00,14.996,0.0,,,,
1564,07/19/19 00:30:00,14.900,0.0,,,,
1565,07/19/19 01:00:00,14.900,0.0,,,,
1566,07/19/19 01:30:00,14.900,0.0,,,,
1567,07/19/19 02:00:00,14.804,0.0,,,,
1568,07/19/19 02:30:00,14.804,0.0,,,,
1569,07/19/19 03:00:00,14.804,0.0,,,,
1570,07/19/19 03:30:00,14.804,0.0,,,,
1571,07/19/19 04:00:00,14.804,0.0,,,,
1572,07/19/19 04:30:00,14.804,0.0,,,,
1573,07/19/19 05:00:00,14.709,0.0,,,,
1574,07/19/19 05:30:00,14.709,10.8,,,,
1575,07/19/19 06:00:00,14.709,21.5,,,,
1576,07/19/19 06:30:00,14.613,32.3,,,,
1577,07/19/19 07:00:00,14.613,32.3,,,,
1578,07/19/19 07:30:00,14.613,75.3,,,,
1579,07/19/19 08:00:00,14.613,150.7,,,,
1580,07/19/19 08:30:00,14.613,129.2,,,,
1581,07/19/19 09:00:00,14.613,333.7,,,,
1582,07/19/19 09:30:00,14.613,333.7,,,,
1583,07/19/19 10:00:00,14.517,398.3,,,,
1584,07/19/19 10:30:00,14.517,538.2,,,,
1585,07/19/19 11:00:00,14.517,409.0,,,,
1586,07/19/19 11:30:00,14.517,495.1,,,,
1587,07/19/19 12:00:00,14.421,430.6,,,,
1588,07/19/19 12:30:00,14.421,602.8,,,,
1589,07/19/19 13:00:00,14.421,1087.2,,,,
1590,07/19/19 13:30:00,14.421,1173.3,,,,
1591,07/19/19 14:00:00,14.325,742.7,,,,
1592,07/19/19 14:30:00,14.325,990.3,,,,
1593,07/19/19 15:00:00,14.325,570.5,,,,
1594,07/19/19 15:30:00,14.230,495.1,,,,
1595,07/19/19 16:00:00,14.230,538.2,,,,
1596,07/19/19 16:30:00,14.230,645.8,,,,
1597,07/19/19 17:00:00,14.230,516.7,,,,
1598,07/19/19 17:30:00,14.230,495.1,,,,
1599,07/19/19 18:00:00,14.230,538.2,,,,
1600,07/19/19 18:30:00,14.134,215.3,,,,
1601,07/19/19 19:00:00,14.230,559.7,,,,
1602,07/19/19 19:30:00,14.134,290.6,,,,
1603,07/19/19 20:00:00,14.134,193.8,,,,
1604,07/19/19 20:30:00,14.134,236.8,,,,
1605,07/19/19 21:00:00,14.038,107.6,,,,
1606,07/19/19 21:30:00,14.038,107.6,,,,
1607,07/19/19 22:00:00,14.038,118.4,,,,
1608,07/19/19 22:30:00,14.038,43.1,,,,
1609,07/19/19 23:00:00,14.038,10.8,,,,
1610,07/19/19 23:30:00,14.038,0.0,,,,
1611,07/20/19 00:00:00,14.038,0.0,,,,
1612,07/20/19 00:30:00,14.038,0.0,,,,
1613,07/20/19 01:00:00,13.942,0.0,,,,
1614,07/20/19 01:30:00,13.942,0.0,,,,
1615,07/20/19 02:00:00,13.942,0.0,,,,
1616,07/20/19 02:30:00,13.942,0.0,,,,
1617,07/20/19 03:00:00,13.942,0.0,,,,
1618,07/20/19 03:30:00,13.942,32.3,,,,
1619,07/20/19 04:00:00,13.942,86.1,,,,
1620,07/20/19 04:30:00,13.942,172.2,,,,
1621,07/20/19 05:00:00,13.942,301.4,,,,
1622,07/20/19 05:30:00,13.942,570.5,,,,
1623,07/20/19 06:00:00,13.942,731.9,,,,
1624,07/20/19 06:30:00,13.942,807.3,,,,
1625,07/20/19 07:00:00,13.942,990.3,,,,
1626,07/20/19 07:30:00,13.942,1636.1,,,,
1627,07/20/19 08:00:00,13.942,1151.7,,,,
1628,07/20/19 08:30:00,13.942,1636.1,,,,
1629,07/20/19 09:00:00,13.942,1259.4,,,,
1630,07/20/19 09:30:00,14.038,2411.1,,,,
1631,07/20/19 10:00:00,14.230,4650.0,,,,
1632,07/20/19 10:30:00,14.230,3444.5,,,,
1633,07/20/19 11:00:00,14.134,2152.8,,,,
1634,07/20/19 11:30:00,14.038,2755.6,,,,
1635,07/20/19 12:00:00,14.134,1345.5,,,,
1636,07/20/19 12:30:00,14.038,1108.7,,,,
1637,07/20/19 13:00:00,14.038,2497.2,,,,
1638,07/20/19 13:30:00,14.325,5166.7,,,,
1639,07/20/19 14:00:00,14.134,2755.6,,,,
1640,07/20/19 14:30:00,14.134,3100.0,,,,
1641,07/20/19 15:00:00,14.134,2497.2,,,,
1642,07/20/19 15:30:00,14.230,4477.8,,,,
1643,07/20/19 16:00:00,14.325,3788.9,,,,
1644,07/20/19 16:30:00,14.230,3100.0,,,,
1645,07/20/19 17:00:00,14.038,1227.1,,,,
1646,07/20/19 17:30:00,14.038,2325.0,,,,
1647,07/20/19 18:00:00,14.038,1280.9,,,,
1648,07/20/19 18:30:00,14.134,2152.8,,,,
1649,07/20/19 19:00:00,14.038,1722.2,,,,
1650,07/20/19 19:30:00,14.038,1808.3,,,,
1651,07/20/19 20:00:00,13.942,1076.4,,,,
1652,07/20/19 20:30:00,13.942,645.8,,,,
1653,07/20/19 21:00:00,13.942,409.0,,,,
1654,07/20/19 21:30:00,13.846,473.6,,,,
1655,07/20/19 22:00:00,13.846,161.5,,,,
1656,07/20/19 22:30:00,13.846,53.8,,,,
1657,07/20/19 23:00:00,13.846,32.3,,,,
1658,07/20/19 23:30:00,13.846,0.0,,,,
1659,07/21/19 00:00:00,13.846,0.0,,,,
1660,07/21/19 00:30:00,13.750,0.0,,,,
1661,07/21/19 01:00:00,13.750,0.0,,,,
1662,07/21/19 01:30:00,13.750,0.0,,,,
1663,07/21/19 02:00:00,13.750,0.0,,,,
1664,07/21/19 02:30:00,13.654,0.0,,,,
1665,07/21/19 03:00:00,13.750,10.8,,,,
1666,07/21/19 03:30:00,13.750,21.5,,,,
1667,07/21/19 04:00:00,13.750,118.4,,,,
1668,07/21/19 04:30:00,13.750,247.6,,,,
1669,07/21/19 05:00:00,13.654,344.4,,,,
1670,07/21/19 05:30:00,13.654,258.3,,,,
1671,07/21/19 06:00:00,13.654,193.8,,,,
1672,07/21/19 06:30:00,13.750,635.1,,,,
1673,07/21/19 07:00:00,13.750,904.2,,,,
1674,07/21/19 07:30:00,13.750,742.7,,,,
1675,07/21/19 08:00:00,13.846,1722.2,,,,
1676,07/21/19 08:30:00,13.750,699.7,,,,
1677,07/21/19 09:00:00,13.750,2152.8,,,,
1678,07/21/19 09:30:00,13.750,1280.9,,,,
1679,07/21/19 10:00:00,13.750,1894.5,,,,
1680,07/21/19 10:30:00,13.750,2325.0,,,,
1681,07/21/19 11:00:00,13.750,2583.4,,,,
1682,07/21/19 11:30:00,13.942,5338.9,,,,
1683,07/21/19 12:00:00,13.846,3272.2,,,,
1684,07/21/19 12:30:00,14.038,4133.4,,,,
1685,07/21/19 13:00:00,13.942,4477.8,,,,
1686,07/21/19 13:30:00,14.038,4305.6,,,,
1687,07/21/19 14:00:00,13.942,3100.0,,,,
1688,07/21/19 14:30:00,13.846,3100.0,,,,
1689,07/21/19 15:00:00,13.846,2755.6,,,,
1690,07/21/19 15:30:00,13.750,1636.1,,,,
1691,07/21/19 16:00:00,13.750,1980.6,,,,
1692,07/21/19 16:30:00,13.846,3272.2,,,,
1693,07/21/19 17:00:00,13.750,1130.2,,,,
1694,07/21/19 17:30:00,13.750,1550.0,,,,
1695,07/21/19 18:00:00,13.750,1722.2,,,,
1696,07/21/19 18:30:00,13.846,1248.6,,,,
1697,07/21/19 19:00:00,13.750,1162.5,,,,
1698,07/21/19 19:30:00,13.654,624.3,,,,
1699,07/21/19 20:00:00,13.654,226.0,,,,
1700,07/21/19 20:30:00,13.654,96.9,,,,
1701,07/21/19 21:00:00,13.654,139.9,,,,
1702,07/21/19 21:30:00,13.654,86.1,,,,
1703,07/21/19 22:00:00,13.654,96.9,,,,
1704,07/21/19 22:30:00,13.558,32.3,,,,
1705,07/21/19 23:00:00,13.558,0.0,,,,
1706,07/21/19 23:30:00,13.654,0.0,,,,
1707,07/22/19 00:00:00,13.654,0.0,,,,
1708,07/22/19 00:30:00,13.654,0.0,,,,
1709,07/22/19 01:00:00,13.558,0.0,,,,
1710,07/22/19 01:30:00,13.558,0.0,,,,
1711,07/22/19 02:00:00,13.558,0.0,,,,
1712,07/22/19 02:30:00,13.558,0.0,,,,
1713,07/22/19 03:00:00,13.558,0.0,,,,
1714,07/22/19 03:30:00,13.558,0.0,,,,
1715,07/22/19 04:00:00,13.558,10.8,,,,
1716,07/22/19 04:30:00,13.558,10.8,,,,
1717,07/22/19 05:00:00,13.461,43.1,,,,
1718,07/22/19 05:30:00,13.461,118.4,,,,
1719,07/22/19 06:00:00,13.461,183.0,,,,
1720,07/22/19 06:30:00,13.461,118.4,,,,
1721,07/22/19 07:00:00,13.461,139.9,,,,
1722,07/22/19 07:30:00,13.461,193.8,,,,
1723,07/22/19 08:00:00,13.461,947.2,,,,
1724,07/22/19 08:30:00,13.461,914.9,,,,
1725,07/22/19 09:00:00,13.558,1463.9,,,,
1726,07/22/19 09:30:00,13.461,1237.9,,,,
1727,07/22/19 10:00:00,13.461,882.6,,,,
1728,07/22/19 10:30:00,13.558,1227.1,,,,
1729,07/22/19 11:00:00,13.461,1270.1,,,,
1730,07/22/19 11:30:00,13.558,2066.7,,,,
1731,07/22/19 12:00:00,13.558,1980.6,,,,
1732,07/22/19 12:30:00,13.558,1808.3,,,,
1733,07/22/19 13:00:00,13.654,2755.6,,,,
1734,07/22/19 13:30:00,13.558,1377.8,,,,
1735,07/22/19 14:00:00,13.558,2066.7,,,,
1736,07/22/19 14:30:00,13.558,1722.2,,,,
1737,07/22/19 15:00:00,13.558,1463.9,,,,
1738,07/22/19 15:30:00,13.558,1022.6,,,,
1739,07/22/19 16:00:00,13.654,2927.8,,,,
1740,07/22/19 16:30:00,13.558,1463.9,,,,
1741,07/22/19 17:00:00,13.654,2238.9,,,,
1742,07/22/19 17:30:00,13.558,1076.4,,,,
1743,07/22/19 18:00:00,13.654,2497.2,,,,
1744,07/22/19 18:30:00,13.750,2497.2,,,,
1745,07/22/19 19:00:00,13.558,893.4,,,,
1746,07/22/19 19:30:00,13.558,839.6,,,,
1747,07/22/19 20:00:00,13.558,764.2,,,,
1748,07/22/19 20:30:00,13.461,430.6,,,,
1749,07/22/19 21:00:00,13.461,452.1,,,,
1750,07/22/19 21:30:00,13.461,226.0,,,,
1751,07/22/19 22:00:00,13.365,150.7,,,,
1752,07/22/19 22:30:00,13.365,43.1,,,,
1753,07/22/19 23:00:00,13.365,21.5,,,,
1754,07/22/19 23:30:00,13.365,0.0,,,,
1755,07/23/19 00:00:00,13.365,0.0,,,,
1756,07/23/19 00:30:00,13.365,0.0,,,,
1757,07/23/19 01:00:00,13.269,0.0,,,,
1758,07/23/19 01:30:00,13.269,0.0,,,,
1759,07/23/19 02:00:00,13.269,0.0,,,,
1760,07/23/19 02:30:00,13.269,0.0,,,,
1761,07/23/19 03:00:00,13.269,0.0,,,,
1762,07/23/19 03:30:00,13.269,0.0,,,,
1763,07/23/19 04:00:00,13.269,32.3,,,,
1764,07/23/19 04:30:00,13.269,64.6,,,,
1765,07/23/19 05:00:00,13.269,107.6,,,,
1766,07/23/19 05:30:00,13.173,172.2,,,,
1767,07/23/19 06:00:00,13.269,301.4,,,,
1768,07/23/19 06:30:00,13.269,430.6,,,,
1769,07/23/19 07:00:00,13.269,495.1,,,,
1770,07/23/19 07:30:00,13.269,602.8,,,,
1771,07/23/19 08:00:00,13.269,1463.9,,,,
1772,07/23/19 08:30:00,13.365,2497.2,,,,
1773,07/23/19 09:00:00,13.365,2755.6,,,,
1774,07/23/19 09:30:00,13.365,2497.2,,,,
1775,07/23/19 10:00:00,13.365,2497.2,,,,
1776,07/23/19 10:30:00,13.365,3100.0,,,,
1777,07/23/19 11:00:00,13.461,2152.8,,,,
1778,07/23/19 11:30:00,13.365,2238.9,,,,
1779,07/23/19 12:00:00,13.461,3272.2,,,,
1780,07/23/19 12:30:00,13.558,5166.7,,,,
1781,07/23/19 13:00:00,13.558,4477.8,,,,
1782,07/23/19 13:30:00,13.461,3100.0,,,,
1783,07/23/19 14:00:00,13.461,3961.1,,,,
1784,07/23/19 14:30:00,13.365,2238.9,,,,
1785,07/23/19 15:00:00,13.365,3788.9,,,,
1786,07/23/19 15:30:00,13.461,4477.8,,,,
1787,07/23/19 16:00:00,13.365,3616.7,,,,
1788,07/23/19 16:30:00,13.365,2669.5,,,,
1789,07/23/19 17:00:00,13.365,2927.8,,,,
1790,07/23/19 17:30:00,13.365,2497.2,,,,
1791,07/23/19 18:00:00,13.365,2583.4,,,,
1792,07/23/19 18:30:00,13.269,1313.2,,,,
1793,07/23/19 19:00:00,13.365,2152.8,,,,
1794,07/23/19 19:30:00,13.269,1205.6,,,,
1795,07/23/19 20:00:00,13.269,688.9,,,,
1796,07/23/19 20:30:00,13.173,527.4,,,,
1797,07/23/19 21:00:00,13.173,236.8,,,,
1798,07/23/19 21:30:00,13.173,193.8,,,,
1799,07/23/19 22:00:00,13.076,75.3,,,,
1800,07/23/19 22:30:00,13.076,32.3,,,,
1801,07/23/19 23:00:00,13.076,21.5,,,,
1802,07/23/19 23:30:00,13.076,0.0,,,,
1803,07/24/19 00:00:00,12.980,0.0,,,,
1804,07/24/19 00:30:00,12.980,0.0,,,,
1805,07/24/19 01:00:00,12.980,0.0,,,,
1806,07/24/19 01:30:00,12.980,0.0,,,,
1807,07/24/19 02:00:00,12.883,0.0,,,,
1808,07/24/19 02:30:00,12.883,0.0,,,,
1809,07/24/19 03:00:00,12.980,0.0,,,,
1810,07/24/19 03:30:00,12.980,0.0,,,,
1811,07/24/19 04:00:00,12.883,43.1,,,,
1812,07/24/19 04:30:00,12.883,86.1,,,,
1813,07/24/19 05:00:00,12.883,139.9,,,,
1814,07/24/19 05:30:00,12.883,430.6,,,,
1815,07/24/19 06:00:00,12.883,290.6,,,,
1816,07/24/19 06:30:00,12.883,861.1,,,,
1817,07/24/19 07:00:00,12.883,1162.5,,,,
1818,07/24/19 07:30:00,12.883,1894.5,,,,
1819,07/24/19 08:00:00,12.883,1722.2,,,,
1820,07/24/19 08:30:00,12.883,1173.3,,,,
1821,07/24/19 09:00:00,12.883,1550.0,,,,
1822,07/24/19 09:30:00,12.980,2755.6,,,,
1823,07/24/19 10:00:00,12.980,2583.4,,,,
1824,07/24/19 10:30:00,12.980,2066.7,,,,
1825,07/24/19 11:00:00,12.883,1808.3,,,,
1826,07/24/19 11:30:00,12.980,1980.6,,,,
1827,07/24/19 12:00:00,12.980,2583.4,,,,
1828,07/24/19 12:30:00,12.980,2325.0,,,,
1829,07/24/19 13:00:00,12.980,2927.8,,,,
1830,07/24/19 13:30:00,12.980,2325.0,,,,
1831,07/24/19 14:00:00,12.883,1980.6,,,,
1832,07/24/19 14:30:00,12.883,1550.0,,,,
1833,07/24/19 15:00:00,12.883,1722.2,,,,
1834,07/24/19 15:30:00,12.787,1054.9,,,,
1835,07/24/19 16:00:00,12.787,1184.0,,,,
1836,07/24/19 16:30:00,12.690,1162.5,,,,
1837,07/24/19 17:00:00,12.690,1065.6,,,,
1838,07/24/19 17:30:00,12.690,1141.0,,,,
1839,07/24/19 18:00:00,12.690,516.7,,,,
1840,07/24/19 18:30:00,12.594,742.7,,,,
1841,07/24/19 19:00:00,12.594,441.3,,,,
1842,07/24/19 19:30:00,12.594,376.7,,,,
1843,07/24/19 20:00:00,12.594,527.4,,,,
1844,07/24/19 20:30:00,12.594,204.5,,,,
1845,07/24/19 21:00:00,12.594,183.0,,,,
1846,07/24/19 21:30:00,12.594,150.7,,,,
1847,07/24/19 22:00:00,12.594,75.3,,,,
1848,07/24/19 22:30:00,12.594,43.1,,,,
1849,07/24/19 23:00:00,12.594,0.0,,,,
1850,07/24/19 23:30:00,12.594,0.0,,,,
1851,07/25/19 00:00:00,12.497,0.0,,,,
1852,07/25/19 00:30:00,12.497,0.0,,,,
1853,07/25/19 01:00:00,12.497,0.0,,,,
1854,07/25/19 01:30:00,12.497,0.0,,,,
1855,07/25/19 02:00:00,12.497,0.0,,,,
1856,07/25/19 02:30:00,12.497,0.0,,,,
1857,07/25/19 03:00:00,12.497,0.0,,,,
1858,07/25/19 03:30:00,12.401,21.5,,,,
1859,07/25/19 04:00:00,12.401,86.1,,,,
1860,07/25/19 04:30:00,12.401,161.5,,,,
1861,07/25/19 05:00:00,12.401,322.9,,,,
1862,07/25/19 05:30:00,12.401,419.8,,,,
1863,07/25/19 06:00:00,12.497,613.5,,,,
1864,07/25/19 06:30:00,12.497,775.0,,,,
1865,07/25/19 07:00:00,12.497,1550.0,,,,
1866,07/25/19 07:30:00,12.497,1377.8,,,,
1867,07/25/19 08:00:00,12.497,1463.9,,,,
1868,07/25/19 08:30:00,12.594,2411.1,,,,
1869,07/25/19 09:00:00,12.787,3444.5,,,,
1870,07/25/19 09:30:00,12.980,4477.8,,,,
1871,07/25/19 10:00:00,13.173,5166.7,,,,
1872,07/25/19 10:30:00,13.269,5511.1,,,,
1873,07/25/19 11:00:00,13.365,5511.1,,,,
1874,07/25/19 11:30:00,13.173,5511.1,,,,
1875,07/25/19 12:00:00,13.269,6200.0,,,,
1876,07/25/19 12:30:00,13.365,6544.5,,,,
1877,07/25/19 13:00:00,13.654,8266.7,,,,
1878,07/25/19 13:30:00,13.558,6544.5,,,,
1879,07/25/19 14:00:00,13.558,5511.1,,,,
1880,07/25/19 14:30:00,13.654,5338.9,,,,
1881,07/25/19 15:00:00,13.942,12400.1,,,,
1882,07/25/19 15:30:00,13.846,5511.1,,,,
1883,07/25/19 16:00:00,13.846,4650.0,,,,
1884,07/25/19 16:30:00,13.942,5166.7,,,,
1885,07/25/19 17:00:00,14.038,6544.5,,,,
1886,07/25/19 17:30:00,13.750,5166.7,,,,
1887,07/25/19 18:00:00,13.461,4477.8,,,,
1888,07/25/19 18:30:00,13.269,2583.4,,,,
1889,07/25/19 19:00:00,13.269,2755.6,,,,
1890,07/25/19 19:30:00,13.173,2927.8,,,,
1891,07/25/19 20:00:00,13.076,1722.2,,,,
1892,07/25/19 20:30:00,13.173,1108.7,,,,
1893,07/25/19 21:00:00,13.269,473.6,,,,
1894,07/25/19 21:30:00,13.269,387.5,,,,
1895,07/25/19 22:00:00,13.173,322.9,,,,
1896,07/25/19 22:30:00,13.076,86.1,,,,
1897,07/25/19 23:00:00,13.076,21.5,,,,
1898,07/25/19 23:30:00,13.076,0.0,,,,
1899,07/26/19 00:00:00,13.076,0.0,,,,
1900,07/26/19 00:30:00,13.076,0.0,,,,
1901,07/26/19 01:00:00,13.076,0.0,,,,
1902,07/26/19 01:30:00,13.076,0.0,,,,
1903,07/26/19 02:00:00,13.173,0.0,,,,
1904,07/26/19 02:30:00,13.076,0.0,,,,
1905,07/26/19 03:00:00,13.076,0.0,,,,
1906,07/26/19 03:30:00,13.076,0.0,,,,
1907,07/26/19 04:00:00,13.076,32.3,,,,
1908,07/26/19 04:30:00,13.076,96.9,,,,
1909,07/26/19 05:00:00,13.076,183.0,,,,
1910,07/26/19 05:30:00,13.076,161.5,,,,
1911,07/26/19 06:00:00,13.076,322.9,,,,
1912,07/26/19 06:30:00,13.076,398.3,,,,
1913,07/26/19 07:00:00,13.076,581.3,,,,
1914,07/26/19 07:30:00,13.076,839.6,,,,
1915,07/26/19 08:00:00,13.076,828.8,,,,
1916,07/26/19 08:30:00,13.076,581.3,,,,
1917,07/26/19 09:00:00,13.076,1033.3,,,,
1918,07/26/19 09:30:00,13.076,1184.0,,,,
1919,07/26/19 10:00:00,13.076,1808.3,,,,
1920,07/26/19 10:30:00,13.076,2325.0,,,,
1921,07/26/19 11:00:00,13.076,1550.0,,,,
1922,07/26/19 11:30:00,13.076,1808.3,,,,
1923,07/26/19 12:00:00,12.980,1722.2,,,,
1924,07/26/19 12:30:00,12.980,968.8,,,,
1925,07/26/19 13:00:00,12.883,1108.7,,,,
1926,07/26/19 13:30:00,12.883,1065.6,,,,
1927,07/26/19 14:00:00,12.980,1291.7,,,,
1928,07/26/19 14:30:00,12.883,1216.3,,,,
1929,07/26/19 15:00:00,12.980,1980.6,,,,
1930,07/26/19 15:30:00,12.980,2669.5,,,,
1931,07/26/19 16:00:00,12.883,1377.8,,,,
1932,07/26/19 16:30:00,12.883,1205.6,,,,
1933,07/26/19 17:00:00,12.883,1980.6,,,,
1934,07/26/19 17:30:00,12.883,1173.3,,,,
1935,07/26/19 18:00:00,12.883,1097.9,,,,
1936,07/26/19 18:30:00,12.787,688.9,,,,
1937,07/26/19 19:00:00,12.787,753.5,,,,
1938,07/26/19 19:30:00,12.690,236.8,,,,
1939,07/26/19 20:00:00,12.690,376.7,,,,
1940,07/26/19 20:30:00,12.690,301.4,,,,
1941,07/26/19 21:00:00,12.690,366.0,,,,
1942,07/26/19 21:30:00,12.690,139.9,,,,
1943,07/26/19 22:00:00,12.690,43.1,,,,
1944,07/26/19 22:30:00,12.690,10.8,,,,
1945,07/26/19 23:00:00,12.690,0.0,,,,
1946,07/26/19 23:30:00,12.690,0.0,,,,
1947,07/27/19 00:00:00,12.594,0.0,,,,
1948,07/27/19 00:30:00,12.594,0.0,,,,
1949,07/27/19 01:00:00,12.594,0.0,,,,
1950,07/27/19 01:30:00,12.594,0.0,,,,
1951,07/27/19 02:00:00,12.594,0.0,,,,
1952,07/27/19 02:30:00,12.594,0.0,,,,
1953,07/27/19 03:00:00,12.594,0.0,,,,
1954,07/27/19 03:30:00,12.594,10.8,,,,
1955,07/27/19 04:00:00,12.594,129.2,,,,
1956,07/27/19 04:30:00,12.594,215.3,,,,
1957,07/27/19 05:00:00,12.594,452.1,,,,
1958,07/27/19 05:30:00,12.594,538.2,,,,
1959,07/27/19 06:00:00,12.594,613.5,,,,
1960,07/27/19 06:30:00,12.594,1054.9,,,,
1961,07/27/19 07:00:00,12.690,1130.2,,,,
1962,07/27/19 07:30:00,12.690,1259.4,,,,
1963,07/27/19 08:00:00,12.980,2669.5,,,,
1964,07/27/19 08:30:00,13.365,4994.5,,,,
1965,07/27/19 09:00:00,13.461,4477.8,,,,
1966,07/27/19 09:30:00,13.269,4133.4,,,,
1967,07/27/19 10:00:00,13.365,5166.7,,,,
1968,07/27/19 10:30:00,13.558,7233.4,,,,
1969,07/27/19 11:00:00,13.750,7577.8,,,,
1970,07/27/19 11:30:00,13.461,5338.9,,,,
1971,07/27/19 12:00:00,13.558,10677.8,,,,
1972,07/27/19 12:30:00,13.846,13089.0,,,,
1973,07/27/19 13:00:00,13.942,19289.0,,,,
1974,07/27/19 13:30:00,14.421,10333.4,,,,
1975,07/27/19 14:00:00,13.846,4994.5,,,,
1976,07/27/19 14:30:00,13.750,4133.4,,,,
1977,07/27/19 15:00:00,13.654,4133.4,,,,
1978,07/27/19 15:30:00,13.558,3961.1,,,,
1979,07/27/19 16:00:00,13.461,1894.5,,,,
1980,07/27/19 16:30:00,13.461,1377.8,,,,
1981,07/27/19 17:00:00,13.461,1108.7,,,,
1982,07/27/19 17:30:00,13.365,721.2,,,,
1983,07/27/19 18:00:00,13.365,656.6,,,,
1984,07/27/19 18:30:00,13.365,635.1,,,,
1985,07/27/19 19:00:00,13.365,581.3,,,,
1986,07/27/19 19:30:00,13.269,139.9,,,,
1987,07/27/19 20:00:00,13.365,301.4,,,,
1988,07/27/19 20:30:00,13.269,290.6,,,,
1989,07/27/19 21:00:00,13.269,258.3,,,,
1990,07/27/19 21:30:00,13.269,75.3,,,,
1991,07/27/19 22:00:00,13.269,0.0,,,,
1992,07/27/19 22:30:00,13.269,0.0,,,,
1993,07/27/19 23:00:00,13.269,0.0,,,,
1994,07/27/19 23:30:00,13.269,0.0,,,,
1995,07/28/19 00:00:00,13.269,0.0,,,,
1996,07/28/19 00:30:00,13.269,0.0,,,,
1997,07/28/19 01:00:00,13.269,0.0,,,,
1998,07/28/19 01:30:00,13.269,0.0,,,,
1999,07/28/19 02:00:00,13.269,0.0,,,,
2000,07/28/19 02:30:00,13.365,0.0,,,,
2001,07/28/19 03:00:00,13.365,0.0,,,,
2002,07/28/19 03:30:00,13.461,0.0,,,,
2003,07/28/19 04:00:00,13.365,10.8,,,,
2004,07/28/19 04:30:00,13.365,53.8,,,,
2005,07/28/19 05:00:00,13.365,193.8,,,,
2006,07/28/19 05:30:00,13.365,204.5,,,,
