"Plot Title: SONDE_31May19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349965, SEN S/N: 10349965, LBL: temp)","Intensity, Lux (LGR S/N: 10349965, SEN S/N: 10349965, LBL: light)","Coupler Attached (LGR S/N: 10349965)","Host Connected (LGR S/N: 10349965)","Stopped (LGR S/N: 10349965)","End Of File (LGR S/N: 10349965)"
208,06/04/19 05:30:00 PM,4.311,18600.1,,,,
209,06/04/19 06:00:00 PM,4.727,22044.6,,,,
210,06/04/19 06:30:00 PM,4.207,17911.2,,,,
211,06/04/19 07:00:00 PM,3.893,14466.8,,,,
212,06/04/19 07:30:00 PM,3.788,16533.4,,,,
213,06/04/19 08:00:00 PM,3.683,16533.4,,,,
214,06/04/19 08:30:00 PM,3.472,9644.5,,,,
215,06/04/19 09:00:00 PM,3.155,6544.5,,,,
216,06/04/19 09:30:00 PM,2.943,3788.9,,,,
217,06/04/19 10:00:00 PM,2.624,3444.5,,,,
218,06/04/19 10:30:00 PM,3.155,3961.1,,,,
219,06/04/19 11:00:00 PM,2.303,1894.5,,,,
220,06/04/19 11:30:00 PM,1.980,807.3,,,,
221,06/05/19 12:00:00 AM,1.980,226.0,,,,
222,06/05/19 12:30:00 AM,1.980,215.3,,,,
223,06/05/19 01:00:00 AM,1.872,150.7,,,,
224,06/05/19 01:30:00 AM,1.872,161.5,,,,
225,06/05/19 02:00:00 AM,1.980,150.7,,,,
226,06/05/19 02:30:00 AM,1.980,161.5,,,,
227,06/05/19 03:00:00 AM,1.764,462.9,,,,
228,06/05/19 03:30:00 AM,1.872,796.5,,,,
229,06/05/19 04:00:00 AM,1.872,1550.0,,,,
230,06/05/19 04:30:00 AM,1.872,1722.2,,,,
231,06/05/19 05:00:00 AM,2.195,4305.6,,,,
232,06/05/19 05:30:00 AM,2.303,5166.7,,,,
233,06/05/19 06:00:00 AM,2.730,10333.4,,,,
234,06/05/19 06:30:00 AM,3.049,14466.8,,,,
235,06/05/19 07:00:00 AM,3.367,15155.7,,,,
236,06/05/19 07:30:00 AM,3.893,24800.2,,,,
237,06/05/19 08:00:00 AM,4.727,31689.1,,,,
