"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
206,09/20/20 02:00:00,6.370,0.0,,,,
207,09/20/20 04:00:00,6.268,0.0,,,,
208,09/20/20 06:00:00,6.268,0.0,,,,
209,09/20/20 08:00:00,6.166,0.0,,,,
210,09/20/20 10:00:00,6.166,0.0,,,,
211,09/20/20 12:00:00,6.064,10.8,,,,
212,09/20/20 14:00:00,6.166,129.2,,,,
213,09/20/20 16:00:00,6.370,0.0,,,,
214,09/20/20 18:00:00,6.370,0.0,,,,
215,09/20/20 20:00:00,6.370,0.0,,,,
216,09/20/20 22:00:00,6.268,0.0,,,,
217,09/21/20 00:00:00,6.166,0.0,,,,
218,09/21/20 02:00:00,6.064,0.0,,,,
219,09/21/20 04:00:00,6.064,0.0,,,,
220,09/21/20 06:00:00,5.962,0.0,,,,
221,09/21/20 08:00:00,5.962,43.1,,,,
222,09/21/20 10:00:00,5.962,172.2,,,,
223,09/21/20 12:00:00,5.757,161.5,,,,
224,09/21/20 14:00:00,5.860,279.9,,,,
225,09/21/20 16:00:00,6.064,75.3,,,,
226,09/21/20 18:00:00,6.064,53.8,,,,
227,09/21/20 20:00:00,5.962,0.0,,,,
228,09/21/20 22:00:00,5.860,0.0,,,,
229,09/22/20 00:00:00,5.655,0.0,,,,
230,09/22/20 02:00:00,5.552,0.0,,,,
231,09/22/20 04:00:00,5.450,0.0,,,,
232,09/22/20 06:00:00,5.347,0.0,,,,
233,09/22/20 08:00:00,5.244,21.5,,,,
234,09/22/20 10:00:00,5.244,86.1,,,,
235,09/22/20 12:00:00,5.244,215.3,,,,
236,09/22/20 14:00:00,5.244,269.1,,,,
237,09/22/20 16:00:00,5.244,215.3,,,,
238,09/22/20 18:00:00,5.450,64.6,,,,
239,09/22/20 20:00:00,5.347,0.0,,,,
240,09/22/20 22:00:00,5.347,0.0,,,,
241,09/23/20 00:00:00,5.244,0.0,,,,
242,09/23/20 02:00:00,5.244,0.0,,,,
243,09/23/20 04:00:00,5.037,0.0,,,,
244,09/23/20 06:00:00,5.037,0.0,,,,
245,09/23/20 08:00:00,4.934,10.8,,,,
246,09/23/20 10:00:00,4.934,118.4,,,,
247,09/23/20 12:00:00,4.934,312.2,,,,
248,09/23/20 14:00:00,4.934,581.3,,,,
249,09/23/20 16:00:00,4.934,75.3,,,,
250,09/23/20 18:00:00,4.934,21.5,,,,
251,09/23/20 20:00:00,4.831,0.0,,,,
252,09/23/20 22:00:00,4.831,0.0,,,,
253,09/24/20 00:00:00,4.727,0.0,,,,
254,09/24/20 02:00:00,4.623,0.0,,,,
255,09/24/20 04:00:00,4.623,0.0,,,,
256,09/24/20 06:00:00,4.519,0.0,,,,
257,09/24/20 08:00:00,4.415,10.8,,,,
258,09/24/20 10:00:00,4.311,21.5,,,,
259,09/24/20 12:00:00,4.311,96.9,,,,
260,09/24/20 14:00:00,4.311,86.1,,,,
261,09/24/20 16:00:00,4.207,86.1,,,,
262,09/24/20 18:00:00,4.102,21.5,,,,
263,09/24/20 20:00:00,3.998,0.0,,,,
264,09/24/20 22:00:00,3.683,0.0,,,,
265,09/25/20 00:00:00,3.683,0.0,,,,
266,09/25/20 02:00:00,3.683,0.0,,,,
