"Plot Title: MD_e6_low_3sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
364,10/03/20 06:00:00,3.578,0.0,,,,
365,10/03/20 08:00:00,3.472,32.3,,,,
366,10/03/20 10:00:00,3.472,366.0,,,,
367,10/03/20 12:00:00,3.578,785.8,,,,
368,10/03/20 14:00:00,3.578,312.2,,,,
369,10/03/20 16:00:00,3.578,129.2,,,,
370,10/03/20 18:00:00,3.472,10.8,,,,
371,10/03/20 20:00:00,3.683,0.0,,,,
372,10/03/20 22:00:00,3.788,0.0,,,,
373,10/04/20 00:00:00,3.788,0.0,,,,
374,10/04/20 02:00:00,3.683,0.0,,,,
375,10/04/20 04:00:00,3.578,0.0,,,,
376,10/04/20 06:00:00,3.683,0.0,,,,
377,10/04/20 08:00:00,3.683,21.5,,,,
378,10/04/20 10:00:00,3.683,527.4,,,,
379,10/04/20 12:00:00,3.893,1119.5,,,,
380,10/04/20 14:00:00,3.788,893.4,,,,
381,10/04/20 16:00:00,3.893,1334.7,,,,
382,10/04/20 18:00:00,3.788,118.4,,,,
383,10/04/20 20:00:00,3.683,0.0,,,,
384,10/04/20 22:00:00,3.683,0.0,,,,
385,10/05/20 00:00:00,3.683,0.0,,,,
386,10/05/20 02:00:00,4.102,0.0,,,,
387,10/05/20 04:00:00,4.207,0.0,,,,
388,10/05/20 06:00:00,4.102,0.0,,,,
389,10/05/20 08:00:00,4.102,21.5,,,,
390,10/05/20 10:00:00,4.102,344.4,,,,
391,10/05/20 12:00:00,4.102,409.0,,,,
392,10/05/20 14:00:00,4.311,333.7,,,,
393,10/05/20 16:00:00,4.519,247.6,,,,
394,10/05/20 18:00:00,4.415,10.8,,,,
395,10/05/20 20:00:00,4.311,0.0,,,,
396,10/05/20 22:00:00,4.415,0.0,,,,
397,10/06/20 00:00:00,4.519,0.0,,,,
398,10/06/20 02:00:00,4.727,0.0,,,,
399,10/06/20 04:00:00,4.623,0.0,,,,
400,10/06/20 06:00:00,4.623,0.0,,,,
401,10/06/20 08:00:00,4.727,10.8,,,,
402,10/06/20 10:00:00,4.831,269.1,,,,
403,10/06/20 12:00:00,4.934,1216.3,,,,
404,10/06/20 14:00:00,4.831,581.3,,,,
405,10/06/20 16:00:00,4.831,333.7,,,,
406,10/06/20 18:00:00,4.831,0.0,,,,
407,10/06/20 20:00:00,4.831,0.0,,,,
408,10/06/20 22:00:00,4.727,0.0,,,,
409,10/07/20 00:00:00,4.727,0.0,,,,
410,10/07/20 02:00:00,4.934,0.0,,,,
411,10/07/20 04:00:00,4.934,0.0,,,,
412,10/07/20 06:00:00,5.141,0.0,,,,
413,10/07/20 08:00:00,5.141,0.0,,,,
414,10/07/20 10:00:00,5.244,139.9,,,,
415,10/07/20 12:00:00,5.347,312.2,,,,
416,10/07/20 14:00:00,5.347,301.4,,,,
417,10/07/20 16:00:00,5.244,75.3,,,,
418,10/07/20 18:00:00,5.347,0.0,,,,
419,10/07/20 20:00:00,5.347,0.0,,,,
420,10/07/20 22:00:00,5.347,0.0,,,,
421,10/08/20 00:00:00,5.347,0.0,,,,
422,10/08/20 02:00:00,5.347,0.0,,,,
423,10/08/20 04:00:00,5.244,0.0,,,,
424,10/08/20 06:00:00,5.244,0.0,,,,
425,10/08/20 08:00:00,5.141,32.3,,,,
426,10/08/20 10:00:00,5.244,495.1,,,,
427,10/08/20 12:00:00,5.141,667.4,,,,
428,10/08/20 14:00:00,5.141,764.2,,,,
429,10/08/20 16:00:00,5.141,258.3,,,,
430,10/08/20 18:00:00,5.037,0.0,,,,
431,10/08/20 20:00:00,5.037,0.0,,,,
432,10/08/20 22:00:00,5.141,0.0,,,,
433,10/09/20 00:00:00,5.141,0.0,,,,
434,10/09/20 02:00:00,5.141,0.0,,,,
435,10/09/20 04:00:00,5.037,0.0,,,,
436,10/09/20 06:00:00,4.727,0.0,,,,
437,10/09/20 08:00:00,4.831,0.0,,,,
438,10/09/20 10:00:00,5.037,129.2,,,,
439,10/09/20 12:00:00,4.934,172.2,,,,
440,10/09/20 14:00:00,4.519,592.0,,,,
441,10/09/20 16:00:00,4.934,656.6,,,,
442,10/09/20 18:00:00,4.207,10.8,,,,
443,10/09/20 20:00:00,4.102,0.0,,,,
444,10/09/20 22:00:00,4.207,0.0,,,,
445,10/10/20 00:00:00,4.102,0.0,,,,
446,10/10/20 02:00:00,4.102,0.0,,,,
447,10/10/20 04:00:00,3.998,0.0,,,,
448,10/10/20 06:00:00,3.893,0.0,,,,
449,10/10/20 08:00:00,3.788,32.3,,,,
450,10/10/20 10:00:00,3.998,366.0,,,,
451,10/10/20 12:00:00,4.311,624.3,,,,
452,10/10/20 14:00:00,4.519,764.2,,,,
453,10/10/20 16:00:00,4.519,592.0,,,,
454,10/10/20 18:00:00,4.311,21.5,,,,
455,10/10/20 20:00:00,4.207,0.0,,,,
456,10/10/20 22:00:00,4.207,0.0,,,,
457,10/11/20 00:00:00,4.102,0.0,,,,
458,10/11/20 02:00:00,3.998,0.0,,,,
459,10/11/20 04:00:00,3.998,0.0,,,,
460,10/11/20 06:00:00,3.998,0.0,,,,
461,10/11/20 08:00:00,3.893,0.0,,,,
462,10/11/20 10:00:00,3.998,118.4,,,,
463,10/11/20 12:00:00,3.998,204.5,,,,
464,10/11/20 14:00:00,4.102,581.3,,,,
465,10/11/20 16:00:00,4.102,258.3,,,,
466,10/11/20 18:00:00,4.102,0.0,,,,
467,10/11/20 20:00:00,4.102,0.0,,,,
468,10/11/20 22:00:00,4.102,0.0,,,,
469,10/12/20 00:00:00,4.102,0.0,,,,
470,10/12/20 02:00:00,4.102,0.0,,,,
471,10/12/20 04:00:00,4.102,0.0,,,,
472,10/12/20 06:00:00,4.102,0.0,,,,
473,10/12/20 08:00:00,4.102,0.0,,,,
474,10/12/20 10:00:00,4.102,279.9,,,,
475,10/12/20 12:00:00,4.207,893.4,,,,
476,10/12/20 14:00:00,4.519,753.5,,,,
477,10/12/20 16:00:00,4.415,549.0,,,,
478,10/12/20 18:00:00,4.311,10.8,,,,
479,10/12/20 20:00:00,4.207,0.0,,,,
480,10/12/20 22:00:00,4.102,0.0,,,,
481,10/13/20 00:00:00,4.311,0.0,,,,
482,10/13/20 02:00:00,4.311,0.0,,,,
483,10/13/20 04:00:00,4.102,0.0,,,,
484,10/13/20 06:00:00,4.102,0.0,,,,
485,10/13/20 08:00:00,3.998,21.5,,,,
486,10/13/20 10:00:00,4.311,419.8,,,,
487,10/13/20 12:00:00,3.998,645.8,,,,
488,10/13/20 14:00:00,4.102,699.7,,,,
489,10/13/20 16:00:00,3.998,549.0,,,,
490,10/13/20 18:00:00,4.207,0.0,,,,
491,10/13/20 20:00:00,4.207,0.0,,,,
492,10/13/20 22:00:00,4.102,0.0,,,,
493,10/14/20 00:00:00,4.102,0.0,,,,
494,10/14/20 02:00:00,3.788,0.0,,,,
495,10/14/20 04:00:00,3.367,0.0,,,,
496,10/14/20 06:00:00,3.578,0.0,,,,
497,10/14/20 08:00:00,3.367,0.0,,,,
498,10/14/20 10:00:00,3.472,0.0,,,,
499,10/14/20 12:00:00,3.683,0.0,,,,
500,10/14/20 14:00:00,3.998,0.0,,,,
501,10/14/20 16:00:00,3.893,21.5,,,,
502,10/14/20 18:00:00,3.893,0.0,,,,
503,10/14/20 20:00:00,3.998,0.0,,,,
504,10/14/20 22:00:00,3.893,0.0,,,,
505,10/15/20 00:00:00,3.893,0.0,,,,
