Plot Title: Reyk_Pelagic_17Jul18								
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)"	"Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)"	Coupler Attached (LGR S/N: 10349970)	Coupler Detached (LGR S/N: 10349970)	Host Connected (LGR S/N: 10349970)	Stopped (LGR S/N: 10349970)	End Of File (LGR S/N: 10349970)
1824	8/5/2018 10:45	14.421	3788.9					
1825	8/5/2018 11:00	14.421	6544.5					
1826	8/5/2018 11:15	14.325	2755.6					
1827	8/5/2018 11:30	14.325	3444.5					
1828	8/5/2018 11:45	14.325	3961.1					
1829	8/5/2018 12:00	14.325	2411.1					
1830	8/5/2018 12:15	14.23	1894.5					
1831	8/5/2018 12:30	14.23	1141					
1832	8/5/2018 12:45	14.23	645.8					
1833	8/5/2018 13:00	14.23	1044.1					
1834	8/5/2018 13:15	14.325	2755.6					
1835	8/5/2018 13:30	14.613	10333.4					
1836	8/5/2018 13:45	14.613	5166.7					
1837	8/5/2018 14:00	14.517	4477.8					
1838	8/5/2018 14:15	14.613	3272.2					
1839	8/5/2018 14:30	14.421	2755.6					
1840	8/5/2018 14:45	14.421	2927.8					
1841	8/5/2018 15:00	14.421	3961.1					
1842	8/5/2018 15:15	14.421	3272.2					
1843	8/5/2018 15:30	14.421	2927.8					
1844	8/5/2018 15:45	14.421	2755.6					
1845	8/5/2018 16:00	14.421	2927.8					
1846	8/5/2018 16:15	14.421	2325					
1847	8/5/2018 16:30	14.421	2152.8					
1848	8/5/2018 16:45	14.421	2238.9					
1849	8/5/2018 17:00	14.421	1722.2					
1850	8/5/2018 17:15	14.325	570.5					
1851	8/5/2018 17:30	14.325	839.6					
1852	8/5/2018 17:45	14.325	1270.1					
1853	8/5/2018 18:00	14.325	1237.9					
1854	8/5/2018 18:15	14.325	602.8					
1855	8/5/2018 18:30	14.325	1022.6					
1856	8/5/2018 18:45	14.325	1173.3					
1857	8/5/2018 19:00	14.325	947.2					
1858	8/5/2018 19:15	14.325	871.9					
1859	8/5/2018 19:30	14.325	775					
1860	8/5/2018 19:45	14.325	688.9					
1861	8/5/2018 20:00	14.325	785.8					
1862	8/5/2018 20:15	14.325	613.5					
1863	8/5/2018 20:30	14.23	495.1					
1864	8/5/2018 20:45	14.23	355.2					
1865	8/5/2018 21:00	14.23	279.9					
1866	8/5/2018 21:15	14.23	279.9					
1867	8/5/2018 21:30	14.23	150.7					
1868	8/5/2018 21:45	14.23	96.9					
1869	8/5/2018 22:00	14.23	64.6					
1870	8/5/2018 22:15	14.23	32.3					
1871	8/5/2018 22:30	14.23	10.8					
1872	8/5/2018 22:45	14.23	0					
1873	8/5/2018 23:00	14.134	0					
1874	8/5/2018 23:15	14.134	0					
1875	8/5/2018 23:30	14.134	0					
1876	8/5/2018 23:45	14.134	0					
1877	8/6/2018 0:00	14.134	0					
1878	8/6/2018 0:15	14.134	0					
1879	8/6/2018 0:30	14.134	0					
1880	8/6/2018 0:45	14.134	0					
1881	8/6/2018 1:00	14.134	0					
1882	8/6/2018 1:15	14.134	0					
1883	8/6/2018 1:30	14.134	0					
1884	8/6/2018 1:45	14.038	0					
1885	8/6/2018 2:00	14.038	0					
1886	8/6/2018 2:15	14.038	0					
1887	8/6/2018 2:30	14.038	0					
1888	8/6/2018 2:45	14.038	0					
1889	8/6/2018 3:00	14.038	0					
1890	8/6/2018 3:15	14.038	0					
1891	8/6/2018 3:30	14.038	0					
1892	8/6/2018 3:45	14.038	0					
1893	8/6/2018 4:00	14.038	0					
1894	8/6/2018 4:15	14.038	0					
1895	8/6/2018 4:30	14.038	10.8					
1896	8/6/2018 4:45	13.942	32.3					
1897	8/6/2018 5:00	13.942	53.8					
1898	8/6/2018 5:15	13.942	172.2					
1899	8/6/2018 5:30	13.942	215.3					
1900	8/6/2018 5:45	13.942	215.3					
1901	8/6/2018 6:00	13.942	322.9					
1902	8/6/2018 6:15	13.942	764.2					
1903	8/6/2018 6:30	13.942	279.9					
1904	8/6/2018 6:45	13.942	990.3					
1905	8/6/2018 7:00	13.942	731.9					
1906	8/6/2018 7:15	13.942	1184					
1907	8/6/2018 7:30	13.942	624.3					
1908	8/6/2018 7:45	13.942	1044.1					
1909	8/6/2018 8:00	13.942	1367					
1910	8/6/2018 8:15	13.942	1097.9					
1911	8/6/2018 8:30	13.942	1808.3					
1912	8/6/2018 8:45	14.038	1980.6					
1913	8/6/2018 9:00	14.038	2066.7					
1914	8/6/2018 9:15	14.038	2927.8					
1915	8/6/2018 9:30	14.038	2583.4					
1916	8/6/2018 9:45	14.038	2238.9					
1917	8/6/2018 10:00	14.038	3100					
1918	8/6/2018 10:15	14.038	3616.7					
1919	8/6/2018 10:30	14.038	3961.1					
1920	8/6/2018 10:45	14.038	4133.4					
1921	8/6/2018 11:00	14.038	3961.1					
1922	8/6/2018 11:15	14.038	4133.4					
1923	8/6/2018 11:30	14.038	3272.2					
1924	8/6/2018 11:45	14.038	3100					
1925	8/6/2018 12:00	13.942	1894.5					
1926	8/6/2018 12:15	14.038	3444.5					
1927	8/6/2018 12:30	13.942	2669.5					
1928	8/6/2018 12:45	13.942	2152.8					
1929	8/6/2018 13:00	13.942	1205.6					
1930	8/6/2018 13:15	13.942	2927.8					
1931	8/6/2018 13:30	13.942	1980.6					
1932	8/6/2018 13:45	13.942	1722.2					
1933	8/6/2018 14:00	13.846	1054.9					
1934	8/6/2018 14:15	13.846	968.8					
1935	8/6/2018 14:30	13.846	559.7					
1936	8/6/2018 14:45	13.846	624.3					
1937	8/6/2018 15:00	13.846	516.7					
1938	8/6/2018 15:15	13.846	495.1					
1939	8/6/2018 15:30	13.75	893.4					
1940	8/6/2018 15:45	13.75	861.1					
1941	8/6/2018 16:00	13.75	839.6					
1942	8/6/2018 16:15	13.75	1022.6					
1943	8/6/2018 16:30	13.75	710.4					
1944	8/6/2018 16:45	13.75	775					
1945	8/6/2018 17:00	13.75	688.9					
1946	8/6/2018 17:15	13.75	581.3					
1947	8/6/2018 17:30	13.75	538.2					
1948	8/6/2018 17:45	13.654	516.7					
1949	8/6/2018 18:00	13.654	549					
1950	8/6/2018 18:15	13.654	441.3					
1951	8/6/2018 18:30	13.654	538.2					
1952	8/6/2018 18:45	13.654	731.9					
1953	8/6/2018 19:00	13.654	581.3					
1954	8/6/2018 19:15	13.558	376.7					
1955	8/6/2018 19:30	13.558	473.6					
1956	8/6/2018 19:45	13.558	387.5					
1957	8/6/2018 20:00	13.558	344.4					
1958	8/6/2018 20:15	13.558	247.6					
1959	8/6/2018 20:30	13.461	183					
1960	8/6/2018 20:45	13.558	86.1					
1961	8/6/2018 21:00	13.558	86.1					
1962	8/6/2018 21:15	13.461	53.8					
1963	8/6/2018 21:30	13.461	21.5					
1964	8/6/2018 21:45	13.461	10.8					
1965	8/6/2018 22:00	13.461	10.8					
1966	8/6/2018 22:15	13.461	0					
1967	8/6/2018 22:30	13.461	0					
1968	8/6/2018 22:45	13.461	0					
1969	8/6/2018 23:00	13.365	0					
1970	8/6/2018 23:15	13.365	0					
1971	8/6/2018 23:30	13.365	0					
1972	8/6/2018 23:45	13.269	0					
1973	8/7/2018 0:00	13.269	0					
1974	8/7/2018 0:15	13.269	0					
1975	8/7/2018 0:30	13.269	0					
1976	8/7/2018 0:45	13.173	0					
1977	8/7/2018 1:00	13.173	0					
1978	8/7/2018 1:15	13.173	0					
1979	8/7/2018 1:30	13.173	0					
1980	8/7/2018 1:45	13.076	0					
1981	8/7/2018 2:00	13.076	0					
1982	8/7/2018 2:15	13.076	0					
1983	8/7/2018 2:30	13.076	0					
1984	8/7/2018 2:45	13.076	0					
1985	8/7/2018 3:00	13.173	0					
1986	8/7/2018 3:15	13.076	0					
1987	8/7/2018 3:30	13.076	0					
1988	8/7/2018 3:45	13.076	0					
1989	8/7/2018 4:00	13.076	0					
1990	8/7/2018 4:15	13.076	0					
1991	8/7/2018 4:30	12.98	10.8					
1992	8/7/2018 4:45	12.98	21.5					
1993	8/7/2018 5:00	12.883	43.1					
1994	8/7/2018 5:15	12.883	64.6					
1995	8/7/2018 5:30	12.787	96.9					
1996	8/7/2018 5:45	12.69	107.6					
1997	8/7/2018 6:00	12.594	96.9					
1998	8/7/2018 6:15	12.497	139.9					
1999	8/7/2018 6:30	12.497	193.8					
2000	8/7/2018 6:45	12.497	366					
2001	8/7/2018 7:00	12.497	430.6					
2002	8/7/2018 7:15	12.594	1119.5					
2003	8/7/2018 7:30	12.594	1722.2					
2004	8/7/2018 7:45	12.497	1463.9					
2005	8/7/2018 8:00	12.497	1377.8					
2006	8/7/2018 8:15	12.401	1313.2					
2007	8/7/2018 8:30	12.401	1356.3					
2008	8/7/2018 8:45	12.304	1044.1					
2009	8/7/2018 9:00	12.304	871.9					
2010	8/7/2018 9:15	12.207	764.2					
2011	8/7/2018 9:30	12.304	1141					
2012	8/7/2018 9:45	12.401	968.8					
2013	8/7/2018 10:00	12.401	871.9					
2014	8/7/2018 10:15	12.304	914.9					
2015	8/7/2018 10:30	12.207	1463.9					
2016	8/7/2018 10:45	12.207	1022.6					
2017	8/7/2018 11:00	12.207	1463.9					
2018	8/7/2018 11:15	12.11	1377.8					
2019	8/7/2018 11:30	12.11	1550					
2020	8/7/2018 11:45	12.207	1550					
2021	8/7/2018 12:00	12.207	2066.7					
2022	8/7/2018 12:15	12.207	1894.5					
2023	8/7/2018 12:30	12.207	1636.1					
2024	8/7/2018 12:45	12.207	1550					
2025	8/7/2018 13:00	12.11	2066.7					
2026	8/7/2018 13:15	12.207	2755.6					
2027	8/7/2018 13:30	12.207	2669.5					
2028	8/7/2018 13:45	12.304	4133.4					
2029	8/7/2018 14:00	12.304	4650					
2030	8/7/2018 14:15	12.304	4133.4					
2031	8/7/2018 14:30	12.304	3616.7					
2032	8/7/2018 14:45	12.304	3444.5					
2033	8/7/2018 15:00	12.304	2411.1					
2034	8/7/2018 15:15	12.207	2583.4					
2035	8/7/2018 15:30	12.207	2497.2					
2036	8/7/2018 15:45	12.11	2066.7					
2037	8/7/2018 16:00	12.11	1216.3					
2038	8/7/2018 16:15	12.11	1550					
2039	8/7/2018 16:30	12.013	1463.9					
2040	8/7/2018 16:45	11.916	1044.1					
2041	8/7/2018 17:00	11.916	1377.8					
2042	8/7/2018 17:15	11.916	1636.1					
2043	8/7/2018 17:30	11.916	1345.5					
2044	8/7/2018 17:45	11.916	1119.5					
2045	8/7/2018 18:00	11.916	893.4					
2046	8/7/2018 18:15	11.819	968.8					
2047	8/7/2018 18:30	11.819	925.7					
2048	8/7/2018 18:45	11.819	861.1					
2049	8/7/2018 19:00	11.819	871.9					
2050	8/7/2018 19:15	11.819	613.5					
2051	8/7/2018 19:30	11.819	645.8					
2052	8/7/2018 19:45	11.722	538.2					
2053	8/7/2018 20:00	11.722	473.6					
2054	8/7/2018 20:15	11.722	581.3					
2055	8/7/2018 20:30	11.722	419.8					
2056	8/7/2018 20:45	11.722	355.2					
2057	8/7/2018 21:00	11.722	387.5					
2058	8/7/2018 21:15	11.722	150.7					
2059	8/7/2018 21:30	11.722	129.2					
2060	8/7/2018 21:45	11.625	64.6					
2061	8/7/2018 22:00	11.625	21.5					
2062	8/7/2018 22:15	11.625	0					
2063	8/7/2018 22:30	11.625	0					
2064	8/7/2018 22:45	11.625	0					
2065	8/7/2018 23:00	11.528	0					
2066	8/7/2018 23:15	11.625	0					
2067	8/7/2018 23:30	11.625	0					
2068	8/7/2018 23:45	11.625	0					
2069	8/8/2018 0:00	11.625	0					
2070	8/8/2018 0:15	11.625	0					
2071	8/8/2018 0:30	11.625	0					
2072	8/8/2018 0:45	11.625	0					
2073	8/8/2018 1:00	11.528	0					
2074	8/8/2018 1:15	11.528	0					
2075	8/8/2018 1:30	11.528	0					
2076	8/8/2018 1:45	11.528	0					
2077	8/8/2018 2:00	11.528	0					
2078	8/8/2018 2:15	11.528	0					
2079	8/8/2018 2:30	11.528	0					
2080	8/8/2018 2:45	11.431	0					
2081	8/8/2018 3:00	11.431	0					
2082	8/8/2018 3:15	11.334	0					
2083	8/8/2018 3:30	11.334	0					
2084	8/8/2018 3:45	11.236	0					
2085	8/8/2018 4:00	11.139	0					
2086	8/8/2018 4:15	11.041	0					
2087	8/8/2018 4:30	11.041	0					
2088	8/8/2018 4:45	11.041	0					
2089	8/8/2018 5:00	11.041	0					
2090	8/8/2018 5:15	11.041	43.1					
2091	8/8/2018 5:30	11.041	53.8					
2092	8/8/2018 5:45	11.139	118.4					
2093	8/8/2018 6:00	11.139	139.9					
2094	8/8/2018 6:15	11.139	333.7					
2095	8/8/2018 6:30	11.139	742.7					
2096	8/8/2018 6:45	11.139	871.9					
2097	8/8/2018 7:00	11.041	624.3					
2098	8/8/2018 7:15	11.041	990.3					
2099	8/8/2018 7:30	10.944	505.9					
2100	8/8/2018 7:45	10.944	667.4					
2101	8/8/2018 8:00	10.944	581.3					
2102	8/8/2018 8:15	10.944	947.2					
2103	8/8/2018 8:30	10.944	807.3					
2104	8/8/2018 8:45	10.944	785.8					
2105	8/8/2018 9:00	10.944	1722.2					
2106	8/8/2018 9:15	10.944	1636.1					
2107	8/8/2018 9:30	10.944	1463.9					
2108	8/8/2018 9:45	11.041	2669.5					
2109	8/8/2018 10:00	11.041	2755.6					
2110	8/8/2018 10:15	10.944	1808.3					
2111	8/8/2018 10:30	10.944	2411.1					
2112	8/8/2018 10:45	10.944	4133.4					
2113	8/8/2018 11:00	10.944	2411.1					
2114	8/8/2018 11:15	10.944	3444.5					
2115	8/8/2018 11:30	10.944	2411.1					
2116	8/8/2018 11:45	10.846	1722.2					
2117	8/8/2018 12:00	10.846	2152.8					
2118	8/8/2018 12:15	10.944	2755.6					
2119	8/8/2018 12:30	10.944	1722.2					
2120	8/8/2018 12:45	10.944	1356.3					
2121	8/8/2018 13:00	10.846	678.1					
2122	8/8/2018 13:15	10.846	1054.9					
2123	8/8/2018 13:30	10.846	871.9					
2124	8/8/2018 13:45	10.748	861.1					
2125	8/8/2018 14:00	10.748	1248.6					
2126	8/8/2018 14:15	10.846	1216.3					
2127	8/8/2018 14:30	10.846	1248.6					
2128	8/8/2018 14:45	10.748	1237.9					
2129	8/8/2018 15:00	10.748	1377.8					
2130	8/8/2018 15:15	10.651	1065.6					
2131	8/8/2018 15:30	10.651	850.4					
2132	8/8/2018 15:45	10.651	1044.1					
2133	8/8/2018 16:00	10.651	1001					
2134	8/8/2018 16:15	10.651	1237.9					
2135	8/8/2018 16:30	10.553	904.2					
2136	8/8/2018 16:45	10.651	1377.8					
2137	8/8/2018 17:00	10.651	1377.8					
2138	8/8/2018 17:15	10.651	1216.3					
2139	8/8/2018 17:30	10.553	678.1					
2140	8/8/2018 17:45	10.553	656.6					
2141	8/8/2018 18:00	10.553	516.7					
2142	8/8/2018 18:15	10.455	355.2					
2143	8/8/2018 18:30	10.553	688.9					
2144	8/8/2018 18:45	10.553	570.5					
2145	8/8/2018 19:00	10.553	581.3					
2146	8/8/2018 19:15	10.553	516.7					
2147	8/8/2018 19:30	10.553	269.1					
2148	8/8/2018 19:45	10.553	290.6					
2149	8/8/2018 20:00	10.553	247.6					
2150	8/8/2018 20:15	10.455	172.2					
2151	8/8/2018 20:30	10.455	96.9					
2152	8/8/2018 20:45	10.455	75.3					
2153	8/8/2018 21:00	10.455	64.6					
2154	8/8/2018 21:15	10.455	64.6					
2155	8/8/2018 21:30	10.455	21.5					
2156	8/8/2018 21:45	10.357	10.8					
2157	8/8/2018 22:00	10.357	0					
2158	8/8/2018 22:15	10.357	0					
2159	8/8/2018 22:30	10.357	0					
2160	8/8/2018 22:45	10.357	0					
2161	8/8/2018 23:00	10.357	0					
2162	8/8/2018 23:15	10.357	0					
2163	8/8/2018 23:30	10.357	0					
2164	8/8/2018 23:45	10.357	0					
2165	8/9/2018 0:00	10.357	0					
2166	8/9/2018 0:15	10.357	0					
2167	8/9/2018 0:30	10.357	0					
2168	8/9/2018 0:45	10.357	0					
2169	8/9/2018 1:00	10.357	0					
2170	8/9/2018 1:15	10.357	0					
2171	8/9/2018 1:30	10.357	0					
2172	8/9/2018 1:45	10.357	0					
2173	8/9/2018 2:00	10.357	0					
2174	8/9/2018 2:15	10.357	0					
2175	8/9/2018 2:30	10.357	0					
2176	8/9/2018 2:45	10.357	0					
2177	8/9/2018 3:00	10.259	0					
2178	8/9/2018 3:15	10.259	0					
2179	8/9/2018 3:30	10.259	0					
2180	8/9/2018 3:45	10.259	0					
2181	8/9/2018 4:00	10.259	0					
2182	8/9/2018 4:15	10.259	0					
2183	8/9/2018 4:30	10.259	0					
2184	8/9/2018 4:45	10.259	10.8					
2185	8/9/2018 5:00	10.259	10.8					
2186	8/9/2018 5:15	10.259	21.5					
2187	8/9/2018 5:30	10.161	32.3					
2188	8/9/2018 5:45	10.161	53.8					
2189	8/9/2018 6:00	10.161	21.5					
2190	8/9/2018 6:15	10.259	107.6					
2191	8/9/2018 6:30	10.259	172.2					
2192	8/9/2018 6:45	10.259	193.8					
2193	8/9/2018 7:00	10.259	150.7					
2194	8/9/2018 7:15	10.259	247.6					
2195	8/9/2018 7:30	10.259	279.9					
2196	8/9/2018 7:45	10.259	344.4					
2197	8/9/2018 8:00	10.161	710.4					
2198	8/9/2018 8:15	10.161	570.5					
2199	8/9/2018 8:30	10.161	850.4					
2200	8/9/2018 8:45	10.161	613.5					
2201	8/9/2018 9:00	10.063	742.7					
2202	8/9/2018 9:15	10.063	764.2					
2203	8/9/2018 9:30	10.063	871.9					
2204	8/9/2018 9:45	10.063	721.2					
2205	8/9/2018 10:00	10.063	1173.3					
2206	8/9/2018 10:15	10.063	1194.8					
2207	8/9/2018 10:30	9.965	839.6					
2208	8/9/2018 10:45	9.965	742.7					
2209	8/9/2018 11:00	9.965	775					
2210	8/9/2018 11:15	9.965	688.9					
2211	8/9/2018 11:30	9.965	1173.3					
2212	8/9/2018 11:45	9.965	1119.5					
2213	8/9/2018 12:00	9.965	1130.2					
2214	8/9/2018 12:15	9.965	1205.6					
2215	8/9/2018 12:30	9.965	1894.5					
2216	8/9/2018 12:45	10.063	1636.1					
2217	8/9/2018 13:00	10.063	1894.5					
2218	8/9/2018 13:15	10.161	2755.6					
2219	8/9/2018 13:30	10.161	2238.9					
2220	8/9/2018 13:45	10.259	4650					
2221	8/9/2018 14:00	10.259	4133.4					
2222	8/9/2018 14:15	10.161	2325					
2223	8/9/2018 14:30	10.161	2238.9					
2224	8/9/2018 14:45	10.063	1141					
2225	8/9/2018 15:00	10.063	1980.6					
2226	8/9/2018 15:15	10.161	2152.8					
2227	8/9/2018 15:30	10.161	2238.9					
2228	8/9/2018 15:45	10.161	2066.7					
2229	8/9/2018 16:00	10.161	3616.7					
2230	8/9/2018 16:15	10.259	2755.6					
2231	8/9/2018 16:30	10.259	3616.7					
2232	8/9/2018 16:45	10.259	1636.1					
2233	8/9/2018 17:00	10.161	1162.5					
2234	8/9/2018 17:15	10.259	1194.8					
2235	8/9/2018 17:30	10.259	1980.6					
2236	8/9/2018 17:45	10.259	914.9					
2237	8/9/2018 18:00	10.259	1463.9					
2238	8/9/2018 18:15	10.259	1377.8					
2239	8/9/2018 18:30	10.259	850.4					
2240	8/9/2018 18:45	10.259	721.2					
2241	8/9/2018 19:00	10.259	1119.5					
2242	8/9/2018 19:15	10.259	871.9					
2243	8/9/2018 19:30	10.357	968.8					
2244	8/9/2018 19:45	10.259	419.8					
2245	8/9/2018 20:00	10.357	785.8					
2246	8/9/2018 20:15	10.455	516.7					
2247	8/9/2018 20:30	10.553	710.4					
2248	8/9/2018 20:45	10.455	409					
2249	8/9/2018 21:00	10.357	290.6					
2250	8/9/2018 21:15	10.357	204.5					
2251	8/9/2018 21:30	10.357	118.4					
2252	8/9/2018 21:45	10.357	64.6					
2253	8/9/2018 22:00	10.357	21.5					
2254	8/9/2018 22:15	10.357	0					
2255	8/9/2018 22:30	10.357	0					
2256	8/9/2018 22:45	10.357	0					
2257	8/9/2018 23:00	10.357	0					
2258	8/9/2018 23:15	10.357	0					
2259	8/9/2018 23:30	10.357	0					
2260	8/9/2018 23:45	10.357	0					
2261	8/10/2018 0:00	10.259	0					
2262	8/10/2018 0:15	10.259	0					
2263	8/10/2018 0:30	10.259	0					
2264	8/10/2018 0:45	10.259	0					
2265	8/10/2018 1:00	10.259	0					
2266	8/10/2018 1:15	10.259	0					
2267	8/10/2018 1:30	10.161	0					
2268	8/10/2018 1:45	10.161	0					
2269	8/10/2018 2:00	10.161	0					
2270	8/10/2018 2:15	10.161	0					
2271	8/10/2018 2:30	10.161	0					
2272	8/10/2018 2:45	10.161	0					
2273	8/10/2018 3:00	10.161	0					
2274	8/10/2018 3:15	10.161	0					
2275	8/10/2018 3:30	10.161	0					
2276	8/10/2018 3:45	10.161	0					
2277	8/10/2018 4:00	10.161	0					
2278	8/10/2018 4:15	10.161	10.8					
2279	8/10/2018 4:30	10.063	32.3					
2280	8/10/2018 4:45	10.063	75.3					
2281	8/10/2018 5:00	10.063	118.4					
2282	8/10/2018 5:15	10.063	161.5					
2283	8/10/2018 5:30	10.063	279.9					
2284	8/10/2018 5:45	10.063	387.5					
2285	8/10/2018 6:00	10.063	538.2					
2286	8/10/2018 6:15	10.063	785.8					
2287	8/10/2018 6:30	10.063	1248.6					
2288	8/10/2018 6:45	10.161	1894.5					
2289	8/10/2018 7:00	10.161	2411.1					
2290	8/10/2018 7:15	10.161	2755.6					
2291	8/10/2018 7:30	10.161	1894.5					
2292	8/10/2018 7:45	10.161	1808.3					
2293	8/10/2018 8:00	10.161	2066.7					
2294	8/10/2018 8:15	10.161	2325					
2295	8/10/2018 8:30	10.161	2497.2					
2296	8/10/2018 8:45	10.259	3444.5					
2297	8/10/2018 9:00	10.259	2669.5					
2298	8/10/2018 9:15	10.259	2325					
2299	8/10/2018 9:30	10.259	2583.4					
2300	8/10/2018 9:45	10.259	3616.7					
2301	8/10/2018 10:00	10.357	5166.7					
2302	8/10/2018 10:15	10.455	6200					
2303	8/10/2018 10:30	10.357	5338.9					
2304	8/10/2018 10:45	10.553	6200					
2305	8/10/2018 11:00	10.553	6544.5					
2306	8/10/2018 11:15	10.553	5166.7					
2307	8/10/2018 11:30	10.553	8266.7					
2308	8/10/2018 11:45	10.651	5511.1					
2309	8/10/2018 12:00	10.553	6544.5					
2310	8/10/2018 12:15	10.553	7233.4					
2311	8/10/2018 12:30	10.651	5166.7					
2312	8/10/2018 12:45	10.651	5338.9					
2313	8/10/2018 13:00	10.748	5511.1					
2314	8/10/2018 13:15	10.846	7577.8					
2315	8/10/2018 13:30	10.846	5511.1					
2316	8/10/2018 13:45	10.944	6544.5					
2317	8/10/2018 14:00	10.846	4305.6					
2318	8/10/2018 14:15	10.944	6200					
2319	8/10/2018 14:30	10.846	5338.9					
2320	8/10/2018 14:45	10.846	7233.4					
2321	8/10/2018 15:00	10.944	6544.5					
2322	8/10/2018 15:15	10.748	5338.9					
2323	8/10/2018 15:30	10.846	5511.1					
2324	8/10/2018 15:45	10.944	5166.7					
2325	8/10/2018 16:00	11.139	6544.5					
2326	8/10/2018 16:15	11.139	6200					
2327	8/10/2018 16:30	11.334	4994.5					
2328	8/10/2018 16:45	11.625	1636.1					
2329	8/10/2018 17:00	11.819	3616.7					
2330	8/10/2018 17:15	11.625	3272.2					
2331	8/10/2018 17:30	11.722	3100					
2332	8/10/2018 17:45	11.334	2927.8					
2333	8/10/2018 18:00	11.139	2411.1					
2334	8/10/2018 18:15	11.041	2497.2					
2335	8/10/2018 18:30	11.041	2066.7					
2336	8/10/2018 18:45	11.139	1894.5					
2337	8/10/2018 19:00	11.041	1463.9					
2338	8/10/2018 19:15	11.041	1550					
2339	8/10/2018 19:30	10.944	1054.9					
2340	8/10/2018 19:45	10.944	1087.2					
2341	8/10/2018 20:00	10.944	979.5					
2342	8/10/2018 20:15	10.944	602.8					
2343	8/10/2018 20:30	11.041	624.3					
2344	8/10/2018 20:45	11.139	409					
2345	8/10/2018 21:00	11.139	236.8					
2346	8/10/2018 21:15	11.041	161.5					
2347	8/10/2018 21:30	10.944	86.1					
2348	8/10/2018 21:45	10.748	53.8					
2349	8/10/2018 22:00	10.651	21.5					
2350	8/10/2018 22:15	10.651	0					
2351	8/10/2018 22:30	10.553	0					
2352	8/10/2018 22:45	10.553	0					
2353	8/10/2018 23:00	10.651	0					
2354	8/10/2018 23:15	10.748	0					
2355	8/10/2018 23:30	10.846	0					
2356	8/10/2018 23:45	10.944	0					
2357	8/11/2018 0:00	10.944	0					
2358	8/11/2018 0:15	10.944	0					
2359	8/11/2018 0:30	10.944	0					
2360	8/11/2018 0:45	10.944	0					
2361	8/11/2018 1:00	10.944	0					
2362	8/11/2018 1:15	10.944	0					
2363	8/11/2018 1:30	10.944	0					
2364	8/11/2018 1:45	11.139	0					
2365	8/11/2018 2:00	11.139	0					
2366	8/11/2018 2:15	11.139	0					
2367	8/11/2018 2:30	11.139	0					
2368	8/11/2018 2:45	11.041	0					
2369	8/11/2018 3:00	11.041	0					
2370	8/11/2018 3:15	11.041	0					
2371	8/11/2018 3:30	10.944	0					
2372	8/11/2018 3:45	10.944	0					
2373	8/11/2018 4:00	10.944	0					
2374	8/11/2018 4:15	10.944	10.8					
2375	8/11/2018 4:30	11.041	32.3					
2376	8/11/2018 4:45	11.041	75.3					
2377	8/11/2018 5:00	11.041	139.9					
2378	8/11/2018 5:15	11.041	204.5					
2379	8/11/2018 5:30	11.041	312.2					
2380	8/11/2018 5:45	11.041	441.3					
2381	8/11/2018 6:00	11.041	613.5					
2382	8/11/2018 6:15	11.041	828.8					
2383	8/11/2018 6:30	11.041	1087.2					
2384	8/11/2018 6:45	11.041	1367					
2385	8/11/2018 7:00	11.041	1722.2					
2386	8/11/2018 7:15	11.041	2066.7					
2387	8/11/2018 7:30	11.041	2411.1					
2388	8/11/2018 7:45	11.041	2755.6					
2389	8/11/2018 8:00	11.041	3272.2					
2390	8/11/2018 8:15	11.139	3788.9					
2391	8/11/2018 8:30	11.139	3961.1					
2392	8/11/2018 8:45	11.139	4305.6					
2393	8/11/2018 9:00	11.139	4822.3					
2394	8/11/2018 9:15	11.139	5166.7					
2395	8/11/2018 9:30	11.236	5511.1					
2396	8/11/2018 9:45	11.236	6200					
2397	8/11/2018 10:00	11.334	6200					
2398	8/11/2018 10:15	11.334	6544.5					
2399	8/11/2018 10:30	11.334	7233.4					
2400	8/11/2018 10:45	11.431	7233.4					
2401	8/11/2018 11:00	11.431	7233.4					
2402	8/11/2018 11:15	11.528	7577.8					
2403	8/11/2018 11:30	11.528	7577.8					
2404	8/11/2018 11:45	11.528	7577.8					
2405	8/11/2018 12:00	11.528	8266.7					
2406	8/11/2018 12:15	11.528	7577.8					
2407	8/11/2018 12:30	11.334	1980.6					
2408	8/11/2018 12:45	11.625	6200					
2409	8/11/2018 13:00	11.625	8266.7					
2410	8/11/2018 13:15	11.722	9300.1					
2411	8/11/2018 13:30	11.625	1980.6					
2412	8/11/2018 13:45	11.528	2411.1					
2413	8/11/2018 14:00	11.819	4822.3					
2414	8/11/2018 14:15	12.11	8611.2					
2415	8/11/2018 14:30	12.304	8266.7					
2416	8/11/2018 14:45	11.916	2411.1					
2417	8/11/2018 15:00	11.722	4133.4					
2418	8/11/2018 15:15	11.916	5166.7					
2419	8/11/2018 15:30	11.916	5511.1					
2420	8/11/2018 15:45	11.722	2927.8					
2421	8/11/2018 16:00	11.625	2669.5					
2422	8/11/2018 16:15	11.722	4133.4					
2423	8/11/2018 16:30	11.916	5511.1					
2424	8/11/2018 16:45	11.722	2755.6					
2425	8/11/2018 17:00	11.625	1894.5					
2426	8/11/2018 17:15	11.431	1980.6					
2427	8/11/2018 17:30	11.431	2755.6					
