"Plot Title: MD_Reyk_P_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)","Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)","Coupler Attached (LGR S/N: 10349964)","Host Connected (LGR S/N: 10349964)","Stopped (LGR S/N: 10349964)","End Of File (LGR S/N: 10349964)"
223,06/21/19 02:00:00,10.846,107.6,,,,
224,06/21/19 02:30:00,10.846,107.6,,,,
225,06/21/19 03:00:00,10.748,172.2,,,,
226,06/21/19 03:30:00,10.846,355.2,,,,
227,06/21/19 04:00:00,10.846,538.2,,,,
228,06/21/19 04:30:00,10.846,904.2,,,,
229,06/21/19 05:00:00,10.846,1205.6,,,,
230,06/21/19 05:30:00,10.846,1356.3,,,,
231,06/21/19 06:00:00,10.846,1808.3,,,,
232,06/21/19 06:30:00,10.846,1808.3,,,,
233,06/21/19 07:00:00,10.944,2152.8,,,,
234,06/21/19 07:30:00,10.944,2411.1,,,,
235,06/21/19 08:00:00,11.041,3616.7,,,,
236,06/21/19 08:30:00,11.041,3616.7,,,,
237,06/21/19 09:00:00,11.139,5338.9,,,,
238,06/21/19 09:30:00,11.139,5511.1,,,,
239,06/21/19 10:00:00,11.334,8611.2,,,,
240,06/21/19 10:30:00,11.139,5166.7,,,,
241,06/21/19 11:00:00,11.334,7233.4,,,,
242,06/21/19 11:30:00,11.334,6200.0,,,,
243,06/21/19 12:00:00,11.236,5511.1,,,,
244,06/21/19 12:30:00,11.431,8266.7,,,,
245,06/21/19 13:00:00,11.625,11022.3,,,,
246,06/21/19 13:30:00,11.722,10677.8,,,,
247,06/21/19 14:00:00,11.722,10677.8,,,,
248,06/21/19 14:30:00,11.625,12400.1,,,,
249,06/21/19 15:00:00,11.528,10333.4,,,,
250,06/21/19 15:30:00,11.625,11711.2,,,,
251,06/21/19 16:00:00,11.625,8611.2,,,,
252,06/21/19 16:30:00,11.722,10333.4,,,,
253,06/21/19 17:00:00,11.916,8266.7,,,,
