Plot Title: SONDE_20July20,,,,,,,
#,"Date Time, ADJUSTED","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)",Host Connected (LGR S/N: 10349963),Coupler Attached (LGR S/N: 10349963),Stopped (LGR S/N: 10349963),End Of File (LGR S/N: 10349963)
1581,8/22/2020 12:00,23.869,137778.7,,,,
1582,8/22/2020 12:30,21.855,110223,,,,
1583,8/22/2020 13:00,26.977,115734.1,,,,
1584,8/22/2020 13:30,23.677,110223,,,,
1585,8/22/2020 14:00,16.618,57867,,,,
1586,8/22/2020 14:30,16.237,99200.7,,,,
1587,8/22/2020 15:00,12.883,39955.8,,,,
1588,8/22/2020 15:30,13.461,57867,,,,
1589,8/22/2020 16:00,10.944,27555.7,,,,
1590,8/22/2020 16:30,10.748,38578,,,,
1591,8/22/2020 17:00,10.748,37200.2,,,,
1592,8/22/2020 17:30,9.965,11711.2,,,,
1593,8/22/2020 18:00,11.139,17911.2,,,,
1594,8/22/2020 18:30,11.431,19977.9,,,,
1595,8/22/2020 19:00,9.275,5166.7,,,,
1596,8/22/2020 19:30,8.581,3272.2,,,,
1597,8/22/2020 20:00,8.182,3100,,,,
1598,8/22/2020 20:30,8.282,2238.9,,,,
1599,8/22/2020 21:00,7.682,667.4,,,,
1600,8/22/2020 21:30,7.582,64.6,,,,
1601,8/22/2020 22:00,7.179,0,,,,
1602,8/22/2020 22:30,7.079,0,,,,
1603,8/22/2020 23:00,7.179,0,,,,
1604,8/22/2020 23:30,6.268,0,,,,
1605,8/23/2020 0:00,6.268,0,,,,
1606,8/23/2020 0:30,6.471,0,,,,
1607,8/23/2020 1:00,6.674,0,,,,
1608,8/23/2020 1:30,6.877,0,,,,
1609,8/23/2020 2:00,6.877,0,,,,
1610,8/23/2020 2:30,7.28,0,,,,
1611,8/23/2020 3:00,7.481,0,,,,
1612,8/23/2020 3:30,7.481,0,,,,
1613,8/23/2020 4:00,7.582,0,,,,
1614,8/23/2020 4:30,7.179,0,,,,
1615,8/23/2020 5:00,7.481,172.2,,,,
1616,8/23/2020 5:30,7.682,1184,,,,
1617,8/23/2020 6:00,8.779,5166.7,,,,
1618,8/23/2020 6:30,8.879,7577.8,,,,
1619,8/23/2020 7:00,14.517,46844.8,,,,
1620,8/23/2020 7:30,11.431,17222.3,,,,
1621,8/23/2020 8:00,10.553,16533.4,,,,
1622,8/23/2020 8:30,10.357,14466.8,,,,
1623,8/23/2020 9:00,10.259,15155.7,,,,
1624,8/23/2020 9:30,11.041,28933.5,,,,
1625,8/23/2020 10:00,14.23,52355.9,,,,
1626,8/23/2020 10:30,14.804,57867,,,,
1627,8/23/2020 11:00,16.332,55111.5,,,,
1628,8/23/2020 11:30,21.378,63378.2,,,,
1629,8/23/2020 12:00,18.045,104711.8,,,,
1630,8/23/2020 12:30,16.808,46844.8,,,,
1631,8/23/2020 13:00,14.9,49600.3,,,,
1632,8/23/2020 13:30,22.238,126756.4,,,,
1633,8/23/2020 14:00,21.473,99200.7,,,,
1634,8/23/2020 14:30,16.808,68889.3,,,,
1635,8/23/2020 15:00,13.942,38578,,,,
1636,8/23/2020 15:30,13.75,57867,,,,
1637,8/23/2020 16:00,11.139,30311.3,,,,
1638,8/23/2020 16:30,10.553,34444.7,,,,
1639,8/23/2020 17:00,10.651,33066.9,,,,
1640,8/23/2020 17:30,10.748,19977.9,,,,
1641,8/23/2020 18:00,10.846,16533.4,,,,
1642,8/23/2020 18:30,9.768,8266.7,,,,
1643,8/23/2020 19:00,9.669,9300.1,,,,
1644,8/23/2020 19:30,9.275,9300.1,,,,
1645,8/23/2020 20:00,9.077,5511.1,,,,
1646,8/23/2020 20:30,8.082,1808.3,,,,
1647,8/23/2020 21:00,7.882,968.8,,,,
1648,8/23/2020 21:30,7.882,129.2,,,,
1649,8/23/2020 22:00,7.179,0,,,,
1650,8/23/2020 22:30,6.978,0,,,,
1651,8/23/2020 23:00,7.079,0,,,,
1652,8/23/2020 23:30,6.775,0,,,,
1653,8/24/2020 0:00,6.775,0,,,,
1654,8/24/2020 0:30,6.775,0,,,,
1655,8/24/2020 1:00,6.37,0,,,,
1656,8/24/2020 1:30,6.37,0,,,,
1657,8/24/2020 2:00,6.573,0,,,,
1658,8/24/2020 2:30,5.86,0,,,,
1659,8/24/2020 3:00,5.552,0,,,,
1660,8/24/2020 3:30,5.86,0,,,,
1661,8/24/2020 4:00,5.962,0,,,,
1662,8/24/2020 4:30,5.552,0,,,,
1663,8/24/2020 5:00,4.934,204.5,,,,
1664,8/24/2020 5:30,4.934,1808.3,,,,
1665,8/24/2020 6:00,7.882,14466.8,,,,
1666,8/24/2020 6:30,9.965,11711.2,,,,
1667,8/24/2020 7:00,9.965,12400.1,,,,
1668,8/24/2020 7:30,9.669,13089,,,,
1669,8/24/2020 8:00,11.625,20666.8,,,,
1670,8/24/2020 8:30,12.69,24800.2,,,,
1671,8/24/2020 9:00,12.401,13777.9,,,,
1672,8/24/2020 9:30,13.558,22044.6,,,,
1673,8/24/2020 10:00,17.76,19977.9,,,,
1674,8/24/2020 10:30,20.519,41333.6,,,,
1675,8/24/2020 11:00,26.879,60622.6,,,,
1676,8/24/2020 11:30,23.292,52355.9,,,,
1677,8/24/2020 12:00,24.931,57867,,,,
1678,8/24/2020 12:30,23.869,63378.2,,,,
1679,8/24/2020 13:00,20.615,71644.9,,,,
1680,8/24/2020 13:30,19.567,74400.5,,,,
1681,8/24/2020 14:00,21.282,68889.3,,,,
1682,8/24/2020 14:30,22.142,63378.2,,,,
1683,8/24/2020 15:00,21.473,63378.2,,,,
1684,8/24/2020 15:30,21.187,49600.3,,,,
1685,8/24/2020 16:00,18.521,46844.8,,,,
1686,8/24/2020 16:30,14.996,60622.6,,,,
1687,8/24/2020 17:00,16.999,93689.5,,,,
1688,8/24/2020 17:30,17.189,23422.4,,,,
1689,8/24/2020 18:00,15.091,28933.5,,,,
1690,8/24/2020 18:30,11.139,7233.4,,,,
1691,8/24/2020 19:00,10.161,5166.7,,,,
1692,8/24/2020 19:30,10.161,4822.3,,,,
1693,8/24/2020 20:00,10.944,12400.1,,,,
1694,8/24/2020 20:30,10.259,3444.5,,,,
1695,8/24/2020 21:00,9.275,850.4,,,,
1696,8/24/2020 21:30,8.879,107.6,,,,
1697,8/24/2020 22:00,8.581,0,,,,
1698,8/24/2020 22:30,8.581,0,,,,
1699,8/24/2020 23:00,7.882,0,,,,
1700,8/24/2020 23:30,7.381,0,,,,
1701,8/25/2020 0:00,6.978,0,,,,
1702,8/25/2020 0:30,6.573,0,,,,
1703,8/25/2020 1:00,5.244,0,,,,
1704,8/25/2020 1:30,6.166,0,,,,
1705,8/25/2020 2:00,6.471,0,,,,
1706,8/25/2020 2:30,6.268,0,,,,
1707,8/25/2020 3:00,5.86,0,,,,
1708,8/25/2020 3:30,5.037,0,,,,
1709,8/25/2020 4:00,4.727,0,,,,
1710,8/25/2020 4:30,4.934,0,,,,
1711,8/25/2020 5:00,4.207,247.6,,,,
1712,8/25/2020 5:30,5.141,1130.2,,,,
1713,8/25/2020 6:00,7.782,9300.1,,,,
1714,8/25/2020 6:30,8.581,10677.8,,,,
1715,8/25/2020 7:00,11.139,19977.9,,,,
1716,8/25/2020 7:30,13.076,18600.1,,,,
1717,8/25/2020 8:00,16.808,24800.2,,,,
1718,8/25/2020 8:30,19.282,22044.6,,,,
1719,8/25/2020 9:00,19.187,41333.6,,,,
1720,8/25/2020 9:30,18.616,33066.9,,,,
1721,8/25/2020 10:00,20.138,55111.5,,,,
1722,8/25/2020 10:30,25.125,77156.1,,,,
1723,8/25/2020 11:00,24.062,88178.4,,,,
1724,8/25/2020 11:30,26.39,99200.7,,,,
1725,8/25/2020 12:00,23.869,104711.8,,,,
1726,8/25/2020 12:30,24.545,110223,,,,
1727,8/25/2020 13:00,25.416,115734.1,,,,
1728,8/25/2020 13:30,23.677,110223,,,,
1729,8/25/2020 14:00,25.319,104711.8,,,,
1730,8/25/2020 14:30,30.558,104711.8,,,,
1731,8/25/2020 15:00,23.484,63378.2,,,,
1732,8/25/2020 15:30,21.473,55111.5,,,,
1733,8/25/2020 16:00,20.71,55111.5,,,,
1734,8/25/2020 16:30,20.138,46844.8,,,,
1735,8/25/2020 17:00,20.71,26178,,,,
1736,8/25/2020 17:30,18.521,28933.5,,,,
1737,8/25/2020 18:00,13.75,21355.7,,,,
1738,8/25/2020 18:30,12.98,8611.2,,,,
1739,8/25/2020 19:00,12.98,9644.5,,,,
1740,8/25/2020 19:30,11.528,9644.5,,,,
1741,8/25/2020 20:00,10.846,6544.5,,,,
1742,8/25/2020 20:30,9.669,4650,,,,
1743,8/25/2020 21:00,8.978,710.4,,,,
1744,8/25/2020 21:30,8.581,75.3,,,,
1745,8/25/2020 22:00,8.779,0,,,,
1746,8/25/2020 22:30,7.682,0,,,,
1747,8/25/2020 23:00,7.782,0,,,,
1748,8/25/2020 23:30,7.079,0,,,,
1749,8/26/2020 0:00,7.481,0,,,,
1750,8/26/2020 0:30,7.079,0,,,,
1751,8/26/2020 1:00,6.166,0,,,,
1752,8/26/2020 1:30,6.268,0,,,,
1753,8/26/2020 2:00,6.166,0,,,,
1754,8/26/2020 2:30,6.37,0,,,,
1755,8/26/2020 3:00,5.655,0,,,,
1756,8/26/2020 3:30,5.86,0,,,,
1757,8/26/2020 4:00,5.244,0,,,,
1758,8/26/2020 4:30,5.037,0,,,,
1759,8/26/2020 5:00,4.831,204.5,,,,
1760,8/26/2020 5:30,3.998,1054.9,,,,
1761,8/26/2020 6:00,6.064,7233.4,,,,
1762,8/26/2020 6:30,12.69,16533.4,,,,
1763,8/26/2020 7:00,9.275,8266.7,,,,
1764,8/26/2020 7:30,8.282,9644.5,,,,
1765,8/26/2020 8:00,8.581,11022.3,,,,
1766,8/26/2020 8:30,8.879,15844.5,,,,
1767,8/26/2020 9:00,10.651,33066.9,,,,
1768,8/26/2020 9:30,12.11,30311.3,,,,
1769,8/26/2020 10:00,15.187,44089.2,,,,
1770,8/26/2020 10:30,21.378,66133.8,,,,
1771,8/26/2020 11:00,26,74400.5,,,,
1772,8/26/2020 11:30,29.552,110223,,,,
1773,8/26/2020 12:00,34.691,121245.2,,,,
1774,8/26/2020 12:30,34.163,137778.7,,,,
1775,8/26/2020 13:00,34.268,154312.1,,,,
1776,8/26/2020 13:30,39.843,159823.3,,,,
1777,8/26/2020 14:00,40.53,159823.3,,,,
1778,8/26/2020 14:30,42.401,121245.2,,,,
1779,8/26/2020 15:00,40.071,88178.4,,,,
1780,8/26/2020 15:30,32.086,148801,,,,
1781,8/26/2020 16:00,21.76,79911.6,,,,
1782,8/26/2020 16:30,16.237,34444.7,,,,
1783,8/26/2020 17:00,15.951,63378.2,,,,
1784,8/26/2020 17:30,15.187,60622.6,,,,
1785,8/26/2020 18:00,14.709,21355.7,,,,
1786,8/26/2020 18:30,15.187,27555.7,,,,
1787,8/26/2020 19:00,14.421,24800.2,,,,
1788,8/26/2020 19:30,10.259,8611.2,,,,
1789,8/26/2020 20:00,8.779,2755.6,,,,
1790,8/26/2020 20:30,8.382,2152.8,,,,
1791,8/26/2020 21:00,7.782,398.3,,,,
1792,8/26/2020 21:30,7.079,32.3,,,,
1793,8/26/2020 22:00,8.182,0,,,,
1794,8/26/2020 22:30,8.481,0,,,,
1795,8/26/2020 23:00,8.481,0,,,,
1796,8/26/2020 23:30,8.382,0,,,,
1797,8/27/2020 0:00,8.182,0,,,,
1798,8/27/2020 0:30,8.082,0,,,,
1799,8/27/2020 1:00,8.082,0,,,,
1800,8/27/2020 1:30,7.983,0,,,,
1801,8/27/2020 2:00,8.082,0,,,,
1802,8/27/2020 2:30,7.983,0,,,,
1803,8/27/2020 3:00,7.782,0,,,,
1804,8/27/2020 3:30,8.082,0,,,,
1805,8/27/2020 4:00,8.182,0,,,,
1806,8/27/2020 4:30,8.382,0,,,,
1807,8/27/2020 5:00,8.282,64.6,,,,
1808,8/27/2020 5:30,7.983,441.3,,,,
1809,8/27/2020 6:00,8.282,1377.8,,,,
1810,8/27/2020 6:30,8.481,3272.2,,,,
1811,8/27/2020 7:00,8.68,6200,,,,
1812,8/27/2020 7:30,8.879,9644.5,,,,
1813,8/27/2020 8:00,9.571,12400.1,,,,
1814,8/27/2020 8:30,10.553,18600.1,,,,
1815,8/27/2020 9:00,11.041,23422.4,,,,
1816,8/27/2020 9:30,11.528,26178,,,,
1817,8/27/2020 10:00,12.401,33066.9,,,,
1818,8/27/2020 10:30,12.883,35822.5,,,,
1819,8/27/2020 11:00,13.461,46844.8,,,,
1820,8/27/2020 11:30,19.377,60622.6,,,,
1821,8/27/2020 12:00,23.1,71644.9,,,,
1822,8/27/2020 12:30,20.615,82667.2,,,,
1823,8/27/2020 13:00,24.835,77156.1,,,,
1824,8/27/2020 13:30,27.075,60622.6,,,,
1825,8/27/2020 14:00,22.046,42711.4,,,,
1826,8/27/2020 14:30,24.835,41333.6,,,,
1827,8/27/2020 15:00,27.075,46844.8,,,,
1828,8/27/2020 15:30,22.621,39955.8,,,,
1829,8/27/2020 16:00,23.966,31689.1,,,,
1830,8/27/2020 16:30,26.488,66133.8,,,,
1831,8/27/2020 17:00,15.282,34444.7,,,,
1832,8/27/2020 17:30,11.334,26178,,,,
1833,8/27/2020 18:00,10.748,23422.4,,,,
1834,8/27/2020 18:30,10.651,14466.8,,,,
1835,8/27/2020 19:00,10.063,8611.2,,,,
1836,8/27/2020 19:30,9.669,4822.3,,,,
1837,8/27/2020 20:00,9.373,2927.8,,,,
1838,8/27/2020 20:30,8.68,893.4,,,,
1839,8/27/2020 21:00,8.68,215.3,,,,
1840,8/27/2020 21:30,8.779,10.8,,,,
1841,8/27/2020 22:00,8.879,0,,,,
1842,8/27/2020 22:30,8.879,0,,,,
1843,8/27/2020 23:00,9.176,0,,,,
1844,8/27/2020 23:30,8.779,0,,,,
1845,8/28/2020 0:00,8.581,0,,,,
1846,8/28/2020 0:30,9.176,0,,,,
1847,8/28/2020 1:00,8.779,0,,,,
1848,8/28/2020 1:30,9.275,0,,,,
1849,8/28/2020 2:00,8.182,0,,,,
1850,8/28/2020 2:30,7.782,0,,,,
1851,8/28/2020 3:00,7.582,0,,,,
1852,8/28/2020 3:30,7.782,0,,,,
1853,8/28/2020 4:00,7.782,0,,,,
1854,8/28/2020 4:30,7.782,0,,,,
1855,8/28/2020 5:00,7.582,53.8,,,,
1856,8/28/2020 5:30,7.582,430.6,,,,
1857,8/28/2020 6:00,7.983,1377.8,,,,
1858,8/28/2020 6:30,8.481,3272.2,,,,
1859,8/28/2020 7:00,8.779,6200,,,,
1860,8/28/2020 7:30,9.176,9300.1,,,,
1861,8/28/2020 8:00,9.768,15155.7,,,,
1862,8/28/2020 8:30,10.161,19977.9,,,,
1863,8/28/2020 9:00,11.139,27555.7,,,,
1864,8/28/2020 9:30,12.497,26178,,,,
1865,8/28/2020 10:00,17.855,66133.8,,,,
1866,8/28/2020 10:30,14.23,38578,,,,
1867,8/28/2020 11:00,19.567,55111.5,,,,
1868,8/28/2020 11:30,21.187,63378.2,,,,
1869,8/28/2020 12:00,17.665,55111.5,,,,
1870,8/28/2020 12:30,18.426,41333.6,,,,
1871,8/28/2020 13:00,20.901,68889.3,,,,
1872,8/28/2020 13:30,20.901,44089.2,,,,
1873,8/28/2020 14:00,23.869,68889.3,,,,
1874,8/28/2020 14:30,27.272,148801,,,,
1875,8/28/2020 15:00,18.901,42711.4,,,,
1876,8/28/2020 15:30,16.523,42711.4,,,,
1877,8/28/2020 16:00,17.855,46844.8,,,,
1878,8/28/2020 16:30,14.804,30311.3,,,,
1879,8/28/2020 17:00,13.365,33066.9,,,,
1880,8/28/2020 17:30,11.625,18600.1,,,,
1881,8/28/2020 18:00,9.965,7577.8,,,,
1882,8/28/2020 18:30,10.846,18600.1,,,,
1883,8/28/2020 19:00,13.076,19289,,,,
1884,8/28/2020 19:30,10.259,3100,,,,
1885,8/28/2020 20:00,10.357,1248.6,,,,
1886,8/28/2020 20:30,9.472,839.6,,,,
1887,8/28/2020 21:00,9.373,75.3,,,,
1888,8/28/2020 21:30,8.779,0,,,,
1889,8/28/2020 22:00,8.581,0,,,,
1890,8/28/2020 22:30,8.282,0,,,,
1891,8/28/2020 23:00,8.68,0,,,,
1892,8/28/2020 23:30,8.282,0,,,,
1893,8/29/2020 0:00,8.082,0,,,,
1894,8/29/2020 0:30,8.182,0,,,,
1895,8/29/2020 1:00,7.882,0,,,,
1896,8/29/2020 1:30,7.882,0,,,,
1897,8/29/2020 2:00,7.983,0,,,,
1898,8/29/2020 2:30,7.882,0,,,,
1899,8/29/2020 3:00,8.182,0,,,,
1900,8/29/2020 3:30,8.182,0,,,,
1901,8/29/2020 4:00,7.983,0,,,,
1902,8/29/2020 4:30,8.182,0,,,,
1903,8/29/2020 5:00,7.983,21.5,,,,
1904,8/29/2020 5:30,7.782,807.3,,,,
1905,8/29/2020 6:00,8.182,1119.5,,,,
1906,8/29/2020 6:30,10.357,4822.3,,,,
1907,8/29/2020 7:00,8.879,4477.8,,,,
1908,8/29/2020 7:30,9.275,7233.4,,,,
1909,8/29/2020 8:00,10.063,13089,,,,
1910,8/29/2020 8:30,11.139,26178,,,,
1911,8/29/2020 9:00,14.996,35822.5,,,,
1912,8/29/2020 9:30,14.23,27555.7,,,,
1913,8/29/2020 10:00,14.23,30311.3,,,,
1914,8/29/2020 10:30,17.665,68889.3,,,,
1915,8/29/2020 11:00,15.76,44089.2,,,,
1916,8/29/2020 11:30,20.805,63378.2,,,,
1917,8/29/2020 12:00,21.091,143289.8,,,,
1918,8/29/2020 12:30,26.879,99200.7,,,,
1919,8/29/2020 13:00,19.187,57867,,,,
1920,8/29/2020 13:30,19.662,66133.8,,,,
1921,8/29/2020 14:00,16.141,38578,,,,
1922,8/29/2020 14:30,17.189,44089.2,,,,
1923,8/29/2020 15:00,15.951,33066.9,,,,
1924,8/29/2020 15:30,15.282,18600.1,,,,
1925,8/29/2020 16:00,13.558,13777.9,,,,
1926,8/29/2020 16:30,18.236,46844.8,,,,
1927,8/29/2020 17:00,17.855,31689.1,,,,
1928,8/29/2020 17:30,19.948,18600.1,,,,
1929,8/29/2020 18:00,19.662,23422.4,,,,
1930,8/29/2020 18:30,15.473,16533.4,,,,
1931,8/29/2020 19:00,13.173,9300.1,,,,
1932,8/29/2020 19:30,11.722,2755.6,,,,
1933,8/29/2020 20:00,10.357,1550,,,,
1934,8/29/2020 20:30,9.965,419.8,,,,
1935,8/29/2020 21:00,9.965,96.9,,,,
1936,8/29/2020 21:30,9.669,0,,,,
1937,8/29/2020 22:00,9.472,0,,,,
1938,8/29/2020 22:30,9.472,0,,,,
1939,8/29/2020 23:00,9.275,0,,,,
1940,8/29/2020 23:30,9.768,0,,,,
1941,8/30/2020 0:00,9.965,0,,,,
1942,8/30/2020 0:30,9.965,0,,,,
1943,8/30/2020 1:00,9.077,0,,,,
1944,8/30/2020 1:30,9.373,0,,,,
1945,8/30/2020 2:00,9.768,0,,,,
1946,8/30/2020 2:30,9.866,0,,,,
1947,8/30/2020 3:00,10.357,0,,,,
1948,8/30/2020 3:30,10.063,0,,,,
1949,8/30/2020 4:00,9.768,0,,,,
1950,8/30/2020 4:30,9.571,0,,,,
1951,8/30/2020 5:00,10.259,0,,,,
1952,8/30/2020 5:30,10.161,118.4,,,,
1953,8/30/2020 6:00,9.373,301.4,,,,
1954,8/30/2020 6:30,9.571,828.8,,,,
1955,8/30/2020 7:00,10.063,3961.1,,,,
1956,8/30/2020 7:30,10.455,8611.2,,,,
1957,8/30/2020 8:00,10.748,11022.3,,,,
1958,8/30/2020 8:30,10.651,5338.9,,,,
1959,8/30/2020 9:00,11.041,11711.2,,,,
1960,8/30/2020 9:30,11.528,19289,,,,
1961,8/30/2020 10:00,12.304,24800.2,,,,
1962,8/30/2020 10:30,11.916,33066.9,,,,
1963,8/30/2020 11:00,11.722,23422.4,,,,
1964,8/30/2020 11:30,12.594,46844.8,,,,
1965,8/30/2020 12:00,13.846,60622.6,,,,
1966,8/30/2020 12:30,13.173,88178.4,,,,
1967,8/30/2020 13:00,13.173,63378.2,,,,
1968,8/30/2020 13:30,12.883,44089.2,,,,
1969,8/30/2020 14:00,13.365,52355.9,,,,
1970,8/30/2020 14:30,12.883,44089.2,,,,
1971,8/30/2020 15:00,13.173,46844.8,,,,
1972,8/30/2020 15:30,12.883,34444.7,,,,
1973,8/30/2020 16:00,14.517,52355.9,,,,
1974,8/30/2020 16:30,12.304,28933.5,,,,
1975,8/30/2020 17:00,12.11,23422.4,,,,
1976,8/30/2020 17:30,12.207,27555.7,,,,
1977,8/30/2020 18:00,11.722,13089,,,,
1978,8/30/2020 18:30,11.722,14466.8,,,,
1979,8/30/2020 19:00,11.334,5511.1,,,,
1980,8/30/2020 19:30,10.651,3100,,,,
1981,8/30/2020 20:00,10.651,1377.8,,,,
1982,8/30/2020 20:30,10.357,161.5,,,,
1983,8/30/2020 21:00,10.455,0,,,,
1984,8/30/2020 21:30,10.259,0,,,,
1985,8/30/2020 22:00,10.063,0,,,,
1986,8/30/2020 22:30,10.063,0,,,,
1987,8/30/2020 23:00,9.768,0,,,,
1988,8/30/2020 23:30,9.768,0,,,,
1989,8/31/2020 0:00,9.866,0,,,,
1990,8/31/2020 0:30,9.669,0,,,,
1991,8/31/2020 1:00,9.669,0,,,,
1992,8/31/2020 1:30,9.571,0,,,,
1993,8/31/2020 2:00,9.472,0,,,,
1994,8/31/2020 2:30,9.373,0,,,,
1995,8/31/2020 3:00,9.472,0,,,,
1996,8/31/2020 3:30,9.373,0,,,,
1997,8/31/2020 4:00,9.472,0,,,,
1998,8/31/2020 4:30,9.373,0,,,,
1999,8/31/2020 5:00,9.373,0,,,,
2000,8/31/2020 5:30,9.275,32.3,,,,
2001,8/31/2020 6:00,9.669,290.6,,,,
2002,8/31/2020 6:30,9.571,1324,,,,
2003,8/31/2020 7:00,10.063,4994.5,,,,
2004,8/31/2020 7:30,10.161,7233.4,,,,
2005,8/31/2020 8:00,10.553,10677.8,,,,
2006,8/31/2020 8:30,10.553,13089,,,,
2007,8/31/2020 9:00,10.748,12400.1,,,,
2008,8/31/2020 9:30,11.236,20666.8,,,,
2009,8/31/2020 10:00,11.236,10333.4,,,,
2010,8/31/2020 10:30,12.304,17222.3,,,,
2011,8/31/2020 11:00,13.654,28933.5,,,,
2012,8/31/2020 11:30,15.378,33066.9,,,,
2013,8/31/2020 12:00,20.996,71644.9,,,,
2014,8/31/2020 12:30,14.134,30311.3,,,,
2015,8/31/2020 13:00,13.75,46844.8,,,,
2016,8/31/2020 13:30,12.594,33066.9,,,,
2017,8/31/2020 14:00,12.98,33066.9,,,,
2018,8/31/2020 14:30,11.916,26178,,,,
2019,8/31/2020 15:00,13.654,33066.9,,,,
2020,8/31/2020 15:30,13.942,49600.3,,,,
2021,8/31/2020 16:00,13.942,27555.7,,,,
2022,8/31/2020 16:30,14.134,28933.5,,,,
2023,8/31/2020 17:00,13.461,18600.1,,,,
2024,8/31/2020 17:30,12.401,16533.4,,,,
2025,8/31/2020 18:00,12.013,19289,,,,
2026,8/31/2020 18:30,11.722,13089,,,,
2027,8/31/2020 19:00,15.282,52355.9,,,,
2028,8/31/2020 19:30,13.75,13777.9,,,,
2029,8/31/2020 20:00,10.651,4650,,,,
2030,8/31/2020 20:30,9.965,409,,,,
2031,8/31/2020 21:00,9.571,43.1,,,,
2032,8/31/2020 21:30,10.357,0,,,,
2033,8/31/2020 22:00,10.455,0,,,,
2034,8/31/2020 22:30,9.866,0,,,,
2035,8/31/2020 23:00,9.472,0,,,,
2036,8/31/2020 23:30,9.373,0,,,,
2037,9/1/2020 0:00,9.176,0,,,,
2038,9/1/2020 0:30,8.68,0,,,,
2039,9/1/2020 1:00,8.581,0,,,,
2040,9/1/2020 1:30,9.077,0,,,,
2041,9/1/2020 2:00,8.879,0,,,,
2042,9/1/2020 2:30,8.978,0,,,,
2043,9/1/2020 3:00,9.275,0,,,,
2044,9/1/2020 3:30,9.275,0,,,,
2045,9/1/2020 4:00,9.472,0,,,,
2046,9/1/2020 4:30,9.571,0,,,,
2047,9/1/2020 5:00,9.669,0,,,,
2048,9/1/2020 5:30,9.571,183,,,,
2049,9/1/2020 6:00,9.077,828.8,,,,
2050,9/1/2020 6:30,9.965,4650,,,,
2051,9/1/2020 7:00,10.455,6544.5,,,,
2052,9/1/2020 7:30,9.472,1463.9,,,,
2053,9/1/2020 8:00,9.768,2669.5,,,,
2054,9/1/2020 8:30,10.063,3100,,,,
2055,9/1/2020 9:00,10.553,5511.1,,,,
2056,9/1/2020 9:30,11.819,5511.1,,,,
2057,9/1/2020 10:00,11.528,4994.5,,,,
2058,9/1/2020 10:30,11.236,4650,,,,
2059,9/1/2020 11:00,11.916,1463.9,,,,
2060,9/1/2020 11:30,10.748,1463.9,,,,
2061,9/1/2020 12:00,15.664,2411.1,,,,
2062,9/1/2020 12:30,18.806,3788.9,,,,
2063,9/1/2020 13:00,16.618,2755.6,,,,
2064,9/1/2020 13:30,17.95,2755.6,,,,
2065,9/1/2020 14:00,15.091,1550,,,,
2066,9/1/2020 14:09,,,Logged,,,
2067,9/1/2020 14:09,,,,Logged,,
2068,9/1/2020 14:09,,,,,Logged,Logged
