"Plot Title: MD_E5Pel_13Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Temp)","Intensity, Lux (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Light)","Coupler Attached (LGR S/N: 10517219)","Coupler Detached (LGR S/N: 10517219)","Host Connected (LGR S/N: 10517219)","Stopped (LGR S/N: 10517219)","End Of File (LGR S/N: 10517219)"
1438,07/13/19 12:30:00,15.091,13777.9,,,,,
1439,07/13/19 13:00:00,15.378,13089.0,,,,,
1440,07/13/19 13:30:00,15.569,18600.1,,,,,
1441,07/13/19 14:00:00,16.141,30311.3,,,,,
1442,07/13/19 14:30:00,15.473,11711.2,,,,,
1443,07/13/19 15:00:00,15.187,7233.4,,,,,
1444,07/13/19 15:30:00,15.091,2927.8,,,,,
1445,07/13/19 16:00:00,15.187,7577.8,,,,,
1446,07/13/19 16:30:00,15.282,12400.1,,,,,
1447,07/13/19 17:00:00,15.378,10333.4,,,,,
1448,07/13/19 17:30:00,15.282,5511.1,,,,,
1449,07/13/19 18:00:00,15.282,4305.6,,,,,
1450,07/13/19 18:30:00,15.282,3961.1,,,,,
1451,07/13/19 19:00:00,15.282,3961.1,,,,,
1452,07/13/19 19:30:00,15.282,2152.8,,,,,
1453,07/13/19 20:00:00,15.187,1377.8,,,,,
1454,07/13/19 20:30:00,15.091,818.1,,,,,
1455,07/13/19 21:00:00,15.091,559.7,,,,,
1456,07/13/19 21:30:00,15.091,161.5,,,,,
1457,07/13/19 22:00:00,15.091,96.9,,,,,
1458,07/13/19 22:30:00,15.091,86.1,,,,,
1459,07/13/19 23:00:00,15.091,86.1,,,,,
1460,07/13/19 23:30:00,14.996,32.3,,,,,
1461,07/14/19 00:00:00,15.091,0.0,,,,,
1462,07/14/19 00:30:00,15.187,0.0,,,,,
1463,07/14/19 01:00:00,15.091,0.0,,,,,
1464,07/14/19 01:30:00,15.187,0.0,,,,,
1465,07/14/19 02:00:00,15.187,10.8,,,,,
1466,07/14/19 02:30:00,15.091,10.8,,,,,
1467,07/14/19 03:00:00,15.091,21.5,,,,,
1468,07/14/19 03:30:00,15.091,53.8,,,,,
1469,07/14/19 04:00:00,14.996,96.9,,,,,
1470,07/14/19 04:30:00,14.996,247.6,,,,,
1471,07/14/19 05:00:00,14.996,247.6,,,,,
1472,07/14/19 05:30:00,14.996,355.2,,,,,
1473,07/14/19 06:00:00,14.996,968.8,,,,,
1474,07/14/19 06:30:00,15.091,1636.1,,,,,
1475,07/14/19 07:00:00,15.091,1894.5,,,,,
1476,07/14/19 07:30:00,15.187,3272.2,,,,,
1477,07/14/19 08:00:00,15.473,4305.6,,,,,
1478,07/14/19 08:30:00,15.378,1636.1,,,,,
1479,07/14/19 09:00:00,15.473,4994.5,,,,,
1480,07/14/19 09:30:00,15.473,2927.8,,,,,
1481,07/14/19 10:00:00,15.569,4477.8,,,,,
1482,07/14/19 10:30:00,16.046,8611.2,,,,,
1483,07/14/19 11:00:00,15.855,4305.6,,,,,
1484,07/14/19 11:30:00,16.141,26178.0,,,,,
1485,07/14/19 12:00:00,16.427,9300.1,,,,,
1486,07/14/19 12:30:00,16.332,27555.7,,,,,
1487,07/14/19 13:00:00,16.237,9644.5,,,,,
1488,07/14/19 13:30:00,16.237,9300.1,,,,,
1489,07/14/19 14:00:00,16.523,9644.5,,,,,
1490,07/14/19 14:30:00,16.237,7233.4,,,,,
1491,07/14/19 15:00:00,16.427,9644.5,,,,,
1492,07/14/19 15:30:00,16.332,8611.2,,,,,
1493,07/14/19 16:00:00,16.237,5511.1,,,,,
1494,07/14/19 16:30:00,16.046,2927.8,,,,,
1495,07/14/19 17:00:00,15.855,1808.3,,,,,
1496,07/14/19 17:30:00,15.760,1722.2,,,,,
1497,07/14/19 18:00:00,15.760,2755.6,,,,,
1498,07/14/19 18:30:00,15.855,2497.2,,,,,
1499,07/14/19 19:00:00,15.760,1173.3,,,,,
1500,07/14/19 19:30:00,15.664,1313.2,,,,,
1501,07/14/19 20:00:00,15.569,731.9,,,,,
1502,07/14/19 20:30:00,15.569,861.1,,,,,
1503,07/14/19 21:00:00,15.473,592.0,,,,,
1504,07/14/19 21:30:00,15.569,387.5,,,,,
1505,07/14/19 22:00:00,15.569,204.5,,,,,
1506,07/14/19 22:30:00,15.569,86.1,,,,,
1507,07/14/19 23:00:00,15.569,43.1,,,,,
1508,07/14/19 23:30:00,15.569,10.8,,,,,
1509,07/15/19 00:00:00,15.569,10.8,,,,,
1510,07/15/19 00:30:00,15.473,0.0,,,,,
1511,07/15/19 01:00:00,15.473,0.0,,,,,
1512,07/15/19 01:30:00,15.473,0.0,,,,,
1513,07/15/19 02:00:00,15.378,0.0,,,,,
1514,07/15/19 02:30:00,15.378,10.8,,,,,
1515,07/15/19 03:00:00,15.378,75.3,,,,,
1516,07/15/19 03:30:00,15.378,86.1,,,,,
1517,07/15/19 04:00:00,15.378,236.8,,,,,
1518,07/15/19 04:30:00,15.378,462.9,,,,,
1519,07/15/19 05:00:00,15.282,484.4,,,,,
1520,07/15/19 05:30:00,15.282,764.2,,,,,
1521,07/15/19 06:00:00,15.282,1377.8,,,,,
1522,07/15/19 06:30:00,15.282,979.5,,,,,
1523,07/15/19 07:00:00,15.282,1248.6,,,,,
1524,07/15/19 07:30:00,15.378,2325.0,,,,,
1525,07/15/19 08:00:00,15.378,1894.5,,,,,
1526,07/15/19 08:30:00,15.378,1980.6,,,,,
1527,07/15/19 09:00:00,15.378,2238.9,,,,,
1528,07/15/19 09:30:00,15.378,2411.1,,,,,
1529,07/15/19 10:00:00,15.569,4477.8,,,,,
1530,07/15/19 10:30:00,15.855,7233.4,,,,,
1531,07/15/19 11:00:00,15.855,6544.5,,,,,
1532,07/15/19 11:30:00,15.951,6544.5,,,,,
1533,07/15/19 12:00:00,16.046,8611.2,,,,,
1534,07/15/19 12:30:00,16.237,8611.2,,,,,
1535,07/15/19 13:00:00,16.237,10677.8,,,,,
1536,07/15/19 13:30:00,16.237,8611.2,,,,,
1537,07/15/19 14:00:00,16.046,8266.7,,,,,
1538,07/15/19 14:30:00,16.141,10677.8,,,,,
1539,07/15/19 15:00:00,16.523,22044.6,,,,,
1540,07/15/19 15:30:00,16.523,17222.3,,,,,
1541,07/15/19 16:00:00,16.237,7577.8,,,,,
1542,07/15/19 16:30:00,16.141,9300.1,,,,,
1543,07/15/19 17:00:00,16.141,5166.7,,,,,
1544,07/15/19 17:30:00,16.237,4994.5,,,,,
1545,07/15/19 18:00:00,16.999,4650.0,,,,,
1546,07/15/19 18:30:00,16.903,4994.5,,,,,
1547,07/15/19 19:00:00,16.427,2583.4,,,,,
1548,07/15/19 19:30:00,16.237,2238.9,,,,,
1549,07/15/19 20:00:00,16.141,1377.8,,,,,
1550,07/15/19 20:30:00,16.046,1054.9,,,,,
1551,07/15/19 21:00:00,16.046,333.7,,,,,
1552,07/15/19 21:30:00,16.046,667.4,,,,,
1553,07/15/19 22:00:00,16.046,527.4,,,,,
1554,07/15/19 22:30:00,16.046,183.0,,,,,
1555,07/15/19 23:00:00,16.046,43.1,,,,,
1556,07/15/19 23:30:00,16.046,0.0,,,,,
1557,07/16/19 00:00:00,16.046,0.0,,,,,
1558,07/16/19 00:30:00,16.046,0.0,,,,,
1559,07/16/19 01:00:00,16.046,0.0,,,,,
1560,07/16/19 01:30:00,15.951,0.0,,,,,
1561,07/16/19 02:00:00,15.951,0.0,,,,,
1562,07/16/19 02:30:00,15.951,0.0,,,,,
1563,07/16/19 03:00:00,15.855,10.8,,,,,
1564,07/16/19 03:30:00,16.141,10.8,,,,,
1565,07/16/19 04:00:00,16.237,107.6,,,,,
1566,07/16/19 04:30:00,16.237,86.1,,,,,
1567,07/16/19 05:00:00,16.141,279.9,,,,,
1568,07/16/19 05:30:00,16.046,247.6,,,,,
1569,07/16/19 06:00:00,16.046,333.7,,,,,
1570,07/16/19 06:30:00,16.141,247.6,,,,,
1571,07/16/19 07:00:00,16.141,398.3,,,,,
1572,07/16/19 07:30:00,16.237,678.1,,,,,
1573,07/16/19 08:00:00,16.332,947.2,,,,,
1574,07/16/19 08:30:00,16.332,882.6,,,,,
1575,07/16/19 09:00:00,16.332,1022.6,,,,,
1576,07/16/19 09:30:00,16.332,1054.9,,,,,
1577,07/16/19 10:00:00,16.427,1636.1,,,,,
1578,07/16/19 10:30:00,16.523,2411.1,,,,,
1579,07/16/19 11:00:00,16.523,1550.0,,,,,
1580,07/16/19 11:30:00,16.713,4822.3,,,,,
1581,07/16/19 12:00:00,16.523,3788.9,,,,,
1582,07/16/19 12:30:00,16.523,2927.8,,,,,
1583,07/16/19 13:00:00,16.523,4133.4,,,,,
1584,07/16/19 13:30:00,16.618,4994.5,,,,,
1585,07/16/19 14:00:00,16.618,4650.0,,,,,
1586,07/16/19 14:30:00,16.713,4994.5,,,,,
1587,07/16/19 15:00:00,16.618,3616.7,,,,,
1588,07/16/19 15:30:00,16.618,2497.2,,,,,
1589,07/16/19 16:00:00,16.618,3961.1,,,,,
1590,07/16/19 16:30:00,16.523,1980.6,,,,,
1591,07/16/19 17:00:00,16.618,3100.0,,,,,
1592,07/16/19 17:30:00,16.523,1980.6,,,,,
1593,07/16/19 18:00:00,16.523,2066.7,,,,,
1594,07/16/19 18:30:00,16.523,3444.5,,,,,
1595,07/16/19 19:00:00,16.427,1894.5,,,,,
1596,07/16/19 19:30:00,16.427,2583.4,,,,,
1597,07/16/19 20:00:00,16.523,2755.6,,,,,
1598,07/16/19 20:30:00,16.332,2497.2,,,,,
1599,07/16/19 21:00:00,16.237,1184.0,,,,,
1600,07/16/19 21:30:00,16.046,850.4,,,,,
1601,07/16/19 22:00:00,15.855,193.8,,,,,
1602,07/16/19 22:30:00,15.951,75.3,,,,,
1603,07/16/19 23:00:00,15.951,10.8,,,,,
1604,07/16/19 23:30:00,16.046,0.0,,,,,
1605,07/17/19 00:00:00,16.046,0.0,,,,,
1606,07/17/19 00:30:00,16.046,0.0,,,,,
1607,07/17/19 01:00:00,15.951,0.0,,,,,
1608,07/17/19 01:30:00,15.951,0.0,,,,,
1609,07/17/19 02:00:00,15.855,0.0,,,,,
1610,07/17/19 02:30:00,15.760,0.0,,,,,
1611,07/17/19 03:00:00,15.664,21.5,,,,,
1612,07/17/19 03:30:00,15.473,53.8,,,,,
1613,07/17/19 04:00:00,15.187,172.2,,,,,
1614,07/17/19 04:30:00,15.091,150.7,,,,,
1615,07/17/19 05:00:00,14.996,344.4,,,,,
1616,07/17/19 05:30:00,14.996,861.1,,,,,
1617,07/17/19 06:00:00,14.996,871.9,,,,,
1618,07/17/19 06:30:00,14.996,1377.8,,,,,
1619,07/17/19 07:00:00,14.900,1022.6,,,,,
1620,07/17/19 07:30:00,14.900,2325.0,,,,,
1621,07/17/19 08:00:00,14.996,2669.5,,,,,
1622,07/17/19 08:30:00,15.187,2411.1,,,,,
1623,07/17/19 09:00:00,15.282,2583.4,,,,,
1624,07/17/19 09:30:00,15.282,3444.5,,,,,
1625,07/17/19 10:00:00,15.282,2583.4,,,,,
1626,07/17/19 10:30:00,15.282,2927.8,,,,,
1627,07/17/19 11:00:00,15.473,5511.1,,,,,
1628,07/17/19 11:30:00,15.473,5166.7,,,,,
1629,07/17/19 12:00:00,15.473,3788.9,,,,,
1630,07/17/19 12:30:00,15.473,5511.1,,,,,
1631,07/17/19 13:00:00,15.664,8266.7,,,,,
1632,07/17/19 13:30:00,15.760,3788.9,,,,,
1633,07/17/19 14:00:00,15.569,2583.4,,,,,
1634,07/17/19 14:30:00,15.664,2583.4,,,,,
1635,07/17/19 15:00:00,15.951,22044.6,,,,,
1636,07/17/19 15:30:00,15.569,1636.1,,,,,
1637,07/17/19 16:00:00,16.237,12400.1,,,,,
1638,07/17/19 16:30:00,15.760,2066.7,,,,,
1639,07/17/19 17:00:00,15.664,2927.8,,,,,
1640,07/17/19 17:30:00,15.760,3444.5,,,,,
1641,07/17/19 18:00:00,15.664,1722.2,,,,,
1642,07/17/19 18:30:00,15.760,1722.2,,,,,
1643,07/17/19 19:00:00,15.664,1377.8,,,,,
1644,07/17/19 19:30:00,15.664,807.3,,,,,
1645,07/17/19 20:00:00,15.664,1636.1,,,,,
1646,07/17/19 20:30:00,15.664,624.3,,,,,
1647,07/17/19 21:00:00,15.664,688.9,,,,,
1648,07/17/19 21:30:00,15.664,322.9,,,,,
1649,07/17/19 22:00:00,15.569,161.5,,,,,
1650,07/17/19 22:30:00,15.473,150.7,,,,,
1651,07/17/19 23:00:00,15.378,43.1,,,,,
1652,07/17/19 23:30:00,15.473,0.0,,,,,
1653,07/18/19 00:00:00,15.664,0.0,,,,,
1654,07/18/19 00:30:00,15.569,0.0,,,,,
1655,07/18/19 01:00:00,15.569,0.0,,,,,
1656,07/18/19 01:30:00,15.569,0.0,,,,,
1657,07/18/19 02:00:00,15.473,0.0,,,,,
1658,07/18/19 02:30:00,15.473,0.0,,,,,
1659,07/18/19 03:00:00,15.473,0.0,,,,,
1660,07/18/19 03:30:00,15.473,0.0,,,,,
1661,07/18/19 04:00:00,15.378,64.6,,,,,
1662,07/18/19 04:30:00,15.378,161.5,,,,,
1663,07/18/19 05:00:00,15.378,226.0,,,,,
1664,07/18/19 05:30:00,15.378,495.1,,,,,
1665,07/18/19 06:00:00,15.378,1463.9,,,,,
1666,07/18/19 06:30:00,15.473,1636.1,,,,,
1667,07/18/19 07:00:00,15.569,1270.1,,,,,
1668,07/18/19 07:30:00,15.378,549.0,,,,,
1669,07/18/19 08:00:00,15.378,958.0,,,,,
1670,07/18/19 08:30:00,15.378,1377.8,,,,,
1671,07/18/19 09:00:00,15.473,2066.7,,,,,
1672,07/18/19 09:30:00,15.569,4133.4,,,,,
1673,07/18/19 10:00:00,15.664,3616.7,,,,,
1674,07/18/19 10:30:00,15.473,1463.9,,,,,
1675,07/18/19 11:00:00,15.473,1302.4,,,,,
1676,07/18/19 11:30:00,15.473,1227.1,,,,,
1677,07/18/19 12:00:00,15.569,2238.9,,,,,
1678,07/18/19 12:30:00,15.760,2411.1,,,,,
1679,07/18/19 13:00:00,15.664,2066.7,,,,,
1680,07/18/19 13:30:00,15.664,2066.7,,,,,
1681,07/18/19 14:00:00,15.664,1248.6,,,,,
1682,07/18/19 14:30:00,15.664,1334.7,,,,,
1683,07/18/19 15:00:00,15.664,1463.9,,,,,
1684,07/18/19 15:30:00,15.569,1377.8,,,,,
1685,07/18/19 16:00:00,15.473,1377.8,,,,,
1686,07/18/19 16:30:00,15.378,979.5,,,,,
1687,07/18/19 17:00:00,15.282,613.5,,,,,
1688,07/18/19 17:30:00,15.187,731.9,,,,,
1689,07/18/19 18:00:00,15.187,710.4,,,,,
1690,07/18/19 18:30:00,15.091,462.9,,,,,
1691,07/18/19 19:00:00,15.091,290.6,,,,,
1692,07/18/19 19:30:00,14.996,269.1,,,,,
1693,07/18/19 20:00:00,14.996,193.8,,,,,
1694,07/18/19 20:30:00,14.996,312.2,,,,,
1695,07/18/19 21:00:00,14.900,75.3,,,,,
1696,07/18/19 21:30:00,14.996,43.1,,,,,
1697,07/18/19 22:00:00,14.900,21.5,,,,,
1698,07/18/19 22:30:00,14.900,0.0,,,,,
1699,07/18/19 23:00:00,14.804,0.0,,,,,
1700,07/18/19 23:30:00,14.709,0.0,,,,,
1701,07/19/19 00:00:00,14.613,0.0,,,,,
1702,07/19/19 00:30:00,14.517,0.0,,,,,
1703,07/19/19 01:00:00,14.517,0.0,,,,,
1704,07/19/19 01:30:00,14.421,0.0,,,,,
1705,07/19/19 02:00:00,14.325,0.0,,,,,
1706,07/19/19 02:30:00,14.325,0.0,,,,,
1707,07/19/19 03:00:00,14.325,0.0,,,,,
1708,07/19/19 03:30:00,14.325,0.0,,,,,
1709,07/19/19 04:00:00,14.230,10.8,,,,,
1710,07/19/19 04:30:00,14.230,10.8,,,,,
1711,07/19/19 05:00:00,14.134,10.8,,,,,
1712,07/19/19 05:30:00,14.038,43.1,,,,,
1713,07/19/19 06:00:00,13.942,32.3,,,,,
1714,07/19/19 06:30:00,13.750,43.1,,,,,
1715,07/19/19 07:00:00,13.558,53.8,,,,,
1716,07/19/19 07:30:00,13.461,107.6,,,,,
1717,07/19/19 08:00:00,13.365,193.8,,,,,
1718,07/19/19 08:30:00,13.365,301.4,,,,,
1719,07/19/19 09:00:00,13.365,947.2,,,,,
1720,07/19/19 09:30:00,13.461,893.4,,,,,
1721,07/19/19 10:00:00,13.654,570.5,,,,,
1722,07/19/19 10:30:00,13.750,785.8,,,,,
1723,07/19/19 11:00:00,13.750,775.0,,,,,
1724,07/19/19 11:30:00,13.750,688.9,,,,,
1725,07/19/19 12:00:00,13.654,710.4,,,,,
1726,07/19/19 12:30:00,13.461,979.5,,,,,
1727,07/19/19 13:00:00,13.365,828.8,,,,,
1728,07/19/19 13:30:00,13.365,1980.6,,,,,
1729,07/19/19 14:00:00,13.365,2583.4,,,,,
1730,07/19/19 14:30:00,13.269,1722.2,,,,,
1731,07/19/19 15:00:00,13.269,958.0,,,,,
1732,07/19/19 15:30:00,13.269,1205.6,,,,,
1733,07/19/19 16:00:00,13.269,904.2,,,,,
1734,07/19/19 16:30:00,13.269,1980.6,,,,,
1735,07/19/19 17:00:00,13.269,1054.9,,,,,
1736,07/19/19 17:30:00,13.269,1065.6,,,,,
1737,07/19/19 18:00:00,13.173,796.5,,,,,
1738,07/19/19 18:30:00,13.173,376.7,,,,,
1739,07/19/19 19:00:00,13.173,968.8,,,,,
1740,07/19/19 19:30:00,13.076,430.6,,,,,
1741,07/19/19 20:00:00,13.076,1108.7,,,,,
1742,07/19/19 20:30:00,12.980,721.2,,,,,
1743,07/19/19 21:00:00,12.883,538.2,,,,,
1744,07/19/19 21:30:00,12.690,344.4,,,,,
1745,07/19/19 22:00:00,12.594,226.0,,,,,
1746,07/19/19 22:30:00,12.497,107.6,,,,,
1747,07/19/19 23:00:00,12.401,43.1,,,,,
1748,07/19/19 23:30:00,12.401,0.0,,,,,
1749,07/20/19 00:00:00,12.304,0.0,,,,,
1750,07/20/19 00:30:00,12.497,0.0,,,,,
1751,07/20/19 01:00:00,12.497,0.0,,,,,
1752,07/20/19 01:30:00,12.497,0.0,,,,,
1753,07/20/19 02:00:00,12.497,0.0,,,,,
1754,07/20/19 02:30:00,12.497,0.0,,,,,
1755,07/20/19 03:00:00,12.594,21.5,,,,,
1756,07/20/19 03:30:00,12.594,64.6,,,,,
1757,07/20/19 04:00:00,12.401,183.0,,,,,
1758,07/20/19 04:30:00,12.401,301.4,,,,,
1759,07/20/19 05:00:00,12.304,419.8,,,,,
1760,07/20/19 05:30:00,12.304,731.9,,,,,
1761,07/20/19 06:00:00,12.304,1463.9,,,,,
1762,07/20/19 06:30:00,12.304,1808.3,,,,,
1763,07/20/19 07:00:00,12.207,2497.2,,,,,
1764,07/20/19 07:30:00,12.207,2497.2,,,,,
1765,07/20/19 08:00:00,12.110,2152.8,,,,,
1766,07/20/19 08:30:00,12.110,3616.7,,,,,
1767,07/20/19 09:00:00,12.110,2755.6,,,,,
1768,07/20/19 09:30:00,12.207,4305.6,,,,,
1769,07/20/19 10:00:00,12.207,5511.1,,,,,
1770,07/20/19 10:30:00,12.594,9300.1,,,,,
1771,07/20/19 11:00:00,12.594,5166.7,,,,,
1772,07/20/19 11:30:00,12.690,3788.9,,,,,
1773,07/20/19 12:00:00,12.594,6544.5,,,,,
1774,07/20/19 12:30:00,12.304,1722.2,,,,,
1775,07/20/19 13:00:00,12.207,4477.8,,,,,
1776,07/20/19 13:30:00,12.401,8611.2,,,,,
1777,07/20/19 14:00:00,12.497,9300.1,,,,,
1778,07/20/19 14:30:00,12.401,5166.7,,,,,
1779,07/20/19 15:00:00,12.497,6544.5,,,,,
1780,07/20/19 15:30:00,12.594,8266.7,,,,,
1781,07/20/19 16:00:00,12.980,9300.1,,,,,
1782,07/20/19 16:30:00,12.883,7233.4,,,,,
1783,07/20/19 17:00:00,12.690,6544.5,,,,,
1784,07/20/19 17:30:00,12.787,6544.5,,,,,
1785,07/20/19 18:00:00,12.594,1463.9,,,,,
1786,07/20/19 18:30:00,12.690,2927.8,,,,,
1787,07/20/19 19:00:00,12.883,3961.1,,,,,
1788,07/20/19 19:30:00,12.787,4650.0,,,,,
1789,07/20/19 20:00:00,12.690,2927.8,,,,,
1790,07/20/19 20:30:00,12.690,1280.9,,,,,
1791,07/20/19 21:00:00,12.690,721.2,,,,,
1792,07/20/19 21:30:00,12.690,785.8,,,,,
1793,07/20/19 22:00:00,12.690,236.8,,,,,
1794,07/20/19 22:30:00,12.690,129.2,,,,,
1795,07/20/19 23:00:00,12.690,43.1,,,,,
1796,07/20/19 23:30:00,12.594,21.5,,,,,
1797,07/21/19 00:00:00,12.594,0.0,,,,,
1798,07/21/19 00:30:00,12.594,0.0,,,,,
1799,07/21/19 01:00:00,12.497,0.0,,,,,
1800,07/21/19 01:30:00,12.497,0.0,,,,,
1801,07/21/19 02:00:00,12.497,0.0,,,,,
1802,07/21/19 02:30:00,12.497,0.0,,,,,
1803,07/21/19 03:00:00,12.497,10.8,,,,,
1804,07/21/19 03:30:00,12.497,21.5,,,,,
1805,07/21/19 04:00:00,12.497,247.6,,,,,
1806,07/21/19 04:30:00,12.497,462.9,,,,,
1807,07/21/19 05:00:00,12.401,796.5,,,,,
1808,07/21/19 05:30:00,12.401,785.8,,,,,
1809,07/21/19 06:00:00,12.497,495.1,,,,,
1810,07/21/19 06:30:00,12.497,710.4,,,,,
1811,07/21/19 07:00:00,12.497,1808.3,,,,,
1812,07/21/19 07:30:00,12.497,2066.7,,,,,
1813,07/21/19 08:00:00,12.497,2755.6,,,,,
1814,07/21/19 08:30:00,12.497,1980.6,,,,,
1815,07/21/19 09:00:00,12.497,2583.4,,,,,
1816,07/21/19 09:30:00,12.497,1550.0,,,,,
1817,07/21/19 10:00:00,12.594,2325.0,,,,,
1818,07/21/19 10:30:00,12.497,1065.6,,,,,
1819,07/21/19 11:00:00,12.594,3616.7,,,,,
1820,07/21/19 11:30:00,12.594,5166.7,,,,,
1821,07/21/19 12:00:00,12.594,3100.0,,,,,
1822,07/21/19 12:30:00,12.690,5338.9,,,,,
1823,07/21/19 13:00:00,12.594,3100.0,,,,,
1824,07/21/19 13:30:00,12.787,6200.0,,,,,
1825,07/21/19 14:00:00,12.787,3788.9,,,,,
1826,07/21/19 14:30:00,12.690,1980.6,,,,,
1827,07/21/19 15:00:00,12.883,4822.3,,,,,
1828,07/21/19 15:30:00,12.883,3961.1,,,,,
1829,07/21/19 16:00:00,12.883,3788.9,,,,,
1830,07/21/19 16:30:00,12.980,5511.1,,,,,
1831,07/21/19 17:00:00,12.883,2583.4,,,,,
1832,07/21/19 17:30:00,12.883,2066.7,,,,,
1833,07/21/19 18:00:00,12.883,2669.5,,,,,
1834,07/21/19 18:30:00,12.883,2755.6,,,,,
1835,07/21/19 19:00:00,12.883,2325.0,,,,,
1836,07/21/19 19:30:00,12.883,753.5,,,,,
1837,07/21/19 20:00:00,12.787,495.1,,,,,
1838,07/21/19 20:30:00,12.690,247.6,,,,,
1839,07/21/19 21:00:00,12.690,312.2,,,,,
1840,07/21/19 21:30:00,12.690,86.1,,,,,
1841,07/21/19 22:00:00,12.690,333.7,,,,,
1842,07/21/19 22:30:00,12.594,86.1,,,,,
1843,07/21/19 23:00:00,12.594,10.8,,,,,
1844,07/21/19 23:30:00,12.594,0.0,,,,,
1845,07/22/19 00:00:00,12.980,0.0,,,,,
1846,07/22/19 00:30:00,13.173,0.0,,,,,
1847,07/22/19 01:00:00,13.173,0.0,,,,,
1848,07/22/19 01:30:00,13.173,0.0,,,,,
1849,07/22/19 02:00:00,13.173,0.0,,,,,
1850,07/22/19 02:30:00,13.269,0.0,,,,,
1851,07/22/19 03:00:00,13.365,0.0,,,,,
1852,07/22/19 03:30:00,13.365,10.8,,,,,
1853,07/22/19 04:00:00,13.269,53.8,,,,,
1854,07/22/19 04:30:00,13.269,53.8,,,,,
1855,07/22/19 05:00:00,13.269,118.4,,,,,
1856,07/22/19 05:30:00,13.173,193.8,,,,,
1857,07/22/19 06:00:00,13.076,398.3,,,,,
1858,07/22/19 06:30:00,13.076,581.3,,,,,
1859,07/22/19 07:00:00,13.076,559.7,,,,,
1860,07/22/19 07:30:00,12.980,818.1,,,,,
1861,07/22/19 08:00:00,12.980,1463.9,,,,,
1862,07/22/19 08:30:00,12.980,2411.1,,,,,
1863,07/22/19 09:00:00,12.980,2152.8,,,,,
1864,07/22/19 09:30:00,12.980,1980.6,,,,,
1865,07/22/19 10:00:00,12.883,1894.5,,,,,
1866,07/22/19 10:30:00,12.980,4650.0,,,,,
1867,07/22/19 11:00:00,12.883,2927.8,,,,,
1868,07/22/19 11:30:00,12.980,4650.0,,,,,
1869,07/22/19 12:00:00,12.883,2411.1,,,,,
1870,07/22/19 12:30:00,12.980,3616.7,,,,,
1871,07/22/19 13:00:00,13.076,4650.0,,,,,
1872,07/22/19 13:30:00,13.173,4305.6,,,,,
1873,07/22/19 14:00:00,13.173,3100.0,,,,,
1874,07/22/19 14:30:00,13.269,1722.2,,,,,
1875,07/22/19 15:00:00,13.269,2325.0,,,,,
1876,07/22/19 15:30:00,13.173,1463.9,,,,,
1877,07/22/19 16:00:00,13.173,2927.8,,,,,
1878,07/22/19 16:30:00,13.173,3616.7,,,,,
1879,07/22/19 17:00:00,13.173,2755.6,,,,,
1880,07/22/19 17:30:00,13.173,1980.6,,,,,
1881,07/22/19 18:00:00,13.269,5338.9,,,,,
1882,07/22/19 18:30:00,13.269,1377.8,,,,,
1883,07/22/19 19:00:00,13.269,1894.5,,,,,
1884,07/22/19 19:30:00,13.173,355.2,,,,,
1885,07/22/19 20:00:00,13.076,731.9,,,,,
1886,07/22/19 20:30:00,13.076,581.3,,,,,
1887,07/22/19 21:00:00,13.076,656.6,,,,,
1888,07/22/19 21:30:00,12.980,322.9,,,,,
1889,07/22/19 22:00:00,12.980,193.8,,,,,
1890,07/22/19 22:30:00,12.883,96.9,,,,,
1891,07/22/19 23:00:00,12.883,21.5,,,,,
1892,07/22/19 23:30:00,12.787,0.0,,,,,
1893,07/23/19 00:00:00,12.690,0.0,,,,,
1894,07/23/19 00:30:00,12.690,0.0,,,,,
1895,07/23/19 01:00:00,12.594,0.0,,,,,
1896,07/23/19 01:30:00,12.594,0.0,,,,,
1897,07/23/19 02:00:00,12.497,0.0,,,,,
1898,07/23/19 02:30:00,12.497,0.0,,,,,
1899,07/23/19 03:00:00,12.497,0.0,,,,,
1900,07/23/19 03:30:00,12.497,10.8,,,,,
1901,07/23/19 04:00:00,12.594,86.1,,,,,
1902,07/23/19 04:30:00,12.594,172.2,,,,,
1903,07/23/19 05:00:00,12.594,172.2,,,,,
1904,07/23/19 05:30:00,12.594,215.3,,,,,
1905,07/23/19 06:00:00,12.497,462.9,,,,,
1906,07/23/19 06:30:00,12.497,473.6,,,,,
1907,07/23/19 07:00:00,12.401,592.0,,,,,
1908,07/23/19 07:30:00,12.401,688.9,,,,,
1909,07/23/19 08:00:00,12.401,1033.3,,,,,
1910,07/23/19 08:30:00,12.401,1356.3,,,,,
1911,07/23/19 09:00:00,12.401,1377.8,,,,,
1912,07/23/19 09:30:00,12.401,2325.0,,,,,
1913,07/23/19 10:00:00,12.401,2411.1,,,,,
1914,07/23/19 10:30:00,12.497,4133.4,,,,,
1915,07/23/19 11:00:00,12.497,3961.1,,,,,
1916,07/23/19 11:30:00,12.497,2755.6,,,,,
1917,07/23/19 12:00:00,12.497,2927.8,,,,,
1918,07/23/19 12:30:00,12.497,3100.0,,,,,
1919,07/23/19 13:00:00,12.497,3788.9,,,,,
1920,07/23/19 13:30:00,12.594,5166.7,,,,,
