Plot Title: Grimstadir_Benthic_17Jul18							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Temp)"	"Intensity, Lux (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Light)"	Coupler Attached (LGR S/N: 10517215)	Host Connected (LGR S/N: 10517215)	Stopped (LGR S/N: 10517215)	End Of File (LGR S/N: 10517215)
348	7/21/2018 1:45	9.373	0				
349	7/21/2018 2:00	9.275	0				
350	7/21/2018 2:15	9.373	0				
351	7/21/2018 2:30	9.373	0				
352	7/21/2018 2:45	9.472	0				
353	7/21/2018 3:00	9.472	0				
354	7/21/2018 3:15	9.472	0				
355	7/21/2018 3:30	9.571	0				
356	7/21/2018 3:45	9.275	0				
357	7/21/2018 4:00	9.176	0				
358	7/21/2018 4:15	9.176	0				
359	7/21/2018 4:30	9.176	0				
360	7/21/2018 4:45	9.176	0				
361	7/21/2018 5:00	9.176	0				
362	7/21/2018 5:15	9.176	0				
363	7/21/2018 5:30	9.275	0				
364	7/21/2018 5:45	9.373	0				
365	7/21/2018 6:00	9.472	0				
366	7/21/2018 6:15	9.472	0				
367	7/21/2018 6:30	9.373	0				
368	7/21/2018 6:45	9.275	0				
369	7/21/2018 7:00	9.275	0				
370	7/21/2018 7:15	9.176	0				
371	7/21/2018 7:30	9.176	0				
372	7/21/2018 7:45	9.275	0				
373	7/21/2018 8:00	9.176	0				
374	7/21/2018 8:15	9.077	0				
375	7/21/2018 8:30	9.176	0				
376	7/21/2018 8:45	9.176	0				
377	7/21/2018 9:00	9.275	0				
378	7/21/2018 9:15	9.275	0				
379	7/21/2018 9:30	9.176	0				
380	7/21/2018 9:45	9.176	0				
381	7/21/2018 10:00	9.176	0				
382	7/21/2018 10:15	9.275	0				
383	7/21/2018 10:30	9.176	0				
384	7/21/2018 10:45	9.176	0				
385	7/21/2018 11:00	9.176	0				
386	7/21/2018 11:15	9.275	0				
387	7/21/2018 11:30	9.275	0				
388	7/21/2018 11:45	9.176	0				
389	7/21/2018 12:00	9.077	0				
390	7/21/2018 12:15	9.077	0				
391	7/21/2018 12:30	9.077	0				
392	7/21/2018 12:45	9.077	0				
393	7/21/2018 13:00	9.077	0				
394	7/21/2018 13:15	9.077	0				
395	7/21/2018 13:30	9.077	0				
396	7/21/2018 13:45	9.077	0				
397	7/21/2018 14:00	9.077	0				
398	7/21/2018 14:15	9.176	0				
399	7/21/2018 14:30	9.373	0				
400	7/21/2018 14:45	9.472	0				
401	7/21/2018 15:00	9.176	10.8				
402	7/21/2018 15:15	8.978	0				
403	7/21/2018 15:30	8.978	0				
404	7/21/2018 15:45	8.978	0				
405	7/21/2018 16:00	8.978	0				
406	7/21/2018 16:15	9.077	0				
407	7/21/2018 16:30	8.978	0				
408	7/21/2018 16:45	8.978	0				
409	7/21/2018 17:00	8.978	0				
410	7/21/2018 17:15	9.275	0				
411	7/21/2018 17:30	9.176	0				
412	7/21/2018 17:45	8.879	0				
413	7/21/2018 18:00	8.779	0				
414	7/21/2018 18:15	8.779	0				
415	7/21/2018 18:30	8.879	0				
416	7/21/2018 18:45	8.978	0				
417	7/21/2018 19:00	8.978	0				
418	7/21/2018 19:15	9.077	0				
419	7/21/2018 19:30	9.077	0				
420	7/21/2018 19:45	9.275	0				
421	7/21/2018 20:00	9.275	0				
422	7/21/2018 20:15	8.779	0				
423	7/21/2018 20:30	8.68	0				
424	7/21/2018 20:45	8.879	0				
425	7/21/2018 21:00	8.978	0				
426	7/21/2018 21:15	8.779	0				
427	7/21/2018 21:30	9.077	0				
428	7/21/2018 21:45	9.176	0				
429	7/21/2018 22:00	8.978	0				
430	7/21/2018 22:15	8.879	0				
431	7/21/2018 22:30	8.978	0				
432	7/21/2018 22:45	9.077	0				
433	7/21/2018 23:00	9.176	0				
434	7/21/2018 23:15	8.978	0				
435	7/21/2018 23:30	8.68	0				
436	7/21/2018 23:45	8.68	0				
437	7/22/2018 0:00	8.879	0				
438	7/22/2018 0:15	8.978	0				
439	7/22/2018 0:30	8.779	0				
440	7/22/2018 0:45	8.68	0				
441	7/22/2018 1:00	8.779	0				
442	7/22/2018 1:15	8.879	0				
443	7/22/2018 1:30	9.077	0				
444	7/22/2018 1:45	9.176	0				
445	7/22/2018 2:00	9.275	0				
446	7/22/2018 2:15	8.978	0				
447	7/22/2018 2:30	8.879	0				
448	7/22/2018 2:45	8.879	0				
449	7/22/2018 3:00	8.978	0				
450	7/22/2018 3:15	8.879	0				
451	7/22/2018 3:30	8.879	0				
452	7/22/2018 3:45	8.879	0				
453	7/22/2018 4:00	8.978	0				
454	7/22/2018 4:15	9.077	0				
455	7/22/2018 4:30	9.077	0				
456	7/22/2018 4:45	9.176	0				
457	7/22/2018 5:00	9.275	0				
458	7/22/2018 5:15	9.373	0				
459	7/22/2018 5:30	9.077	0				
460	7/22/2018 5:45	8.879	0				
461	7/22/2018 6:00	8.779	0				
462	7/22/2018 6:15	8.68	0				
463	7/22/2018 6:30	8.68	0				
464	7/22/2018 6:45	8.779	0				
465	7/22/2018 7:00	8.978	0				
466	7/22/2018 7:15	8.978	0				
467	7/22/2018 7:30	8.978	0				
468	7/22/2018 7:45	8.879	0				
469	7/22/2018 8:00	9.077	0				
470	7/22/2018 8:15	9.176	0				
471	7/22/2018 8:30	9.176	0				
472	7/22/2018 8:45	8.879	10.8				
473	7/22/2018 9:00	8.779	10.8				
474	7/22/2018 9:15	8.68	21.5				
475	7/22/2018 9:30	8.68	21.5				
476	7/22/2018 9:45	8.779	21.5				
477	7/22/2018 10:00	8.879	21.5				
478	7/22/2018 10:15	8.879	21.5				
479	7/22/2018 10:30	8.779	43.1				
480	7/22/2018 10:45	8.978	32.3				
481	7/22/2018 11:00	9.077	32.3				
482	7/22/2018 11:15	9.176	43.1				
483	7/22/2018 11:30	8.879	32.3				
484	7/22/2018 11:45	8.581	21.5				
485	7/22/2018 12:00	8.68	32.3				
486	7/22/2018 12:15	8.879	53.8				
487	7/22/2018 12:30	8.879	64.6				
488	7/22/2018 12:45	8.779	64.6				
489	7/22/2018 13:00	8.779	53.8				
490	7/22/2018 13:15	8.779	53.8				
491	7/22/2018 13:30	8.879	53.8				
492	7/22/2018 13:45	8.978	43.1				
493	7/22/2018 14:00	8.879	21.5				
494	7/22/2018 14:15	8.779	10.8				
495	7/22/2018 14:30	8.879	10.8				
496	7/22/2018 14:45	8.978	10.8				
497	7/22/2018 15:00	8.978	0				
498	7/22/2018 15:15	8.68	0				
499	7/22/2018 15:30	8.779	10.8				
500	7/22/2018 15:45	8.879	10.8				
501	7/22/2018 16:00	8.779	10.8				
502	7/22/2018 16:15	8.779	21.5				
503	7/22/2018 16:30	8.68	10.8				
504	7/22/2018 16:45	8.779	10.8				
505	7/22/2018 17:00	8.68	10.8				
506	7/22/2018 17:15	8.779	10.8				
507	7/22/2018 17:30	8.879	0				
508	7/22/2018 17:45	8.978	10.8				
509	7/22/2018 18:00	8.879	0				
510	7/22/2018 18:15	8.68	0				
511	7/22/2018 18:30	8.68	0				
512	7/22/2018 18:45	8.68	0				
513	7/22/2018 19:00	8.779	0				
514	7/22/2018 19:15	8.68	0				
515	7/22/2018 19:30	8.68	0				
516	7/22/2018 19:45	8.68	0				
517	7/22/2018 20:00	8.68	0				
518	7/22/2018 20:15	8.779	0				
519	7/22/2018 20:30	8.779	0				
520	7/22/2018 20:45	8.879	0				
521	7/22/2018 21:00	8.879	0				
522	7/22/2018 21:15	8.879	0				
523	7/22/2018 21:30	8.879	0				
524	7/22/2018 21:45	8.879	0				
525	7/22/2018 22:00	8.779	0				
526	7/22/2018 22:15	8.68	0				
527	7/22/2018 22:30	8.68	0				
528	7/22/2018 22:45	8.68	0				
529	7/22/2018 23:00	8.68	0				
530	7/22/2018 23:15	8.68	0				
531	7/22/2018 23:30	8.581	0				
532	7/22/2018 23:45	8.581	0				
533	7/23/2018 0:00	8.68	0				
534	7/23/2018 0:15	8.68	0				
535	7/23/2018 0:30	8.68	0				
536	7/23/2018 0:45	8.68	0				
537	7/23/2018 1:00	8.779	0				
538	7/23/2018 1:15	8.879	0				
539	7/23/2018 1:30	8.779	0				
540	7/23/2018 1:45	8.581	0				
541	7/23/2018 2:00	8.382	0				
542	7/23/2018 2:15	8.481	0				
543	7/23/2018 2:30	8.581	0				
544	7/23/2018 2:45	8.68	0				
545	7/23/2018 3:00	8.779	0				
546	7/23/2018 3:15	8.779	0				
547	7/23/2018 3:30	8.68	0				
548	7/23/2018 3:45	8.581	0				
549	7/23/2018 4:00	8.581	0				
550	7/23/2018 4:15	8.68	0				
551	7/23/2018 4:30	8.581	0				
552	7/23/2018 4:45	8.581	0				
553	7/23/2018 5:00	8.68	0				
554	7/23/2018 5:15	8.68	0				
555	7/23/2018 5:30	8.68	0				
556	7/23/2018 5:45	8.68	0				
557	7/23/2018 6:00	8.68	0				
558	7/23/2018 6:15	8.879	0				
559	7/23/2018 6:30	8.978	0				
560	7/23/2018 6:45	8.68	0				
561	7/23/2018 7:00	8.581	0				
562	7/23/2018 7:15	8.581	0				
563	7/23/2018 7:30	8.68	0				
564	7/23/2018 7:45	8.779	0				
565	7/23/2018 8:00	8.68	0				
566	7/23/2018 8:15	8.68	0				
567	7/23/2018 8:30	8.581	10.8				
568	7/23/2018 8:45	8.481	21.5				
569	7/23/2018 9:00	8.382	32.3				
570	7/23/2018 9:15	8.481	53.8				
571	7/23/2018 9:30	8.68	43.1				
572	7/23/2018 9:45	8.68	32.3				
573	7/23/2018 10:00	8.481	43.1				
574	7/23/2018 10:15	8.382	21.5				
575	7/23/2018 10:30	8.581	21.5				
576	7/23/2018 10:45	8.581	21.5				
577	7/23/2018 11:00	8.581	32.3				
578	7/23/2018 11:15	8.581	53.8				
579	7/23/2018 11:30	8.68	86.1				
580	7/23/2018 11:45	8.68	75.3				
581	7/23/2018 12:00	8.68	53.8				
582	7/23/2018 12:15	8.68	43.1				
583	7/23/2018 12:30	8.581	32.3				
584	7/23/2018 12:45	8.481	21.5				
585	7/23/2018 13:00	8.481	21.5				
586	7/23/2018 13:15	8.581	10.8				
587	7/23/2018 13:30	8.581	21.5				
588	7/23/2018 13:45	8.481	10.8				
589	7/23/2018 14:00	8.481	10.8				
590	7/23/2018 14:15	8.481	10.8				
591	7/23/2018 14:30	8.481	10.8				
592	7/23/2018 14:45	8.581	10.8				
593	7/23/2018 15:00	8.68	0				
594	7/23/2018 15:15	8.68	0				
595	7/23/2018 15:30	8.581	0				
596	7/23/2018 15:45	8.382	0				
597	7/23/2018 16:00	8.481	0				
598	7/23/2018 16:15	8.581	0				
599	7/23/2018 16:30	8.779	0				
600	7/23/2018 16:45	8.68	0				
601	7/23/2018 17:00	8.481	0				
602	7/23/2018 17:15	8.382	0				
603	7/23/2018 17:30	8.581	0				
604	7/23/2018 17:45	8.779	0				
605	7/23/2018 18:00	8.68	0				
606	7/23/2018 18:15	8.382	0				
607	7/23/2018 18:30	8.382	0				
608	7/23/2018 18:45	8.68	0				
609	7/23/2018 19:00	8.779	0				
610	7/23/2018 19:15	8.481	0				
611	7/23/2018 19:30	8.282	0				
612	7/23/2018 19:45	8.382	0				
613	7/23/2018 20:00	8.581	0				
614	7/23/2018 20:15	8.779	0				
615	7/23/2018 20:30	8.68	0				
616	7/23/2018 20:45	8.581	0				
617	7/23/2018 21:00	8.581	0				
618	7/23/2018 21:15	8.779	0				
619	7/23/2018 21:30	8.879	0				
620	7/23/2018 21:45	8.68	0				
621	7/23/2018 22:00	8.382	0				
622	7/23/2018 22:15	8.481	0				
623	7/23/2018 22:30	8.581	0				
624	7/23/2018 22:45	8.779	0				
625	7/23/2018 23:00	8.879	0				
626	7/23/2018 23:15	8.978	0				
627	7/23/2018 23:30	8.68	0				
628	7/23/2018 23:45	8.581	0				
629	7/24/2018 0:00	8.581	0				
630	7/24/2018 0:15	8.481	0				
631	7/24/2018 0:30	8.481	0				
632	7/24/2018 0:45	8.581	0				
633	7/24/2018 1:00	8.68	0				
634	7/24/2018 1:15	8.779	0				
635	7/24/2018 1:30	8.779	0				
636	7/24/2018 1:45	8.879	0				
637	7/24/2018 2:00	8.879	0				
638	7/24/2018 2:15	8.779	0				
639	7/24/2018 2:30	8.68	0				
640	7/24/2018 2:45	8.581	0				
641	7/24/2018 3:00	8.581	0				
642	7/24/2018 3:15	8.581	0				
643	7/24/2018 3:30	8.581	0				
644	7/24/2018 3:45	8.581	0				
645	7/24/2018 4:00	8.68	0				
646	7/24/2018 4:15	8.68	0				
647	7/24/2018 4:30	8.779	0				
