"Plot Title: MD_CSa_19August18"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349969, SEN S/N: 10349969)","Intensity, Lux (LGR S/N: 10349969, SEN S/N: 10349969)","End Of File (LGR S/N: 10349969)"
532,10/03/18 06:00:00,3.155,0.0,
533,10/03/18 08:00:00,3.261,43.1,
534,10/03/18 10:00:00,3.049,193.8,
535,10/03/18 12:00:00,3.261,484.4,
536,10/03/18 14:00:00,2.943,430.6,
537,10/03/18 16:00:00,2.517,75.3,
538,10/03/18 18:00:00,3.155,0.0,
539,10/03/18 20:00:00,3.261,0.0,
540,10/03/18 22:00:00,3.261,0.0,
541,10/04/18 00:00:00,3.261,0.0,
542,10/04/18 02:00:00,2.730,0.0,
543,10/04/18 04:00:00,2.624,0.0,
544,10/04/18 06:00:00,2.410,0.0,
545,10/04/18 08:00:00,2.410,0.0,
546,10/04/18 10:00:00,2.410,0.0,
547,10/04/18 12:00:00,3.049,139.9,
548,10/04/18 14:00:00,2.943,0.0,
549,10/04/18 16:00:00,2.837,0.0,
550,10/04/18 18:00:00,2.624,0.0,
551,10/04/18 20:00:00,2.943,0.0,
552,10/04/18 22:00:00,3.472,0.0,
553,10/05/18 00:00:00,3.155,0.0,
554,10/05/18 02:00:00,2.624,0.0,
555,10/05/18 04:00:00,2.195,0.0,
556,10/05/18 06:00:00,2.088,0.0,
557,10/05/18 08:00:00,2.943,0.0,
558,10/05/18 10:00:00,2.088,0.0,
559,10/05/18 12:00:00,2.303,43.1,
560,10/05/18 14:00:00,2.088,53.8,
561,10/05/18 16:00:00,2.730,150.7,
562,10/05/18 18:00:00,2.837,0.0,
563,10/05/18 20:00:00,2.730,0.0,
564,10/05/18 22:00:00,2.730,0.0,
565,10/06/18 00:00:00,2.624,0.0,
566,10/06/18 02:00:00,2.517,0.0,
567,10/06/18 04:00:00,2.195,0.0,
568,10/06/18 06:00:00,1.980,0.0,
569,10/06/18 08:00:00,1.980,10.8,
570,10/06/18 10:00:00,1.656,236.8,
571,10/06/18 12:00:00,1.764,344.4,
572,10/06/18 14:00:00,1.548,247.6,
573,10/06/18 16:00:00,1.439,86.1,
574,10/06/18 18:00:00,1.548,0.0,
