Plot Title: JP_ICE_St1_Hobo3_21Aug17							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349968, SEN S/N: 10349968)"	"Intensity, Lux (LGR S/N: 10349968, SEN S/N: 10349968)"	Coupler Attached (LGR S/N: 10349968)	Host Connected (LGR S/N: 10349968)	Stopped (LGR S/N: 10349968)	End Of File (LGR S/N: 10349968)
340	9/19/2017 6:00	8.779	0				
341	9/19/2017 8:00	8.879	86.1				
342	9/19/2017 10:00	8.879	635.1				
343	9/19/2017 12:00	8.978	1022.6				
344	9/19/2017 14:00	9.077	1324				
345	9/19/2017 16:00	9.077	150.7				
346	9/19/2017 18:00	8.978	183				
347	9/19/2017 20:00	8.978	0				
348	9/19/2017 22:00	8.978	0				
349	9/20/2017 0:00	8.978	0				
350	9/20/2017 2:00	9.077	0				
351	9/20/2017 4:00	9.077	0				
352	9/20/2017 6:00	9.077	0				
353	9/20/2017 8:00	9.077	10.8				
354	9/20/2017 10:00	9.077	161.5				
355	9/20/2017 12:00	8.978	53.8				
356	9/20/2017 14:00	8.978	366				
357	9/20/2017 16:00	8.978	667.4				
358	9/20/2017 18:00	8.978	107.6				
359	9/20/2017 20:00	8.978	0				
360	9/20/2017 22:00	8.978	0				
361	9/21/2017 0:00	8.879	0				
362	9/21/2017 2:00	8.779	0				
363	9/21/2017 4:00	8.779	0				
364	9/21/2017 6:00	8.68	0				
365	9/21/2017 8:00	8.581	129.2				
366	9/21/2017 10:00	8.581	344.4				
367	9/21/2017 12:00	8.581	645.8				
368	9/21/2017 14:00	8.581	688.9				
369	9/21/2017 16:00	8.68	344.4				
370	9/21/2017 18:00	8.779	86.1				
371	9/21/2017 20:00	8.68	0				
372	9/21/2017 22:00	8.68	0				
373	9/22/2017 0:00	8.68	0				
374	9/22/2017 2:00	8.581	0				
375	9/22/2017 4:00	8.481	0				
376	9/22/2017 6:00	8.382	0				
377	9/22/2017 8:00	8.382	183				
378	9/22/2017 10:00	8.382	667.4				
379	9/22/2017 12:00	8.382	613.5				
380	9/22/2017 14:00	8.282	505.9				
381	9/22/2017 16:00	8.282	731.9				
382	9/22/2017 18:00	8.282	139.9				
383	9/22/2017 20:00	8.282	0				
384	9/22/2017 22:00	8.282	0				
385	9/23/2017 0:00	8.282	0				
386	9/23/2017 2:00	8.182	0				
387	9/23/2017 4:00	8.182	0				
388	9/23/2017 6:00	7.983	0				
389	9/23/2017 8:00	7.983	10.8				
390	9/23/2017 10:00	7.983	53.8				
391	9/23/2017 12:00	7.882	150.7				
392	9/23/2017 14:00	7.882	64.6				
393	9/23/2017 16:00	7.983	53.8				
394	9/23/2017 18:00	7.983	21.5				
395	9/23/2017 20:00	7.983	0				
396	9/23/2017 22:00	7.983	0				
397	9/24/2017 0:00	7.983	0				
398	9/24/2017 2:00	7.983	0				
399	9/24/2017 4:00	7.983	0				
400	9/24/2017 6:00	7.983	0				
401	9/24/2017 8:00	7.983	107.6				
402	9/24/2017 10:00	8.082	914.9				
403	9/24/2017 12:00	8.182	172.2				
404	9/24/2017 14:00	8.182	43.1				
405	9/24/2017 16:00	8.481	0				
406	9/24/2017 18:00	8.581	0				
407	9/24/2017 20:00	8.481	0				
408	9/24/2017 22:00	8.382	0				
409	9/25/2017 0:00	8.282	0				
410	9/25/2017 2:00	8.182	0				
411	9/25/2017 4:00	8.182	0				
412	9/25/2017 6:00	8.082	0				
413	9/25/2017 8:00	7.983	32.3				
414	9/25/2017 10:00	7.983	183				
415	9/25/2017 12:00	7.983	172.2				
416	9/25/2017 14:00	8.082	968.8				
417	9/25/2017 16:00	8.182	613.5				
418	9/25/2017 18:00	8.082	96.9				
419	9/25/2017 20:00	7.983	0				
420	9/25/2017 22:00	7.983	0				
421	9/26/2017 0:00	7.983	0				
422	9/26/2017 2:00	7.983	0				
423	9/26/2017 4:00	7.983	0				
424	9/26/2017 6:00	7.882	0				
425	9/26/2017 8:00	7.882	10.8				
426	9/26/2017 10:00	7.882	161.5				
427	9/26/2017 12:00	7.882	86.1				
428	9/26/2017 14:00	7.882	32.3				
429	9/26/2017 16:00	7.983	139.9				
430	9/26/2017 18:00	8.082	32.3				
431	9/26/2017 20:00	8.082	0				
432	9/26/2017 22:00	8.082	0				
433	9/27/2017 0:00	8.082	0				
434	9/27/2017 2:00	8.082	0				
435	9/27/2017 4:00	8.082	0				
436	9/27/2017 6:00	8.182	0				
437	9/27/2017 8:00	8.182	10.8				
438	9/27/2017 10:00	8.182	0				
439	9/27/2017 12:00	8.182	172.2				
440	9/27/2017 14:00	8.382	53.8				
441	9/27/2017 16:00	8.481	64.6				
442	9/27/2017 18:00	8.382	0				
443	9/27/2017 20:00	8.382	0				
444	9/27/2017 22:00	8.382	0				
445	9/28/2017 0:00	8.481	0				
446	9/28/2017 2:00	8.382	0				
447	9/28/2017 4:00	8.481	0				
448	9/28/2017 6:00	8.481	0				
449	9/28/2017 8:00	8.481	10.8				
450	9/28/2017 10:00	8.382	75.3				
451	9/28/2017 12:00	8.382	193.8				
452	9/28/2017 14:00	8.282	161.5				
453	9/28/2017 16:00	8.282	139.9				
454	9/28/2017 18:00	8.282	107.6				
455	9/28/2017 20:00	8.182	0				
456	9/28/2017 22:00	8.182	0				
457	9/29/2017 0:00	8.182	0				
458	9/29/2017 2:00	8.082	0				
459	9/29/2017 4:00	7.983	0				
460	9/29/2017 6:00	7.882	0				
461	9/29/2017 8:00	7.882	10.8				
462	9/29/2017 10:00	7.882	129.2				
463	9/29/2017 12:00	7.882	258.3				
464	9/29/2017 14:00	7.882	495.1				
465	9/29/2017 16:00	7.983	398.3				
466	9/29/2017 18:00	7.983	21.5				
467	9/29/2017 20:00	7.983	0				
468	9/29/2017 22:00	7.983	0				
469	9/30/2017 0:00	7.882	0				
470	9/30/2017 2:00	7.782	0				
471	9/30/2017 4:00	7.782	0				
472	9/30/2017 6:00	7.782	0				
473	9/30/2017 8:00	7.782	32.3				
474	9/30/2017 10:00	7.882	279.9				
475	9/30/2017 12:00	7.882	527.4				
476	9/30/2017 14:00	7.882	667.4				
477	9/30/2017 16:00	7.983	366				
478	9/30/2017 18:00	7.983	21.5				
479	9/30/2017 20:00	7.882	0				
480	9/30/2017 22:00	7.882	0				
481	10/1/2017 0:00	7.782	0				
482	10/1/2017 2:00	7.782	0				
483	10/1/2017 4:00	7.782	0				
484	10/1/2017 6:00	7.782	0				
485	10/1/2017 8:00	7.782	53.8				
486	10/1/2017 10:00	6.775	7577.8				
487	10/1/2017 12:00	7.582	9644.5				
488	10/1/2017 14:00	7.782	4994.5				
489	10/1/2017 16:00	7.682	43.1				
490	10/1/2017 18:00	7.28	2927.8				
491	10/1/2017 20:00	7.28	0				
492	10/1/2017 22:00	6.877	0				
493	10/2/2017 0:00	6.978	0				
494	10/2/2017 2:00	6.978	0				
495	10/2/2017 4:00	6.775	0				
496	10/2/2017 6:00	6.674	0				
497	10/2/2017 8:00	6.573	635.1				
498	10/2/2017 10:00	6.573	5166.7				
499	10/2/2017 12:00	6.877	4822.3				
500	10/2/2017 14:00	7.28	19977.9				
501	10/2/2017 16:00	6.674	10333.4				
502	10/2/2017 18:00	5.655	1463.9				
503	10/2/2017 20:00	5.037	0				
504	10/2/2017 22:00	4.102	0				
505	10/3/2017 0:00	4.102	0				
506	10/3/2017 2:00	3.788	0				
507	10/3/2017 4:00	3.472	0				
508	10/3/2017 6:00	3.367	0				
509	10/3/2017 8:00	5.347	1463.9				
510	10/3/2017 10:00	5.962	7577.8				
511	10/3/2017 12:00	5.962	17222.3				
512	10/3/2017 14:00	7.481	635.1				
513	10/3/2017 16:00	7.582	355.2				
514	10/3/2017 18:00	7.481	53.8				
515	10/3/2017 20:00	7.381	0				
516	10/3/2017 22:00	7.381	0				
517	10/4/2017 0:00	7.28	0				
518	10/4/2017 2:00	7.179	0				
519	10/4/2017 4:00	7.079	0				
520	10/4/2017 6:00	6.978	0				
521	10/4/2017 8:00	6.674	10.8				
522	10/4/2017 10:00	6.37	193.8				
523	10/4/2017 12:00	6.268	247.6				
524	10/4/2017 14:00	6.268	139.9				
525	10/4/2017 16:00	6.064	96.9				
526	10/4/2017 18:00	5.962	0				
527	10/4/2017 20:00	5.962	0				
528	10/4/2017 22:00	5.244	0				
529	10/5/2017 0:00	5.347	0				
530	10/5/2017 2:00	5.141	0				
531	10/5/2017 4:00	4.934	0				
532	10/5/2017 6:00	4.934	0				
533	10/5/2017 8:00	4.831	75.3				
534	10/5/2017 10:00	4.934	764.2				
535	10/5/2017 12:00	5.141	1087.2				
536	10/5/2017 14:00	5.347	947.2				
537	10/5/2017 16:00	5.347	936.5				
538	10/5/2017 18:00	5.347	53.8				
539	10/5/2017 20:00	5.347	0				
540	10/5/2017 22:00	5.347	0				
541	10/6/2017 0:00	5.347	0				
542	10/6/2017 2:00	5.347	0				
543	10/6/2017 4:00	5.244	0				
544	10/6/2017 6:00	5.037	0				
545	10/6/2017 8:00	4.727	32.3				
546	10/6/2017 10:00	4.727	549				
547	10/6/2017 12:00	4.727	1636.1				
548	10/6/2017 14:00	4.934	1141				
549	10/6/2017 16:00	4.831	699.7				
550	10/6/2017 18:00	4.727	21.5				
551	10/6/2017 20:00	4.623	0				
552	10/6/2017 22:00	4.519	0				
553	10/7/2017 0:00	4.519	0				
554	10/7/2017 2:00	4.519	0				
555	10/7/2017 4:00	4.623	0				
556	10/7/2017 6:00	4.623	0				
557	10/7/2017 8:00	4.623	32.3				
558	10/7/2017 10:00	4.727	473.6				
559	10/7/2017 12:00	4.934	861.1				
560	10/7/2017 14:00	4.934	968.8				
561	10/7/2017 16:00	5.141	624.3				
562	10/7/2017 18:00	5.141	10.8				
563	10/7/2017 20:00	5.141	0				
564	10/7/2017 22:00	5.244	0				
565	10/8/2017 0:00	5.141	0				
566	10/8/2017 2:00	5.347	0				
567	10/8/2017 4:00	5.45	0				
568	10/8/2017 6:00	5.45	0				
569	10/8/2017 8:00	5.45	21.5				
570	10/8/2017 10:00	5.45	570.5				
571	10/8/2017 12:00	5.552	785.8				
572	10/8/2017 14:00	5.552	1248.6				
573	10/8/2017 16:00	5.552	204.5				
574	10/8/2017 18:00	5.552	10.8				
575	10/8/2017 20:00	5.552	0				
576	10/8/2017 22:00	5.552	0				
577	10/9/2017 0:00	5.552	0				
578	10/9/2017 2:00	5.552	0				
579	10/9/2017 4:00	5.45	0				
580	10/9/2017 6:00	5.45	0				
581	10/9/2017 8:00	5.45	10.8				
582	10/9/2017 10:00	5.45	613.5				
583	10/9/2017 12:00	5.45	624.3				
584	10/9/2017 14:00	5.45	301.4				
585	10/9/2017 16:00	5.552	1162.5				
586	10/9/2017 18:00	5.45	21.5				
587	10/9/2017 20:00	5.45	0				
588	10/9/2017 22:00	5.244	0				
589	10/10/2017 0:00	5.141	0				
590	10/10/2017 2:00	5.037	0				
591	10/10/2017 4:00	4.831	0				
592	10/10/2017 6:00	4.727	0				
593	10/10/2017 8:00	4.623	43.1				
594	10/10/2017 10:00	4.727	419.8				
595	10/10/2017 12:00	4.727	452.1				
596	10/10/2017 14:00	4.415	721.2				
597	10/10/2017 16:00	4.415	462.9				
598	10/10/2017 18:00	4.415	21.5				
599	10/10/2017 20:00	4.519	0				
600	10/10/2017 22:00	4.415	0				
601	10/11/2017 0:00	4.415	0				
602	10/11/2017 2:00	4.415	0				
603	10/11/2017 4:00	4.311	0				
604	10/11/2017 6:00	4.311	0				
605	10/11/2017 8:00	4.415	0				
606	10/11/2017 10:00	4.415	312.2				
607	10/11/2017 12:00	4.415	215.3				
608	10/11/2017 14:00	4.415	258.3				
609	10/11/2017 16:00	4.311	139.9				
610	10/11/2017 18:00	4.311	0				
611	10/11/2017 20:00	4.311	0				
612	10/11/2017 22:00	4.311	0				
613	10/12/2017 0:00	4.311	0				
614	10/12/2017 2:00	4.311	0				
615	10/12/2017 4:00	4.311	0				
616	10/12/2017 6:00	4.415	0				
617	10/12/2017 8:00	4.415	0				
618	10/12/2017 10:00	4.415	215.3				
619	10/12/2017 12:00	4.519	538.2				
620	10/12/2017 14:00	4.519	204.5				
621	10/12/2017 16:00	4.623	247.6				
622	10/12/2017 18:00	4.727	0				
623	10/12/2017 20:00	4.727	0				
624	10/12/2017 22:00	4.727	0				
625	10/13/2017 0:00	4.623	0				
626	10/13/2017 2:00	4.519	0				
