Plot Title: miniDOT-Pelagic-St33							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349969, SEN S/N: 10349969)"	"Intensity, Lux (LGR S/N: 10349969, SEN S/N: 10349969)"	Coupler Attached (LGR S/N: 10349969)	Host Connected (LGR S/N: 10349969)	Stopped (LGR S/N: 10349969)	End Of File (LGR S/N: 10349969)
389	6/21/2018 9:00	10.944	14466.8				
390	6/21/2018 9:30	11.139	14466.8				
391	6/21/2018 10:00	11.236	17222.3				
392	6/21/2018 10:30	11.236	13777.9				
393	6/21/2018 11:00	11.041	9300.1				
394	6/21/2018 11:30	11.041	8611.2				
395	6/21/2018 12:00	10.944	7577.8				
396	6/21/2018 12:30	10.944	8266.7				
397	6/21/2018 13:00	10.846	7577.8				
398	6/21/2018 13:30	10.846	5166.7				
399	6/21/2018 14:00	10.748	5338.9				
400	6/21/2018 14:30	10.748	2152.8				
401	6/21/2018 15:00	10.748	3444.5				
402	6/21/2018 15:30	10.846	3616.7				
403	6/21/2018 16:00	10.944	4650				
404	6/21/2018 16:30	10.846	3961.1				
405	6/21/2018 17:00	10.846	3272.2				
406	6/21/2018 17:30	10.944	3616.7				
407	6/21/2018 18:00	10.846	1636.1				
408	6/21/2018 18:30	10.944	2238.9				
409	6/21/2018 19:00	10.944	1980.6				
410	6/21/2018 19:30	10.944	1550				
411	6/21/2018 20:00	10.846	1076.4				
412	6/21/2018 20:30	10.846	775				
413	6/21/2018 21:00	10.846	387.5				
414	6/21/2018 21:30	10.944	215.3				
415	6/21/2018 22:00	10.846	161.5				
416	6/21/2018 22:30	10.846	86.1				
417	6/21/2018 23:00	10.846	32.3				
418	6/21/2018 23:30	10.748	10.8				
419	6/22/2018 0:00	10.748	10.8				
420	6/22/2018 0:30	10.748	0				
421	6/22/2018 1:00	10.651	0				
422	6/22/2018 1:30	10.553	0				
423	6/22/2018 2:00	10.455	21.5				
424	6/22/2018 2:30	10.357	64.6				
425	6/22/2018 3:00	10.357	139.9				
426	6/22/2018 3:30	10.357	312.2				
427	6/22/2018 4:00	10.259	312.2				
428	6/22/2018 4:30	10.259	473.6				
429	6/22/2018 5:00	10.259	1377.8				
430	6/22/2018 5:30	10.357	1065.6				
431	6/22/2018 6:00	10.357	1227.1				
432	6/22/2018 6:30	10.357	925.7				
433	6/22/2018 7:00	10.357	2152.8				
434	6/22/2018 7:30	10.455	1636.1				
435	6/22/2018 8:00	10.651	5166.7				
436	6/22/2018 8:30	10.846	7233.4				
437	6/22/2018 9:00	10.846	7577.8				
438	6/22/2018 9:30	10.944	7577.8				
439	6/22/2018 10:00	10.944	10333.4				
440	6/22/2018 10:30	11.139	16533.4				
441	6/22/2018 11:00	11.334	18600.1				
442	6/22/2018 11:30	11.528	17222.3				
443	6/22/2018 12:00	11.722	18600.1				
444	6/22/2018 12:30	11.819	19977.9				
445	6/22/2018 13:00	11.819	21355.7				
446	6/22/2018 13:30	11.819	14466.8				
447	6/22/2018 14:00	11.916	18600.1				
448	6/22/2018 14:30	12.013	16533.4				
449	6/22/2018 15:00	12.11	16533.4				
450	6/22/2018 15:30	12.11	15844.5				
451	6/22/2018 16:00	12.207	12400.1				
452	6/22/2018 16:30	12.304	7577.8				
453	6/22/2018 17:00	12.207	3961.1				
454	6/22/2018 17:30	12.207	11022.3				
455	6/22/2018 18:00	12.207	6200				
456	6/22/2018 18:30	12.11	5166.7				
457	6/22/2018 19:00	12.11	6200				
458	6/22/2018 19:30	12.013	4650				
459	6/22/2018 20:00	12.11	2927.8				
460	6/22/2018 20:30	12.013	1550				
461	6/22/2018 21:00	11.916	764.2				
462	6/22/2018 21:30	11.916	731.9				
463	6/22/2018 22:00	11.916	688.9				
464	6/22/2018 22:30	11.916	764.2				
465	6/22/2018 23:00	11.916	495.1				
466	6/22/2018 23:30	11.819	344.4				
467	6/23/2018 0:00	11.819	150.7				
468	6/23/2018 0:30	11.722	96.9				
469	6/23/2018 1:00	11.722	96.9				
470	6/23/2018 1:30	11.722	96.9				
471	6/23/2018 2:00	11.722	118.4				
472	6/23/2018 2:30	11.722	139.9				
473	6/23/2018 3:00	11.722	236.8				
474	6/23/2018 3:30	11.722	527.4				
475	6/23/2018 4:00	11.625	624.3				
476	6/23/2018 4:30	11.625	1463.9				
477	6/23/2018 5:00	11.625	1894.5				
478	6/23/2018 5:30	11.722	1636.1				
479	6/23/2018 6:00	11.722	2238.9				
480	6/23/2018 6:30	11.819	2583.4				
481	6/23/2018 7:00	11.916	2927.8				
482	6/23/2018 7:30	12.11	4994.5				
483	6/23/2018 8:00	12.11	10333.4				
484	6/23/2018 8:30	12.207	14466.8				
485	6/23/2018 9:00	12.304	19977.9				
486	6/23/2018 9:30	12.401	19977.9				
487	6/23/2018 10:00	12.207	10333.4				
488	6/23/2018 10:30	12.11	9300.1				
489	6/23/2018 11:00	12.304	12400.1				
490	6/23/2018 11:30	12.013	8611.2				
491	6/23/2018 12:00	11.916	7233.4				
492	6/23/2018 12:30	11.916	7233.4				
493	6/23/2018 13:00	12.207	11711.2				
494	6/23/2018 13:30	11.916	9300.1				
495	6/23/2018 14:00	11.916	5511.1				
496	6/23/2018 14:30	12.013	2927.8				
497	6/23/2018 15:00	12.11	5166.7				
498	6/23/2018 15:30	12.11	4650				
499	6/23/2018 16:00	12.11	3961.1				
500	6/23/2018 16:30	12.013	3100				
501	6/23/2018 17:00	12.013	2497.2				
502	6/23/2018 17:30	12.013	2755.6				
503	6/23/2018 18:00	12.013	2325				
504	6/23/2018 18:30	12.11	3616.7				
505	6/23/2018 19:00	12.11	2669.5				
506	6/23/2018 19:30	12.013	1894.5				
507	6/23/2018 20:00	12.11	2755.6				
508	6/23/2018 20:30	12.207	2927.8				
509	6/23/2018 21:00	12.11	990.3				
510	6/23/2018 21:30	12.11	1463.9				
511	6/23/2018 22:00	12.11	861.1				
512	6/23/2018 22:30	12.11	613.5				
513	6/23/2018 23:00	12.013	226				
514	6/23/2018 23:30	12.013	183				
515	6/24/2018 0:00	12.013	86.1				
516	6/24/2018 0:30	12.013	96.9				
517	6/24/2018 1:00	12.013	64.6				
518	6/24/2018 1:30	11.916	86.1				
519	6/24/2018 2:00	11.916	107.6				
520	6/24/2018 2:30	11.916	129.2				
521	6/24/2018 3:00	11.916	258.3				
522	6/24/2018 3:30	11.916	279.9				
523	6/24/2018 4:00	11.916	495.1				
524	6/24/2018 4:30	11.916	861.1				
525	6/24/2018 5:00	11.916	1119.5				
526	6/24/2018 5:30	11.916	1550				
527	6/24/2018 6:00	11.916	2066.7				
528	6/24/2018 6:30	12.013	3444.5				
529	6/24/2018 7:00	12.013	3961.1				
530	6/24/2018 7:30	12.11	3616.7				
531	6/24/2018 8:00	12.401	5511.1				
532	6/24/2018 8:30	12.497	16533.4				
533	6/24/2018 9:00	12.497	6544.5				
534	6/24/2018 9:30	12.594	5166.7				
535	6/24/2018 10:00	12.883	13089				
536	6/24/2018 10:30	12.883	23422.4				
537	6/24/2018 11:00	13.173	24800.2				
538	6/24/2018 11:30	13.269	12400.1				
539	6/24/2018 12:00	13.461	22044.6				
540	6/24/2018 12:30	13.365	22044.6				
541	6/24/2018 13:00	13.269	12400.1				
542	6/24/2018 13:30	13.269	24800.2				
543	6/24/2018 14:00	13.173	10333.4				
544	6/24/2018 14:30	13.269	14466.8				
545	6/24/2018 15:00	13.076	10677.8				
546	6/24/2018 15:30	13.654	13089				
547	6/24/2018 16:00	13.461	13089				
548	6/24/2018 16:30	13.173	7233.4				
549	6/24/2018 17:00	13.269	12400.1				
550	6/24/2018 17:30	13.076	6200				
551	6/24/2018 18:00	13.076	5338.9				
