Plot Title: Sonde 2015,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Temp)","Intensity, Lux (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Light Intensity)",Coupler Attached (LGR S/N: 10517217),Host Connected (LGR S/N: 10517217),Stopped (LGR S/N: 10517217),End Of File (LGR S/N: 10517217)
396,6/1/15 17:42,5.244,16533.4,,,,
397,6/1/15 18:12,5.757,22044.6,,,,
398,6/1/15 18:42,4.727,8611.2,,,,
399,6/1/15 19:12,4.415,9300.1,,,,
400,6/1/15 19:42,3.998,7233.4,,,,
401,6/1/15 20:12,3.683,5511.1,,,,
402,6/1/15 20:42,3.367,8266.7,,,,
403,6/1/15 21:12,3.049,6200,,,,
404,6/1/15 21:42,2.837,5166.7,,,,
405,6/1/15 22:12,2.624,4994.5,,,,
406,6/1/15 22:42,1.872,1162.5,,,,
407,6/1/15 23:12,1.872,764.2,,,,
408,6/1/15 23:42,1.548,236.8,,,,
409,6/2/15 0:12,1.33,64.6,,,,
410,6/2/15 0:42,1.33,53.8,,,,
411,6/2/15 1:12,1.439,43.1,,,,
412,6/2/15 1:42,1.33,32.3,,,,
413,6/2/15 2:12,1.112,53.8,,,,
414,6/2/15 2:42,0.893,193.8,,,,
415,6/2/15 3:12,1.112,527.4,,,,
416,6/2/15 3:42,0.893,796.5,,,,
417,6/2/15 4:12,1.439,1334.7,,,,
418,6/2/15 4:42,1.548,2066.7,,,,
419,6/2/15 5:12,1.548,4822.3,,,,
420,6/2/15 5:42,1.764,5166.7,,,,
421,6/2/15 6:12,1.764,5511.1,,,,
422,6/2/15 6:42,1.656,5166.7,,,,
423,6/2/15 7:12,2.195,11022.3,,,,
424,6/2/15 7:42,2.624,15155.7,,,,
425,6/2/15 8:12,3.049,17911.2,,,,
426,6/2/15 8:42,3.472,31689.1,,,,
427,6/2/15 9:12,3.683,20666.8,,,,
428,6/2/15 9:42,5.655,49600.3,,,,
429,6/2/15 10:12,4.519,33066.9,,,,
430,6/2/15 10:42,3.893,27555.7,,,,
431,6/2/15 11:12,4.207,30311.3,,,,
432,6/2/15 11:42,3.683,18600.1,,,,
433,6/2/15 12:12,3.683,16533.4,,,,
434,6/2/15 12:42,4.207,35822.5,,,,
435,6/2/15 13:12,4.727,38578,,,,
436,6/2/15 13:42,4.727,35822.5,,,,
437,6/2/15 14:12,4.727,33066.9,,,,
438,6/2/15 14:42,4.102,22044.6,,,,
439,6/2/15 15:12,5.244,38578,,,,
440,6/2/15 15:42,4.623,18600.1,,,,
441,6/2/15 16:12,4.727,38578,,,,
442,6/2/15 16:42,3.893,17222.3,,,,
443,6/2/15 17:12,3.578,17911.2,,,,
444,6/2/15 17:42,3.472,17911.2,,,,
445,6/2/15 18:12,3.472,14466.8,,,,
446,6/2/15 18:42,3.367,11711.2,,,,
447,6/2/15 19:12,3.049,11711.2,,,,
448,6/2/15 19:42,2.943,6200,,,,
449,6/2/15 20:12,2.73,3788.9,,,,
450,6/2/15 20:42,2.517,2238.9,,,,
451,6/2/15 21:12,2.195,1722.2,,,,
452,6/2/15 21:42,2.195,1722.2,,,,
453,6/2/15 22:12,2.303,645.8,,,,
454,6/2/15 22:42,2.195,387.5,,,,
455,6/2/15 23:12,2.195,129.2,,,,
456,6/2/15 23:42,2.088,75.3,,,,
457,6/3/15 0:12,1.872,32.3,,,,
458,6/3/15 0:42,2.195,10.8,,,,
459,6/3/15 1:12,2.195,10.8,,,,
460,6/3/15 1:42,2.195,10.8,,,,
461,6/3/15 2:12,2.195,21.5,,,,
462,6/3/15 2:42,1.656,43.1,,,,
463,6/3/15 3:12,1.656,107.6,,,,
464,6/3/15 3:42,1.548,290.6,,,,
465,6/3/15 4:12,1.548,549,,,,
466,6/3/15 4:42,1.656,1205.6,,,,
467,6/3/15 5:12,1.872,2927.8,,,,
468,6/3/15 5:42,1.872,5166.7,,,,
469,6/3/15 6:12,2.088,7577.8,,,,
470,6/3/15 6:42,2.837,14466.8,,,,
471,6/3/15 7:12,3.367,19289,,,,
472,6/3/15 7:42,3.578,22044.6,,,,
473,6/3/15 8:12,4.207,28933.5,,,,
474,6/3/15 8:42,4.727,34444.7,,,,
475,6/3/15 9:12,5.347,38578,,,,
476,6/3/15 9:42,6.37,52355.9,,,,
477,6/3/15 10:12,6.573,52355.9,,,,
478,6/3/15 10:42,7.28,66133.8,,,,
479,6/3/15 11:12,9.176,68889.3,,,,
480,6/3/15 11:42,9.077,77156.1,,,,
481,6/3/15 12:12,9.768,74400.5,,,,
482,6/3/15 12:42,8.978,79911.6,,,,
483,6/3/15 13:12,11.819,104711.8,,,,
484,6/3/15 13:42,8.282,39955.8,,,,
485,6/3/15 14:12,9.373,66133.8,,,,
486,6/3/15 14:42,6.166,23422.4,,,,
487,6/3/15 15:12,6.775,44089.2,,,,
488,6/3/15 15:42,7.582,39955.8,,,,
489,6/3/15 16:12,7.682,42711.4,,,,
490,6/3/15 16:42,7.079,28933.5,,,,
491,6/3/15 17:12,9.176,55111.5,,,,
492,6/3/15 17:42,10.553,63378.2,,,,
493,6/3/15 18:12,6.877,24800.2,,,,
494,6/3/15 18:42,6.166,26178,,,,
495,6/3/15 19:12,5.86,24800.2,,,,
496,6/3/15 19:42,5.244,17222.3,,,,
497,6/3/15 20:12,4.934,15155.7,,,,
498,6/3/15 20:42,4.727,11711.2,,,,
499,6/3/15 21:12,4.519,7577.8,,,,
500,6/3/15 21:42,3.788,5511.1,,,,
501,6/3/15 22:12,3.155,2755.6,,,,
502,6/3/15 22:42,2.73,979.5,,,,
503,6/3/15 23:12,2.624,624.3,,,,
504,6/3/15 23:42,1.872,624.3,,,,
505,6/4/15 0:12,1.439,355.2,,,,
506,6/4/15 0:42,1.439,193.8,,,,
507,6/4/15 1:12,1.439,183,,,,
508,6/4/15 1:42,1.33,236.8,,,,
509,6/4/15 2:12,0.563,484.4,,,,
510,6/4/15 2:42,0.01,1065.6,,,,
511,6/4/15 3:12,1.33,1345.5,,,,
512,6/4/15 3:42,1.33,2497.2,,,,
513,6/4/15 4:12,1.548,4994.5,,,,
514,6/4/15 4:42,2.837,8611.2,,,,
515,6/4/15 5:12,3.998,12400.1,,,,
516,6/4/15 5:42,3.893,10677.8,,,,
517,6/4/15 6:12,6.674,13777.9,,,,
518,6/4/15 6:42,5.141,17911.2,,,,
519,6/4/15 7:12,5.037,16533.4,,,,
520,6/4/15 7:42,8.282,26178,,,,
521,6/4/15 8:12,10.357,34444.7,,,,
522,6/4/15 8:42,12.497,37200.2,,,,
523,6/4/15 9:12,13.365,35822.5,,,,
