Hydrolab DS5X 60804,,,,,,,,,
Log File Name : Myvatn_33_2014,,,,,,,,,
Setup Date (M/D/YYYY) : 6/8/2014,,,,,,,,,
Setup Time (HH:MM:SS) : 09:33:33,,,,,,,,,
Starting Date (M/D/YYYY) : 6/8/2014,,,,,,,,,
Starting Time (HH:MM:SS) : 10:00:00,,,,,,,,,
Stopping Date (M/D/YYYY) : 8/25/2014,,,,,,,,,
Stopping Time (HH:MM:SS) : 10:33:33,,,,,,,,,
Interval (HH:MM:SS) : 00:30:00,,,,,,,,,
Sensor warmup (HH:MM:SS) : 00:02:00,,,,,,,,,
Circltr warmup (HH:MM:SS) : 00:02:00,,,,,,,,,
,,,,,,,,,
Date,Time,Temp,SpCond,TurbSC,TurbSC,LDO%,LDO,PCYV,IBatt
M/D/YYYY,HH:MM:SS,?C,?S/cm,Volts,NTU,Sat,mg/l,Volts,%Left
,,,,,,,,,
8/11/14,8:22:37,10.82,161,-2.1683,19.9,0,0,0.1744,38
8/11/14,8:52:37,10.8,160,-2.1734,16,0,0,0.1558,33
8/11/14,9:22:37,10.83,159,-2.1632,23.8,0,0,0.2179,41
8/11/14,9:52:37,10.84,158,-2.1389,42.3,0,0,0.1892,36
8/11/14,10:22:37,10.83,157,-2.1716,17.4,0,0,0.1565,37
8/11/14,10:52:37,10.87,157,-2.1489,34.7,0,0,0.1758,34
8/11/14,11:22:37,10.89,156,-2.1742,15.4,0,0,0.1716,38
8/11/14,11:52:37,10.93,156,-2.1402,41.3,0,0,0.1668,28
8/11/14,12:22:37,10.97,157,-2.1368,43.9,0,0,0.1581,38
8/11/14,12:52:37,11.01,156,-2.1468,36.3,0,0,0.1619,38
8/11/14,13:22:37,11.05,157,-2.1482,35.2,0,0,0.1674,30
8/11/14,13:52:37,11.11,158,-2.174,15.5,0,0,0.1932,32
8/11/14,14:22:37,11.15,158,-2.1785,12.1,0,0,0.162,34
8/11/14,14:52:37,11.17,158,-2.1681,20.1,0,0,0.1617,34
8/11/14,15:22:37,11.19,158,-2.1477,35.6,0,0,0.1591,44
8/11/14,15:52:37,11.22,158,-2.1652,22.3,0,0,0.1773,34
8/11/14,16:22:37,11.23,158,-2.1614,25.2,0,0,0.1617,41
Power loss from 700101 000000 to 140811 165041,,,,,,,,,
Late probe turn on at 140811 165041,,,,,,,,,
8/11/14,16:52:37,11.23,158,-2.1352,45.1,0,0,0.1473,47
8/11/14,17:22:37,11.24,158,-2.1617,24.9,0,0,0.3153,40
Power loss from 700101 000000 to 140811 175101,,,,,,,,,
Late probe turn on at 140811 175101,,,,,,,,,
8/11/14,17:52:37,11.24,158,-2.1709,17.9,0,0,0.168,45
8/11/14,18:22:37,11.24,159,-2.1639,23.3,0,0,0.1823,47
8/11/14,18:52:37,11.23,158,-2.1278,50.7,0,0,0.1735,41
8/11/14,19:22:37,11.22,159,-2.1517,32.5,0,0,0.204,32
8/11/14,19:52:37,11.22,159,-2.1523,32.1,0,0,0.1945,42
8/11/14,20:22:37,11.21,160,-2.149,34.6,0,0,0.1912,48
8/11/14,20:52:37,11.24,161,-2.1623,24.5,0,0,0.1604,38
8/11/14,21:22:37,11.21,161,-2.1545,30.4,0,0,0.1744,44
8/11/14,21:52:37,11.17,160,-2.17,18.6,0,0,0.1788,38
8/11/14,22:22:37,11.16,161,-2.1615,25.1,0,0,0.168,23
8/11/14,22:52:37,11.15,161,-2.15,33.8,0,0,0.1493,37
8/11/14,23:22:37,11.12,161,-2.1664,21.3,0,0,0.169,36
8/11/14,23:52:37,11.1,160,-2.1761,13.9,0,0,0.2067,33
8/12/14,0:22:37,11.08,160,-2.1214,55.6,0,0,0.1868,42
8/12/14,0:52:37,11.06,160,-2.1465,36.5,0,0,0.1761,38
8/12/14,1:22:37,11.03,159,-2.1366,44.1,0,0,0.2172,38
8/12/14,1:52:37,11.02,159,-2.1804,10.7,0,0,0.1751,38
8/12/14,2:22:37,11,159,-2.1737,15.8,0,0,0.2433,41
8/12/14,2:52:37,10.98,159,-2.1223,54.9,0,0,0.1414,40
8/12/14,3:22:37,10.96,159,-2.1658,21.8,0,0,0.1744,36
8/12/14,3:52:37,10.94,159,-2.1524,32,0,0,0.1589,36
8/12/14,4:22:37,10.91,158,-2.1732,16.8,0,0,0.1712,38
8/12/14,4:52:37,10.9,158,-2.16,26.2,0,0,0.1485,27
8/12/14,5:22:37,10.88,159,-2.1658,21.8,0,0,0.1742,36
8/12/14,5:52:37,10.86,159,-2.0985,73,0,0,0.1641,33
8/12/14,6:22:37,10.84,159,-2.1748,15,0,0,0.2124,42
8/12/14,6:52:37,10.83,159,-2.136,44.5,0,0,0.1882,16
8/12/14,7:22:37,10.83,159,-2.145,37.6,0,0,0.1584,38
8/12/14,7:52:37,10.81,160,-2.1591,26.9,0,0,0.1628,34
8/12/14,8:22:37,10.81,159,-2.1601,26.1,0,0,0.1707,33
8/12/14,8:52:37,10.81,160,-2.1643,22.9,0,0,0.2189,16
8/12/14,9:22:37,10.81,160,-2.1787,12,0,0,0.1738,33
8/12/14,9:52:37,10.8,160,-2.1697,18.9,0,0,0.1551,24
8/12/14,10:22:37,10.78,161,-2.1659,21.7,0,0,0.1547,40
8/12/14,10:52:37,10.8,161,-2.1586,27.3,0,0,0.161,28
8/12/14,11:22:37,10.81,160,-2.1552,29.8,0,0,0.1481,41
8/12/14,11:52:37,10.83,160,-2.1668,21,0,0,0.1618,36
8/12/14,12:22:37,10.83,161,-2.1831,8.6,0,0,0.1569,23
8/12/14,12:52:37,10.84,161,-2.1486,34.9,0,0,0.1855,34
8/12/14,13:22:37,10.84,160,-2.153,31.6,0,0,0.1603,41
8/12/14,13:52:37,10.86,160,-2.1832,8.6,0,0,0.1688,41
8/12/14,14:22:37,10.84,161,-2.1651,22.3,0,0,0.1445,36
8/12/14,14:52:37,10.86,160,-2.1774,13,0,0,0.1727,36
8/12/14,15:22:37,10.86,160,-2.1716,17.3,0,0,0.1816,44
8/12/14,15:52:37,10.86,160,-2.161,25.4,0,0,0.1964,40
8/12/14,16:22:37,10.86,160,-2.1402,41.3,0,0,0.166,37
8/12/14,16:52:37,10.85,161,-2.132,47.5,0,0,0.159,41
8/12/14,17:22:37,10.84,161,-2.178,12.5,0,0,0.1698,47
8/12/14,17:52:37,10.81,161,-2.156,29.3,0,0,0.1569,40
8/12/14,18:22:37,10.8,162,-2.1576,28,0,0,0.1462,42
8/12/14,18:52:37,10.79,161,-2.1501,33.8,0,0,0.1723,45
8/12/14,19:22:37,10.78,161,-2.1731,16.2,0,0,0.1551,44
8/12/14,19:52:37,10.76,162,-2.1591,26.9,0,0,0.1527,42
8/12/14,20:22:37,10.73,162,-2.1551,30,0,0,0.1483,47
8/12/14,20:52:37,10.71,162,-2.1668,21.1,0,0,0.1434,45
8/12/14,21:22:37,10.7,162,-2.1776,12.8,0,0,0.1487,41
8/12/14,21:52:37,10.7,162,-2.1314,48,0,0,0.1339,37
8/12/14,22:22:37,10.67,163,-2.1751,14.7,0,0,0.1472,27
8/12/14,22:52:37,10.66,162,-2.153,31.5,0,0,0.1412,37
8/12/14,23:22:37,10.64,162,-2.1582,27.6,0,0,0.1414,41
8/12/14,23:52:37,10.62,163,-2.1837,8.2,0,0,0.1373,41
8/13/14,0:22:37,10.61,163,-2.1631,23.9,0,0,0.1464,44
8/13/14,0:52:37,10.6,162,-2.1798,11.1,0,0,0.1459,44
8/13/14,1:22:37,10.58,163,-2.1185,57.8,0,0,0.1608,41
8/13/14,1:52:37,10.55,163,-2.1601,26.1,0,0,0.1383,38
8/13/14,2:22:37,10.53,163,-2.1403,41.2,0,0,0.1758,40
8/13/14,2:52:37,10.51,163,-2.1849,7.2,0,0,0.1491,40
8/13/14,3:22:37,10.51,163,-2.1415,40.3,0,0,0.1169,41
8/13/14,3:52:37,10.49,162,-2.1428,39.3,0,0,0.1684,37
8/13/14,4:22:37,10.49,163,-2.1572,28.3,0,0,0.1523,41
8/13/14,4:52:37,10.47,163,-2.1668,21.1,0,0,0.2053,40
8/13/14,5:22:37,10.46,162,-2.1737,15.8,0,0,0.169,37
8/13/14,5:52:37,10.44,162,-2.1549,30.1,0,0,0.1892,33
8/13/14,6:22:37,10.42,162,-2.1627,24.1,0,0,0.1712,36
8/13/14,6:52:37,10.41,162,-2.129,49.8,0,0,0.1705,33
8/13/14,7:22:37,10.41,162,-2.1411,40.6,0,0,0.2021,40
8/13/14,7:52:37,10.41,162,-2.1728,16.5,0,0,0.1722,36
8/13/14,8:22:37,10.4,162,-2.1596,26.5,0,0,0.1743,34
8/13/14,8:52:37,10.4,161,-2.1557,29.5,0,0,0.1501,37
8/13/14,9:22:37,10.4,161,-2.1645,22.8,0,0,0.2004,37
8/13/14,9:52:37,10.41,161,-2.1692,19.2,0,0,0.1359,38
8/13/14,10:22:37,10.36,164,-2.1583,27.5,0,0,0.1536,41
8/13/14,10:52:37,10.34,165,-2.1483,35.1,0,0,0.1359,34
8/13/14,11:22:37,10.37,166,-2.1527,31.7,0,0,0.1408,41
8/13/14,11:52:37,10.4,166,-2.1742,15.4,0,0,0.147,37
8/13/14,12:22:37,10.43,168,-2.1588,27.2,0,0,0.1548,34
8/13/14,12:52:37,10.45,169,-2.1349,45.3,0,0,0.1561,34
8/13/14,13:22:37,10.49,170,-2.1677,20.4,0,0,0.1491,100
8/13/14,13:52:37,10.47,171,-2.1639,23.2,0,0,0.1265,100
8/13/14,14:22:37,10.51,171,-2.1368,43.9,0,0,0.1255,100
8/13/14,14:52:37,10.51,171,-2.1272,51.1,0,0,0.1203,100
8/13/14,15:22:37,10.53,175,-2.1741,15.5,0,0,0.1327,100
8/13/14,15:52:37,10.55,174,-2.1796,11.3,0,0,0.1265,100
8/13/14,16:22:37,10.54,176,-2.1707,18.1,0,0,0.1372,100
8/13/14,16:52:37,10.56,178,-2.1761,14,0,0,0.1335,100
8/13/14,17:22:37,10.56,179,-2.0728,92.6,0,0,0.1403,100
8/13/14,17:52:37,10.57,181,-2.159,27,0,0,0.1367,100
8/13/14,18:22:37,10.58,181,-2.1706,18.2,0,0,0.1287,100
8/13/14,18:52:37,10.61,180,-2.1677,20.3,0,0,0.1496,98
8/13/14,19:22:37,10.6,179,-2.1729,16.4,0,0,0.1746,98
8/13/14,19:52:37,10.56,180,-2.1744,15.3,0,0,0.1371,96
8/13/14,20:22:37,10.52,181,-2.1719,17.2,0,0,0.1409,91
8/13/14,20:52:37,10.47,181,-2.1637,23.4,0,0,0.1025,94
8/13/14,21:22:37,10.44,180,-2.1622,24.5,0,0,0.1276,91
8/13/14,21:52:37,10.39,181,-2.186,6.4,0,0,0.1205,94
8/13/14,22:22:37,10.37,181,-2.1676,20.4,0,0,0.1059,96
8/13/14,22:52:37,10.34,181,-2.1798,11.1,0,0,0.1108,94
8/13/14,23:22:37,10.33,181,-2.186,6.4,0,0,0.1085,94
8/13/14,23:52:37,10.29,181,-2.1882,4.7,0,0,0.0964,94
8/14/14,0:22:37,10.26,181,-2.1909,3.6,0,0,0.0689,94
8/14/14,0:52:37,10.24,181,-2.1568,28.7,0,0,0.0765,94
8/14/14,1:22:37,10.21,181,-2.1888,4.3,0,0,0.0495,93
8/14/14,1:52:37,10.19,181,-2.1764,13.8,0,0,0.0774,93
8/14/14,2:22:37,10.14,180,-2.122,55.1,0,0,0.1064,93
8/14/14,2:52:37,10.13,179,-2.192,1.8,0,0,0.1663,93
8/14/14,3:22:37,10.12,180,-2.1697,18.8,0,0,0.1062,93
8/14/14,3:52:37,10.08,179,-2.0742,91.5,0,0,0.0464,93
8/14/14,4:22:37,10.05,178,-2.1938,0.9,0,0,0.0734,91
8/14/14,4:52:37,10.01,178,-2.1879,5,0,0,0.0597,93
8/14/14,5:22:37,9.99,178,-2.1817,9.7,0,0,0.2044,91
8/14/14,5:52:37,9.97,178,-2.1896,3.7,0,0,0.0464,91
8/14/14,6:22:37,9.89,175,-2.1575,28.1,0,0,0.0994,91
8/14/14,6:52:37,9.9,177,-2.1863,6.2,0,0,0.1401,91
8/14/14,7:22:37,9.88,177,-2.0485,111.1,0,0,0.1065,91
8/14/14,7:52:37,9.82,174,-2.1796,11.3,0,0,0.0824,89
8/14/14,8:22:37,9.78,171,-2.193,1.1,0,0,0.0338,89
8/14/14,8:52:37,9.81,171,-2.1813,10,0,0,0.084,87
8/14/14,9:22:37,9.74,166,-2.182,9.5,0,0,0.0794,89
8/14/14,9:52:37,9.74,163,-2.1738,15.7,0,0,0.0616,89
8/14/14,10:22:37,9.77,162,-2.1797,11.2,0,0,0.0641,89
8/14/14,10:52:37,9.8,162,-2.1876,3.1,0,0,0.0564,87
8/14/14,11:22:37,9.88,163,-2.1523,32.1,0,0,0.1072,87
8/14/14,11:52:37,9.97,166,-2.183,8.7,0,0,0.0707,87
8/14/14,12:22:37,10.06,171,-2.0385,118.7,0,0,0.0484,87
8/14/14,12:52:37,10.15,173,-2.1407,40.9,0,0,0.0646,87
8/14/14,13:22:37,10.24,172,-2.1884,4.6,0,0,0.0926,87
8/14/14,13:52:37,10.31,170,-2.1877,5.1,0,0,0.0908,87
8/14/14,14:22:37,10.43,175,-2.18,11,0,0,0.1102,87
8/14/14,14:52:37,10.56,175,-2.187,5.7,0,0,0.1387,87
8/14/14,15:22:37,10.58,175,-2.1737,15.8,0,0,0.1803,87
8/14/14,15:52:37,10.58,174,-2.1756,14.3,0,0,0.1491,87
8/14/14,16:22:37,10.64,173,-2.1765,13.6,0,0,0.1432,86
8/14/14,16:52:37,10.62,173,-2.1636,23.5,0,0,0.1274,86
8/14/14,17:22:37,10.58,174,-2.1476,35.6,0,0,0.1202,86
8/14/14,17:52:37,10.57,174,-2.1175,58.5,0,0,0.1503,86
8/14/14,18:22:37,10.56,175,-2.1929,1.2,0,0,0.0719,86
8/14/14,18:52:37,10.55,175,-2.1567,28.7,0,0,0.1003,84
8/14/14,19:22:37,10.54,175,-2.1883,4.7,0,0,0.1312,84
8/14/14,19:52:37,10.52,176,-2.155,30,0,0,0.1184,84
8/14/14,20:22:37,10.48,174,-2.1627,24.1,0,0,0.0977,86
8/14/14,20:52:37,10.48,174,-2.187,5.7,0,0,0.0678,84
8/14/14,21:22:37,10.45,174,-2.1741,15.5,0,0,0.0876,86
8/14/14,21:52:37,10.46,173,-2.1382,42.8,0,0,0.0891,84
8/14/14,22:22:37,10.43,173,-2.1683,19.9,0,0,0.0927,86
8/14/14,22:52:37,10.42,173,-2.1879,5,0,0,0.1279,84
8/14/14,23:22:37,10.41,173,-2.182,9.5,0,0,0.1663,84
8/14/14,23:52:37,10.41,173,-2.1909,2.7,0,0,0.128,84
8/15/14,0:22:37,10.38,173,-2.1915,2.3,0,0,0.1902,84
8/15/14,0:52:37,10.38,173,-2.141,40.7,0,0,0.142,84
8/15/14,1:22:37,10.37,173,-2.1745,15.2,0,0,0.0749,84
8/15/14,1:52:37,10.34,174,-2.1845,7.5,0,0,0.1174,82
8/15/14,2:22:37,10.32,174,-2.1513,32.9,0,0,0.117,82
8/15/14,2:52:37,10.3,174,-2.1901,1.7,0,0,0.09,82
8/15/14,3:22:37,10.29,173,-2.183,8.7,0,0,0.1719,82
8/15/14,3:52:37,10.3,173,-2.1909,2.7,0,0,0.1088,82
8/15/14,4:22:37,10.3,173,-2.19,3.4,0,0,0.0861,82
8/15/14,4:52:37,10.3,173,-2.1751,14.7,0,0,0.1347,82
8/15/14,5:22:37,10.3,173,-2.1756,14.3,0,0,0.1198,82
8/15/14,5:52:37,10.29,173,-2.1829,8.8,0,0,0.0949,82
8/15/14,6:22:37,10.27,172,-2.1697,18.9,0,0,0.0958,79
8/15/14,6:52:37,10.27,172,-2.1753,14.6,0,0,0.1068,82
8/15/14,7:22:37,10.25,171,-2.1838,8.1,0,0,0.1145,79
8/15/14,7:52:37,10.23,170,-2.1835,8.3,0,0,0.1108,79
8/15/14,8:22:37,10.2,169,-2.1869,5.7,0,0,0.1173,79
8/15/14,8:52:37,10.18,165,-2.1712,17.7,0,0,0.1395,81
8/15/14,9:22:37,10.15,161,-2.1777,12.8,0,0,0.1334,81
8/15/14,9:52:37,10.18,161,-2.1502,33.7,0,0,0.1163,79
8/15/14,10:22:37,10.13,157,-2.1652,22.3,0,0,0.0679,79
8/15/14,10:52:37,10.14,155,-2.1929,1.2,0,0,0.1328,81
8/15/14,11:22:37,10.1,154,-2.1887,4.4,0,0,0.0086,81
8/15/14,11:52:37,10.14,155,-2.1935,1.7,0,0,0.0464,79
8/15/14,12:22:37,10.07,149,-2.1927,0.4,0,0,0.1107,79
8/15/14,12:52:37,10.1,150,-2.1918,2,0,0,0.099,79
8/15/14,13:22:37,10.1,151,-2.1935,0.7,0,0,0.0722,79
8/15/14,13:52:37,10.06,148,-1.3842,617,0,0,0.0464,79
8/15/14,14:22:37,10.08,148,-2.1941,0.6,0,0,0.0403,79
8/15/14,14:52:37,10.05,146,-2.1924,1.6,0,0,0.0255,79
8/15/14,15:22:37,10.05,146,-2.1921,0.2,0,0,0.0368,79
8/15/14,15:52:37,10.1,148,-2.1908,1.3,0,0,0.04,79
8/15/14,16:22:37,10.1,148,-2.1925,3,0,0,0.0367,79
8/15/14,16:52:37,10.38,155,-2.16,26.2,0,0,0.1357,79
8/15/14,17:22:37,10.35,154,-2.1072,66.4,0,0,0.0817,79
8/15/14,17:52:37,10.34,153,-2.1674,20.5,0,0,0.1363,77
8/15/14,18:22:37,10.3,152,-2.1705,18.2,0,0,0.1345,77
8/15/14,18:52:37,10.3,152,-2.1833,8.5,0,0,0.096,79
8/15/14,19:22:37,10.32,152,-2.1782,12.4,0,0,0.1303,79
8/15/14,19:52:37,10.32,153,-2.1392,42,0,0,0.1286,71
8/15/14,20:22:37,10.32,153,-2.1465,36.5,0,0,0.1486,71
8/15/14,20:52:37,10.32,153,-2.1706,18.2,0,0,0.1543,64
8/15/14,21:22:37,10.32,153,-2.1847,7.4,0,0,0.1491,68
8/15/14,21:52:37,10.32,154,-2.1685,19.7,0,0,0.1403,58
8/15/14,22:22:37,10.3,154,-2.1658,21.8,0,0,0.162,68
8/15/14,22:52:37,10.29,154,-2.1553,29.8,0,0,0.1424,60
8/15/14,23:22:37,10.27,153,-2.1573,28.3,0,0,0.1537,57
8/15/14,23:52:37,10.25,153,-2.1566,28.8,0,0,0.1578,63
8/16/14,0:22:37,10.23,153,-2.1578,27.9,0,0,0.1493,66
8/16/14,0:52:37,10.21,153,-2.1665,21.2,0,0,0.15,63
8/16/14,1:22:37,10.18,152,-2.1583,27.5,0,0,0.1449,61
8/16/14,1:52:37,10.18,153,-2.1512,32.9,0,0,0.1251,57
8/16/14,2:22:37,10.16,153,-2.1491,34.5,0,0,0.1503,66
8/16/14,2:52:37,10.14,152,-2.1537,31,0,0,0.1607,68
Power loss from 700101 000000 to 140816 032037,,,,,,,,,
8/16/14,3:22:37,10.11,152,-2.1575,28.1,0,0,0.162,68
8/16/14,3:52:37,10.08,152,-2.161,25.5,0,0,0.1519,64
Power loss from 700101 000000 to 140816 042035,,,,,,,,,
8/16/14,4:22:37,10.04,152,-2.1765,13.6,0,0,0.1416,64
8/16/14,4:52:37,10.01,152,-2.1797,11.2,0,0,0.1493,66
8/16/14,5:22:37,9.98,152,-2.17,18.6,0,0,0.1234,66
8/16/14,5:52:37,9.98,153,-2.178,12.5,0,0,0.1095,61
8/16/14,6:22:37,9.96,153,-2.1716,17.3,0,0,0.1175,68
8/16/14,6:52:37,9.95,153,-2.1719,17.1,0,0,0.1185,55
8/16/14,7:22:37,9.93,153,-2.1595,26.6,0,0,0.1227,63
8/16/14,7:52:37,9.92,154,-2.1527,31.8,0,0,0.1253,64
8/16/14,8:22:37,9.92,155,-2.1451,37.6,0,0,0.1098,68
8/16/14,8:52:37,9.92,155,-2.1748,14.9,0,0,0.1179,66
8/16/14,9:22:37,9.92,155,-2.1555,29.6,0,0,0.1211,50
8/16/14,9:52:37,9.91,154,-2.1683,19.9,0,0,0.1329,71
8/16/14,10:22:37,9.9,154,-2.161,25.5,0,0,0.1299,58
8/16/14,10:52:37,9.89,154,-2.1649,22.5,0,0,0.1345,50
8/16/14,11:22:37,9.89,154,-2.1519,32.4,0,0,0.1376,54
8/16/14,11:52:37,9.91,154,-2.1451,37.6,0,0,0.1495,64
8/16/14,12:22:37,9.9,154,-2.1345,45.6,0,0,0.1652,50
8/16/14,12:52:37,9.92,154,-2.143,39.2,0,0,0.1678,61
8/16/14,13:22:37,9.93,155,-2.133,46.8,0,0,0.2007,60
8/16/14,13:52:37,9.95,156,-2.1329,46.8,0,0,0.2175,60
8/16/14,14:22:37,9.96,155,-2.1163,59.5,0,0,0.2167,64
8/16/14,14:52:37,9.96,155,-2.1311,48.2,0,0,0.2183,51
8/16/14,15:22:37,9.97,154,-2.1392,42,0,0,0.2312,52
Power loss from 700101 000000 to 140816 155037,,,,,,,,,
8/16/14,15:52:37,9.98,154,-2.1153,60.2,0,0,0.2192,52
8/16/14,16:22:37,9.99,155,-2.1189,57.5,0,0,0.231,50
8/16/14,16:52:37,9.99,154,-2.1185,57.8,0,0,0.2198,58
8/16/14,17:22:37,9.99,154,-2.1229,54.5,0,0,0.2292,50
8/16/14,17:52:37,10.01,156,-2.1377,43.2,0,0,0.2354,44
8/16/14,18:22:37,10.01,157,-2.0915,78.4,0,0,0.2327,60
8/16/14,18:52:37,10.03,160,-2.1263,51.8,0,0,0.2266,58
8/16/14,19:22:37,10,160,-2.13,49.1,0,0,0.2312,55
8/16/14,19:52:37,9.94,155,-2.1143,61,0,0,0.2589,58
8/16/14,20:22:37,9.91,154,-2.1224,54.8,0,0,0.2694,52
8/16/14,20:52:37,9.88,153,-2.1156,60,0,0,0.2764,61
8/16/14,21:22:37,9.84,153,-2.1269,51.4,0,0,0.2752,57
8/16/14,21:52:37,9.81,152,-2.1186,57.7,0,0,0.2133,55
8/16/14,22:22:37,9.76,152,-2.121,55.9,0,0,0.1994,57
Power loss from 700101 000000 to 140816 225032,,,,,,,,,
8/16/14,22:52:37,9.72,153,-2.1381,42.9,0,0,0.1862,47
8/16/14,23:22:37,9.69,152,-2.1568,28.6,0,0,0.1788,55
8/16/14,23:52:37,9.67,152,-2.1643,22.9,0,0,0.1584,45
8/17/14,0:22:37,9.64,152,-2.1372,43.5,0,0,0.1445,55
8/17/14,0:52:37,9.63,152,-2.171,17.8,0,0,0.1376,34
8/17/14,1:22:37,9.58,152,-2.1588,27.2,0,0,0.1402,60
8/17/14,1:52:37,9.56,152,-2.1554,29.7,0,0,0.1423,57
8/17/14,2:22:37,9.52,152,-2.1623,24.5,0,0,0.144,52
8/17/14,2:52:37,9.48,153,-2.1604,25.9,0,0,0.1452,57
8/17/14,3:22:37,9.46,152,-2.164,23.2,0,0,0.146,50
8/17/14,3:52:37,9.46,153,-2.1461,36.8,0,0,0.1761,37
8/17/14,4:22:37,9.43,154,-2.1221,55.1,0,0,0.225,54
8/17/14,4:52:37,9.41,154,-2.1449,37.7,0,0,0.2222,51
8/17/14,5:22:37,9.39,155,-2.1333,46.5,0,0,0.2212,52
8/17/14,5:52:37,9.36,156,-2.1454,37.3,0,0,0.2049,47
8/17/14,6:22:37,9.3,153,-2.1495,34.2,0,0,0.1701,61
8/17/14,6:52:37,9.26,153,-2.1525,31.9,0,0,0.1883,57
8/17/14,7:22:37,9.26,154,-2.1504,33.5,0,0,0.175,48
8/17/14,7:52:37,9.23,152,-2.1356,44.8,0,0,0.152,52
8/17/14,8:22:37,9.21,153,-2.1649,22.5,0,0,0.1607,60
8/17/14,8:52:37,9.19,152,-2.1414,40.3,0,0,0.1586,42
8/17/14,9:22:37,9.18,153,-2.1514,32.8,0,0,0.1512,58
Power loss from 700101 000000 to 140817 095026,,,,,,,,,
8/17/14,9:52:37,9.18,153,-2.1503,33.6,0,0,0.1514,61
8/17/14,10:22:37,9.17,154,-2.149,34.6,0,0,0.1438,50
8/17/14,10:52:37,9.17,154,-2.1549,30.1,0,0,0.1491,50
Power loss from 700101 000000 to 140817 112046,,,,,,,,,
Late probe turn on at 140817 112046,,,,,,,,,
Power loss from 700101 000000 to 140817 112105,,,,,,,,,
Late probe turn on at 140817 112105,,,,,,,,,
8/17/14,11:22:37,9.2,155,-2.1651,22.3,0,0,0.1442,42
8/17/14,11:52:37,9.21,156,-2.16,26.2,0,0,0.1615,60
8/17/14,12:22:37,9.29,156,-2.1565,28.9,0,0,0.172,60
8/17/14,12:52:37,9.3,156,-2.1638,23.3,0,0,0.172,40
8/17/14,13:22:37,9.36,155,-2.119,57.4,0,0,0.1571,40
8/17/14,13:52:37,9.41,155,-2.1499,33.9,0,0,0.1627,45
8/17/14,14:22:37,9.5,154,-2.1475,35.7,0,0,0.1488,48
8/17/14,14:52:37,9.53,154,-2.161,25.5,0,0,0.1597,41
8/17/14,15:22:37,9.51,155,-2.1586,27.3,0,0,0.1352,44
8/17/14,15:52:37,9.56,154,-2.1453,37.4,0,0,0.1379,44
8/17/14,16:22:37,9.59,154,-2.1607,25.7,0,0,0.1424,44
8/17/14,16:52:37,9.61,154,-2.1631,23.9,0,0,0.1353,36
8/17/14,17:22:37,9.63,154,-2.1521,32.2,0,0,0.1358,45
8/17/14,17:52:37,9.65,154,-2.1706,18.1,0,0,0.1759,50
8/17/14,18:22:37,9.67,153,-2.1408,40.8,0,0,0.1338,58
8/17/14,18:52:37,9.69,153,-2.1807,10.4,0,0,0.1621,58
8/17/14,19:22:37,9.7,153,-2.1756,14.3,0,0,0.0773,58
8/17/14,19:52:37,9.7,153,-2.1856,6.7,0,0,0.0887,57
8/17/14,20:22:37,9.69,153,-2.0805,86.7,0,0,0.1069,57
8/17/14,20:52:37,9.67,153,-2.1887,4.3,0,0,0.0962,57
8/17/14,21:22:37,9.66,154,-2.1617,25,0,0,0.148,57
8/17/14,21:52:37,9.61,153,-2.1574,28.2,0,0,0.1405,47
8/17/14,22:22:37,9.59,153,-2.1635,23.6,0,0,0.1184,48
8/17/14,22:52:37,9.55,152,-2.1565,28.8,0,0,0.1231,50
8/17/14,23:22:37,9.53,153,-2.1615,25.1,0,0,0.1155,52
8/17/14,23:52:37,9.5,153,-2.1589,27,0,0,0.1254,57
8/18/14,0:22:37,9.48,153,-2.176,14,0,0,0.1182,48
8/18/14,0:52:37,9.44,152,-2.1809,10.3,0,0,0.1322,42
8/18/14,1:22:37,9.44,153,-2.1687,19.6,0,0,0.1275,47
8/18/14,1:52:37,9.41,153,-2.1667,21.1,0,0,0.1858,47
8/18/14,2:22:37,9.38,152,-2.136,44.5,0,0,0.1434,57
8/18/14,2:52:37,9.35,152,-2.1507,33.3,0,0,0.1391,57
8/18/14,3:22:37,9.3,152,-2.1899,3.5,0,0,0.1144,58
8/18/14,3:52:37,9.3,152,-2.1798,11.1,0,0,0.1283,57
8/18/14,4:22:37,9.29,152,-2.1567,28.7,0,0,0.1294,57
8/18/14,4:52:37,9.27,152,-2.1794,11.5,0,0,0.1066,54
8/18/14,5:22:37,9.25,152,-2.1768,13.5,0,0,0.134,57
8/18/14,5:52:37,9.24,152,-2.1775,12.9,0,0,0.2324,55
8/18/14,6:22:37,9.24,152,-1.9006,223.7,0,0,0.1965,55
8/18/14,6:52:37,9.22,153,-2.1685,19.7,0,0,0.1039,55
8/18/14,7:22:37,9.21,153,-2.1859,6.5,0,0,0.0696,55
8/18/14,7:52:37,9.21,154,-2.1829,8.8,0,0,0.0859,54
8/18/14,8:22:37,9.2,154,-2.1053,67.8,0,0,0.2124,55
8/18/14,8:52:37,9.2,153,-1.6925,382.1,0,0,0.1588,55
8/18/14,9:22:37,9.21,154,-2.1671,20.8,0,0,0.1086,55
8/18/14,9:52:37,9.2,154,-2.1746,15.1,0,0,0.3584,54
Power loss from 700101 000000 to 140818 102207,,,,,,,,,
Late probe turn on at 140818 102207,,,,,,,,,
