Hydrolab DS5X 60804
"Log File Name : Myvatn_33_2015_2"
"Setup Date (M/D/YYYY) : 7/26/2015"
"Setup Time (HH:MM:SS) : 09:33:11"
"Starting Date (M/D/YYYY) : 7/26/2015"
"Starting Time (HH:MM:SS) : 09:12:11"
"Stopping Date (M/D/YYYY) : 8/31/2015"
"Stopping Time (HH:MM:SS) : 10:12:11"
"Interval (HH:MM:SS) : 00:30:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","TurbSC","","TurbSC","","LDO%","","LDO","","PCYV","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","Volts","","NTU","","Sat","","mg/l","","Volts","","%Left",""

8/13/2015,22:42:11,"","10.82","","166","","-2.2071","","0.0","","130.5","","12.01","","0.1847","","30",""
8/13/2015,23:12:11,"","10.80","","166","","-2.1701","","17.2","","129.7","","11.94","","0.1947","","33",""
8/13/2015,23:42:11,"","10.76","","165","","-2.1108","","54.2","","128.9","","11.88","","0.1799","","37",""
8/14/2015,00:12:11,"","10.74","","165","","-2.1660","","19.8","","127.8","","11.78","","0.1912","","32",""
"Power loss from 010170 000000 to 081415 004014"
"Late probe turn on at 081415 004014"
"Power loss from 010170 000000 to 081415 004026"
"Late probe turn on at 081415 004026"
"Power loss from 010170 000000 to 081415 004036"
"Late probe turn on at 081415 004036"
"Power loss from 010170 000000 to 081415 004047"
"Late probe turn on at 081415 004047"
"Power loss from 010170 000000 to 081415 004052"
"Late probe turn on at 081415 004052"
"Power loss from 010170 000000 to 081415 004056"
"Late probe turn on at 081415 004056"
"Power loss from 010170 000000 to 081415 004105"
"Late probe turn on at 081415 004105"
"Power loss from 010170 000000 to 081415 004127"
"Late probe turn on at 081415 004127"
"Power loss from 010170 000000 to 081415 004132"
"Late probe turn on at 081415 004132"
"Power loss from 010170 000000 to 081415 004145"
"Late probe turn on at 081415 004145"
"Power loss from 010170 000000 to 081415 004151"
"Late probe turn on at 081415 004151"
8/14/2015,00:42:11,"","10.71","","165","","-2.1527","","28.0","","128.3","","11.84","","0.0462","","37",""
8/14/2015,01:12:11,"","10.70","","164","","-2.1351","","39.0","","126.2","","11.65","","0.2009","","30",""
8/14/2015,01:42:11,"","10.67","","163","","-2.1505","","29.4","","125.8","","11.62","","0.2057","","29",""
8/14/2015,02:12:11,"","10.65","","162","","-2.1607","","23.1","","124.9","","11.54","","0.2346","","44",""
8/14/2015,02:42:11,"","10.64","","160","","-2.1583","","24.6","","124.7","","11.52","","0.2378","","37",""
8/14/2015,03:12:11,"","10.62","","162","","-2.1401","","35.9","","124.1","","11.48","","0.2254","","41",""
8/14/2015,03:42:11,"","10.57","","165","","-2.1694","","17.6","","123.4","","11.42","","0.2174","","40",""
8/14/2015,04:12:11,"","10.56","","164","","-2.1230","","46.5","","122.9","","11.38","","0.1943","","38",""
8/14/2015,04:42:11,"","10.57","","157","","-2.1656","","20.0","","121.6","","11.26","","0.2210","","37",""
8/14/2015,05:12:11,"","10.55","","161","","-2.1512","","29.0","","121.5","","11.25","","0.1940","","38",""
8/14/2015,05:42:11,"","10.51","","165","","-2.1448","","33.0","","121.2","","11.23","","0.2038","","29",""
8/14/2015,06:12:11,"","10.50","","164","","-2.1443","","33.3","","120.4","","11.17","","0.2087","","29",""
8/14/2015,06:42:11,"","10.53","","164","","-2.2071","","0.0","","120.3","","11.14","","0.2060","","30",""
8/14/2015,07:12:11,"","10.52","","164","","-2.1301","","42.1","","120.2","","11.14","","0.2175","","44",""
"Power loss from 010170 000000 to 081415 074017"
"Late probe turn on at 081415 074017"
8/14/2015,07:42:11,"","10.51","","164","","-2.1565","","25.6","","120.5","","11.17","","0.2275","","32",""
"Power loss from 010170 000000 to 081415 081202"
"Late probe turn on at 081415 081202"
8/14/2015,08:12:11,"","10.49","","171","?","-2.3023","?","3000.0","#","0.0","?","0.00","?","0.0216","?","0",""
8/14/2015,08:42:11,"","10.46","","164","","-2.3023","","0.0","","120.8","","11.21","","0.2105","","36",""
8/14/2015,09:12:11,"","10.44","","164","","-2.1657","","19.9","","120.6","","11.20","","0.2294","","34",""
8/14/2015,09:42:11,"","10.43","","163","","-2.1488","","31.6","","120.7","","11.21","","0.2331","","36",""
8/14/2015,10:12:11,"","10.44","","162","","-2.1299","","42.2","","120.6","","11.19","","0.2391","","32",""
"Power loss from 010170 000000 to 081415 224018"
"Late probe turn on at 081415 224018"
"Power loss from 010170 000000 to 081415 224023"
"Late probe turn on at 081415 224023"
"Power loss from 010170 000000 to 081415 224137"
"Late probe turn on at 081415 224137"
8/14/2015,22:42:11,"","10.50","","162","","-2.2038","","0.0","","119.6","","11.08","","0.2341","","25",""
8/14/2015,23:12:11,"","10.46","","161","","-2.1462","","32.1","","119.0","","11.04","","0.2428","","41",""
8/14/2015,23:42:11,"","10.42","","164","","-2.2194","","0.0","","120.2","","11.17","","0.2073","","21",""
8/15/2015,00:12:11,"","10.39","","164","","-2.2084","","0.0","","118.4","","11.01","","0.1847","","32",""
8/15/2015,00:42:11,"","10.36","","160","","-2.2040","","0.0","","118.3","","11.01","","0.2725","","38",""
"Power loss from 010170 000000 to 081515 011039"
"Late probe turn on at 081515 011039"
"Power loss from 010170 000000 to 081515 011156"
"Late probe turn on at 081515 011156"
8/15/2015,01:12:11,"","10.31","","160","?","-2.1574","?","3000.0","#","117.8","?","10.97","?","0.0462","?","30",""
"Power loss from 010170 000000 to 081515 014019"
"Late probe turn on at 081515 014019"
"Power loss from 010170 000000 to 081615 091123"
"Late probe turn on at 081615 091123"
8/16/2015,09:12:11,"","10.09","","164","","-2.1493","","30.2","","120.2","","11.25","","0.2231","","38",""
"Power loss from 010170 000000 to 081615 092555"
8/16/2015,09:42:11,"","10.11","","163","","-2.1356","","38.7","","121.0","","11.32","","0.2339","","48",""
"Power loss from 010170 000000 to 081815 114002"
8/18/2015,11:42:11,"","10.57","","159","","-2.1635","","21.3","","127.3","","11.79","","0.2119","","47",""
8/18/2015,12:12:11,"","11.03","","159","","-2.1359","","38.5","","128.6","","11.78","","0.1756","","50",""
8/18/2015,12:42:11,"","11.63","","160","","-1.8418","","248.8","","131.8","","11.91","","0.1837","","58",""
"Late probe turn on at 081815 131032"
8/18/2015,13:12:11,"","13.36","","162","","-2.1444","","33.2","","127.9","","11.10","","0.2368","","38",""
8/18/2015,13:42:11,"","13.51","","162","","-2.1790","","10.8","","125.3","","10.85","","0.1717","","45",""
"Power loss from 010170 000000 to 081815 140004"
